科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"335,696,056.89","315,320,813.73","266,691,248.90","233,363,854.65","298,121,865.74","347,317,128.69","391,883,620.72","373,718,924.80","485,602,233.06","202,241,433.98","205,695,791.55","294,298,587.95","244,237,826.46","464,449,590.69","309,456,892.74","835,725,146.85","779,632,586.34","425,144,977.19","348,846,640.53","1,706,550,006.97","722,565,883.72","263,881,804.46","360,259,682.02","902,775,951.59","3,830,961,261.97","1,358,918,514.14","1,726,461,882.24","2,149,265,027.39","2,667,772,556.84","3,379,951,092.26","3,259,070,127.84","3,411,929,270.75","3,201,461,711.91","3,587,113,893.51","2,101,614,247.96","2,406,493,876.82","2,278,215,862.24","3,099,274,854.16","2,575,846,537.05","2,823,212,760.74","5,700,417,752.59","4,130,473,865.66","4,394,288,538.37","4,529,950,217.02","6,213,789,345.35","5,078,429,296.26"
短期借款,,,,"700,000,000.00","650,000,000.00","1,100,000,000.00","1,700,000,000.00","2,100,000,000.00","1,600,000,000.00","1,740,000,000.00","1,790,000,000.00","1,480,000,000.00","965,000,000.00","890,000,000.00","1,482,000,000.00","1,837,000,000.00","2,243,000,000.00","2,171,000,000.00","1,913,000,000.00","2,141,000,000.00","495,000,000.00","430,000,000.00","450,000,000.00","2,257,000,000.00","2,267,000,000.00","790,000,000.00","990,000,000.00","1,410,000,000.00","400,000,000.00","588,000,000.00","480,000,000.00","2,318,000,000.00","1,988,000,000.00","2,055,500,000.00","1,460,000,000.00","2,175,305,287.39","1,875,305,287.39","1,704,305,287.39","2,359,174,541.48","4,796,709,957.44","6,703,854,957.44","6,542,654,957.44","7,090,709,957.44","8,250,709,957.44","8,142,719,957.44","7,568,359,957.44"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,"684,700.00","2,600,000.00","481,593.70","300,000.00","12,110,000.00","8,300,000.00","37,243,498.16","13,212,000.00","4,000,000.00","14,145,000.00","18,569,644.40","171,430,998.90","177,999,921.90","125,132,772.44","141,324,381.94","47,293,540.00","213,952,680.00","360,582,337.51","184,869,595.78","243,840,054.54","291,220,747.96","284,938,252.94","297,664,688.17","275,381,637.23","228,179,619.34","254,352,199.77","243,784,969.69","184,956,667.24","183,570,156.14","267,683,883.28","374,678,127.35","276,863,996.28","323,817,764.86","398,506,877.73"
应付票据,,,,,,,,"75,000,000.00","75,000,000.00","105,000,000.00","418,748,764.58","490,545,736.34","241,498,536.68","227,174,910.10","151,010,956.24","147,882,644.68","111,238,421.32","81,000,000.00","89,000,000.00","50,000,000.00","16,000,000.00",,,"243,035,400.00","207,921,720.00","98,016,461.70","130,078,216.96","153,190,001.86","122,128,154.14","62,458,805.37","143,813,506.96","169,908,443.13","90,359,620.00","92,884,059.00","212,344,282.66","223,629,216.34","388,015,507.20","544,048,830.45","452,205,193.95","729,874,638.79","589,539,473.72","593,376,885.50","614,625,150.69","546,322,001.13","672,515,428.35","649,002,142.67"
应收账款,"205,048,492.06","136,758,555.96","120,994,316.36","192,467,611.05","144,786,561.36","139,903,272.70","139,927,075.42","242,103,610.22","193,972,034.77","117,172,687.99","151,943,265.93","237,817,818.26","295,830,590.82","292,917,354.49","248,504,844.73","299,972,251.57","278,470,964.30","331,266,667.52","299,302,211.88","359,661,266.85","366,040,739.09","345,854,511.39","363,280,581.92","1,224,959,807.50","1,125,981,751.71","1,042,741,495.33","984,755,717.42","1,173,722,240.08","1,126,648,980.62","1,315,343,885.91","1,218,409,470.92","1,342,643,880.46","1,158,528,410.11","1,234,399,900.16","1,133,193,426.42","1,156,872,669.05","795,494,864.35","986,386,728.49","933,499,848.82","966,029,486.45","1,259,000,633.37","1,261,857,375.73","1,336,732,554.32","1,418,923,587.62","1,527,854,839.88","1,393,689,679.49"
应付账款,"262,958,294.53","230,739,473.52","203,065,521.20","277,788,815.72","278,663,046.34","316,852,731.74","330,068,443.66","373,659,179.15","565,215,682.24","754,562,649.88","877,846,869.07","1,152,995,382.87","1,171,003,835.75","1,382,736,652.00","1,228,363,370.76","923,518,984.64","997,564,711.65","1,046,352,149.89","883,848,739.56","1,088,862,329.19","1,329,035,377.98","1,032,471,217.82","1,124,281,704.67","2,097,777,868.49","2,359,973,069.93","2,169,733,950.46","2,346,431,061.92","2,021,411,853.22","2,117,228,415.25","2,252,342,035.17","2,273,512,727.29","2,630,676,586.08","2,373,402,512.71","2,379,621,834.09","2,189,653,085.13","1,884,215,323.62","2,099,443,133.55","1,993,911,849.88","2,291,907,850.15","3,395,567,974.67","3,480,397,474.80","3,796,269,672.22","4,418,232,067.23","4,204,797,413.40","4,129,253,668.69","4,502,482,751.51"
预付款项,"6,298,420.76","10,095,420.76","22,042,830.76","161,629,506.14","194,937,320.74","590,511,525.74","986,769,408.33","1,034,871,801.48","1,325,008,043.75","1,101,944,426.05","671,185,152.71","562,604,563.91","392,686,843.25","577,193,845.67","959,387,736.41","360,042,806.69","450,979,977.54","443,539,913.54","407,458,551.90","96,779,465.89","126,151,590.02","101,343,581.90","101,505,779.16","34,571,990.72","102,725,344.52","47,866,385.73","140,350,857.44","82,830,514.48","226,933,976.29","239,532,006.45","74,490,450.54","19,530,621.15","46,911,382.41","37,984,630.77","52,606,593.31","11,551,895.33","36,894,372.31","39,355,782.66","65,077,462.68","47,069,750.23","78,937,323.08","90,676,931.06","167,118,905.22","81,528,025.69","99,414,862.21","94,811,503.74"
预收款项,"38,353,064.48",,,,"68,999.17","222,981.37",,,,,,,,,,,,"129,084.50","176,888.00","5,194,255.00","6,914,244.72","5,251,863.52","4,426,763.47","80,172,276.70","5,966,486.92","6,203,678.42","20,250,633.27","10,319,223.45","9,483,846.98","7,091,882.13","7,209,484.44","19,447,398.78","12,278,382.58","4,202,121.67","1,999,398.70","6,175,733.39",,"350,000.00",,"4,631,211.91","2,070,925.29","552,522.15","11,632,218.15","9,987,846.92","7,688,507.67","9,393,872.03"
其他应收款,"2,495,798.62","3,079,024.24","7,267,408.39","6,206,761.73","8,385,384.42","5,201,980.74","10,082,315.01","17,169,175.82","21,911,253.53","21,749,189.70","21,326,674.01","170,069,163.33","5,319,385.92","4,020,645.90","10,737,740.83","20,068,973.56","26,402,313.80","33,786,304.48","33,003,343.51","41,964,430.74","54,891,808.37","57,109,164.05","57,793,901.79","441,418,882.23","489,766,427.78","66,344,908.23","106,947,371.47","86,102,750.14","92,697,217.51","96,778,333.42","77,827,316.63","66,219,843.27","49,360,246.93","9,649,660.05","65,906,585.91","30,400,779.76","33,725,108.58","25,082,979.56","19,098,001.92","27,777,981.34","25,855,799.93","64,481,444.13","34,966,003.36","33,364,551.67","28,847,385.02","63,672,506.27"
应付职工薪酬,"23,752,885.82","30,944,938.17","38,645,270.99","17,202,356.67","30,152,210.78","35,480,755.42","43,966,929.70","33,755,129.52","55,079,562.72","65,234,163.34","79,469,986.24","37,320,314.31","74,806,402.62","90,799,737.96","101,873,189.31","50,108,996.79","87,346,103.64","94,063,360.41","115,331,037.53","48,377,772.54","76,925,954.09","80,901,347.43","83,827,958.60","54,350,676.29","83,538,918.33","89,774,364.53","102,437,990.88","55,449,338.34","86,226,449.29","95,528,049.70","94,591,745.02","72,807,021.27","263,751,990.81","243,068,151.16","197,265,599.35","77,203,277.71","67,953,906.48","82,761,314.38","97,183,503.77","134,707,020.18","102,589,063.80","117,446,012.38","134,569,490.96","132,403,961.39","121,380,500.36","129,660,767.48"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
