科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"97,403,655.31","52,313,681.74","32,673,176.90","58,342,551.38","71,541,764.23","53,746,771.27","59,195,617.32","76,503,402.21","70,500,704.86","86,965,289.05","103,771,582.93","134,113,812.11","96,312,018.24","80,544,908.71","55,271,349.91","69,803,675.48","49,239,481.72","158,161,189.02","152,413,212.92","86,995,284.64","64,966,044.15","66,489,215.19","78,793,050.36","41,760,437.34","78,967,910.36","79,505,837.12","64,071,745.31","66,353,572.16","46,522,140.16","50,143,345.90","42,579,698.24","36,259,810.48","77,058,056.38","55,475,864.61","61,883,575.75","91,399,957.64","79,507,034.63","61,170,032.02","53,893,153.46","120,734,427.63","55,677,453.12","41,187,503.95","32,349,431.76","44,499,539.67","51,629,326.29","38,743,725.36","71,163,102.72","92,064,573.74","69,560,219.26"
短期借款,,,,,"20,000,000.00","20,000,000.00","41,000,000.00","41,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00",,"12,000,000.00","12,000,000.00","21,500,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00",,,,"2,800,000.00","10,000,000.00","15,000,000.00","15,000,000.00","5,000,000.00",,"5,000,000.00","20,000,000.00","20,000,000.00","25,000,000.00","27,000,000.00","27,000,000.00","45,000,000.00","40,000,000.00","20,000,000.00",,,"15,000,000.00","55,000,000.00","60,000,000.00","51,000,000.00","45,000,000.00","7,000,000.00"
交易性金融资产,"97,625.00",,"295,920.00",,,,,,,,"11,780.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"50,492,460.00","55,876,860.00","32,002,500.00","23,450,792.00","32,989,492.00","32,029,300.00","13,699,730.00","8,606,117.62","10,342,901.48","15,153,223.21","9,580,975.00","11,690,371.20","18,674,720.00","30,172,628.28","29,597,058.44","42,045,326.12","50,949,616.00","50,790,550.00","39,231,200.00","23,229,500.32","20,543,880.60","32,271,300.35","27,036,574.37","43,260,855.22","43,488,477.34","25,066,871.74","38,017,581.97","29,450,749.34","32,697,391.40","35,345,125.00","16,934,736.00","34,721,015.00","22,821,543.00","25,805,591.61","29,043,000.00","22,243,821.09","37,170,000.00","42,628,596.00","47,808,246.00","27,728,500.00","24,835,481.00","32,568,685.38","35,514,114.60","39,881,832.76","53,181,212.70","66,405,682.00","47,812,073.75","42,169,859.85","62,169,525.30"
应付票据,"35,965,343.68","25,287,494.07","24,299,080.26","29,240,206.57","15,210,778.59","31,301,060.10","10,670,593.81","2,572,204.45",,"4,591,628.82","6,476,244.08","25,355,275.22","25,869,488.16","39,138,999.33","36,097,444.35","52,044,927.63","29,992,301.07","28,186,564.10","15,440,421.90","26,117,346.05","8,895,965.67","6,147,700.99","18,504,714.80","10,862,292.63","13,782,000.00","20,673,000.00","12,930,193.40","8,605,386.75","974,274.22","43,592,975.25","55,063,332.84","25,420,080.66","95,895,121.03","51,330,896.79","50,339,421.82","61,115,022.34","65,810,932.41","55,515,127.89","42,626,701.76","45,342,406.28","47,332,000.00","44,812,200.00","33,550,000.00","20,130,000.00","23,485,000.00","24,996,157.40",,"11,003,850.03",
应收账款,"111,095,106.02","104,638,899.78","102,786,323.09","127,610,456.23","107,862,792.37","109,017,530.79","106,724,077.27","91,543,425.91","101,393,328.26","84,287,203.38","77,344,388.15","66,739,371.93","67,672,851.45","81,702,258.65","73,962,656.87","84,870,422.64","91,214,274.31","76,520,905.98","76,664,696.65","83,553,565.70","78,552,078.07","75,428,807.26","79,754,072.30","97,452,267.83","101,298,207.70","109,589,960.77","90,707,060.10","112,331,526.75","117,527,859.15","118,395,430.91","113,537,763.50","138,756,454.75","133,630,890.48","120,366,840.43","135,151,121.89","101,764,600.71","113,302,549.64","127,601,916.40","128,440,555.73","72,475,293.29","79,394,753.63","80,299,779.09","88,715,379.72","78,495,099.48","78,396,066.88","93,958,370.83","70,084,984.49","73,205,198.63","74,802,543.28"
应付账款,"41,382,856.22","50,756,107.91","36,126,658.23","45,527,446.33","52,263,454.78","27,066,381.63","22,087,952.12","20,242,387.73","28,034,572.48","15,233,413.26","20,526,220.82","40,637,099.94","57,902,982.53","47,987,686.60","60,904,287.96","66,198,436.18","60,785,371.62","26,639,068.98","33,139,096.55","42,254,137.97","33,035,725.82","39,396,055.97","50,847,245.51","36,789,350.15","59,744,047.96","54,995,711.05","75,931,538.54","98,094,102.86","84,798,423.94","84,159,300.60","84,192,124.18","71,871,597.73","62,976,207.66","45,162,626.99","63,909,528.61","62,413,076.04","64,947,663.27","45,216,745.75","41,181,178.71","47,860,042.83","65,796,943.56","62,911,242.71","60,925,068.38","81,639,544.85","91,340,856.34","73,131,109.00",,"87,212,995.44",
预付款项,"11,279,124.49","8,290,752.59","9,700,024.71","9,734,214.25","3,084,139.99","12,105,726.66","8,613,647.24","2,649,577.51","4,228,727.82","1,459,213.76","1,874,502.18","1,873,141.22","1,596,656.94","2,282,077.68","3,171,666.48","2,256,894.40","1,945,961.50","4,460,235.30","4,975,717.26","2,331,031.28","3,433,097.81","9,348,275.89","26,721,890.68","9,188,111.23","20,335,547.39","23,651,611.14","32,828,558.42","4,879,738.28","4,326,735.60","39,220,170.52","32,059,065.67","11,337,941.50","33,772,117.65","40,315,935.69","43,900,081.35","26,013,472.45","52,809,072.12","54,112,963.11","54,043,294.11","34,111,095.02","59,538,235.19","47,661,564.70","57,686,969.06","9,517,348.48","27,672,716.69","28,090,823.02","30,600,384.37","10,883,128.21","14,885,468.09"
预收款项,"4,857,129.75","4,184,253.45","5,225,972.58","4,733,306.30","6,445,490.23","6,657,251.94","8,369,171.59","7,938,976.89","13,367,645.13","11,603,602.87","12,103,124.28","9,206,141.75","14,999,066.15","9,438,943.82","12,446,678.16","15,098,769.04","12,982,139.41","11,839,734.59","10,245,584.78","11,365,906.60","13,169,957.41","10,658,212.90","13,428,869.57","8,463,692.14","12,042,500.10","10,880,909.91","20,934,537.35","26,936,805.50","11,678,221.75","11,809,365.85","12,307,691.69","13,820,945.43","16,701,870.65","16,157,693.65","18,658,707.96","16,440,573.29","9,826,587.09","17,857,130.60","8,308,985.03","6,203,198.64","10,514,757.66","10,633,664.19","13,734,916.30","12,282,017.84","10,523,431.86","5,145,578.68","12,577,348.59","9,237,256.15","9,267,898.24"
