科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"204,397,738.36","174,375,598.43","178,678,884.05","177,568,847.37","167,535,256.13","151,341,648.73","365,277,346.84","347,210,436.51","329,847,128.13","336,628,587.83","329,463,530.27","374,162,221.37","358,541,840.06","359,559,782.65","357,863,559.93","334,790,943.92","323,236,563.36","319,157,987.77","314,572,278.44","299,169,072.93","286,649,444.45","296,403,809.81","293,030,514.75","305,097,625.26","300,414,530.16","299,055,392.61","313,035,344.59","314,406,556.45","312,511,293.01","313,770,225.64","319,638,596.37","336,023,980.82","343,238,049.50","321,209,853.54","189,388,129.35","191,071,258.10","195,885,121.83","175,024,455.05","184,527,461.44","194,380,288.87","226,177,560.11","243,295,602.01","268,130,617.13","304,874,284.97","313,053,462.66"
短期借款,"54,500,000.00","54,500,000.00","54,500,000.00","54,500,000.00","54,500,000.00","54,500,000.00","39,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,673,533.60","15,401,012.90","17,568,678.93","29,994,824.29","28,487,379.56","31,664,349.28","25,791,392.22","35,789,238.15","54,293,821.20","46,540,349.00","28,218,219.08","41,645,780.83","44,347,491.60","23,509,525.34","20,107,984.20","22,524,246.52","18,733,213.00","28,265,133.15","40,055,214.94","38,802,532.71","38,940,966.32","35,769,758.41","33,204,844.36","24,947,247.83","22,242,059.09","22,900,150.71","24,734,176.01","23,656,253.44","25,907,465.63","24,937,976.09","25,888,346.71","28,691,679.62","24,688,448.21","21,474,798.60","25,046,483.87","38,282,187.10","36,669,798.18","32,640,619.71","34,234,042.39","41,540,540.11","36,010,929.93","30,325,183.86","32,369,093.47","37,343,881.37","31,512,252.28"
应付票据,,,,,,,,,,,"5,662,923.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"48,322,058.04","50,216,945.67","51,763,752.14","40,681,846.77","52,677,228.03","51,364,351.69","69,134,294.19","61,209,648.00","66,162,319.59","98,866,810.60","99,137,374.74","97,374,807.27","102,568,843.64","97,896,269.39","73,101,664.71","17,063,979.94","21,611,427.59","21,784,693.90","20,975,672.47","16,204,828.87","20,659,100.57","22,123,018.52","21,059,247.47","19,545,723.79","20,731,362.58","20,313,881.21","21,187,260.30","22,375,136.98","21,239,741.40","26,965,880.94","28,890,694.36","33,511,558.53","34,176,554.66","39,674,018.19","46,910,213.94","46,248,859.67","50,394,326.12","64,948,500.55","75,379,024.15","63,348,047.19","69,197,036.75","86,314,953.59","104,727,329.99","120,315,366.87","108,253,504.76"
应付账款,"4,553,256.50","4,822,013.56","5,458,497.18","4,068,439.84","5,618,535.84","7,100,015.69","35,516,140.45","11,111,285.23","3,397,380.60","5,721,317.90","5,300,656.29","5,142,797.88","5,700,884.26","4,849,835.85","3,670,931.63","3,934,938.74","4,898,200.60","3,867,070.46","3,815,063.91","3,676,316.79","4,867,960.40","5,191,551.77","5,574,420.14","15,477,265.93","7,659,171.33","5,308,698.70","5,898,493.85","6,116,161.71","7,181,411.85","8,415,712.43","7,052,593.93","8,250,330.06","7,790,033.31","13,389,076.42","20,930,815.79","18,243,792.81","15,916,268.10","17,615,032.73","21,216,443.39","20,656,652.62","21,317,039.39","25,253,942.61","19,744,013.74","20,574,334.80","26,531,618.36"
预付款项,"9,023,282.42","75,882.42","83,082.42","162,265.60","239,359.60","294,969.60","99,953.60","1,267,370.21","1,865,165.13","1,268,982.42","1,284,759.72","47,120.00","29,450.00","15,050.00",,,,,,"17,700,000.00","17,700,000.00","17,700,000.00","17,700,000.00",,,,,,,,,"750,000.00","458,005.00","1,005,361.96","2,519,360.04","1,259,624.12","2,594,306.31","2,108,789.16","503,881.64","419,726.08","505,468.03","592,561.08","444,398.53","390,260.49","3,546,482.56"
预收款项,"705,270.40","759,165.93","875,434.63","819,447.45","1,338,360.15",,,"6,380,260.40","2,528,199.07","2,653,063.35",,"2,025,452.79","1,198,363.84","1,507,458.28","5,570,699.45","1,062,772.98","1,166,408.44","1,442,391.73","1,225,525.69","1,118,161.11","1,295,533.57","1,444,438.08","1,347,594.27","1,169,336.64","1,231,790.73","816,214.42","994,594.02","1,523,342.95","1,311,153.17","1,227,650.20","1,079,114.48","1,255,873.26","564,115.57","1,138,483.24","1,654,622.33","3,000,442.23","2,270,525.03","4,397,913.62","3,247,974.63","5,483,361.81","4,613,406.17","3,200,078.22","4,628,832.07","7,724,581.70","5,403,914.35"
