科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"7,280,507.92","13,667,033.70","25,339,005.90","7,299,044.16","13,188,527.39","22,018,514.50","34,084,847.16","11,873,713.70","20,991,580.35","33,028,670.95","47,096,722.72","13,970,236.20","24,780,211.62","35,644,614.32","46,220,059.32","15,192,361.53","26,914,085.46","46,039,251.11","61,840,523.55","19,396,473.96","49,386,053.57","87,127,835.70","125,621,373.95","44,228,535.44","87,122,162.74","134,445,880.88","190,604,997.89","59,578,036.45","108,152,957.23","144,801,827.63","203,397,303.15","63,553,956.30","112,344,691.89","164,396,224.40","219,210,403.17","64,693,133.54"
取得借款收到的现金,"13,000,000.00","19,000,000.00","35,000,000.00",,,,,,,,"45,000,000.00",,,,,,,,,,,,,,,"37,000,000.00","47,064,000.00","24,000,000.00","112,000,000.00","133,000,000.00","156,000,000.00","73,930,000.00","109,870,000.00","224,870,000.00","275,370,000.00","4,500,000.00"
支付的各项税费,"8,839,428.04","14,050,215.51","23,336,466.15","5,801,838.61","16,106,534.98","24,655,275.95","27,427,951.31","4,262,462.30","8,491,412.98","10,600,228.05","12,599,194.17","2,106,751.57","6,256,606.26","9,075,233.37","12,304,910.86","5,195,376.62","9,388,828.45","12,541,370.62","16,205,649.55","4,179,601.61","8,580,705.77","16,486,533.84","22,502,138.25","9,206,816.77","15,353,643.94","32,872,480.38","42,312,453.40","10,878,255.30","15,801,818.81","42,527,191.03","60,776,699.32","17,146,063.90","21,202,197.12","39,462,545.62","44,331,177.54","17,088,830.29"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"581,623.41","1,932,303.69","1,932,303.69",,,,,,,,,,,,"4,000,000.00",,"8,000,000.00","8,000,000.00",,,"171,177.85","171,177.85","171,177.85",
支付其他与经营活动有关的现金,"23,920,773.02","32,517,265.80","30,543,461.73","8,739,068.81","19,490,667.61","29,160,037.66","44,268,253.62","13,933,519.29","23,991,618.54","37,237,969.91","59,222,612.33","12,169,221.52","23,317,007.19","32,617,648.40","44,483,624.43","15,188,777.44","25,182,069.37","32,979,594.11","43,077,950.25","10,273,685.80","21,285,075.91","33,553,093.25","61,783,440.56","12,811,355.01","32,175,228.89","62,452,306.08","98,201,674.27","32,948,280.25","52,402,725.30","94,300,066.24","153,612,543.32","41,316,045.45","76,826,742.08","120,773,733.93","149,937,075.89","36,106,489.53"
筹资活动现金流入小计,"13,000,000.00","19,000,000.00","35,700,000.00",,"632,929,000.00","632,929,000.00","632,829,000.00",,,,"45,000,000.00",,"1,781,623.41","6,132,303.69","7,132,303.69",,,,"400,000.00",,,,"3,600,000.00","925,000.00","2,750,000.00","39,750,000.00","53,814,000.00","28,500,000.00","124,500,000.00","145,500,000.00","161,250,000.00","73,930,000.00","110,041,177.85","226,541,177.85","277,041,177.85","4,500,000.00"
经营活动现金流出小计,"63,449,209.97","90,838,400.34","120,834,557.17","34,606,797.35","72,630,464.28","106,608,689.57","154,525,128.34","39,377,961.92","73,787,039.70","113,879,981.98","162,311,814.15","46,803,305.49","86,793,729.14","126,166,576.80","168,117,482.87","53,454,608.99","95,837,107.23","141,654,082.84","192,876,841.81","53,064,551.79","130,604,663.02","226,724,901.94","301,047,521.55","117,482,311.99","265,677,476.85","429,412,020.59","605,729,428.04","211,780,619.81","363,936,389.46","614,541,220.72","1,003,852,150.51","278,482,464.43","467,967,308.39","731,851,624.73","1,016,480,105.02","259,082,344.45"
偿还债务支付的现金,"3,000,000.00","7,104,583.35","35,251,000.04","20,062,750.01","35,125,500.02","35,188,250.03","35,251,000.04","62,750.01","125,500.02","188,250.03","251,000.04","45,062,750.01","45,125,500.02","45,188,250.03","45,251,000.04","63,750.01","125,500.02","188,250.03","251,000.04","62,750.01","125,500.02","188,250.03","251,000.04","62,750.01","125,499.73","31,367,332.96","36,367,332.96","33,467,000.00","51,044,000.00","64,044,000.00","77,044,000.00","47,000,000.00","122,000,000.00","150,898,131.50","164,860,000.00","75,000,000.00"
经营活动产生的现金流量净额,"24,387,908.47","29,935,706.96","62,332,895.34","10,854,583.17","43,672,304.70","49,158,422.69","73,377,873.71","-9,314,600.68","-2,198,630.51","-9,834,926.52","-20,695,510.04","-7,453,990.34","3,775,386.12","-2,177,940.39","2,513,025.12","-5,901,610.30","-1,819,852.36","-3,069,055.88","1,386,864.35","-5,924,943.20","-17,437,313.62","-17,041,585.08","12,488,995.64","-24,818,927.12","-47,872,324.80","-66,554,534.09","16,985,875.05","-11,867,494.84","8,308,485.72","-62,132,027.06","75,316,223.23","-103,467,218.38","-93,396,811.42","-143,334,764.98","-44,658,843.00","-15,702,255.56"
分配股利、利润或偿还利息支付的现金,"228,360.75","1,903,496.61","2,543,840.41","286,126.88","486,181.10","506,595.76","526,021.10",,"8,039,549.92","8,057,764.07","8,073,984.07","90,111.41","1,703,925.98","1,716,713.02","1,728,130.02","9,731.98","4,375,117.37","4,383,680.12","4,391,215.34","6,249.72","3,211,388.39","3,215,569.10","3,218,785.03","2,036.74","5,263,694.92","5,772,446.28","6,534,309.19","823,091.41","31,215,681.20","32,737,165.72","35,624,878.50","1,813,076.35","3,539,494.36","11,589,546.40","14,357,406.25","2,857,393.63"
收回投资收到的现金,"25,000.00","140,000.00","5,225,000.00",,,,,,,,,,"800,000.00","800,000.00","800,000.00",,,,,,,,,"10,000,000.00","138,000.00","138,000.00","47,138,000.00","51,400,527.20","700,527.20","700,527.20","238,396,527.20","67,000,000.00","79,250,000.00","87,450,000.00","117,450,000.00",
支付其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00",,,,,,"33,921,403.05","93,818,595.24","101,158,595.24","49,380,000.00"
取得投资收益收到的现金,,"53,000.00",,,,,,,,,,,,,,,,,,,,"8,208.20","354,933.93","224,328.64","246,766.81","840,717.50","840,717.50","79,169.33","543,571.02","876,988.05","1,371,447.74","617,547.90","819,079.98","820,132.52","651,496.58",
筹资活动现金流出小计,"3,228,360.75","9,008,079.96","37,794,840.45","20,348,876.89","35,611,681.12","35,694,845.79","35,777,021.14","62,750.01","8,165,049.94","8,246,014.10","8,324,984.11","45,152,861.42","46,829,426.00","46,904,963.05","46,979,130.06","73,481.99","4,500,617.39","4,571,930.15","4,642,215.38","68,999.73","3,336,888.41","3,403,819.13","3,469,785.07","64,786.75","5,389,194.65","37,139,779.24","43,901,642.15","34,290,091.41","82,259,681.20","96,781,165.72","112,668,878.50","48,813,076.35","159,460,897.41","256,306,273.14","280,376,001.49","127,237,393.63"
处置固定资产、无形资产和其他长期资产收回的现金净额,"18,555.00","7,562,953.89","8,240.00",,,,823.21,"134,000.00","135,600.00","285,454.12","313,691.30",,,,,"30,000.00","30,000.00","74,060.00","901,318.43",,450.00,"13,616.19","171,347.66","8,000.00","366,000.00","371,230.00","439,665.47","141,736.49","247,433.35","247,433.35","422,983.47","71,000.00","229,600.00","1,129,600.00","1,835,340.00","48,300.00"
筹资活动产生的现金流量净额,"9,771,639.25","9,991,920.04","-2,094,840.45","-20,348,876.89","597,317,318.88","597,234,154.21","597,051,978.86","-62,750.01","-8,165,049.94","-8,246,014.10","36,675,015.89","-45,152,861.42","-45,047,802.59","-40,772,659.36","-39,846,826.37","-73,481.99","-4,500,617.39","-4,571,930.15","-4,242,215.38","-68,999.73","-3,336,888.41","-3,403,819.13","130,214.93","860,213.25","-2,639,194.65","2,610,220.76","9,912,357.85","-5,790,091.41","42,240,318.80","48,718,834.28","48,581,121.50","25,116,923.65","-49,419,719.56","-29,765,095.29","-3,334,823.64","-122,737,393.63"
处置子公司及其他营业单位收到的现金净额,"-2,690,379.43",,,,,,,,,,,"800,000.00",,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-40,628.36",-188.43,"-8,589.46","-2,743.88","-6,253.80","-11,177.02","-15,586.86",-564.96,"3,015.28","4,750.85",,,,,,,,,,,"-611,514.31","611,148.42","1,564,372.84","3,522,469.32","12,966,062.60","14,580,822.02","6,290,805.21","2,911,024.04","-644,848.07","-4,713,739.56","-5,594,328.47","2,509,161.97","4,731,441.26","7,245,848.07","9,521,536.59","-2,979,148.37"
收到其他与投资活动有关的现金,"5,000,000.00","30,502,180.50",,,,,,,,,,,,,,,,,,,,,"2,000,000.00",,"24,078,013.86","51,078,013.86",,,"130,290,000.00","186,837,576.23","8,338,419.33","556,189.20","5,909,589.72","5,909,589.72","5,909,589.72","502,394,016.97"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,353,175.57","38,258,134.39","5,233,240.00",,,,823.21,"134,000.00","135,600.00","285,454.12","313,691.30","800,000.00","800,000.00","800,000.00","800,000.00","30,000.00","30,000.00","74,060.00","901,318.43",,450.00,"21,824.39","2,526,281.59","10,232,328.64","24,828,780.67","52,427,961.36","48,418,382.97","51,621,433.02","131,781,531.57","188,662,524.83","248,529,377.74","68,244,737.10","86,208,269.70","95,309,322.24","125,846,426.30","502,442,316.97"
五、现金及现金等价物净增加额,"-3,757,129.99","14,730,533.34","36,110,607.85","-18,322,694.41","624,695,482.69","625,689,260.84","632,415,363.03","-22,309,247.71","-18,448,129.69","-38,586,546.80","-14,273,231.16","-62,192,629.57","-59,502,284.59","-70,373,154.94","-69,625,771.22","-10,788,462.24","-19,993,415.64","-27,507,096.25","-25,354,056.08","-12,147,076.30","-134,280,194.42","-159,146,261.33","-166,830,769.75","-46,905,783.95","-70,187,898.01","-67,990,717.39","-15,213,972.20","-55,210,792.81","-1,204,426.94","-85,265,599.80","53,946,820.19","-74,216,311.11","-131,115,758.29","-190,374,101.16","-76,703,606.79","358,548,993.56"
购建固定资产、无形资产和其他长期资产支付的现金,"38,161,718.71","49,382,062.52","28,552,097.58","8,825,656.81","16,287,887.09","20,692,139.04","30,499,725.89","7,065,332.06","15,799,110.85","28,371,857.48","35,160,625.63","7,505,777.81","16,149,868.12","25,342,555.19","30,211,969.97","4,843,369.95","13,702,945.89","16,940,170.22","20,400,023.48","6,153,133.37","10,280,566.34","14,719,468.19","58,926,273.01","21,091,872.16","31,693,087.14","37,552,575.41","41,965,058.26","17,185,663.62","27,409,914.96","37,863,911.58","48,948,293.10","7,619,915.45","20,238,938.27","32,427,255.28","46,597,327.05","2,474,525.85"
期初现金及现金等价物余额,"15,534,033.60","11,776,903.61","26,507,436.95","62,618,044.80","62,618,044.80","62,618,044.80","62,618,044.80","702,718,019.78","695,033,407.83","695,033,407.83","695,033,407.83","680,760,176.67","680,760,176.67","680,760,176.67","680,760,176.67","611,134,405.45","611,134,405.45","611,134,405.45","611,134,405.45","585,822,977.72","585,780,349.37","585,780,349.37","585,780,349.37","418,949,579.62","418,949,579.62","418,949,579.62","418,949,579.62","403,735,607.42","403,735,607.42","403,735,607.42","403,735,607.42","457,682,427.61","457,682,427.61","457,682,427.61","457,682,427.61","380,978,820.82"
投资支付的现金,,,"800,000.00",,,,"7,500,000.00","6,000,000.00","-7,576,046.33",,,,"2,880,000.00","2,880,000.00",,,,"3,000,000.00",,,,,,"609,995.88","630,942.62","655,419.96","27,647,129.99","1,200,000.00","1,200,000.00","1,200,000.00","260,196,000.00","59,000,000.00","59,000,000.00","87,402,155.92","117,480,575.99",
期末现金及现金等价物余额,"11,776,903.61","26,507,436.95","62,618,044.80","44,295,350.39","687,313,527.49","688,307,305.64","695,033,407.83","680,408,772.07","676,585,278.14","656,446,861.03","680,760,176.67","618,567,547.10","621,257,892.08","610,387,021.73","611,134,405.45","600,345,943.21","591,140,989.81","583,627,309.20","585,780,349.37","573,675,901.42","451,500,154.95","426,634,088.04","418,949,579.62","372,043,795.67","348,761,681.61","350,958,862.23","403,735,607.42","348,524,814.61","402,531,180.48","318,470,007.62","457,682,427.61","383,466,116.50","326,566,669.32","267,308,326.45","380,978,820.82","739,527,814.38"
