科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
一年内到期的非流动负债,"446,022,022.00","448,768,360.00","472,796,242.00","458,303,174.93","503,512,094.00","1,003,140,337.00","933,858,578.00","906,283,566.00","984,806,769.00","190,594,227.00","244,200,777.48","739,151,670.51","740,027,505.05","760,247,742.44","756,572,147.23"
其他流动资产,"1,705,894.00","3,813,695.00","4,658,694.00","4,287,963.10","558,614.00","339,307.00","1,357,228.00","1,017,921.00","678,614.00","339,307.00","2,473,518.82","3,217,357.52","7,688,170.83","7,269,225.32","9,061,856.57"
其他流动负债,"8,320,756.00","8,689,097.00","7,405,202.00","259,408,406.97","263,222,129.00","266,215,893.00","275,185,400.00","258,140,794.00","259,858,363.00","261,922,352.00","270,575,050.90","11,713,423.07","15,418,300.18","15,339,161.54","27,374,423.46"
流动资产合计,"466,285,563.00","726,530,584.00","779,585,228.00","1,430,405,816.15","2,226,034,115.00","1,514,405,504.00","1,323,270,247.00","1,336,990,587.00","1,414,108,581.00","1,966,265,279.00","1,303,287,665.03","1,145,626,531.63","1,263,232,054.61","1,212,858,597.56","1,443,199,781.95"
流动负债合计,"1,379,840,874.00","1,022,187,486.00","1,489,421,618.00","1,653,286,786.96","1,732,504,555.00","1,996,919,912.00","1,959,860,237.00","1,856,156,822.00","2,164,060,080.00","1,696,046,149.00","1,401,948,298.44","1,531,016,015.55","1,626,166,201.30","1,518,166,759.07","1,604,441,434.69"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,"1,963,955,987.00","2,063,948,657.00","1,970,253,853.00","2,018,685,175.65","1,958,812,804.00","1,735,438,099.00","1,699,894,747.00","1,804,235,569.00","1,713,786,102.00","1,721,843,685.00","1,657,688,751.49","1,813,838,368.07","1,905,904,239.85","1,937,984,829.53","2,162,690,650.23"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,"698,950,000.00","698,950,000.00","1,148,350,000.00","1,149,212,500.00","449,550,000.00","449,887,500.00","450,225,000.00","449,212,500.00","1,440,800,000.00","1,441,887,500.00","992,750,000.00","993,500,000.00","994,250,000.00","995,000,000.00"
长期应收款,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00"
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,"103,862,165.00","102,393,205.00","103,118,310.00","107,297,206.58","97,749,707.00","101,163,498.00","100,212,496.00","110,399,996.00","111,308,096.00","119,602,901.00","128,159,947.84","151,214,277.62","171,972,972.45","177,888,695.37","189,435,183.82"
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"2,781,508,043.00","2,702,548,989.00","3,020,060,000.00","2,980,327,216.96","3,305,203,710.00","3,279,447,852.00","3,274,449,312.00","3,236,151,208.00","3,198,059,563.00","3,180,561,019.00","3,626,584,105.84","3,587,532,423.30","3,859,541,544.74","3,842,030,433.68","4,027,040,045.32"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"1,025,421,567.00","1,451,947,770.00","1,644,467,014.00","1,753,827,356.00","1,566,226,569.00","1,698,210,732.00","1,865,767,169.00","1,969,705,749.00","2,117,772,710.00","2,217,103,585.00","2,168,519,476.39","2,288,169,541.40","2,108,189,728.50","2,233,188,186.78","2,216,277,610.70"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,"12,614,059.00","19,783,745.00","17,680,481.00","18,498,997.76","16,739,077.00","16,992,525.00","17,030,333.00","16,255,009.00","18,672,038.00","18,535,369.00","19,218,691.91","23,326,264.35","24,174,103.58","17,378,200.67","18,917,505.82"
非流动负债合计,"2,181,622,412.00","2,975,852,674.00","2,881,138,883.00","3,382,271,688.60","3,322,384,404.00","2,401,804,014.00","2,366,894,075.00","2,480,822,812.00","2,389,303,859.00","3,396,251,758.00","3,342,467,359.83","3,071,569,086.17","3,184,178,932.76","3,221,960,525.34","3,457,998,114.47"
固定资产清理,,,,,,,,,,,,"15,000.00","18,079.29","34,086.11",
负债合计,"3,561,463,286.00","3,998,040,160.00","4,370,560,501.00","5,035,558,475.56","5,054,888,959.00","4,398,723,926.00","4,326,754,312.00","4,336,979,634.00","4,553,363,939.00","5,092,297,907.00","4,744,415,658.27","4,602,585,101.72","4,810,345,134.06","4,740,127,284.41","5,062,439,549.16"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"588,810,898.00","588,810,898.00","588,810,898.00","588,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00","735,810,898.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"176,734,346.00","176,734,346.00","177,252,249.00","177,252,249.48","901,078,491.00","901,078,491.00","901,078,491.00","901,078,491.00","901,078,491.00","901,078,491.00","901,078,491.67","901,078,491.67","901,078,491.67","901,078,491.67","910,187,584.74"
无形资产,"397,022,579.00","386,151,399.00","379,337,366.00","377,601,190.98","381,421,401.00","379,103,669.00","377,606,827.00","375,578,461.00","373,305,538.00","371,195,268.00","368,925,898.16","366,648,437.87","366,124,292.25","364,079,979.74","360,866,043.17"
盈余公积,"74,319,936.00","95,143,325.00","118,905,277.00","118,905,276.37","133,188,331.00","133,188,331.00","143,243,268.00","143,243,268.00","154,268,416.00","154,268,416.00","172,040,071.14","172,040,071.14","188,708,771.24","188,708,771.24","207,270,215.32"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"307,943,010.00","455,991,347.00","629,589,114.00","684,212,387.79","715,152,226.00","764,206,427.00","799,171,271.00","866,257,727.00","827,968,826.00","920,846,483.00","988,968,480.31","1,055,170,993.62","1,046,729,685.92","1,165,214,452.15","1,215,228,081.71"
长期待摊费用,,,,,,,"34,563.00","32,775.00","28,008.00","26,220.00","1,682,585.07","1,520,331.00","1,358,076.93","1,195,822.86","1,033,568.79"
少数股东权益,"14,492,519.00","14,500,384.00",,,,,,,,,,,,,
递延所得税资产,"38,912,184.00","40,257,973.00","41,987,950.00","42,078,709.35","42,494,033.00","42,847,791.00","45,899,789.00","46,656,229.00","48,544,132.00","48,615,455.00","51,656,746.12","51,809,208.54","57,957,645.77","57,981,534.90","60,453,294.49"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"438,430.87","37,818.06","77,455.22","193,055.17","1,148,478.69"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"4,257,478,432.00","4,602,689,876.00","5,105,532,811.00","5,174,333,471.05","5,314,084,790.00","5,418,602,569.00","5,582,787,993.00","5,646,379,431.00","5,758,381,989.00","5,838,036,916.00","6,239,025,934.36","6,321,059,024.52","6,419,440,926.28","6,518,081,299.91","6,687,736,546.98"
所有者权益(或股东权益)合计,"1,162,300,709.00","1,331,180,300.00","1,514,557,538.00","1,569,180,811.64","2,485,229,946.00","2,534,284,147.00","2,579,303,928.00","2,646,390,384.00","2,619,126,631.00","2,712,004,288.00","2,797,897,941.12","2,864,100,454.43","2,872,327,846.83","2,990,812,613.06","3,068,496,779.77"
资产总计,"4,723,763,995.00","5,329,220,460.00","5,885,118,039.00","6,604,739,287.20","7,540,118,905.00","6,933,008,073.00","6,906,058,240.00","6,983,370,018.00","7,172,490,570.00","7,804,302,195.00","7,542,313,599.39","7,466,685,556.15","7,682,672,980.89","7,730,939,897.47","8,130,936,328.93"
负债和所有者(或股东权益)合计,"4,723,763,995.00","5,329,220,460.00","5,885,118,039.00","6,604,739,287.20","7,540,118,905.00","6,933,008,073.00","6,906,058,240.00","6,983,370,018.00","7,172,490,570.00","7,804,302,195.00","7,542,313,599.39","7,466,685,556.15","7,682,672,980.89","7,730,939,897.47","8,130,936,328.93"
