科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"41,579,993.50","239,596,821.50","178,056,463.79","248,201,299.49","242,019,824.84","218,768,708.40","213,949,814.93","221,165,760.95","155,228,901.17","200,648,903.90","136,592,690.05","575,992,242.25","495,075,314.57","495,917,487.16","395,065,409.42","435,938,148.55","551,536,221.38","690,852,821.25","532,457,372.46","541,291,869.95","722,641,822.47","469,832,193.73","510,864,577.64","777,138,350.68","794,852,891.76","556,343,678.34","325,975,494.55","583,618,617.05","610,529,897.53","376,007,951.14","394,888,258.02","611,545,032.60","850,441,696.07","763,370,297.53","1,527,180,977.27","919,009,380.56","928,190,963.44","798,203,859.25","2,202,653,514.47","1,309,052,445.13","1,732,231,602.64","1,534,200,826.53","1,407,695,506.07","1,406,706,046.47"
短期借款,"187,900,000.00","206,050,000.00","207,200,000.00","312,200,000.00","308,000,000.00","277,000,000.00","266,804,452.46","244,500,000.00","260,900,000.00","354,214,187.91","349,451,508.71","406,000,000.00","434,500,000.00","456,500,000.00","476,100,000.00","575,500,000.00","579,000,000.00","594,860,000.00","643,670,000.00","745,920,000.00","1,018,300,000.00","1,077,010,000.00","1,309,210,000.00","1,393,380,000.00","1,205,380,000.00","1,232,310,000.00","1,300,600,000.00","1,423,580,000.00","1,435,800,000.00","812,000,000.00","956,158,302.00","1,052,090,824.00","1,334,992,859.00","971,222,426.00","1,171,973,637.00","1,575,037,396.00","1,483,400,000.00","1,415,300,000.00","1,639,400,000.00","1,601,900,000.00","2,179,841,022.17","2,499,641,022.17","2,587,491,022.17","3,250,679,482.59"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"521,300.00",,,"70,000.00","50,000.00","40,000.00","40,000.00",,,,"500,000.00","400,000.00","600,000.00",,"500,000.00","1,150,000.00","2,470,000.00","2,400,000.00","33,800,000.00","34,598,347.60","4,041,347.60","2,800,000.00","1,940,000.00","6,010,000.00","4,550,000.00","1,470,000.00","1,828,635.50","3,869,700.00","3,790,000.00","5,160,000.00","29,200,000.00","3,920,000.00","6,661,800.00","6,375,042.23","3,576,300.00","1,782,450.00","762,731.00","1,491,596.00","6,101,009.99","2,224,000.00","2,814,000.00","8,092,887.40","6,225,980.00","3,481,200.00"
应付票据,"11,627,318.57","800,000.00","13,274,862.50","31,319,004.25","18,902,960.00","24,099,500.00","7,756,200.00","12,288,235.00","9,222,550.00","15,322,830.00","32,729,467.35","26,652,532.90","14,918,713.00","17,703,550.00","14,947,850.00","35,000,000.00","85,578,599.70","141,106,533.82","85,106,887.86","78,605,120.71","144,859,651.26","168,201,745.62","170,598,773.10","180,956,085.18","101,289,126.05","131,539,867.88","110,187,871.47","225,652,241.89","345,266,536.12","241,034,858.92","260,192,580.00","464,767,846.52","631,308,517.10","905,603,780.91","559,167,396.42","326,756,514.43","403,508,867.53","352,328,006.38","217,788,293.64","198,881,690.16","384,305,888.81","509,551,808.64","370,276,116.56","334,210,511.06"
应收账款,"37,936,269.03","37,847,187.44","21,949,049.24","24,656,621.69","31,958,715.54","37,427,559.32","30,334,121.80","32,263,567.58","45,936,689.01","49,512,889.75","39,463,645.90","73,854,283.51","97,252,679.70","102,324,940.45","107,328,993.78","114,509,614.70","106,431,111.03","110,189,560.44","75,564,476.28","72,777,893.54","78,747,306.26","104,903,783.14","164,188,356.22","125,801,891.49","143,241,266.66","179,079,678.18","272,590,802.89","272,610,819.44","289,034,230.87","230,637,163.46","212,352,097.69","216,258,237.32","204,559,277.65","327,844,397.05","432,990,121.68","509,629,003.74","689,676,150.73","615,522,793.25","459,749,937.18","536,493,879.65","544,586,440.04","613,986,054.44","386,303,833.15","386,766,077.91"
应付账款,"78,208,176.29","63,199,400.40","120,692,210.77","127,553,828.89","130,863,905.57","150,055,909.06","84,966,135.77","79,145,828.81","154,832,292.38","146,509,125.13","209,341,730.95","211,667,724.10","250,031,966.16","225,861,534.75","367,066,977.52","450,793,464.96","540,014,013.71","496,393,655.75","503,991,643.11","488,947,621.02","497,544,770.48","609,775,918.26","683,886,720.65","696,758,340.20","763,701,531.68","729,434,575.63","985,046,710.62","846,750,075.08","921,347,031.64","924,436,195.18","1,006,903,391.32","1,029,033,527.38","790,350,713.72","707,811,014.22","959,415,001.58","935,413,988.61","1,150,051,261.76","1,039,355,036.61","1,302,222,256.27","1,223,767,443.14","1,510,269,381.17","1,627,711,064.56","1,525,793,016.16","1,131,238,972.06"
预付款项,"43,156,763.46","52,914,133.58","94,999,836.60","113,331,178.04","91,556,834.61","83,037,070.32","53,871,034.98","75,329,739.48","113,810,325.58","136,684,759.55","167,054,044.21","169,782,599.18","282,820,255.75","309,300,829.68","409,990,320.36","406,630,765.37","415,815,923.94","287,439,187.06","260,654,059.83","278,351,626.40","290,657,397.34","285,419,203.47","239,344,673.71","429,460,281.72","302,739,007.35","355,562,474.78","379,716,942.01","374,484,893.13","328,964,658.38","379,077,666.87","237,880,910.58","164,082,375.58","307,021,322.70","246,782,272.31","272,315,209.42","265,263,640.32","359,572,892.37","469,658,813.04","206,162,682.53","301,800,726.90","183,069,464.73","216,105,729.69","209,075,675.42","226,623,121.64"
预收款项,"10,016,971.85","13,428,392.36","8,688,235.81","15,255,614.76","22,343,901.33","21,222,077.41","14,053,433.10","16,057,439.29","30,512,394.47","23,926,002.05","41,572,289.33","35,140,768.95","58,950,062.89","70,184,027.19","29,735,307.79","69,264,294.91","118,552,167.57","95,969,277.19","42,614,355.29","90,106,115.18","30,597,147.12","38,187,942.74","68,729,164.43","86,152,324.79","76,029,748.60","61,051,288.31","79,696,706.21","77,090,294.07","81,503,873.89","72,784,120.82","81,699,487.05","85,722,392.60","77,207,481.55","66,114,960.71","137,256,187.89","82,748,261.85","272,813,072.96","152,972,546.87","187,714,491.40","195,758,356.08","182,350,131.52","160,457,669.54","179,837,882.63","78,707,836.07"
