科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"172,791,755.43","518,360,260.87","714,129,445.29","1,065,388,897.68","280,308,671.64","645,285,604.23","924,856,064.79","1,257,268,330.64","188,186,146.54","464,745,572.82","698,794,124.36","964,207,472.57","221,717,764.48","545,767,024.44","840,756,024.67","1,237,348,951.75","313,790,480.34","632,708,352.27","961,395,474.01","1,333,152,520.82","235,699,312.83","584,700,194.71","886,384,419.17","1,321,570,167.36","239,561,113.78","649,649,712.85","993,525,958.66","1,342,723,832.63","222,572,624.73","560,908,186.32","815,349,294.39","1,086,618,396.90","136,258,446.60","359,622,815.23","572,329,890.87","898,615,658.83","166,804,374.51","432,525,342.17","603,808,611.51","818,858,379.67","159,419,182.24","359,732,353.05","563,611,965.84","1,405,074,077.46","181,761,284.45","380,155,769.00","613,604,518.60","836,480,164.09","221,256,048.59"
二、营业利润,"2,444,465.87","23,771,472.04","15,667,663.11","-18,040,532.46","-8,482,153.37","-14,436,249.48","-25,348,596.66","-69,087,387.63","-7,722,487.70","-1,615,868.99","-9,863,686.27","-29,659,014.48","-4,260,401.99","1,960,638.93","6,238,752.58","18,380,905.40","5,921,905.71","17,950,558.98","28,001,018.56","27,897,186.96","-7,675,610.31","3,972,245.55","1,595,700.55","22,340,048.05","-5,434,855.85","6,846,854.06","17,572,348.82","35,997,489.40","691,755.22","3,827,543.52","-6,402,350.75","-43,973,402.93","-2,027,981.62","9,844,486.44","25,439,729.27","48,277,451.23","-249,370.34","6,313,281.46","22,441,374.40","24,114,849.51","4,265,813.07","6,664,095.56","10,348,674.45","322,880,030.09","59,155,868.89","151,002,578.53","275,032,603.50","358,944,353.96","79,861,656.47"
减:营业成本,"150,452,268.88","455,083,548.88","631,182,185.17","973,616,466.79","256,167,515.62","595,875,234.59","854,112,625.74","1,187,873,031.07","168,001,461.53","412,787,243.43","629,125,447.47","867,321,322.21","202,946,433.86","483,177,000.95","742,590,055.68","1,071,769,046.94","269,001,564.39","536,567,480.22","837,857,650.90","1,147,870,577.51","217,476,276.25","514,276,197.35","772,229,067.79","1,146,303,380.11","200,960,258.36","563,089,960.62","850,968,526.90","1,161,487,660.67","188,341,418.06","483,832,860.77","718,012,231.78","971,806,732.81","118,743,529.00","305,136,410.66","482,850,890.67","741,518,731.07","141,279,099.05","360,587,403.37","499,088,698.34","677,774,710.06","132,917,772.73","299,450,239.05","466,880,979.86","933,592,544.43","102,104,442.15","204,142,866.79","296,898,179.19","400,393,838.10","112,100,168.80"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"425,117.61","717,658.88","2,409,469.81","3,146,265.99","1,247,748.58","3,386,594.23","4,771,705.83","2,402,830.37","753,263.38","1,760,826.54","2,711,714.05","4,518,535.07","994,293.97","2,123,003.11","3,007,567.03","4,921,385.71","909,592.37","2,288,063.41","3,045,026.03","4,727,497.10","2,255,815.12","3,324,107.33","4,522,830.63","6,398,584.88","1,509,003.25","2,772,735.14","4,423,547.22","5,346,948.51","1,403,574.82","2,468,406.95","3,432,869.73","4,447,538.85","1,190,234.04","2,268,818.41","2,955,145.61","4,134,584.83","1,860,079.69","2,486,221.02","3,366,879.59","8,082,660.48","1,694,072.12","4,153,467.13","4,837,825.72","28,568,389.82","5,307,637.17","11,660,379.81","18,539,081.52","24,976,342.97","6,328,744.44"
营业外收入,"485,629.80","613,844.80","6,247,060.35","47,103,536.27","373,947.79","6,735,594.61","6,890,414.61","29,546,646.64","333,517.61","1,530,451.36","77,743,333.56","77,231,489.05","2,446,606.41","3,554,256.53","4,774,579.14","7,601,685.73","123,586,739.68","149,199,861.86","149,498,530.52","159,448,530.64","964,445.42","1,365,395.42","4,161,887.75","6,268,531.84","1,724,458.00","1,531,495.61","2,819,223.42","5,370,258.07","798,597.99","1,061,609.60","7,588,791.86","10,228,522.02","467,834.67","821,356.70","937,344.49","3,644,299.81","723,871.09","1,242,045.94","1,966,104.79","5,542,710.46","213,405.85","449,894.10","2,914,677.95","659,426.35","427,656.15","1,938,363.70","5,585,538.86","655,897.03","21,583.03"
销售费用,"9,166,485.74","20,130,793.43","32,897,727.64","42,144,549.70","10,591,821.99","23,648,997.80","34,916,377.93","47,199,633.09","8,729,617.16","21,420,248.71","31,500,457.64","42,630,689.79","6,917,959.66","16,953,032.27","27,091,905.11","37,806,612.12","9,584,383.55","21,370,693.24","25,582,306.87","44,078,412.68","6,670,412.84","18,912,450.54","29,430,765.46","43,265,312.36","9,356,428.85","23,780,761.96","31,008,360.29","40,974,786.20","9,727,496.45","19,897,950.86","31,085,754.95","41,325,262.46","8,894,229.75","19,226,204.14","29,309,083.44","37,426,389.28","11,054,044.35","22,542,353.73","30,763,174.94","42,611,046.20","10,887,073.73","20,170,776.82","33,700,813.48","36,859,013.06",,,,,
减:营业外支出,"140,389.58","741,253.74","965,250.11","2,933,415.39","338,789.60","772,180.75","1,206,870.88","6,181,851.58","420,542.34","893,024.26","2,043,642.27","2,254,042.85","517,101.91","1,036,514.28","1,412,068.40","1,967,700.45","314,608.61","1,238,530.85","1,572,620.67","4,247,937.26","233,329.66","601,101.80","1,029,245.34","1,493,499.54","135,430.27","591,046.13","915,290.30","1,122,133.98","491,024.59","1,014,045.80","1,441,787.28","2,489,030.50","156,566.88","420,632.45","660,698.30","1,584,324.31","199,914.62","461,793.95","637,986.72","1,389,435.74","100,000.00","115,000.00","115,000.00","1,720,508.18","477,041.78","960,500.31","3,891,911.63","1,325,254.06","527,251.55"
管理费用,"6,371,277.24","10,609,056.42","18,625,171.22","29,113,607.61","10,512,948.25","22,231,879.88","33,473,792.66","42,225,751.73","11,771,965.72","19,503,243.56","29,365,605.76","48,151,928.04","10,309,622.53","29,038,269.99","43,607,027.20","57,258,823.03","22,467,033.08","33,955,353.41","42,297,031.67","52,393,201.27","12,434,561.18","27,217,195.03","53,231,027.56","69,843,158.48","28,674,308.05","40,245,861.32","68,299,179.25","82,542,135.57","19,943,863.21","39,040,427.67","54,480,576.76","74,795,759.42","10,598,502.99","23,645,802.07","34,873,394.63","55,016,658.20","12,656,782.57","30,983,764.61","42,992,122.99","61,355,291.74","13,903,126.56","29,027,346.79","47,194,133.06","116,200,511.89","20,949,130.43","41,654,387.78","52,005,972.19","65,406,615.82","18,009,579.12"
其中:非流动资产处置净损失,,,,"1,754,400.95",,,,,,,,,,"297,222.79","355,826.01","987,424.33","47,426.78","606,502.93","609,018.93","2,839,944.18",,,,"125,783.29",,,,,,,,"1,006,458.67","1,955.88","1,955.78","3,474.20","263,456.73",,,,"280,956.72",,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"3,932,140.09","8,520,197.10","13,678,836.63","28,623,671.11","10,270,790.57","13,575,537.70","21,962,549.78","30,928,857.90","6,652,326.45","13,202,103.69","18,897,009.17","25,757,129.50","4,809,856.45","10,946,650.83","16,653,026.30","25,118,574.09","5,058,848.45","11,523,315.95","17,230,874.86","22,052,600.42","4,739,554.15","10,849,119.49","15,702,657.74","19,386,249.46","5,353,450.36","6,597,518.55","14,384,296.65","20,886,076.69","1,490,758.52","4,830,936.87","10,432,031.83","13,118,086.56","-685,830.87","-386,412.42","-3,593,909.17","-1,975,530.39","-135,506.14","-1,392,156.55","-2,350,910.63","-5,108,836.47","357,366.36","869,569.93","1,797,869.43","48,140,033.33","9,797,411.54","19,727,757.18","30,951,067.34","38,654,780.53","10,428,166.95"
三、利润总额,"2,789,706.09","23,644,063.10","20,949,473.35","26,129,588.42","-8,446,995.18","-8,472,835.62","-19,665,052.93","-45,722,592.57","-7,809,512.43","-978,441.89","65,836,005.02","45,318,431.72","-2,330,897.49","4,478,381.18","9,601,263.32","24,014,890.68","129,194,036.78","165,911,889.99","175,926,928.41","183,097,780.34","-6,944,494.55","4,736,539.17","4,728,342.96","27,115,080.35","-3,845,828.12","7,787,303.54","19,476,281.94","40,245,613.49","999,328.62","3,875,107.32","-255,346.17","-36,233,911.41","-1,716,713.83","10,245,210.69","25,716,375.46","50,337,426.73","274,586.13","7,093,533.45","23,769,492.47","28,268,124.23","4,379,218.92","6,998,989.66","13,148,352.40","321,818,948.26","59,106,483.26","151,980,441.92","276,726,230.73","358,274,996.93","79,355,987.95"
资产减值损失,,"-472,465.88","-472,465.88","6,935,652.94",,"1,003,609.51","1,003,609.51","15,124,322.26",,"-2,312,224.12","-2,882,723.46","5,658,509.01",,"1,678,948.23","1,678,210.64","22,204,124.33","847,152.79","11,428,857.31","9,757,535.37","34,175,847.08","-201,696.40","6,148,879.42","9,672,369.44","14,033,434.02","-857,479.24","6,316,021.20","6,912,060.37","4,763,334.55","1,398,094.66","8,506,990.43","6,618,488.48","25,168,490.56","329,483.70","2,213,984.22","1,438,274.74","13,607,350.21","383,852.31","10,799,901.79","4,248,797.26","7,089,425.81","-949,755.82","1,984,002.17","2,380,001.41","8,380,596.75",,"-211,275.18","-211,275.18","1,983,309.42","2,572,558.73"
