科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"261,554,455.19","162,323,396.89","398,119,508.61","433,624,288.27","407,257,390.77","308,221,487.58","242,516,303.46","151,242,907.54","162,661,920.57","203,459,228.86","263,431,724.97","337,932,488.51","365,121,751.06","327,076,374.42","281,136,755.37","272,535,110.70","124,146,109.32","171,849,301.41","253,454,433.46","271,295,461.67","246,041,629.14","227,712,431.82","251,122,261.12","349,000,490.91","352,118,207.56","347,184,528.40","266,317,996.74","240,945,178.77","241,009,762.57","290,057,414.70","317,535,157.75","590,510,565.52","309,992,523.52","299,394,078.89","330,805,476.61","808,204,428.94","598,932,256.48","623,427,262.26","615,480,433.30","602,972,629.57","631,930,302.68","649,630,058.76","628,483,371.83","774,431,629.59","684,229,343.05","693,784,634.08","832,815,993.87","939,198,158.95","948,288,252.14"
短期借款,"172,000,000.00","60,000,000.00","80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","60,000,000.00","20,000,000.00","35,000,000.00","55,000,000.00","20,000,000.00","20,000,000.00","15,000,000.00",,,,"40,000,000.00","70,000,000.00","219,600,000.00","219,600,000.00","219,600,000.00","219,600,000.00","221,280,000.00","21,280,000.00","21,280,000.00","21,280,000.00","24,080,000.00","24,080,000.00","24,080,000.00","24,080,000.00","24,080,000.00","170,743,894.20","24,080,000.00","24,080,000.00","24,080,000.00","94,100,000.00","54,110,000.00","50,310,000.00","44,720,000.00","29,720,000.00","29,720,000.00","86,120,000.00","86,120,000.00","31,090,000.00","31,090,000.00","31,090,000.00","31,080,000.00","33,640,000.00","33,640,000.00"
交易性金融资产,,"3,645,270.00","7,389,960.00",,,,,,,,,,,,,,,,,,,,,,,,"52,450.00","60,400.00",,,"21,912.27",,,,,,,,,,,,,,,,,,"100,475,342.45"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.40,,"109,006.13",,,,,,,,,,,,,,,,,
应收票据,"8,490,230.54","999,590.00","5,437,640.00","8,046,640.00","1,870,000.00","4,970,816.00","16,233,700.00","7,288,395.79","8,140,984.27","4,759,861.81","7,046,163.88","6,938,328.78","13,555,557.35","20,405,421.78","15,649,222.82","9,338,207.89","8,312,836.30","6,027,429.71","3,596,937.40","9,657,048.55","9,792,549.11","32,277,723.25","33,511,324.53","21,173,893.44","16,764,849.99","8,957,144.99","27,354,948.92","21,337,672.00","7,739,300.00","2,561,030.00","4,562,620.00","12,025,094.00","4,557,240.00","2,517,806.00","2,800,000.00","11,428,814.13","7,860,058.02","5,982,350.27","5,974,987.88","9,714,970.51","6,792,856.75","4,279,280.38","10,340,820.60","13,822,989.46","10,814,727.87","8,774,510.00","12,721,624.66","20,876,041.19","19,887,851.78"
应付票据,"80,432,853.22","42,897,084.14","42,906,457.37","24,019,273.53","8,958,361.11","5,797,395.81","21,507,060.00","640,240.00","2,160,055.93","4,335,964.94","5,768,460.15","7,334,150.68","10,893,381.02","12,202,366.28","10,120,904.48","10,202,497.02","7,303,001.52","3,817,274.11","5,745,945.36","5,943,456.00","3,158,681.99","2,955,554.86","4,894,778.60","2,329,450.52","3,806,805.99","2,859,430.11","2,874,642.96","6,393,214.02","5,329,937.68","41,219,329.45","70,477,035.02","116,913,033.00","48,442,576.77","5,931,552.90","8,065,738.00","47,940,543.38","1,808,273.40","4,101,902.54","4,339,284.83","13,312,441.99","1,439,639.80","1,169,832.15","1,996,258.48","2,793,644.17","10,167,963.52","14,855,002.64",,"12,046,011.82",
应收账款,"134,984,337.38","101,355,689.85","96,533,227.56","138,613,649.77","110,293,342.76","142,523,421.72","143,498,054.64","143,388,630.59","98,806,533.43","93,187,541.93","98,054,132.02","103,042,718.65","93,927,278.39","120,391,857.62","120,507,910.51","126,091,252.91","161,228,470.17","151,043,971.51","149,370,580.43","88,695,336.76","102,493,519.64","103,753,809.64","105,433,270.29","139,822,285.02","86,037,455.80","80,494,123.93","88,507,505.16","83,715,553.60","81,198,220.01","72,909,849.10","76,743,431.65","845,582,958.88","96,492,847.36","101,055,432.88","122,367,599.22","197,679,702.14","233,907,469.86","250,046,437.48","272,842,592.10","234,162,996.54","214,544,821.04","228,027,407.57","231,462,780.39","164,762,614.02","240,878,176.81","295,280,367.06","224,262,332.87","165,261,130.43","233,953,881.45"
应付账款,"246,775,445.88","178,338,940.96","177,796,322.71","258,457,612.34","213,010,624.86","240,550,818.14","225,007,256.05","216,832,848.39","175,357,906.28","131,769,841.10","112,072,459.02","185,020,186.11","157,409,497.66","129,919,894.92","140,073,136.38","241,477,409.75","226,465,287.49","227,014,969.51","197,935,204.75","171,535,789.26","143,463,743.49","119,416,306.61","108,867,849.44","240,342,309.62","152,003,769.54","143,010,047.52","149,134,210.72","131,772,440.84","105,324,640.08","104,647,971.04","109,547,351.86","644,662,845.21","75,998,466.68","88,029,541.98","106,084,283.17","138,322,241.99","158,549,834.10","167,955,485.98","143,407,851.43","137,090,033.50","118,191,273.38","138,570,682.62","114,524,724.71","84,068,795.64","187,841,923.70","210,948,621.23",,"213,401,997.18",
预付款项,"46,090,659.00","73,138,276.80","79,797,600.79","96,423,253.92","104,771,773.56","128,163,139.76","141,854,985.28","97,616,226.59","121,727,019.41","104,004,323.49","107,940,386.01","62,643,183.48","78,538,627.80","93,748,548.20","81,093,832.02","143,803,745.46","108,886,661.12","113,093,395.14","113,317,748.50","86,788,496.26","93,669,426.14","99,073,923.30","106,890,669.48","107,671,451.20","121,904,081.45","215,262,121.65","258,030,626.76","211,062,371.80","157,673,922.73","104,833,071.55","135,854,519.90","165,685,077.40","52,418,952.58","51,663,914.76","66,383,173.65","130,729,522.92","156,143,528.95","113,634,830.24","126,862,754.58","65,540,211.70","86,140,670.57","107,986,935.61","147,673,543.54","115,603,299.02","135,576,814.96","95,913,023.05","154,954,790.82","78,544,742.34","68,593,698.65"
预收款项,"225,115,081.89","436,523,105.87","787,005,809.28","519,214,979.55","254,184,626.04","216,088,851.83","232,656,374.90","223,317,873.41","99,018,052.03","149,636,491.90","323,749,372.93","296,328,799.26","360,203,751.74","493,803,045.74","373,344,125.51","308,437,364.54","235,222,430.72","243,315,389.94","264,105,029.92","197,141,545.84","225,747,443.30","273,175,151.63","325,046,529.09","243,476,516.74","183,817,975.34","250,070,989.14","254,904,177.46","193,612,016.27","182,947,504.80","102,300,233.47","97,153,094.42","90,235,113.98","58,178,461.19","52,052,012.25","66,066,854.55","123,677,049.75","107,207,214.60","97,581,333.28","133,303,281.52","93,868,960.76","102,243,666.04","100,049,588.09","148,554,269.30","114,018,063.16","113,182,653.33","81,716,967.85","119,129,621.53","64,131,633.39","43,004,296.84"
其他应收款,"49,408,297.03","30,728,584.03","41,955,108.40","27,560,513.37","16,312,601.16","16,085,260.82","40,825,880.04","17,563,713.18","4,875,915.82","11,134,710.26","9,059,090.85","14,641,446.57","16,684,170.90","20,242,138.19","12,626,924.56","30,321,403.65","68,890,991.53","78,029,110.10","60,334,842.95","21,625,238.81","13,947,309.50","26,465,125.43","28,114,958.70","49,417,088.22","35,934,854.43","47,739,055.22","57,812,121.13","96,489,202.84","84,385,054.96","71,640,802.84","41,072,650.23","162,595,103.60","45,033,562.03","25,237,755.99","23,289,235.44","30,547,679.03","40,172,773.36","34,759,012.77","44,787,016.86","41,807,785.94","35,210,691.71","50,096,155.13","48,937,048.22","60,416,436.68","74,677,017.66","55,244,716.39","31,015,962.29","50,225,453.85","56,544,226.04"
应付职工薪酬,"17,588,565.93","16,577,030.13","17,852,060.05","12,233,040.89","10,643,749.79","14,734,368.20","14,947,596.76","16,631,589.41","13,226,195.88","6,256,747.44","5,480,151.51","14,232,231.55","12,537,313.10","8,732,701.71","7,771,361.97","13,380,277.89","13,459,446.78","10,823,633.03","8,994,087.43","9,029,065.95","7,331,883.89","3,421,161.90","2,691,417.02","20,443,758.02","14,915,166.95","7,905,119.35","5,321,867.09","21,500,498.74","16,746,177.79","9,478,985.90","3,637,763.73","28,652,638.73","12,748,320.38","6,011,374.33","1,721,771.22","34,334,987.37","24,206,225.87","15,530,876.53","15,022,776.66","35,675,764.28","29,971,098.60","24,789,874.51","22,608,495.34","30,949,277.95","25,441,035.82","19,808,266.94","13,382,070.34","45,844,232.11","25,116,476.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,916,019.45","1,665,253.61","8,925,388.97","6,434,172.25","23,062,392.91","12,963,579.81","8,673,438.29","17,666,717.84","21,140,050.78","25,317,135.17","7,918,696.43","46,115,054.48","32,208,145.79","17,062,251.04","25,592,580.14","40,781,269.05","14,881,186.45","6,561,890.73","5,934,447.50","15,651,323.13","7,138,369.50","-4,256,573.50","-6,130,068.46","44,885,806.80","54,470,190.41","7,140,861.21","11,017,133.05","50,749,726.98","48,603,347.68","46,787,596.10","45,428,674.97","68,196,560.19","56,130,681.16","52,931,559.44","48,651,557.43","30,652,988.58","30,938,025.76","23,103,401.99","14,901,424.66","35,709,074.01","21,932,854.84","24,950,509.03","24,324,048.80","20,120,201.87","39,140,994.05","29,153,556.01","28,828,567.04","41,587,305.66","53,487,846.63"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,611,653.94","2,210,438.64","3,052,194.10","313,217.82","1,240,335.62","468,005.02","565,810.48","743,918.94","2,133,319.50","2,330,055.43","3,881,044.14","5,240,891.29","3,317,428.94","3,918,378.21","1,063,291.70",,"2,861,431.91","5,554,973.01"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,943.33",,,,"69,083.33",,,"198,909.66",,,,,,"346,619.47",,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","5,000,000.00","5,000,000.00","23,571,993.00",,,,,,,,,,"16,800,000.00","5,600,000.00","5,600,000.00","5,600,000.00","5,600,000.00",,,
存货,"667,239,485.47","744,391,207.49","839,728,631.42","615,729,852.25","451,035,501.78","454,559,702.60","460,179,092.51","515,479,643.97","418,378,663.95","386,856,052.67","439,018,917.51","531,506,610.60","522,109,416.76","576,245,947.07","541,766,583.37","545,367,129.79","523,117,525.25","501,163,131.08","458,079,393.05","496,427,054.96","492,179,327.52","482,150,735.44","479,521,089.53","483,744,521.07","410,469,348.48","348,804,324.50","327,250,869.71","321,444,275.01","346,955,344.32","342,428,033.48","326,400,956.27","333,032,006.11","287,460,203.74","271,836,444.51","238,661,251.00","316,675,466.90","310,819,784.52","322,567,877.84","313,332,501.80","280,994,347.87","259,661,582.67","239,244,208.35","249,069,828.14","121,241,840.43","281,589,050.34","294,458,624.98","316,848,802.16","281,338,653.42","281,544,584.00"
其他应付款,"57,537,666.35","64,791,967.63","59,098,028.36","71,107,409.74","72,525,464.96","78,504,631.56","89,318,488.22","58,152,399.08","57,304,167.76","48,531,457.30","55,306,084.39","67,714,065.68","67,476,478.97","76,603,694.46","79,609,551.87","72,975,541.06","204,080,236.92","218,768,040.86","85,263,793.25","79,861,286.18","77,492,509.92","74,864,938.30","55,633,458.94","65,117,556.62","61,014,879.04","59,536,002.15","53,255,405.45","51,828,800.33","49,501,966.79","50,682,873.41","48,353,060.20","115,683,781.51","43,049,706.49","45,596,127.13","37,663,696.52","119,623,280.76","41,223,996.60","41,819,801.14","41,173,622.08","38,960,422.62","40,444,095.67","38,891,244.63","41,169,548.97","50,586,327.59","223,423,541.95","210,904,046.27","217,807,866.82","206,394,392.04","203,804,880.80"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"19,718,245.74","31,321,737.53","53,480,628.71","28,319,169.95","4,179,776.25","54,591.22","2,938.39","31,994.97","21,329.94",,,,,,,,,,,,,,,,,,,"5,834,563.65","13,151,720.18","14,125,482.52","10,273,191.82","18,038,689.81","16,778,401.21","12,600,145.43","9,989,043.54","22,950,192.52","26,968,896.40","24,141,299.62","14,539,625.85","147,710,706.02","134,556,540.82","168,715,975.98","168,198,555.83","153,667,028.39","154,482,178.82","156,595,717.35","75,526,601.04","81,422,605.01","525,360.84"
其他流动负债,"546,312.20",,,"70,815.30","1,674,056.61",,,"1,000,000.00","1,150,000.00","1,450,000.00","2,250,000.00","2,124,242.42","2,124,242.42","1,733,333.33","1,633,333.33","533,333.33","533,333.33","433,333.33","575,000.00","575,000.00","575,000.00","575,000.00","575,000.00","275,000.00","275,000.00","275,000.00","4,505,000.00",,,,,,,,,,,,,,,,,,,,,"576,467.77",
流动资产合计,"1,187,485,710.35","1,147,903,752.59","1,522,442,305.49","1,348,317,367.53","1,095,720,386.28","1,054,578,419.70","1,045,110,954.32","932,611,512.63","814,612,367.39","803,401,719.02","924,550,415.24","1,056,704,776.59","1,089,936,802.26","1,158,110,287.28","1,052,781,228.65","1,127,456,850.40","994,582,593.69","1,021,206,338.95","1,038,153,935.79","974,488,637.01","958,123,761.05","971,433,748.88","1,004,593,573.65","1,150,829,729.86","1,023,228,797.71","1,048,441,298.69","1,025,326,518.42","980,889,217.67","932,113,324.77","898,555,684.19","912,464,439.89","2,129,081,149.26","814,944,169.08","767,357,772.56","794,608,997.28","1,519,456,142.20","1,375,272,772.61","1,375,124,880.96","1,394,563,831.31","1,385,036,967.65","1,371,167,521.67","1,451,861,065.92","1,489,406,839.84","1,407,263,266.53","1,586,165,687.72","1,601,114,884.61","1,648,146,107.71","1,616,866,785.19","1,709,813,197.35"
