科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"7,691,524.33","3,703,322.41","2,436,986.27","1,761,749.00","1,412,150.77","5,561,888.38","1,368,695.90","2,080,306.63","3,679,722.59","5,492,142.39","2,206,518.51","2,489,157.75","3,762,896.38","5,444,318.40","1,507,326.81","1,823,181.52","4,300,066.54","5,553,572.53","1,606,960.99","4,426,520.94","5,297,208.34","7,009,152.98","3,318,428.63","6,184,498.46","7,269,422.31","9,047,769.56","3,523,006.66","6,377,740.36","8,305,081.21","11,368,276.84","5,398,585.06","6,887,488.90","9,585,286.10","14,596,403.96","8,329,773.64","12,097,068.07"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,915,315.11","-1,549,264.03","1,422,840.75","2,498,002.77","159,477.12","5,433,213.39","-2,048,125.14","7,877,519.59","1,311,186.08","3,873,230.04","4,996,819.97","6,267,462.13","2,247,290.36","8,344,638.88","4,904,785.26","5,326,525.58","3,075,405.38","2,927,580.37","4,272,221.35","4,173,441.64","3,752,314.61","6,797,835.44","3,650,230.59","4,917,213.03","3,392,930.68","3,726,875.23","3,592,220.62","4,645,754.69","3,289,484.43","15,568,734.50","7,189,955.78","16,250,519.19","11,197,276.36","31,462,640.76","16,556,923.47","21,022,210.96"
应收利息,,,,,,,,"1,832,986.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,"63,645.84",,,,"62,791.67",,,,"84,583.33",,,"205,416.67","225,958.33","225,958.33","130,983.33"
应收股利,,,,"2,000,000.00",,,,,,,,"3,000,000.00","3,000,000.00",,"2,500,000.00","2,500,000.00","2,500,000.00",,"3,300,000.00","2,500,000.00","2,500,000.00",,"2,500,000.00","2,500,000.00","2,500,000.00",,"2,204,680.00",,,,"1,600,000.00",,,,"6,500,000.00",
应付股利,,,,"417,000.00",,,"7,450,178.64","4,076,099.76","1,473,400.00","820,000.00","13,114,118.52","1,334,769.98","1,087,500.00","977,500.00","13,634,819.94","1,904,500.00","1,129,500.00","1,019,500.00","1,516,360.00","1,244,500.00","1,019,500.00","1,019,500.00","1,636,500.00","1,219,500.00","1,219,500.00","1,219,500.00","8,465,586.90",,,,"337,000.00",,,,"1,041,162.72",
存货,"65,658,595.09","102,544,874.76","75,143,104.49","103,124,453.76","112,696,173.39","109,258,195.05","125,009,203.55","126,012,339.73","137,130,520.26","167,693,599.17","167,237,112.59","150,051,204.33","155,742,844.84","163,764,185.54","165,680,529.33","150,962,740.31","159,129,452.08","151,211,062.30","149,797,301.62","151,113,864.47","176,696,436.47","193,150,255.92","198,270,810.46","192,167,211.05","183,138,368.49","168,813,489.54","144,588,366.44","155,596,531.74","161,405,543.28","151,298,479.73","176,174,592.97","209,062,487.51","206,154,723.43","199,436,303.37","228,056,607.70","235,779,378.73"
其他应付款,"18,120,782.74","24,491,590.38","9,231,579.59","8,236,566.10","17,041,526.23","14,587,494.30","10,845,204.88","5,258,991.55","7,401,123.87","4,607,684.80","6,068,113.34","6,078,225.63","6,459,723.46","4,322,502.20","4,273,564.58","4,684,345.49","4,072,823.33","3,915,952.20","4,371,119.21","4,383,014.09","3,577,973.24","3,291,202.83","3,741,593.77","3,465,879.01","3,741,364.79","2,770,562.81","3,578,381.90","4,809,753.42","3,738,507.83","20,592,467.97","21,900,445.78","34,898,141.59","10,821,401.40","87,861,832.99","59,990,950.07","101,020,099.19"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"9,000,000.00",,,,,,,,,,,,,,,,,,,,,"500,000.00","500,000.00","500,000.00","300,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00",,,,,,,
其他流动资产,"1,298,713.85","4,517,363.55","2,009,986.50","769,053.40",,,,,,"4,835,969.70",,,,,,"4,614,689.72",,"834,830.78",,"4,532,378.85","746,669.18","2,138,655.22","2,209,898.36","1,703,339.08","1,577,684.25","692,592.56","1,879,185.55","1,679,423.45","2,261,468.57","7,120,997.21","460,303,358.20","381,222,801.26","241,477,897.95","937,701,747.31","765,046,757.53","681,670,099.68"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"188,645,980.14","203,195,230.88","201,818,348.29","254,407,831.94","236,556,217.70","619,343,300.72","559,936,497.54","548,480,131.76","547,190,439.10","559,098,239.95","558,245,292.24","545,441,490.77","535,966,919.24","519,763,491.90","545,599,013.64","538,086,372.62","500,304,489.07","513,655,574.15","559,835,676.63","573,755,874.63","578,216,407.27","600,076,970.30","573,558,928.21","573,377,725.37","541,270,315.52","554,091,545.35","554,737,979.99","578,105,691.19","595,803,211.23","2,220,676,477.98","2,055,831,066.26","2,133,803,969.16","2,376,207,367.01","2,455,110,384.15","2,414,607,336.84","2,327,406,131.64"
流动负债合计,"155,268,068.39","196,577,637.87","158,931,128.35","211,066,169.63","190,747,716.00","217,176,010.39","190,642,599.57","195,488,873.54","200,244,266.13","199,959,899.31","207,095,081.30","210,507,094.44","197,078,173.14","181,919,817.34","217,382,833.75","193,259,097.95","145,166,090.82","155,523,891.99","162,685,590.53","171,278,987.76","182,364,446.91","224,779,587.91","204,945,317.15","211,240,123.40","179,574,405.64","214,678,903.69","210,334,750.75","212,191,801.69","236,342,721.59","472,489,654.75","277,160,185.96","339,079,569.30","533,866,816.33","720,117,198.70","735,432,362.20","794,953,789.00"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"3,010,000.00","5,064,131.00","5,064,131.00","22,124,374.50","22,124,374.50","22,124,374.50","22,124,374.50","22,124,374.50","22,124,374.50","23,004,374.50","23,004,374.50","56,704,374.50","71,478,374.50","88,044,374.50","151,944,374.50","98,394,374.50"
长期借款,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,"2,000,000.00","30,000,000.00","30,000,000.00","29,800,000.00","29,000,000.00","29,000,000.00","29,000,000.00","29,000,000.00",,,,,,,"2,228,983.54","2,183,741.86","2,149,950.44","2,068,976.06","2,177,062.54"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,129,316.24","6,129,316.24","6,129,316.24"
长期应付款,,,,,,,"283,400.00","275,600.00","267,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"25,257,953.63","27,333,504.14","25,189,692.21","25,172,801.43","26,300,498.12","28,031,331.63","30,684,986.47","31,395,901.96","34,334,313.97","38,014,723.03","39,892,614.44","68,995,070.14","69,461,490.36","72,835,084.75","73,154,092.90","74,796,205.03","75,086,755.45","77,598,550.15","74,271,585.82","74,521,008.13","73,467,911.36","91,617,710.83","94,908,174.95","95,291,031.20","96,233,245.27","98,848,428.76","96,534,250.08","95,719,705.20","96,816,327.25","93,137,125.01","91,392,624.58","94,656,205.48","96,742,419.16","100,042,003.17","95,483,749.39","97,786,960.74"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,"11,319,077.65","13,857,762.65","13,692,348.08","13,526,933.51","13,361,518.94","13,196,104.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"51,380,090.17","61,342,897.85","108,525,779.25","113,455,496.34","115,722,130.74","131,035,618.96","154,978,136.37","156,365,209.31","172,863,727.74","176,072,494.59","173,824,255.29","172,040,681.04","175,828,482.18","178,807,649.18","175,504,985.19","175,486,750.22","179,430,631.47","210,699,056.15","207,861,065.17","211,167,095.69","211,488,531.12","216,606,512.84","213,436,308.75","210,908,739.42","205,974,301.87","233,935,808.92","226,758,705.04","215,381,499.43","213,523,599.37","242,659,628.87","243,726,551.46","252,530,287.12","256,322,613.72","266,404,604.73","263,275,397.84","276,130,998.84"
递延所得税负债,,"893,364.80","874,289.40","864,751.68","859,982.82","855,213.96","850,445.10","845,676.24","840,907.38","836,138.52","831,369.66","826,600.80","821,831.94","817,063.08","812,294.22","807,525.36","802,756.50","797,987.64","793,218.78","788,449.92","783,681.06","778,912.20","774,143.34","769,374.48","764,605.62","759,836.76","755,067.90","750,299.04","745,530.18","8,509,094.66","8,306,825.80","8,104,556.91","7,902,287.68","7,656,644.17","7,456,282.86","7,255,921.55"
在建工程,"15,810,185.57","54,734,451.46","4,029,637.73","13,239,902.62","14,511,463.54","26,296,391.22","4,518,508.91","10,541,953.72","14,600,039.32","7,464,551.09","8,437,594.20","17,891,798.05","21,689,397.68","27,064,598.70","32,043,064.57","33,137,838.50","26,966,352.45","3,788,554.87","6,252,804.08","11,489,922.57","22,424,063.01","23,573,670.14","29,728,972.45","31,633,420.39","43,333,169.92","27,699,887.37","30,559,133.97","30,360,887.04","39,614,986.84","29,315,553.95","28,632,007.26","26,395,803.67","27,558,152.11","22,248,087.03","27,144,885.54","35,614,405.93"
其他非流动负债,"4,500,000.00","6,000,000.00","9,150,000.00","9,034,868.42","8,519,736.86","9,294,605.29","9,389,474.29","9,274,343.29","9,159,212.29","8,984,078.97","8,718,947.97","8,603,816.97","8,488,685.97","10,513,554.97","10,376,173.97","10,238,792.97","10,101,411.97","14,695,758.24","14,403,127.24","13,810,496.24","13,217,865.24","12,625,234.24",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"34,500,000.00","36,893,364.80","40,024,289.40","39,899,620.10","39,379,719.68","40,149,819.25","10,523,319.39","10,395,619.53","10,267,919.67","9,820,217.49","9,550,317.63","9,430,417.77","9,310,517.91","11,330,618.05","11,188,468.19","11,046,318.33","10,904,168.47","17,493,745.88","45,196,346.02","44,598,946.16","43,801,546.30","42,404,146.44","41,806,746.58","41,209,346.72","40,639,219.51","20,402,728.73","26,455,737.95","25,809,247.17","25,389,120.15","32,003,030.06","31,805,653.77","32,189,737.42","31,676,120.51","32,049,529.58","31,625,562.89","31,236,657.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"189,768,068.39","233,471,002.67","198,955,417.75","250,965,789.73","230,127,435.68","257,325,829.64","201,165,918.96","205,884,493.07","210,512,185.80","209,780,116.80","216,645,398.93","219,937,512.21","206,388,691.05","193,250,435.39","228,571,301.94","204,305,416.28","156,070,259.29","173,017,637.87","207,881,936.55","215,877,933.92","226,165,993.21","267,183,734.35","246,752,063.73","252,449,470.12","220,213,625.15","235,081,632.42","236,790,488.70","238,001,048.86","261,731,841.74","504,492,684.81","308,965,839.73","371,269,306.72","565,542,936.84","752,166,728.28","767,057,925.09","826,190,446.06"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","490,741,853.00","490,741,853.00","490,741,853.00","490,741,853.00","490,741,853.00","490,741,853.00","785,186,964.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"20,562,714.06","8,062,714.06","7,961,707.86","7,255,700.13","7,255,700.13","344,459,213.37","347,211,678.13","347,211,678.13","346,634,853.80","343,468,822.85","209,468,822.85","209,468,822.85","209,468,822.85","209,468,822.85","209,468,822.85","209,468,822.85","209,468,819.13","209,482,266.23","209,454,634.07","210,422,155.33","210,422,155.33","210,377,110.32","210,377,110.32","210,377,128.31","210,377,128.31","210,201,931.90","210,907,939.63","210,201,931.90","210,201,931.90","2,954,442,231.32","2,954,442,231.32","2,953,847,327.45","2,953,847,327.45","2,953,847,327.45","2,953,847,327.45","2,659,402,216.45"
无形资产,"25,644,153.59","30,589,701.66","34,025,973.15","33,615,978.17","35,984,637.50","33,317,941.91","35,830,966.40","33,398,159.65","33,200,369.71","32,820,840.87","32,608,418.42","32,396,489.21","32,184,560.00","32,132,658.13","32,376,168.03","32,146,364.52","36,186,955.35","35,871,230.08","35,530,325.97","35,210,245.71","34,869,237.18","48,108,024.44","47,623,466.53","47,234,307.50","47,285,445.25","46,823,553.62","46,312,215.36","43,304,225.66","42,815,845.35","123,220,471.37","120,805,686.78","116,382,867.99","119,120,369.20","120,410,505.72","142,650,135.42","164,202,533.59"
盈余公积,"1,253,000.12","2,416,395.60","5,839,822.09","5,839,822.09","5,839,822.09","8,176,200.07","8,176,200.07","8,176,200.07","8,176,200.07","13,110,943.00","13,110,943.00","13,110,943.00","13,110,943.00","17,850,126.57","17,850,126.57","17,850,126.57","17,850,126.57","22,152,958.50","22,152,958.50","22,152,958.50","22,152,958.50","24,948,823.31","24,948,823.31","24,948,823.31","24,948,823.31","27,866,884.60","27,866,884.60","27,866,884.60","27,866,884.60","28,528,732.05","28,528,732.05","28,528,732.05","28,528,732.05","30,259,050.34","30,259,050.34","30,259,050.34"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,551,155.13","9,152,447.65","10,950,470.49","27,277,139.71","26,665,582.19","37,391,041.46"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"5,056,136.60","5,916,261.64","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","5,919,293.97","1,524,979,610.65","1,524,979,610.65","1,528,656,303.20","1,528,656,303.20","1,687,085,722.27","1,687,085,722.27","1,824,725,622.38"
未分配利润,"8,490,587.88","15,649,492.51","50,960,334.89","67,750,824.87","75,553,997.52","82,117,925.72","92,170,903.66","79,901,560.46","91,064,884.62","98,931,879.00","94,933,764.21","113,636,291.75","124,898,824.68","128,214,434.82","122,335,939.33","137,620,341.05","147,367,898.30","150,884,764.29","152,134,900.69","146,911,532.47","154,566,395.48","167,422,340.28","169,272,104.90","174,429,972.51","181,890,972.15","190,305,315.14","184,737,094.21","189,761,472.39","192,474,951.18","228,160,267.55","258,212,578.67","307,218,948.87","376,452,352.95","456,904,107.97","480,504,348.45","517,486,258.37"
长期待摊费用,"1,636,480.55","1,534,196.20","1,273,326.05","1,254,748.85","892,719.38","1,002,898.93","777,298.40","568,373.69","529,019.87","489,666.05","482,895.56","492,091.73","466,507.84","1,448,810.83","1,350,094.21","1,251,377.68","1,184,617.14","1,099,484.89","1,373,523.34","1,680,932.84","2,371,577.14","2,155,583.63","2,197,034.67","2,048,266.31","2,022,275.45","1,863,259.55","1,688,843.80","1,672,387.53","1,686,085.57","10,814,245.54","8,548,766.54","11,069,425.81","10,310,955.23","6,806,870.91","6,305,016.65","57,456,819.84"
少数股东权益,"20,029,411.28","26,686,848.14","30,335,990.30","31,009,121.66","32,680,780.97","34,491,358.80","25,329,009.30","26,954,897.36","20,545,945.03","23,622,075.20","21,109,940.38","22,625,505.16","23,194,921.63","25,058,337.91","23,672,331.99","27,846,789.85","30,498,130.53","29,863,568.33","36,616,794.66","57,383,035.36","57,924,691.70","63,313,845.31","62,157,633.01","67,010,084.58","67,670,020.38","68,172,263.76","64,651,097.14","66,568,413.56","66,052,211.35","70,744,822.57","69,713,378.40","94,990,333.65","97,956,435.77","109,500,105.29","112,851,802.02","121,495,587.73"
递延所得税资产,"1,672,801.48","1,640,209.15","1,952,144.59","1,897,442.51","1,878,427.36","2,096,816.75","2,046,503.12","2,263,700.66","2,296,865.64","3,034,027.30","3,858,505.25","3,602,160.06","3,545,551.94","3,870,570.08","3,951,810.17","4,267,294.06","4,176,138.92","4,769,450.96","5,196,949.49","7,003,242.04","7,465,173.17","8,123,956.42","9,071,424.74","8,678,320.17","8,938,147.55","8,321,875.78","8,318,707.57","7,811,686.79","8,024,096.69","9,303,103.43","9,132,770.01","17,244,817.16","15,722,613.44","13,860,163.90","13,970,789.47","14,782,317.79"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"126,457,801.59","183,091,222.10","192,234,924.60","208,413,426.54","214,901,518.69","241,227,226.88","248,117,212.58","253,648,697.33","263,743,630.22","263,815,596.90","265,023,577.13","301,337,584.20","309,095,283.97","322,078,665.64","324,299,509.04","327,005,123.98","328,950,744.75","339,745,621.07","336,405,547.84","346,991,740.95","361,015,786.95","401,168,883.27","407,948,807.06","423,837,753.46","431,830,253.78","445,536,482.47","438,215,524.29","422,294,060.12","430,524,609.54","2,056,434,113.32","2,054,773,546.91","2,112,792,532.58","2,136,862,271.05","2,338,308,788.18","2,420,654,969.51","2,612,614,391.31"
所有者权益(或股东权益)合计,"125,335,713.34","152,815,450.31","195,097,855.14","211,855,468.75","221,330,300.71","603,244,697.96","606,887,791.16","596,244,336.02","600,421,883.52","613,133,720.05","606,623,470.44","626,841,562.76","638,673,512.16","648,591,722.15","641,327,220.74","660,786,080.32","673,184,974.53","680,383,557.35","688,359,287.92","704,869,681.66","713,066,201.01","734,062,119.22","734,755,671.54","744,766,008.71","752,886,944.15","764,546,395.40","756,163,015.58","762,398,702.45","764,595,979.03","3,772,617,906.49","3,801,638,773.44","3,875,327,195.02","3,947,526,701.22","4,041,252,444.05","4,068,204,381.26","4,113,830,076.89"
资产总计,"315,103,781.73","386,286,452.98","394,053,272.89","462,821,258.48","451,457,736.39","860,570,527.60","808,053,710.12","802,128,829.09","810,934,069.32","822,913,836.85","823,268,869.37","846,779,074.97","845,062,203.21","841,842,157.54","869,898,522.68","865,091,496.60","829,255,233.82","853,401,195.22","896,241,224.47","920,747,615.58","939,232,194.22","1,001,245,853.57","981,507,735.27","997,215,478.83","973,100,569.30","999,628,027.82","992,953,504.28","1,000,399,751.31","1,026,327,820.77","4,277,110,591.30","4,110,604,613.17","4,246,596,501.74","4,513,069,638.06","4,793,419,172.33","4,835,262,306.35","4,940,020,522.95"
负债和所有者(或股东权益)合计,"315,103,781.73","386,286,452.98","394,053,272.89","462,821,258.48","451,457,736.39","860,570,527.60","808,053,710.12","802,128,829.09","810,934,069.32","822,913,836.85","823,268,869.37","846,779,074.97","845,062,203.21","841,842,157.54","869,898,522.68","865,091,496.60","829,255,233.82","853,401,195.22","896,241,224.47","920,747,615.58","939,232,194.22","1,001,245,853.57","981,507,735.27","997,215,478.83","973,100,569.30","999,628,027.82","992,953,504.28","1,000,399,751.31","1,026,327,820.77","4,277,110,591.30","4,110,604,613.17","4,246,596,501.74","4,513,069,638.06","4,793,419,172.33","4,835,262,306.35","4,940,020,522.95"
