科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与经营活动有关的现金,"47,803,406.50","62,244,206.26","65,601,793.58",,"35,736,372.60","62,397,557.30","95,196,136.58","41,456,281.78","64,923,195.11","127,462,270.83","142,326,155.01","37,499,239.27","64,986,367.36","113,989,354.51","139,834,552.36","66,922,658.24","117,383,369.48","178,150,355.49","221,353,942.05","44,594,634.45"
筹资活动现金流入小计,"442,603,430.33","236,160,205.87","249,834,588.02",,"784,086,268.41","870,295,459.07","966,106,281.70","42,000,000.00","155,689,597.16","233,041,776.95","261,113,466.53","58,456,904.05","57,309,633.25","1,127,812,263.15","1,129,365,487.12","39,310,038.58",,"35,735,583.35","393,848,457.55","282,629,640.13"
经营活动现金流出小计,"651,851,257.14","726,458,551.35","816,600,210.35",,"571,584,743.81","863,171,085.90","1,131,849,220.24","269,092,290.06","505,146,628.20","944,515,778.97","1,192,233,447.93","388,052,625.29","781,629,797.79","1,224,685,817.55","1,634,234,713.26","506,413,873.56","1,117,596,659.92","1,775,420,260.33","2,390,279,536.22","636,544,992.58"
偿还债务支付的现金,"445,390,227.17","333,334,724.06","271,001,665.88",,"193,205,988.50","282,905,832.75","340,905,832.75","46,680,820.42","108,680,820.42","172,680,820.42","232,664,500.00","65,659,836.95","65,659,836.95","65,659,836.95","65,659,836.95",,"36,252,000.20","36,252,000.20","92,036,606.86","34,768,085.93"
经营活动产生的现金流量净额,"177,679,500.38","180,890,210.47","203,849,756.56","-26,040,000.00","15,137,358.72","-11,859,213.19","18,810,661.86","94,373,396.58","204,044,039.40","130,896,414.45","213,140,528.56","107,806,725.23","88,908,484.84","113,409,451.36","357,806,283.97","70,642,751.67","329,790,751.91","347,092,057.29","496,734,547.16","150,785,752.59"
分配股利、利润或偿还利息支付的现金,"18,916,752.21","10,060,652.34","54,539,657.99",,"2,727,948.15","3,786,048.12","4,393,348.13","515,277.78","52,307,707.64","52,983,813.19","53,332,040.41","53,827.23","98,751.35","104,094,701.45","128,672,782.59","127,240,549.38","127,494,677.91","127,494,677.91","128,151,054.24","3,924,734.65"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,"40,164,551.47","6,672,725.60","82,788,515.30",,,,,"3,165,584.68","48,869,548.37","49,732,648.37","49,485,401.90",,"1,174,320.00","1,174,320.00","2,051,471.28",,"33,087,830.80","33,087,830.80","116,305,660.40","33,779,770.40"
取得投资收益收到的现金,,,"326,337.34",,,"1,562,950.00","1,301,845.21","234,000.00","60,084.98","5,317,401.97","10,586,622.63","192,555.41","195,383.49","910,834.00","7,371,046.50","10,886,038.36","16,246,723.29","20,218,215.68","20,716,687.90",
筹资活动现金流出小计,"504,471,530.85","350,068,102.00","408,329,839.17",,"195,933,936.65","286,691,880.87","345,299,180.88","50,361,682.88","209,858,076.43","275,397,281.98","335,481,942.31","65,713,664.18","66,932,908.30","170,928,858.40","196,384,090.82","127,240,549.38","196,834,508.91","196,834,508.91","336,493,321.50","72,472,590.98"
处置固定资产、无形资产和其他长期资产收回的现金净额,"86,150.00","32,000.00","2,716,330.00",,"1,318,322.48","1,987,340.71","162,120.00",,"426,287.20","549,085.20","852,685.20","91,410.00","2,166,150.00","3,074,446.85","3,496,371.00","220,771.54","268,265.13","630,865.14","825,760.00","60,000.00"
筹资活动产生的现金流量净额,"-61,868,100.52","-113,907,896.13","-158,495,251.15","64,865,600.00","588,152,331.76","583,603,578.20","620,807,100.82","-8,361,682.88","-54,168,479.27","-42,355,505.03","-74,368,475.78","-7,256,760.13","-9,623,275.05","956,883,404.75","932,981,396.30","-87,930,510.80","-196,834,508.91","-161,098,925.56","57,355,136.05","210,157,049.15"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-185,735.56","-1,304,197.78","608,453.04",,"-248,705.44","1,312,004.15","3,049,728.18","-1,716,020.32","4,088,737.81","6,047,903.25","16,005,335.06","-1,945,624.48","-4,590,295.86","-6,649,424.86","-8,899,223.95","-10,280,408.56","-7,174,569.75","-4,170,081.63","-6,474,410.83","-4,073,616.91"
收到其他与投资活动有关的现金,,,"38,300,000.00",,"1,778,900.00","3,028,266.10","73,688,266.10","132,067,094.35","166,549,723.59","731,505,028.94","580,442,604.99","30,000,000.00","33,547,400.00","34,443,619.27","1,105,044,350.00","920,000,000.00","1,657,635,000.00","2,060,000,000.00","2,110,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"86,150.00","32,000.00","41,342,667.34",,"3,097,222.48","6,578,556.81","75,152,231.31","132,301,094.35","167,036,095.77","737,371,516.11","591,881,912.82","30,283,965.41","35,908,933.49","38,428,900.12","1,115,911,767.50","931,106,809.90","1,674,149,988.42","2,080,849,080.82","2,131,542,447.90","60,000.00"
五、现金及现金等价物净增加额,"46,747,683.87","29,544,572.87","-74,685,368.63","16,583,700.00","527,777,590.95","158,520,466.13","147,136,227.68","154,805,609.88","99,454,071.58","198,131,518.75","158,117,323.57","39,484,115.77","-161,620,417.57","-113,068,151.20","34,264,747.94","131,969,261.40","-53,808,790.38","-12,095,065.62","140,941,632.74","-30,438,102.51"
购建固定资产、无形资产和其他长期资产支付的现金,"68,964,130.43","36,165,543.69","122,783,294.42",,"78,360,616.57","161,206,401.51","168,683,494.50","61,791,177.85","188,779,217.35","239,477,507.14","310,343,486.48","89,404,190.26","272,224,264.99","415,199,057.57","543,535,475.88","151,569,380.81","543,740,452.05","906,460,996.54","1,156,766,407.54","379,719,787.34"
期初现金及现金等价物余额,"73,833,810.25","120,581,494.12","150,126,066.99",,"75,440,698.36","75,440,698.36","75,440,698.36","222,576,926.04","222,576,926.04","222,576,926.04","222,576,926.04","380,694,249.61","380,694,249.61","380,694,249.61","380,694,249.61","414,958,997.55","414,958,997.55","414,958,997.55","414,958,997.55","555,900,630.29"
投资支付的现金,,,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"120,581,494.12","150,126,066.99","75,440,698.36","92,024,400.00","603,218,289.31","233,961,164.49","222,576,926.04","377,382,535.92","322,030,997.62","420,708,444.79","380,694,249.61","420,178,365.38","219,073,832.04","267,626,098.41","414,958,997.55","546,928,258.95","361,150,207.17","402,863,931.93","555,900,630.29","525,462,527.78"
