科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"175,830,523.86","486,993,141.51","823,254,427.36","1,044,155,147.84","187,333,539.27","399,973,795.89","651,304,318.26","1,012,699,482.34","178,562,441.88","501,843,814.45","842,644,077.80","1,227,285,752.88","329,580,775.63","818,314,909.95","1,117,014,115.28","1,737,389,754.49","574,791,484.62","1,257,390,810.91","1,611,408,596.13","2,385,739,834.40","533,984,121.54","1,033,744,811.73","1,852,179,168.82","3,029,275,477.79","470,773,037.25","1,409,269,438.69","4,101,773,324.88","3,602,700,116.55","783,710,826.42","3,363,871,957.46","5,266,253,308.07","7,182,308,174.81","1,558,539,770.16","3,992,031,000.63","6,147,273,563.07","8,991,572,350.83","2,771,259,381.57","6,064,935,874.03","9,240,900,475.41","13,305,526,075.48","3,260,777,710.29","6,043,377,824.23","8,486,169,180.71","11,903,029,508.70"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"-8,782.90","-1,974,700.88",,,"397,718,166.92",,"6,338,994.90","6,338,994.90","-53,737,873.70",,,,"167,172,983.75","168,190,850.00","171,520,235.35","184,520,235.35","3,329,385.35",,"18,620,000.00",,,"49,469,500.00","7,836,105.08","7,836,105.08","156,113,135.83",,,"27,165,665.60","399,125,870.94",,,,
收到的税费返还,,,"767,830.62","767,830.62",,,"941,500.00",,,,,,"246,100.00","246,100.00","246,100.00","2,991,781.37",,"103,677.03","103,677.03","1,792,479.69",,,"309,472.66","1,107,628.49","830,165.84","1,130,165.84","1,530,939.08","1,100,000.00","334,916.03","6,477,444.56","7,792,466.74","3,596,882.70","134,904.44","103,427.30","103,427.30","2,176,944.44",,"1,837,500.58","1,876,460.52","4,506,695.71","567,082.19","4,521,982.43","5,267,284.17","6,211,844.76"
支付其他与投资活动有关的现金,,"72,902,883.72","205,105,339.28",,,,"171,922,521.69",,,,"69,451,112.46","2,600,000.00",,,,"448,475.00",,,,,,,,"308,000,000.00",,,,,,,,,,,,"1,070,399,950.00","694,980,000.00","160,368,000.00","1,233,569,108.53","870,207,656.00","297,958,160.00","2,786,288,778.78","2,623,046,753.36","1,447,148,152.86"
收到其他与经营活动有关的现金,"9,047,403.81","12,326,480.31","32,453,982.12","37,219,475.04","4,069,011.74","16,889,189.36","42,552,068.99","9,002,903.17","6,521,797.92","11,812,885.49","91,577,325.73","33,027,187.48","117,864,559.29","155,471,179.03","196,887,316.58","197,072,610.61","104,799,594.54","98,235,281.67","131,262,821.10","99,409,776.90","14,367,282.70","41,539,379.46","105,653,308.48","173,323,346.25","25,093,276.96","59,383,128.50","235,617,097.69","277,354,629.11","22,647,487.17","182,663,110.42","246,694,446.99","754,745,551.15","103,360,431.51","132,848,003.15","163,321,594.53","478,730,152.03","243,117,211.39","350,659,571.08","468,179,353.01","940,736,424.40","140,019,452.63","194,738,375.59","233,005,237.11","652,379,445.64"
投资活动现金流出小计,"63,888,227.04","141,358,035.87","272,479,394.28","134,029,626.59","192,250.00","506,752.00","176,022,960.89","4,401,619.00","229,742.54","987,348.08","87,203,138.09","599,205,645.05","52,268,740.04","93,581,734.96","378,797,444.53","879,757,966.94","17,414,709.93","10,802,286.71","13,943,029.58","-41,352,872.90","17,665,545.01","19,297,971.71","20,219,468.63","496,406,306.03","169,196,136.93","174,475,435.85","211,578,092.85","204,370,994.63","3,895,082.63","24,013,636.30","534,376,587.96","566,002,778.57","50,222,965.28","24,455,062.36","68,827,981.42","1,535,369,669.72","1,082,215,079.33","579,810,909.67","1,772,440,823.29","2,144,372,027.13","313,857,826.72","3,629,620,044.63","4,580,833,524.68","3,160,815,449.83"
经营活动现金流入小计,"184,877,927.67","499,319,621.82","856,476,240.10","1,082,142,453.50","191,402,551.01","416,862,985.25","694,797,887.25","1,021,702,385.51","185,084,239.80","513,656,699.94","934,221,403.53","1,260,312,940.36","447,691,434.92","974,032,188.98","1,314,147,531.86","1,937,454,146.47","679,591,079.16","1,355,729,769.61","1,742,775,094.26","2,486,942,090.99","548,351,404.24","1,075,284,191.19","1,958,141,949.96","3,203,706,452.53","496,696,480.05","1,469,782,733.03","4,338,921,361.65","3,881,154,745.66","806,693,229.62","3,553,012,512.44","5,520,740,221.80","7,940,650,608.66","1,662,035,106.11","4,124,982,431.08","6,310,698,584.90","9,472,479,447.30","3,014,376,592.96","6,417,432,945.69","9,710,956,288.94","14,250,769,195.59","3,401,364,245.11","6,242,638,182.25","8,724,441,701.99","12,561,620,799.10"
投资活动产生的现金流量净额,"-63,888,227.04","-27,519,569.95","-101,058,074.29","34,326,400.39","-192,250.00","-559,318.69","-176,075,527.58","-4,454,185.69","-229,742.54","-987,348.08","-87,202,968.09","-599,205,645.05","-52,222,118.96","-93,579,884.96","-378,779,349.53","-741,714,671.94","13,816,199.33","18,834,713.29","15,814,270.42","80,269,272.76","-601,368.98","-2,193,795.68","-3,030,292.60","-479,096,696.77","-169,121,136.93","-174,108,755.85","-205,970,557.85","-158,372,994.63","178,816,387.37","158,742,833.70","-351,523,567.96","-354,665,248.13","-50,222,895.28","-24,453,992.36","-68,573,034.76","-1,493,297,320.50","-780,325,274.48","-78,744,610.82","-781,802,644.37","-1,080,719,999.70","160,097,788.55","-3,060,985,199.08","-3,128,430,635.28","-2,440,399,279.04"
购买商品、接受劳务支付的现金,"151,094,652.52","392,991,897.54","589,606,817.28","1,173,411,871.39","238,885,103.94","412,140,878.23","955,680,681.19","1,135,179,998.15","244,872,308.16","747,918,253.98","1,276,388,564.58","929,566,808.72","207,875,245.19","442,912,693.17","728,305,225.43","1,092,493,133.06","257,514,568.40","882,902,104.88","1,295,306,156.39","1,908,637,328.38","301,677,165.34","645,509,529.63","1,064,339,653.52","1,853,978,347.32","248,605,396.06","1,492,240,834.93","3,821,152,216.88","3,623,559,139.30","646,513,397.23","2,505,969,138.38","4,031,500,624.72","6,211,394,337.18","2,365,514,688.98","4,085,637,687.73","5,518,215,973.49","6,789,955,905.59","1,974,696,430.16","4,995,869,433.12","9,511,301,910.15","9,790,319,952.51","1,563,222,172.20","3,636,800,207.40","5,484,465,037.20","8,027,082,225.31"
吸收投资收到的现金,,,,"502,380,000.00",,,,,,,"3,920,000.00","3,920,000.00",,,,"9,600,000.00","14,400,000.00","50,099,400.00","50,099,400.00","50,099,400.00",,,"18,630,000.00","18,630,000.00",,"10,780,000.00","255,780,000.00","10,780,000.00",,,"1,374,179,797.70","1,391,260,855.37",,,,"3,370,378.00","98,637,500.00","98,637,500.00","302,937,500.00","1,031,139,980.00","3,876,200.00","48,184,480.00","48,737,480.00","282,608,848.46"
