科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"22,770,517.07","33,002,864.36","37,317,365.23","182,944,210.91","179,173,703.63","191,943,610.03","175,228,871.44","196,718,332.12","191,352,756.81","166,756,237.66","73,266,713.55","29,169,731.14","26,286,477.08","60,748,736.19","6,521,032.00","7,480,681.13","5,769,410.80","65,809,816.68","61,963,367.07","105,402,510.01","79,686,070.54","80,590,611.08","350,203,249.83","225,134,732.04","111,278,843.92","92,105,029.87","8,101,850.92","225,697,874.51","180,360,620.94","79,234,666.76","2,697,402.72","74,720,931.64","2,816,326.70","2,546,394.81","1,256,419.55","218,912,577.62","20,981,999.34","41,359,397.02","20,166,449.76","58,401,567.39","44,516,159.83","88,489,009.05","12,730,243.82","8,864,751.39","4,411,900.96"
短期借款,"478,866,412.43","480,422,862.63","476,622,862.63","446,489,350.41","437,873,959.41","428,313,761.45","426,063,761.45","363,892,639.74","363,892,639.74","261,342,261.79","171,727,342.37","171,103,512.01","170,612,858.90","170,612,858.89","41,775,806.94","41,775,806.94","16,002,070.57",,,,"50,000,000.00","50,000,000.00","153,332,000.00","199,074,560.00","295,000,000.00","295,000,000.00","202,400,000.00","202,400,000.00","242,400,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,666,634.44","205,556,440.65","213,984,202.45","149,900,518.38","132,113,242.52","17,757,588.63","88,688,230.49","58,729,281.00","49,138,517.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,999,677.00","450,000.00",,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,"210,000,000.00","210,000,000.00",,,,,"15,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","150,000,000.00","15,000,000.00",,,,,,,,,,,
应收账款,"6,587,517.10","3,003,205.80","2,863,720.73","2,561,249.82","1,923,390.44","2,126,504.33","3,897,052.42","4,070,911.77","4,171,643.10","4,284,358.07","5,169,802.16","6,268,498.03","6,589,794.23","8,987,365.28","7,206,647.76","7,033,521.43","6,673,403.09","5,882,015.08","6,993,639.58","3,605,476.15","5,807,577.72","15,240,214.64","39,260,994.57","58,100,014.80","46,288,224.25","50,655,424.61","51,939,885.36","34,431,727.47","15,282,521.32","17,275,131.20","15,847,001.39","56,931,284.17","54,338,944.11","52,511,766.22","34,643,791.84","31,029,433.86","32,265,327.40","31,221,336.67","28,278,788.00","2,183,074.50","1,446,424.75","46,498.87","48,177.78",,
应付账款,"43,584,875.71","41,292,844.79","23,244,178.67","23,676,029.70","24,355,840.93","24,606,584.16","23,331,430.91","10,954,876.03","10,441,847.30","10,005,217.72","8,350,042.99","6,670,839.95","6,228,491.33","6,489,805.17","9,193,206.10","9,033,191.05","9,969,775.34","11,465,729.51","12,029,173.16","9,685,974.69","11,516,790.89","12,512,303.74","9,889,807.19","8,931,564.48","10,200,893.98","12,524,023.37","11,815,690.86","9,351,323.39","9,627,440.18","42,798,988.28","43,423,676.47","32,582,899.48","28,060,809.51","25,925,442.77","5,789,394.69","5,720,104.69","5,626,654.69","5,626,654.69","5,626,654.69","5,711,836.99","5,626,654.69","5,626,654.69","5,626,654.69","5,626,654.69","5,626,654.69"
预付款项,"73,263,271.73","67,929,394.50","72,866,590.03","50,350,509.71","53,431,478.68","53,485,723.32","64,188,076.68","11,176,052.81","11,477,409.62","13,970,677.00","14,074,782.60","3,107,821.81","3,160,059.00","1,384,355.48","134,007.48","790,832.49","312,593.16","891,458.38","477,350.00","1,535,178.61","93,681,665.00","90,628,877.30","76,902,925.89","189,024,154.50","187,247,027.11","158,261,016.27","147,135,371.69","110,083,159.81","101,856,224.59","267,076,751.19","282,186,094.98","273,985,950.29","273,164,481.31","142,721,834.40","142,372,250.20","28,740.00","28,740.00","128,740.00","231,440.00","28,740.00","109,370.00","28,740.00","30,555.00","30,244.38","29,577.42"
预收款项,"4,111,974.98","3,972,664.77","3,624,163.05","7,161,335.05","5,131,172.78","4,660,986.95","4,020,008.99","4,351,777.99","3,650,773.37","3,461,957.67","3,341,934.42","3,303,613.46","2,490,803.60","2,172,066.80","2,907,082.20","3,310,652.20","2,756,457.24","3,537,179.33","3,961,519.91","15,536,636.06","34,986,475.05","28,394,792.83","22,802,017.53","27,576,233.44","25,649,542.03","21,223,491.84","19,965,218.83","22,327,198.54","21,081,146.56","34,350,409.34","20,122,460.93","32,678,330.37","31,708,622.15","29,118,950.68","26,619,771.88","2,355,957.28","3,799,340.90","2,366,932.33","675,869.49","1,733,854.38","1,347,520.07","1,652,877.33","743,442.29","5,059,935.48","3,957,545.38"
