科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"3,381,802.04","3,860,585.63","1,071,129.03","3,993,538.43","340,876.82","1,289,586.69","1,349,905.78","3,731,574.73","3,246,492.61","4,601,321.16","7,056,133.12","28,226,237.72","7,197,801.57","23,793,468.97","13,304,018.19","14,116,950.32","6,983,927.62","8,054,283.52","7,545,232.41","19,514,081.48","16,016,359.66","20,082,207.72","61,366,018.01","62,268,248.10","6,654,348.84","8,260,061.35","11,305,302.91","35,173,540.64","31,861,380.38","10,717,091.25","12,108,352.08","17,731,303.33","19,347,481.23","23,884,300.86","62,376,786.42","53,290,283.62","14,514,914.26","16,487,526.43","10,530,852.60","10,042,650.28","17,314,634.51","20,135,538.71"
应付职工薪酬,"824,439.34","1,030,337.67","1,047,755.31","1,164,342.62","1,008,029.40","1,263,724.32","1,405,570.96","1,493,225.03","2,535,005.34","2,767,502.29","2,776,796.40","2,958,442.20","4,195,989.10","4,821,308.90","3,270,115.10","3,350,723.77","3,955,097.38","5,435,487.91","4,677,319.95","5,857,107.56","6,398,634.99","6,000,307.76","5,076,353.06","4,842,682.34","5,867,849.24","5,608,884.21","4,614,510.52","4,568,593.88","7,336,703.49","7,933,297.41","5,495,021.31","5,303,367.09","8,653,436.92","5,416,586.86","6,496,138.68","5,202,961.00","9,645,817.63","6,943,507.88","7,947,347.28","7,496,400.21","8,486,856.18","9,266,166.63"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,971,711.23","3,785,075.21","4,273,236.42","3,748,901.11","376,347.14","3,240,803.02","1,935,058.89","-385,189.85","2,276,597.49","1,276,378.08","2,526,046.99","3,827,570.52","1,145,894.45","3,264,672.24","647,826.66","1,182,591.86","-81,970.31","-30,139.53","-2,449,993.75","1,523,860.24","-12,435,302.01","-4,644,893.55","-9,490,690.31","-3,380,017.78","4,489,568.84","6,401,122.00","11,461,798.51","6,640,877.15","4,335,320.58","6,991,667.70","6,642,616.55","4,563,939.87","2,307,803.68","5,152,160.82","7,905,209.57","7,240,609.23","7,767,312.42","6,743,969.57","4,534,766.17","3,382,560.12","7,233,732.07","4,099,769.26"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000.00",,,,"8,265,446.94","8,226,677.85","17,204,008.49","10,230,915.53","13,387,605.67","5,788,581.28"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"855,438.01",,,,"549,187.50","715,924.99",,"1,073,195.71","1,701,361.07","1,838,312.35"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"16,483,141.73","19,314,341.59","17,516,788.80","33,313,190.99","22,102,669.61","20,911,820.86","23,949,165.68","28,555,345.91","25,370,948.01","29,845,701.44","44,555,878.47","38,570,757.13","26,276,109.05","39,903,500.64","50,488,557.48","54,612,905.04","44,574,859.36","45,506,152.60","43,383,660.25","48,991,085.18","120,473,344.34","107,794,363.23","71,993,209.53","65,074,153.78","60,422,050.49","61,243,973.92","55,435,696.32","61,181,794.80","71,379,520.25","66,411,886.78","72,149,899.68","71,627,906.08","62,021,776.81","58,019,572.29","67,498,523.28","51,120,041.63","53,420,803.90","53,512,636.20","53,774,190.57","68,981,717.46","38,992,968.98","39,627,880.60"
其他应付款,"778,591.82","776,088.35","5,527,241.94","1,560,613.67","2,903,615.24","1,640,137.70","1,838,265.99","1,143,397.82","4,198,459.10","2,689,447.33","2,844,569.89","5,105,080.09","13,432,672.68","6,950,389.96","8,455,245.30","8,559,404.52","9,145,590.61","10,683,936.59","26,598,701.52","30,776,327.19","23,232,888.87","22,289,341.46","11,296,143.65","10,371,229.25","11,093,142.92","11,180,950.01","9,444,480.49","25,261,710.25","14,120,995.43","20,538,854.38","25,037,266.89","23,073,792.55","28,295,921.03","50,953,736.01","21,601,996.17","24,147,851.36","29,082,095.46","39,531,281.77","28,030,491.65","28,198,579.80","22,985,652.69","22,843,121.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,620,959.00",,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,889,388.43","43,984,611.97","44,356,616.25","44,356,616.25","45,459,303.37",,"46,613,557.47","47,210,773.42","50,921,128.52","41,675,012.85"
其他流动资产,,"31,166.66","34,556.12","39,465.53",,"152,948.67","544,689.95","386,431.23","118,172.51","108,000.00","72,000.00",,,,,,,,,,,,,,"11,301,596.64","8,850,129.43","6,288,817.70","7,292,733.21","6,511,578.76","3,306,253.40","37,707,618.52","37,607,827.63","20,862,400.53","19,428,500.42","27,783,762.65","33,552,241.53",,"46,736,391.41","48,666,031.34","48,835,083.04","45,507,334.16","47,679,780.01"
其他流动负债,,"135,251.69","970,363.45","1,013,791.99",,"1,138,613.08","3,031,721.06","2,816,035.97",,"1,192,214.59","1,535,804.06",,,,,,,,,,,,,,,,,,,,,,,,,,,"46,029,836.02",,,,
流动资产合计,"144,437,224.89","154,579,124.63","428,104,957.30","404,105,882.30","362,554,440.73","363,313,930.60","376,034,863.62","391,304,637.66","261,873,972.15","258,218,450.68","289,445,692.70","307,287,647.67","317,000,086.54","312,122,953.07","304,866,247.18","317,290,701.74","306,039,541.18","308,361,383.84","313,576,903.71","446,399,819.68","410,112,385.88","470,534,065.54","438,532,954.72","466,443,176.31","476,849,855.70","517,704,890.74","517,479,096.54","627,182,684.34","528,340,975.28","586,465,950.28","613,075,982.47","810,591,960.37","545,462,961.44","532,214,879.48","2,060,906,587.41","1,373,510,404.97","1,322,820,211.76","1,495,469,050.59","1,434,133,149.21","1,397,402,630.72","1,239,903,490.37","1,134,737,211.01"
流动负债合计,"94,842,261.39","97,233,303.22","109,122,283.36","74,288,908.62","59,910,267.99","51,985,807.82","76,522,756.02","78,389,515.03","71,097,964.47","59,873,661.53","81,441,590.81","91,704,621.60","94,339,640.52","97,712,490.22","87,476,865.34","90,018,645.45","103,734,939.78","106,109,075.94","143,685,529.94","221,591,658.86","211,249,693.69","266,073,821.20","149,411,196.39","116,768,807.21","130,106,763.01","187,474,818.03","187,355,242.84","327,278,241.71","663,694,741.10","736,791,130.65","752,049,725.89","736,312,714.76","1,047,623,409.68","1,300,910,671.52","1,442,886,085.29","862,682,093.97","947,407,155.03","1,097,919,740.15","1,099,127,099.57","1,094,216,993.54","1,358,228,406.70","1,370,593,624.94"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000,000.00","40,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","360,000,000.00","60,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","81,250,000.00","81,250,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,360,510.29","10,638,452.39","11,318,305.15","11,584,391.61","11,856,744.76","12,135,512.43","12,420,845.95","12,712,900.22","13,011,833.80","13,317,809.00","13,630,991.96"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,323,280.24","146,218,773.34","133,819,699.12","122,158,694.19","110,767,419.78","99,084,832.22","88,076,858.37","75,985,345.63","63,684,793.46","61,112,772.00","58,294,731.10"
长期股权投资,,,,,,,,,,,,,"2,700,000.00","29,685,000.00","38,307,270.91","39,240,906.83","36,423,518.05","35,002,613.41","58,980,687.85",,,,"34,801,287.89","35,989,215.43","36,557,655.49","69,526,272.41","91,403,370.66","130,223,310.35","131,607,388.63","132,312,345.60","129,519,022.87","142,856,223.26","145,339,422.23","146,288,649.29","144,802,292.37","146,288,448.99","149,405,500.39","151,602,652.29","177,661,925.68","242,905,826.79","405,708,323.04","744,793,733.16"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000.00",,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"33,788,032.11","32,977,616.07","34,444,838.15","32,842,427.20","31,309,998.64","29,665,580.19","30,267,433.34","29,006,132.07","159,666,133.17","156,368,088.81","153,930,794.31","153,293,133.95","152,164,139.68","152,214,424.64","149,386,848.45","147,612,045.15","152,763,617.24","149,730,065.45","146,401,029.69","152,592,161.37","150,114,209.05","149,287,332.15","40,481,756.86","40,686,051.30","44,163,197.40","42,927,958.38","41,641,175.62","40,665,593.61","41,444,488.48","62,774,738.12","194,598,791.69","195,290,399.63","197,402,573.62","434,917,270.60","510,621,299.74","890,981,826.83","1,337,795,145.10","1,449,763,896.06","1,435,473,171.45","1,507,834,339.35","1,485,424,412.04","1,467,065,012.30"
递延所得税负债,"1,629.29","1,629.29","1,629.29","1,629.29",,,,,"18,735,591.69","18,735,591.69","18,735,591.69","18,735,591.69","17,948,193.67","17,948,193.67","17,948,193.67","17,948,193.67","17,273,281.08","17,273,281.08","17,273,281.08","17,273,281.08","17,505,433.05","17,505,433.04","907,946.22","907,946.22","742,566.79","742,566.79","742,566.79","742,566.79","625,508.53","625,508.53","625,508.53","625,508.53","513,577.88","2,143,621.12","2,052,453.85","1,557,223.20","1,520,813.19","1,484,403.17","1,447,993.15","1,551,321.27","1,629,521.75","1,607,131.33"
在建工程,"520,000.00","520,000.00","948,000.00","3,752,445.50","3,152,103.12","3,358,922.12","3,269,196.12","3,125,696.12","3,125,696.12","3,237,727.92","3,728,166.63","3,728,166.63","3,482,166.63","9,042,166.63","10,650,463.58","10,650,463.58","22,556,167.95","22,631,167.95","22,917,951.25","23,770,149.77","5,127,702.63","5,354,558.92","4,479,297.05","1,047,130.42","690,919.00","690,919.00","710,792.00","11,353,203.37","437,953,237.43","449,478,994.58","318,922,828.55","355,933,152.93","792,182,359.67","778,015,307.12","863,976,796.91","485,629,264.72","211,903,964.27","103,777,305.75","103,461,545.70","103,624,729.40","155,612,735.48","228,715,861.08"
其他非流动负债,,,,,,,,,,,,,,,,,,,,"900,000.00",,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,629.29","1,629.29","1,629.29","1,629.29",,,,,"18,735,591.69","18,735,591.69","18,735,591.69","18,735,591.69","17,948,193.67","17,948,193.67","17,948,193.67","17,948,193.67","17,273,281.08","17,273,281.08","17,273,281.08","18,173,281.08","17,505,433.05","17,505,433.04","907,946.22","907,946.22","742,566.79","742,566.79","742,566.79","742,566.79","625,508.53","2,125,508.53","2,125,508.53","266,448,788.77","214,440,167.89","203,434,036.91","189,312,704.71","174,872,776.32","161,044,020.42","149,544,250.38","136,188,175.60","222,737,764.41","181,538,186.10","177,103,951.56"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"94,843,890.68","97,234,932.51","109,123,912.65","74,290,537.91","59,910,267.99","51,985,807.82","76,522,756.02","78,389,515.03","89,833,556.16","78,609,253.22","100,177,182.50","110,440,213.29","112,287,834.19","115,660,683.89","105,425,059.01","107,966,839.12","121,008,220.86","123,382,357.02","160,958,811.02","239,764,939.94","228,755,126.74","283,579,254.24","150,319,142.61","117,676,753.43","130,849,329.80","188,217,384.82","188,097,809.63","328,020,808.50","664,320,249.63","738,916,639.18","754,175,234.42","1,002,761,503.53","1,262,063,577.57","1,504,344,708.43","1,632,198,790.00","1,037,554,870.29","1,108,451,175.45","1,247,463,990.53","1,235,315,275.17","1,316,954,757.95","1,539,766,592.80","1,547,697,576.50"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"65,000,000.00","65,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","87,000,000.00","139,200,000.00","139,200,000.00","139,200,000.00","139,200,000.00","208,800,000.00","208,800,000.00","208,800,000.00","208,800,000.00","208,800,000.00","208,800,000.00","208,800,000.00","208,800,000.00","313,200,000.00","313,200,000.00","313,200,000.00","313,200,000.00","313,200,000.00","313,200,000.00","313,200,000.00","313,200,000.00","313,200,000.00","314,600,000.00","314,600,000.00","314,600,000.00","315,243,500.00","315,243,500.00","315,243,500.00","315,243,500.00","471,162,968.00","1,884,651,872.00","1,884,651,872.00","1,884,651,872.00","1,882,411,872.00","1,882,411,872.00","1,882,411,872.00","1,882,411,872.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"228,027,225.77","228,027,225.77","228,027,225.77","228,027,225.77","175,827,225.77","175,827,225.77","175,892,025.77","175,892,025.77","106,292,025.77","106,292,025.77","106,292,025.77","110,452,025.77","110,452,025.77","110,452,025.77","106,292,025.77","106,292,025.77","64,532,025.77","61,313,034.97","64,532,025.77","64,532,025.77","64,532,025.77","64,532,025.77","64,532,025.77","64,532,025.77","64,532,025.77","69,180,025.77","74,444,816.98","74,444,816.98","82,240,849.30","82,240,849.30","82,648,847.75","82,648,847.75","1,446,274,798.94","32,785,894.94","29,133,377.89","29,133,377.89","28,954,177.89","28,954,177.89","28,954,177.89","28,954,177.89"
无形资产,"19,036,734.80","18,509,794.28","17,982,853.76","17,455,913.24","52,618,826.89","51,993,779.89","51,368,732.89","50,743,685.89","90,621,659.66","90,040,698.82","89,199,908.92","91,284,118.99","95,525,039.92","94,464,510.64","93,446,991.88","92,343,452.08","91,460,192.10","90,387,855.42","89,314,683.51","89,113,993.03","122,852,908.00","121,653,740.43","82,644,957.78","49,790,091.72","48,970,815.06","48,151,538.40","47,332,261.72","46,516,735.06","45,708,708.38","44,900,681.70","44,092,655.02","43,284,628.34","42,476,601.66","41,864,867.40","14,476,142.53","10,234,477.06","9,919,441.07","12,030,988.59","11,647,415.82","20,982,176.38","62,713,885.27","61,873,157.50"
盈余公积,"4,005,705.92","4,005,705.92","4,005,705.92","4,005,705.92","7,657,952.72","7,657,952.72","7,657,952.72","7,657,952.72","11,827,985.39","11,827,985.39","11,827,985.39","11,827,985.39","16,118,097.89","16,118,097.89","16,118,097.89","16,118,097.89","19,590,119.98","19,590,119.98","19,590,119.98","19,545,768.17","21,727,129.32","21,727,129.32","21,727,129.32","21,727,129.32","25,333,041.13","25,333,041.13","25,333,041.13","25,333,041.13","29,094,338.94","29,094,338.94","29,094,338.94","29,094,338.94","33,611,613.48","33,611,613.48","37,808,967.67","37,808,967.67","41,074,058.39","41,074,058.39","41,074,058.39","41,074,058.39","41,420,203.65","41,420,203.65"
开发支出,,,,,,,,,,,,,,,,,,,,"307,999.67",,,,,,,,,,,,,,,"194,833.71","211,568.71",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,233,600.00","4,233,600.00","2,419,200.00","2,419,200.00","2,419,200.00","2,419,200.00",,,,
商誉,,,,,,,,,"41,782,371.35","41,782,371.35","41,782,371.35","41,782,371.35","41,782,371.35","41,782,371.35","41,782,371.35","41,782,371.36","37,622,371.35","37,622,371.35","37,622,371.35","70,353,810.26","65,050,438.87","65,050,438.87","27,428,067.52","27,428,067.52","27,428,067.52","27,428,067.52","27,428,067.52","27,428,068.52","27,428,069.52","27,428,069.52","27,428,069.52","27,428,069.52","27,428,161.52","27,428,161.52","27,428,161.52",94.00,"4,579.14","12,904.06","12,904.06","15,213.12","15,213.12","15,213.12"
未分配利润,"36,169,553.84","42,469,421.40","55,371,276.73","66,765,836.24","68,851,711.06","75,355,978.46","63,269,419.50","74,661,353.02","77,429,742.25","83,071,261.74","92,087,632.70","103,872,397.88","104,317,048.04","109,395,926.93","119,538,464.69","126,174,240.07","122,036,760.36","120,012,994.90","47,631,647.68","54,982,639.92","51,702,795.76","55,207,468.50","76,689,073.20","102,051,280.52","102,283,932.33","115,788,863.04","131,718,741.65","141,887,350.50","129,755,691.63","144,992,603.09","144,185,257.65","153,599,174.83","157,615,913.27","177,080,113.46","222,522,583.70","244,369,945.57","266,088,417.16","290,490,114.59","235,129,965.75","263,059,479.46","325,206,215.95","356,471,237.01"
长期待摊费用,"2,093,880.86","1,980,247.07","1,904,194.08","1,789,359.82","1,578,383.40","1,463,533.41","1,348,683.42","1,369,833.43","27,418,483.43","26,172,633.44","24,936,727.45","23,693,377.46","22,459,265.08","21,577,857.18","21,082,059.58","19,583,445.30","19,222,899.86","17,816,739.74","16,699,272.91","21,066,292.29","17,386,277.68","15,818,519.54","4,478,217.19","4,278,336.97","5,065,798.23","5,533,670.35","4,564,637.65","4,260,718.12","5,635,326.95","5,602,843.58","4,904,046.89","4,223,495.53","3,704,754.52","6,056,707.23","7,630,495.67","7,751,020.12","7,108,213.80","6,029,083.62","6,768,165.00","6,592,612.82","8,305,322.53","9,043,882.95"
少数股东权益,,,,,,,,,"96,987,500.51","93,897,718.89","90,532,873.07","86,528,143.60","101,043,779.38","114,206,975.42","112,935,986.10","111,838,317.56","107,248,753.15","102,362,171.92","98,502,961.21","133,669,111.65","112,902,486.94","111,628,331.99","9,235,675.55","9,330,238.88","10,413,526.74","11,294,880.25","14,046,809.01","14,887,657.45","13,853,700.34","14,608,665.80","15,117,698.05","15,020,235.69","15,540,460.94","15,165,152.73","32,017,467.09","17,499,774.94","22,514,247.60","22,400,786.66","21,628,234.41","20,817,138.37","41,006,722.25","40,821,932.35"
递延所得税资产,"143,277.78","143,277.78","143,277.78","143,277.78","233,404.76","231,218.56","188,444.62","186,061.37","6,682,494.20","6,678,273.99","6,694,038.07","6,691,949.88","13,745,716.07","13,744,426.39","13,747,380.53","12,846,134.37","18,887,572.39","18,887,472.43","18,902,665.39","18,871,268.58","22,175,642.42","22,175,554.37","2,856,507.44","2,855,358.25","6,885,547.37","6,402,878.21","6,369,025.48","6,278,569.98","7,950,602.85","7,693,440.61","7,515,481.35","7,991,162.42","9,079,379.34","9,056,319.13","9,469,900.92","8,684,438.54","11,117,447.46","11,086,744.39","11,294,642.01","10,963,458.50","11,385,272.40","11,300,401.56"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,775,646.62","136,699,868.93","174,475,473.01","277,103,836.71","227,283,933.07","210,601,528.76","191,347,764.46","189,938,663.18","116,379,321.29","166,601,534.76"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"55,581,925.55","54,130,935.20","55,423,163.77","55,983,423.54","88,892,716.81","86,713,034.17","86,442,490.39","84,431,408.88","329,296,837.93","324,279,794.33","320,272,006.73","320,473,118.26","331,858,698.73","362,510,756.83","368,403,386.28","364,058,818.67","378,936,338.94","372,078,285.75","390,838,661.95","376,075,674.97","382,707,178.65","379,340,144.28","197,170,091.73","162,074,251.61","169,762,000.07","200,661,304.27","219,449,330.65","266,726,199.01","697,727,822.24","730,191,113.71","726,980,895.89","787,367,641.92","1,317,027,351.57","1,591,645,456.37","1,778,659,787.99","1,878,741,720.44","2,026,673,736.73","2,017,325,949.47","2,010,380,434.40","2,155,868,853.34","2,618,862,294.17","2,763,039,788.39"
所有者权益(或股东权益)合计,"105,175,259.76","111,475,127.32","374,404,208.42","385,798,767.93","391,536,889.55","398,041,156.95","385,954,597.99","397,346,531.51","501,337,253.92","503,888,991.79","509,540,516.93","517,320,552.64","536,570,951.08","558,973,026.01","567,844,574.45","573,382,681.29","563,967,659.26","557,057,312.57","543,456,754.64","582,710,554.71","564,064,437.79","566,294,955.58","485,383,903.84","510,840,674.49","515,762,525.97","530,148,810.19","548,830,617.56","565,888,074.85","561,748,547.89","577,740,424.81","585,881,643.94","595,198,098.76","600,426,735.44","619,515,627.42","2,207,367,585.40","2,214,697,255.12","2,241,042,773.04","2,265,331,009.53","2,209,198,308.44","2,236,316,726.11","2,318,999,191.74","2,350,079,422.90"
资产总计,"200,019,150.44","208,710,059.83","483,528,121.07","460,089,305.84","451,447,157.54","450,026,964.77","462,477,354.01","475,736,046.54","591,170,810.08","582,498,245.01","609,717,699.43","627,760,765.93","648,858,785.27","674,633,709.90","673,269,633.46","681,349,520.41","684,975,880.12","680,439,669.59","704,415,565.66","822,475,494.65","792,819,564.53","849,874,209.82","635,703,046.45","628,517,427.92","646,611,855.77","718,366,195.01","736,928,427.19","893,908,883.35","1,226,068,797.52","1,316,657,063.99","1,340,056,878.36","1,597,959,602.29","1,862,490,313.01","2,123,860,335.85","3,839,566,375.40","3,252,252,125.41","3,349,493,948.49","3,512,795,000.06","3,444,513,583.61","3,553,271,484.06","3,858,765,784.54","3,897,776,999.40"
