科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应付款,"3,921.88","3,847.56","4,792.24","5,758.77","5,498.20","5,945.29","5,932.36","5,932.36","8,431.49","11,703,657.31","11,703,464.78","11,600,376.69","12,101,266.48","9,990,510.68","7,332,788.61"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,,"483,463.81",,,,"1,866,801.35","3,165,943.95","301,172,438.95","303,161,685.15","300,225,947.09","301,696,702.31","450,657,368.83","450,000,000.00","451,483,379.19","451,734,724.55"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"241,537,431.88","321,365,281.60","429,372,206.62","451,412,230.63","529,335,086.38","797,723,345.13","843,389,961.20","883,590,724.11","981,862,876.05","1,021,256,894.51","1,011,899,140.18","964,694,660.97","951,330,824.54","968,484,514.53","1,081,095,028.83"
流动负债合计,"142,956,158.74","188,429,085.20","252,805,866.51","248,756,665.20","313,219,901.71","367,648,703.06","405,987,561.29","430,115,963.83","506,421,082.13","538,826,698.21","514,123,252.87","441,299,323.87","404,359,376.96","422,437,683.60","505,168,564.61"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"29,947,837.74","29,947,837.74"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"39,744,764.46","40,801,289.43","40,622,793.96","39,489,718.40","39,425,165.22","39,023,035.35","38,527,600.98","38,283,845.89","38,103,537.60","38,836,200.73","39,311,776.40","39,847,641.94","40,748,528.19","50,138,337.62","51,077,243.06"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"20,440.00","1,856,129.04",,,,,,,,,,"3,195,572.88","10,918,765.30","31,676,928.44","30,869,617.46"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"1,179,825.31","2,068,333.27","1,365,667.63","838,333.21","833,333.20","528,333.19","523,333.18","518,333.17","513,333.16","508,333.15","503,333.14","498,333.13","493,333.12","1,204,833.11","779,083.10"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"144,135,984.05","190,497,418.47","254,171,534.14","249,594,998.41","314,053,234.91","368,177,036.25","406,510,894.47","430,634,297.00","506,934,415.29","539,335,031.36","514,626,586.01","441,797,657.00","404,852,710.08","423,642,516.71","505,947,647.71"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","67,254,000.00","67,254,000.00","67,254,000.00","67,254,000.00","121,057,200.00","121,057,200.00","121,057,200.00","121,057,200.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"76,604,517.57","76,604,517.57","76,604,517.57","76,604,517.57","76,604,517.57","263,612,473.26","263,612,473.26","279,800,649.20","279,992,457.02","280,758,533.86","281,178,460.13","227,658,789.71","227,717,254.73","227,771,483.14","227,828,677.18"
无形资产,"36,673,043.16","36,078,352.91","35,179,117.66","34,694,736.82","34,453,154.65","34,221,172.48","33,989,190.31","33,757,208.14","33,581,536.66","33,346,641.88","33,178,489.18","32,939,844.33","32,762,661.55","32,529,491.80","32,313,758.30"
盈余公积,"5,307,002.14","9,196,919.31","14,002,816.59","14,002,816.59","14,002,816.59","19,439,486.11","19,439,486.11","19,439,486.11","19,439,486.11","27,949,766.17","27,949,766.17","27,949,766.17","27,949,766.17","40,240,033.27","40,240,033.27"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"11,695,768.00","11,695,768.00","11,593,568.00","11,593,568.00","6,677,827.20","6,677,827.20"
商誉,,,,,,,,,,,,,,,
未分配利润,"43,079,288.44","75,697,439.86","113,111,768.92","138,338,872.22","152,011,390.09","156,708,922.19","163,475,951.14","162,320,069.35","183,889,296.59","193,911,648.81","208,660,678.56","236,963,523.81","271,026,066.98","290,105,529.46","321,071,998.95"
长期待摊费用,"20,409.36",,"90,591.43","188,136.45","277,360.96","211,343.47","359,223.95","311,750.85","242,307.15","594,601.50","727,478.87","618,056.26","2,789,316.52","2,841,955.08","2,622,748.98"
少数股东权益,,,,,,,,,,,,,,"21,664,234.92","20,622,666.53"
递延所得税资产,"1,130,703.34","1,895,242.23","2,625,927.55","2,756,382.49","3,181,191.95","3,429,021.38","3,621,301.26","3,941,250.95","4,423,384.91","4,449,870.06","4,112,269.07","4,067,201.08","4,252,612.50","4,236,575.30","4,445,237.05"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"77,589,360.32","80,631,013.61","78,518,430.60","77,128,974.16","77,336,872.78","76,884,572.68","76,497,316.50","76,294,055.83","76,350,766.32","77,227,314.17","77,330,013.52","80,668,316.49","91,471,884.06","151,371,125.98","151,276,442.59"
所有者权益(或股东权益)合计,"174,990,808.15","211,498,876.74","253,719,103.08","278,946,206.38","292,618,724.25","506,430,881.56","513,376,383.23","529,250,482.94","551,279,227.08","559,149,177.32","574,602,567.69","603,565,320.46","637,949,998.52","696,213,123.80","726,423,823.71"
资产总计,"319,126,792.20","401,996,295.21","507,890,637.22","528,541,204.79","606,671,959.16","874,607,917.81","919,887,277.70","959,884,779.94","1,058,213,642.37","1,098,484,208.68","1,089,229,153.70","1,045,362,977.46","1,042,802,708.60","1,119,855,640.51","1,232,371,471.42"
负债和所有者(或股东权益)合计,"319,126,792.20","401,996,295.21","507,890,637.22","528,541,204.79","606,671,959.16","874,607,917.81","919,887,277.70","959,884,779.94","1,058,213,642.37","1,098,484,208.68","1,089,229,153.70","1,045,362,977.46","1,042,802,708.60","1,119,855,640.51","1,232,371,471.42"
