科目,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
现金及存放同业款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
货币资金,"11,108,555,667.90","9,739,109,205.18","8,153,454,125.58","8,496,654,108.83","7,041,705,275.12","6,765,219,929.71","8,286,404,108.06","8,661,595,879.01","12,762,325,137.86","13,341,958,289.61","11,312,582,999.43","12,201,356,223.78","13,022,111,557.50","11,562,526,835.40","12,409,755,355.10","10,944,799,701.58","9,515,859,546.86","8,778,436,227.07","8,848,015,655.61","8,104,785,104.82","8,348,303,849.80","6,926,163,855.38","6,626,540,360.98","5,410,422,351.99","5,994,391,108.94","6,127,527,315.61","6,209,337,531.37","7,061,546,910.29","8,803,540,418.81","8,022,734,995.27","15,763,697,300.47","30,103,864,717.64","18,214,020,151.55","17,452,241,574.35","17,465,515,382.68","17,447,460,587.26","14,809,571,147.97","17,163,741,219.70","17,604,275,218.83","14,948,126,820.89","13,012,813,431.88","11,190,786,791.47","13,884,639,546.97"
其中：质押借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其中：客户资金存款,"10,614,527,937.32","9,184,888,605.04","7,533,380,341.53","8,005,555,124.88","6,496,000,316.27","5,542,270,687.39","7,482,967,585.49","7,126,459,633.59","11,651,964,665.82","12,789,158,165.37","9,948,287,623.26","10,571,560,327.01","10,051,861,782.08","9,233,473,483.51","9,494,049,265.92","7,933,252,869.28","6,721,546,025.14","6,254,420,879.42","6,347,792,339.77","5,751,881,209.60","5,376,526,545.59","5,694,828,272.29","5,820,738,313.45","4,960,931,117.90","5,426,188,527.49","5,396,680,626.93","5,642,553,776.34","6,031,192,281.54","8,095,879,229.97","7,331,851,318.02","15,195,730,107.84","25,445,229,540.76","17,378,779,467.79","15,789,554,371.26","16,349,150,596.14","15,283,347,667.54","12,205,978,281.58","12,331,096,266.05","12,795,678,242.02","11,528,951,109.92","10,735,936,763.68","9,146,823,822.51","10,702,607,469.66"
拆入资金,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","400,000,000.00","400,000,000.00","883,000,000.00","700,000,000.00","1,500,000,000.00","500,000,000.00","300,000,000.00","32,000,000.00","612,000,000.00","900,000,000.00","504,000,000.00","350,000,000.00","500,000,000.00","380,000,000.00","90,000,000.00",,,"1,200,000,000.00","1,750,000,000.00","600,000,000.00"
存放中央银行款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
结算备付金,"2,425,375,730.86","1,646,465,135.07","1,578,755,386.73","1,404,122,464.82","335,075,266.53","1,007,090,826.74","891,224,780.52","812,539,837.00","1,163,915,173.68","1,238,722,026.29","4,201,724,519.13","1,484,136,983.34","925,008,359.99","3,640,962,595.13","412,610,718.49","476,565,918.09","345,700,347.71","548,898,807.27","1,296,395,639.01","651,760,850.34","789,939,307.07","588,736,726.35","430,254,151.37","973,500,393.42","531,494,191.83","449,957,521.16","637,586,145.22","597,360,888.34","765,853,034.09","4,028,801,307.90","940,770,344.28","2,935,110,992.89","2,301,928,246.38","3,925,613,759.77","1,249,053,622.71","1,701,833,181.97","2,299,947,192.70","3,010,977,782.73","1,813,642,046.31","1,675,736,753.43","1,104,450,824.80","2,251,388,617.67","1,524,587,651.44"
衍生金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,331,778.00","87,350,668.51","35,406,729.13","4,698,235.76","749,224.00","135,532.00","3,367,691.77","3,600,576.39","6,975,843.60"
