科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"160,858,597.80","314,371,044.28","449,905,968.01","763,919,647.55","167,579,674.27","354,973,506.90","508,028,684.66","604,098,065.58","135,511,235.77","281,153,327.73","447,046,061.07","621,439,226.06","162,493,813.20","320,628,768.14","448,267,727.63","686,409,232.32","238,162,375.65","392,596,648.65","568,677,831.40","763,660,117.38","191,468,125.78","415,295,366.11","602,236,322.93","730,148,635.61","150,518,056.60","316,437,020.62","473,065,481.57","643,919,203.09","195,256,436.44","365,190,162.19","539,526,739.80","694,885,828.60","161,415,572.36","336,495,231.99","1,809,725,315.21","2,413,281,318.67","318,613,222.36","658,405,179.19","827,428,850.00","4,242,616,852.08","376,636,792.52","671,502,189.34","864,239,698.32","2,795,030,579.70","277,823,350.68","1,014,088,271.28","1,617,223,845.40","2,888,554,717.98","816,853,866.88"
二、营业利润,"6,652,168.33","13,324,040.56","19,498,830.58","47,307,788.65","-6,379,288.16","-11,143,526.37","-43,742,875.27","-169,579,649.42","-1,002,423.26","181,050,017.68","196,667,390.28","190,722,372.28","481,766.52","-26,672,416.08","-32,037,466.04","-7,006,372.06","-2,361,239.15","-55,718,763.52","-63,130,212.80","-92,032,021.18","11,049,013.49","13,776,685.06","14,793,886.69","16,187,997.39","-8,055,027.93","-8,922,412.23","-21,114,394.58","-51,013,355.18","-141,111.45","1,438,025.09","15,290,385.12","14,807,849.82","133,568,622.19","140,029,721.15","336,734,996.98","354,778,480.22","21,387,679.75","-90,174,833.23","-112,219,843.21","215,386,061.63","-6,049,925.09","-16,136,690.79","-79,108,268.58","534,127,242.59","-53,331,288.83","11,046,948.96","-29,299,633.84","169,103,175.74","111,960,155.53"
减:营业成本,"138,136,599.29","264,308,841.31","377,289,065.60","631,106,358.13","160,831,708.04","338,536,362.28","502,521,978.08","623,837,623.24","144,584,117.60","280,442,357.36","412,930,769.22","531,984,596.22","151,282,555.71","298,176,251.57","423,296,344.72","624,180,839.37","211,602,744.07","380,243,885.16","566,045,121.95","734,736,936.25","165,680,975.64","357,758,169.47","519,825,747.49","636,159,229.66","137,930,018.70","282,329,230.60","425,678,401.08","585,778,785.92","182,912,621.93","331,936,482.20","478,618,641.53","611,832,171.22","141,295,930.79","285,971,913.13","1,314,168,168.17","1,788,018,558.51","234,649,589.07","535,021,977.02","662,858,201.17","3,489,346,733.03","305,409,529.84","544,076,147.27","716,680,042.32","1,764,086,045.31","220,045,160.77","751,625,300.41","1,249,678,018.48","2,036,307,152.95","616,164,928.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,055,582.66","1,859,935.43","2,634,675.56","13,783,280.49","618,769.25","3,562,318.49","5,172,183.90","5,991,032.94","2,764,089.10","3,054,312.41","5,710,341.85","12,422,829.07","155,331.02","468,141.01","519,949.20","2,597,591.07","1,155,445.12","1,810,181.76","2,177,267.02","10,587,478.89","1,113,620.39","4,033,093.17","8,347,239.12","6,861,504.03","-42,918.39","2,549,224.55","5,722,875.89","8,594,616.47","28,410.90","2,537,271.86","3,397,294.10","4,828,538.79","119,257.82","2,129,502.64","131,146,452.96","169,856,726.29","22,934,277.00","20,910,074.41","22,500,354.74","214,969,489.21","12,568,353.06","22,108,132.21","29,769,769.72","182,733,936.43","10,192,409.39","40,493,235.67","61,669,830.58","192,255,093.77","7,192,032.87"
营业外收入,"11,906.00","174,331.00","345,831.00","1,809,854.28","240,250.00","240,250.00","540,250.00","1,018,286.02","1,066,960.00","3,182,966.36","4,459,592.30","4,819,592.30","196,719.19","1,159,319.19","1,175,054.34","1,185,241.54","358,915.76","792,649.09","960,645.59","2,486,676.57","499,548.28","502,948.28","802,810.50","2,550,889.51","821,600.00","799,243.40","1,640,403.11","6,265,615.98","265,452.92","800,589.00","1,172,716.18","5,860,615.04","1,401,184.60","1,673,184.60","4,239,345.31","7,058,846.28","1,800,700.38","2,505,048.45","11,650,007.81","13,888,477.22","1,648,706.35","1,740,606.88","5,766,866.01","2,139,494.78","6,528,566.11","19,843,288.79","69,452,188.82","28,850,653.25","8,980,599.49"
销售费用,"2,928,591.05","5,097,929.56","7,317,396.71","11,330,909.96","1,052,671.67","2,723,407.86","4,348,699.61","7,943,391.02","3,352,570.89","5,009,283.49","6,585,463.66","10,563,082.92","1,460,059.67","4,641,288.07","5,278,583.93","7,505,715.13","1,666,707.08","4,434,710.11","6,695,045.39","7,705,369.86","2,168,539.99","6,278,539.62","9,713,677.22","9,159,004.49","2,554,506.81","5,298,469.40","10,876,238.11","16,094,964.33","2,575,227.41","6,582,525.77","9,664,692.08","13,986,413.68","2,526,073.89","6,329,616.07","38,218,919.07","51,227,599.21","11,682,352.52","26,573,658.03","38,778,003.04","52,516,596.36","12,575,296.88","27,463,235.54","41,993,127.12","72,001,356.58","24,773,318.83","38,597,350.31","63,467,394.66","96,970,138.67","38,301,294.88"
减:营业外支出,"117,594.31","254,737.12","254,737.12","273,645.18",,"285,197.84","285,197.84","3,681,977.97",,"100,212.00","100,212.00","192,959.86",,"4,570.43","108,875.43","190,291.40","297,950.76","550,208.73","795,038.83","2,736,861.67","135,275.78","624,562.72","1,000,903.71","9,903,086.40",53.50,"71,129.03","-228,870.97","1,939,043.64","47,948.72","194,604.72","366,529.29","366,529.29","668,558.26","682,913.78","3,363,003.24","4,079,839.89","503,840.23","2,509,341.58","3,267,739.06","4,175,362.85","228,406.23","407,927.97","1,510,617.49","2,534,622.59","45,500.02","301,035.28","2,823,583.96","3,713,983.23","1,108,227.27"
管理费用,"9,846,000.96","22,823,292.04","32,685,475.99","46,490,556.71","6,071,400.10","13,460,540.97","22,666,651.80","47,153,535.99","3,177,820.60","17,152,032.70","27,082,181.57","46,216,091.60","8,421,805.81","22,880,541.21","42,263,246.87","48,947,746.75","19,391,743.60","34,107,952.88","36,102,163.89","53,921,311.37","7,945,832.18","18,978,103.52","32,129,298.91","36,632,208.12","14,612,605.36","25,063,998.15","38,130,254.66","61,279,332.84","8,244,493.19","17,597,427.04","28,226,681.11","46,668,589.81","14,583,025.13","28,258,839.43","102,087,231.27","144,572,486.96","35,097,701.75","78,135,412.46","127,250,996.06","171,792,241.79","47,966,007.61","84,996,194.87","143,982,706.05","221,851,349.38","64,755,835.79","136,598,149.70","233,703,055.50","302,414,567.19","70,975,158.98"
其中:非流动资产处置净损失,,,,"76,692.52",,,"61,611.90","3,168,241.37",,"100,212.00",,,,,,"9,167.30",,,"96,476.40","96,476.40",,,,"12,281.90",,,,,,"186,204.72",,"206,635.71","648,558.26","653,063.78",,"1,024,964.59",,"1,184,738.35",,"1,087,957.45","15,351.02",260.00,"13,989.50",,,,,,
