科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"476,000,996.36","492,949,467.71","426,839,731.37","444,516,341.90","488,322,467.64","498,855,018.69","715,460,784.94","628,692,454.62","744,761,038.30","640,787,904.05","411,633,917.93","405,917,135.95","451,722,448.51","1,156,446,812.51","1,205,378,928.47","986,150,782.36","909,961,921.82","1,012,189,104.90","930,611,914.07","795,144,756.84","784,798,578.08","914,909,217.20","763,583,884.57","803,309,412.61","560,695,527.33","887,233,679.78","1,360,881,519.30","1,093,073,594.98","802,196,997.03","708,815,574.42","602,430,452.00","616,276,357.63","672,377,430.65","659,872,137.83","634,653,759.94","787,785,691.43","754,870,084.78","682,158,885.33","566,402,180.14","731,636,692.37","251,975,472.44","498,310,441.60","714,358,552.34","878,841,350.04","798,108,108.71","734,077,769.23","880,310,267.45","857,078,638.67","879,209,269.87"
短期借款,"100,000,000.00","100,000,000.00","20,000,000.00","470,000,000.00","522,050,000.00","459,400,000.00","432,640,000.00","280,540,000.00","260,970,000.00","211,070,000.00","508,570,000.00","272,500,000.00","377,500,000.00","377,500,000.00","437,500,000.00","567,497,470.00","567,497,470.00","667,497,470.00","577,497,470.00","527,497,470.00","627,497,470.00","627,497,470.00","407,497,470.00","457,497,470.00","507,497,470.00","817,497,470.00","800,000,000.00","770,000,000.00","720,000,000.00","625,000,000.00","655,000,000.00","645,000,000.00","705,000,000.00","665,000,000.00","727,234,644.95","731,000,000.00","781,000,000.00","781,000,000.00","786,000,000.00","786,000,000.00","471,000,000.00","600,000,000.00","621,000,000.00","571,000,000.00","550,000,000.00","350,000,000.00","300,000,000.00","275,000,000.00","225,000,000.00"
交易性金融资产,"4,106,632.37","4,122,371.09","4,182,214.58","4,208,402.26","4,257,543.89","4,290,796.06","4,323,553.44",,"191,400.00","191,400.00","191,400.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,360,466.03","13,892,914.60","56,157,894.31","52,951,828.67","28,967,258.80","15,661,962.27","23,687,486.40","16,473,259.70","29,657,000.00","29,479,842.60","42,704,726.54","66,859,893.50","71,350,185.00","40,006,704.97","61,836,425.05","70,152,468.50","43,651,683.99","42,600,557.19","99,590,009.64","81,976,305.04","63,635,627.00","71,645,614.86","87,890,436.86","137,985,829.44","98,560,291.22","42,816,318.36","85,443,156.99","119,947,454.20","110,320,324.91","128,503,617.64","200,604,163.29","289,497,973.29","188,479,021.82","253,025,625.12","243,903,730.03","194,904,176.99","113,908,054.07","161,772,246.18","134,776,894.30","129,434,037.65","141,513,766.37","166,927,796.75","192,630,027.59","167,020,265.95","80,087,983.50","49,257,243.97","28,104,181.34","72,062,502.43","45,548,755.05"
应付票据,,,,"9,000,724.40","20,388,920.00","37,274,832.60","57,200,000.00","24,900,000.00","17,550,000.00","25,432,360.00","29,797,400.00","16,535,800.00","27,274,000.00","17,550,000.00","500,000.00","17,625,000.00",,,,,,,,,,,,,,,,,,,,,,,,"17,250,000.00","17,250,000.00","30,050,000.00",,,,,,,
应收账款,"11,886,846.80","6,634,516.04","9,052,390.19","5,820,870.33","10,159,756.54","27,174,217.26","72,881,247.75","28,173,298.35","7,531,758.16","16,040,927.43","22,606,745.87","13,815,282.04","15,527,780.25","11,708,341.17","14,079,032.03","15,738,519.18","26,839,840.07","29,646,872.09","39,463,649.77","28,164,456.62","45,841,358.99","53,917,397.60","59,727,613.99","49,146,524.54","63,188,380.66","63,232,871.59","76,424,719.86","76,995,253.79","73,571,347.68","63,164,474.29","117,603,226.66","73,251,824.11","135,547,770.50","85,045,825.26","336,864,138.08","218,670,021.09","126,042,934.78","102,052,387.58","67,962,080.94","56,546,976.45","67,792,237.66","55,310,302.63","44,048,150.60","42,810,465.98","42,746,323.03","46,637,244.45","43,792,735.78","47,467,240.08","57,160,050.31"
应付账款,"31,553,624.26","32,917,870.78","23,474,757.30","57,917,236.51","111,801,499.19","130,420,949.09","170,295,992.12","150,042,137.23","131,755,809.72","204,167,790.67","182,093,599.49","93,344,264.30","106,490,566.87","150,276,911.91","139,170,633.76","132,224,475.17","119,576,928.00","115,639,334.18","95,739,664.29","117,209,181.71","96,315,910.92","87,732,226.84","109,488,966.40","187,046,052.84","184,910,831.38","238,774,356.21","213,067,357.26","368,974,622.48","343,664,595.94","275,429,341.91","341,449,985.81","292,990,373.36","260,466,681.31","231,274,718.74","236,613,979.37","366,724,701.03","161,048,876.61","187,547,108.31","175,588,266.69","193,712,322.01","177,661,434.22","199,841,959.13","215,336,587.13","181,254,883.14","120,888,966.99","137,250,355.48",,"148,675,784.24",
预付款项,"69,183,105.98","68,929,570.64","54,390,865.64","56,608,945.11","91,123,582.31","114,394,830.88","202,529,546.83","109,540,481.80","123,321,919.90","130,598,179.27","174,995,984.86","184,518,427.51","178,290,920.93","121,749,293.09","152,731,100.02","184,843,714.92","214,372,705.39","157,652,231.16","302,094,089.21","336,431,254.99","469,059,918.18","472,558,585.27","555,063,574.02","420,694,314.33","516,693,098.81","496,280,380.40","426,883,257.41","237,034,127.06","261,281,231.15","508,119,470.49","613,207,469.96","306,401,318.70","334,546,194.55","341,056,284.10","252,847,062.89","229,505,160.59","245,034,743.48","99,364,420.67","88,223,763.88","113,253,135.85","65,968,460.45","40,498,333.87","68,003,612.85","48,766,915.10","75,978,857.47","81,997,979.67","138,371,638.23","88,339,048.84","82,113,785.69"
预收款项,"53,751,380.14","104,480,533.81","106,357,139.32","44,824,075.33","143,810,986.80","179,768,871.20","262,448,441.01","266,002,567.77","283,110,029.49","239,164,654.29","216,281,035.79","150,825,599.21","163,647,443.25","98,530,014.08","144,033,136.59","160,222,913.07","176,373,496.08","151,003,680.96","189,645,629.18","150,408,603.65","137,078,413.29","132,445,256.82","159,082,688.28","253,376,216.24","133,021,739.64","122,401,353.07","153,331,653.83","166,216,331.90","85,889,065.23","185,115,153.30","200,821,473.07","142,362,311.93","88,768,309.40","106,090,627.80","89,224,205.02","287,355,184.62","285,714,781.35","76,802,522.11","75,747,809.86","377,168,311.31","203,929,812.75","63,237,525.20","110,148,086.17","165,927,927.77","46,110,454.73","56,804,845.92","107,957,845.90","134,528,578.67","83,177,629.00"
