科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"263,044,480.22","692,245,357.32","1,175,165,465.71","1,575,236,828.31","531,989,830.22","1,110,339,117.56","1,695,034,806.32","2,241,700,182.32","454,513,091.88","627,536,471.36","792,894,443.59","932,365,898.95","29,402,715.90","50,417,037.33","75,028,393.52","81,412,962.72","600,000.00","700,000.00","700,000.00","700,000.00",,,,"41,599,780.00","26,949,906.71","113,604,278.21","182,119,730.47","291,288,291.59","21,978,484.06","108,667,230.07","168,109,821.50","237,425,883.42","5,157,185.00","12,448,655.56","20,523,595.56","158,851,084.79","34,259,352.93","68,135,541.28","113,584,723.38","297,140,453.26","25,408,462.89","70,864,723.64","124,038,762.47","303,366,474.26","66,266,315.76"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,396,298.60","5,996,400.00","5,996,400.00","5,996,400.00","5,996,400.00",,,,,
收到的税费返还,,"258,109.61","151,766.49","1,689,029.67","951,432.15","3,799,203.87","4,692,174.85","4,313,693.62","4,006,120.43","8,134,497.71","10,796,867.60","10,796,867.60",,,,,,,,,,,,,,,,,,,,"77,777.78","49,059.82","133,035.89","133,035.89","341,386.77",,"404,577.73","404,577.73","55,938.14",,,,"23,931.62",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,224,913.78",,,,,,,,,,,,"9,619,323.39",,,,"5,020,000.00","81,645,820.81"
收到其他与经营活动有关的现金,"1,402,738.48","2,230,601.69","6,643,855.51","71,075,651.84",,,,"46,311,264.83","12,266,769.84","23,694,467.59","23,174,929.92","39,029,461.39","8,047,669.90","9,765,408.83","11,440,262.33","16,310,671.66","17,091,288.52","14,294,401.19","17,052,594.68","9,646,631.43","4,310,218.81","6,320,962.92","9,983,877.37","14,614,304.02","2,762,248.29","6,921,058.70","9,538,261.77","14,567,501.55","6,088,617.72","17,725,899.90","28,769,270.21","33,833,237.28","5,579,498.96","12,779,449.54","33,480,686.57","52,772,976.84","5,288,208.21","21,503,379.00","30,573,917.20","43,017,685.73","26,241,235.96","48,368,921.60","82,621,069.06","65,545,165.32","9,363,665.01"
投资活动现金流出小计,"45,550,824.62","53,781,330.84","59,042,222.88","66,924,721.53","11,772,070.71","14,407,245.87","15,533,621.39","19,026,111.53","319,832.94","1,101,300.51","1,420,949.00","1,420,949.00",,,,"10,881.00",,,,"3,438.00",,,,,"977,972.00","1,652,156.74","12,034,186.74","11,271,574.37","208,030.13","2,802,399.13","54,665,537.90","5,992,724.14","25,606,397.25","46,203,107.08","62,851,147.67","137,871,244.72","14,169,496.88","16,928,572.99","24,210,110.60","184,477,316.25","90,231,039.29","186,304,092.43","425,735,360.57","826,070,600.16","201,083,919.95"
经营活动现金流入小计,"264,447,218.70","694,734,068.62","1,181,961,087.71","1,648,001,509.82","532,941,262.37","1,114,138,321.43","1,699,726,981.17","2,292,325,140.77","470,785,982.15","659,365,436.66","826,866,241.11","982,192,227.94","37,450,385.80","60,182,446.16","86,468,655.85","97,723,634.38","17,691,288.52","14,994,401.19","17,752,594.68","10,346,631.43","4,310,218.81","6,320,962.92","9,983,877.37","56,214,084.02","29,712,155.00","120,525,336.91","191,657,992.24","305,855,793.14","28,067,101.78","126,393,129.97","196,879,091.71","271,336,898.48","10,785,743.78","25,361,140.99","54,137,318.02","211,965,448.40","39,547,561.14","90,043,498.01","144,563,218.31","340,214,077.13","51,649,698.85","119,233,645.24","206,659,831.53","368,935,571.20","75,629,980.77"
投资活动产生的现金流量净额,"-7,784,205.75","-8,956,588.10","10,253,419.86","-54,917,778.79","-5,460,970.71","8,230,998.67","7,104,623.15","-16,493,426.22","-319,832.94","-1,101,300.51","-1,375,032.39","-1,277,542.33","150,481,561.37","260,481,561.37","260,481,561.37","283,305,284.21",,"19,416,264.47","29,797,209.00","84,386,877.50","-2,859,930.38","-6,540,482.98","30,078,399.02","62,003,458.00","-1,512,883.83","-2,277,068.57","-13,359,058.55","-11,271,574.37","-208,030.13","-2,802,399.13","-54,665,537.90","-5,738,314.06","-25,606,397.25","-46,203,107.08","-54,423,933.03","-127,585,559.64","-14,167,116.88","-11,884,700.68","-9,104,738.29","-129,371,943.94","-79,826,830.32","-136,648,579.84","-375,785,667.98","-748,341,497.53","-200,842,669.95"
购买商品、接受劳务支付的现金,"177,747,040.75","386,703,515.33","705,274,797.22","1,015,699,735.86","333,196,650.70","639,776,740.55","973,632,056.88","1,346,656,072.56","189,851,887.04","353,386,788.54","439,396,380.34","477,972,621.93","14,853,881.91","29,832,704.35","37,696,979.34","39,085,043.44","1,351,854.15","2,367,748.23","3,316,762.16",,,,,"107,392,352.61","107,439,965.53","275,102,932.98","360,459,378.08","468,307,847.88","55,848,882.79","73,415,324.33","74,773,908.31","75,590,517.53","2,419,503.80","4,975,150.38","25,201,732.85","77,720,081.45","21,521,628.58","50,330,880.17","77,342,475.53","117,247,440.34","35,849,775.85","54,662,758.25","80,914,855.21","125,009,679.29","27,359,893.18"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000.00","600,000.00","600,000.00","600,000.00","523,620,000.00","523,450,400.00","537,600,400.00","538,600,000.00",,"31,706,128.00","72,010,528.00","126,824,512.00","165,010,000.00","259,054,128.00","259,054,128.00","259,054,128.00",
支付给职工以及为职工支付的现金,"19,591,539.35","45,249,295.66","50,063,259.90","81,044,709.17","19,480,964.89","36,661,902.90","54,967,558.07","79,822,908.69","18,294,597.84","35,388,489.50","86,551,131.78","94,290,397.13","7,239,846.10","14,617,807.95","23,306,535.88","28,967,665.67","6,311,427.53","13,035,404.37","18,594,593.24","23,528,060.59","4,613,920.69","21,591,515.85","28,905,068.74","30,287,192.12","2,034,388.39","4,340,947.12","8,303,917.14","10,460,497.15","3,098,459.05","10,647,499.12","15,905,137.14","28,873,058.91","17,587,707.59","28,365,992.22","40,082,341.95","54,429,823.39","23,444,772.42","41,233,841.85","58,440,764.82","75,243,502.31","46,036,234.37","69,923,581.75","90,457,661.99","115,191,643.63","47,729,867.79"
取得借款收到的现金,"524,640,000.00","808,140,000.00","1,182,723,572.93","1,399,523,572.93","116,800,000.00","316,800,000.00","316,900,000.00","416,900,000.00",,,,,,,,,,,,"80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","161,946,500.00","358,053,500.00","358,053,500.00","358,053,500.00","358,053,500.00","120,000,000.00","120,000,000.00","120,000,000.00","140,000,000.00",,,,"500,000.00",,,"40,000,000.00","280,000,000.00","215,000,000.00","245,000,000.00","550,000,000.00","630,000,000.00","30,000,000.00"
