科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"55,075,892.83","58,409,021.26","62,232,714.31","35,497,097.53","54,603,795.50","83,222,876.13","14,012,802.97","46,037,575.85","69,836,115.99","98,879,067.34","23,211,499.58","42,873,967.17","62,216,042.02","93,454,572.16","25,770,149.84","45,260,718.92","68,640,373.38","100,944,662.20","27,069,417.08","54,462,779.98","76,900,979.26","98,247,752.94","25,279,299.05","34,736,691.14","46,949,313.82","930,956,875.79","237,476,804.04","438,813,925.86","606,682,162.64","966,817,268.40","250,591,630.02","484,640,127.86"
取得借款收到的现金,"275,640,993.64","894,984,821.40","883,249,761.84","730,288,725.26","911,481,722.28","1,339,270,926.27","1,382,185,282.55","2,117,407,439.31","2,470,412,312.98","4,311,418,409.47","1,693,294,554.93","3,070,539,361.21","4,591,702,069.77","5,771,080,719.00","1,799,259,409.42","2,853,283,588.66","4,209,817,826.87","4,332,092,596.32","232,509,605.69","666,140,059.43","736,799,898.95","1,213,083,021.97",,,,"9,029,800,000.00","2,757,180,000.00","6,268,180,000.00","8,309,680,000.00","10,313,333,308.29","3,057,000,000.00","6,590,000,000.00"
支付的各项税费,"111,596,380.89","101,482,889.78","144,954,428.68","44,354,840.79","89,905,888.45","112,543,806.99","11,053,461.08","58,798,529.91","109,292,240.67","116,995,973.25","8,252,570.48","32,211,591.17","42,344,303.18","56,995,863.81","17,586,233.20","31,781,750.87","34,893,731.30","43,236,081.01","1,153,807.13","7,147,296.86","7,831,805.66","12,494,181.93","8,043,560.44","9,049,932.71","9,137,084.54","2,382,079,636.12","530,365,640.77","821,257,631.43","1,283,427,910.00","1,597,130,833.82","592,582,611.92","991,128,394.91"
收到其他与筹资活动有关的现金,,"6,096,266.37","31,531,859.67","52,130,745.50",,,,,,,,,,"598,860,663.26",,"30,000,000.00","30,000,000.00","2,697,378,942.64","419,984,312.67","774,017,918.86","1,090,973,386.06","3,189,646,765.63","4,332,903.20","4,840,392.72","4,840,392.72","1,441,840,392.72",,,,"1,340,000,000.00",,
支付其他与经营活动有关的现金,"30,586,043.01","23,596,033.31","19,649,644.63","12,561,160.34","22,345,794.48","26,012,161.62","7,780,306.46","19,372,721.83","45,972,831.18","31,952,672.75","12,225,696.66","20,349,431.96","34,385,873.37","41,286,154.98","12,001,414.56","19,483,788.26","37,545,126.92","2,612,832,592.56","12,772,218.75","151,215,197.69","161,076,925.28","201,894,899.70","5,473,753.92","17,760,491.42","23,047,541.97","1,808,885,218.14","323,205,758.49","388,862,205.95","447,773,424.28","1,190,893,326.96","160,103,542.97","103,707,673.25"
筹资活动现金流入小计,"275,640,993.64","901,081,087.77","915,450,939.58","783,608,020.81","1,730,851,147.28","2,130,457,980.09","1,382,185,282.55","2,117,407,439.31","3,250,412,312.98","4,311,418,409.47","1,693,294,554.93","3,070,539,361.21","4,591,702,069.77","6,369,941,382.26","1,799,259,409.42","2,883,283,588.66","4,239,817,826.87","7,029,471,538.96","652,493,918.36","1,440,157,978.29","1,827,773,285.01","4,402,729,787.60","4,332,903.20","4,840,392.72","4,840,392.72","10,668,272,687.94","2,757,180,000.00","6,268,180,000.00","8,421,532,900.00","11,765,186,208.29","3,057,000,000.00","11,459,555,493.13"
经营活动现金流出小计,"2,910,460,127.52","1,673,436,314.99","2,727,263,552.72","962,062,157.66","1,535,453,510.23","2,162,691,177.70","408,110,059.61","596,097,888.10","1,806,983,664.90","2,542,181,614.63","733,741,394.39","1,869,413,309.03","2,576,663,269.69","3,387,237,293.47","806,078,290.60","2,887,882,698.48","3,561,566,331.87","5,499,361,370.77","746,167,821.87","1,501,863,542.14","1,838,884,164.54","1,434,988,372.42","120,785,502.87","281,728,692.19","299,397,340.32","17,080,657,545.02","4,256,325,556.19","9,043,469,185.76","15,841,481,667.64","20,266,373,739.12","5,230,856,551.04","10,490,623,906.34"
偿还债务支付的现金,"267,157,230.26","610,919,581.29","605,123,934.67","442,360,830.56","783,074,016.64","1,174,584,424.69","408,442,850.35","731,653,465.54","1,149,171,313.02","2,406,227,696.02","1,362,779,503.02","2,041,864,117.39","3,804,242,279.76","5,483,500,347.70","763,989,202.60","1,484,804,542.06","3,306,224,032.40","4,063,796,259.94","820,271,093.22","1,331,819,457.15","1,412,159,552.00","1,791,408,953.81","25,826.03","610,328.35","610,328.35","9,549,253,560.39","2,896,692,042.53","4,961,661,442.53","7,481,775,409.20","9,131,118,192.53","2,492,371,933.28","5,673,237,999.00"
经营活动产生的现金流量净额,"61,209,500.88","97,251,783.40","2,576,475.96","171,744,202.01","9,077,168.00","-165,258,916.95","72,014,813.33","-48,062,034.33","-328,290,010.12","-631,336,558.59","-160,674,722.46","-872,604,219.66","-653,396,805.05","-691,341,633.43","-456,530,573.66","-894,723,854.79","-280,028,732.54","-1,382,644,730.12","-16,037,138.71","-306,899,503.07","-299,920,405.25","-233,116,245.00","-47,692,168.00","-75,268,808.42","-95,965,989.40","5,187,505,423.83","587,090,949.12","821,913,938.33","2,449,939,970.00","3,261,012,642.50","26,355,424.13","1,161,840,531.47"
分配股利、利润或偿还利息支付的现金,"8,259,501.42","46,247,460.11","45,187,789.06","38,320,499.86","48,634,749.89","55,587,403.77","12,152,651.00","24,543,125.53","73,022,010.84","90,931,634.46","37,674,276.47","65,892,465.97","146,535,090.85","167,258,433.37","38,958,458.49","75,598,207.35","182,647,693.77","227,496,752.66","77,288,119.85","105,710,609.33","207,489,343.26","191,688,349.11",,"878,624.93","878,624.93","2,835,572,846.28","214,256,439.12","423,744,380.56","944,489,313.43","1,146,108,224.26","331,732,828.53","420,722,269.78"
收回投资收到的现金,"1,786,076.66",,,,,,,,,,,"130,000,000.00","158,000,000.00","158,000,000.00",,,,,,,,,,,,"16,970,063,000.00","2,338,998,174.79","4,313,578,174.79","7,541,170,784.43","9,039,985,025.19","1,170,956,992.76","4,714,608,220.97"
支付其他与筹资活动有关的现金,"127,832,919.48","173,246,600.48","13,425,499.10","5,077,150.41","244,676,254.36","193,706,333.74","848,335,243.33","1,078,998,332.98","1,117,918,207.56","684,247,240.42","134,591,093.59","317,007,089.63","265,447,586.14","2,931,481.64","577,244,482.27","603,879,660.87","490,942,493.90","622,169,770.44","5,642,354.86","71,232,455.87","307,281,966.91","2,549,067,889.14",,"68,531.92","68,531.92","849,412,224.43","518,077,902.53","639,076,235.83","760,578,751.92","1,189,330,798.99","528,681,502.12","1,579,098,170.24"
取得投资收益收到的现金,"1,204,017.21",,,,,"6,608,672.41","3,983,500.00","7,209,900.00","16,796,620.00","20,705,596.77","7,829,823.68","25,630,648.67","24,123,711.66","27,131,008.15",,,,,,,,,,,,"101,329,105.83","35,967,340.87","211,848,673.23","255,886,501.26","246,091,212.31","37,741,144.97","66,455,073.74"
筹资活动现金流出小计,"403,249,651.16","830,413,641.88","663,737,222.83","485,758,480.83","1,076,385,020.89","1,423,878,162.20","1,268,930,744.68","1,835,194,924.05","2,340,111,531.42","3,181,406,570.90","1,535,044,873.08","2,424,763,672.99","4,216,224,956.75","5,653,690,262.71","1,380,192,143.36","2,164,282,410.28","3,979,814,220.07","4,913,462,783.04","903,201,567.93","1,508,762,522.35","1,926,930,862.17","4,532,165,192.06","25,826.03","1,557,485.20","1,557,485.20","13,234,238,631.10","3,629,026,384.18","6,024,482,058.92","9,186,843,474.55","11,466,557,215.78","3,352,786,263.93","7,673,058,439.02"
处置固定资产、无形资产和其他长期资产收回的现金净额,"553,773.00","818,039.52","394,713.07","209,031.75","209,031.75","2,210,548.02",,,,"1,550,667.09",,,,,,,,"373,075.07","41,957.98","42,037.98","44,019.19","6,269,060.33","36,224.91","39,177.09","39,177.09","580,112.65","45,610.13","45,610.13","16,359.20","50,679,464.39","1,266,560.00","76,627.40"
筹资活动产生的现金流量净额,"-127,608,657.52","70,667,445.89","251,713,716.75","297,849,539.98","654,466,126.39","706,579,817.89","113,254,537.87","282,212,515.26","910,300,781.56","1,130,011,838.57","158,249,681.85","645,775,688.22","375,477,113.02","716,251,119.55","419,067,266.06","719,001,178.38","260,003,606.80","2,116,008,755.92","-250,707,649.57","-68,604,544.06","-99,157,577.16","-129,435,404.46","4,307,077.17","3,282,907.52","3,282,907.52","-2,565,965,943.16","-871,846,384.18","243,697,941.08","-765,310,574.55","298,628,992.51","-295,786,263.93","3,786,497,054.11"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,"604,517.40","-281,184.76","-692,489.79","-1,797,851.75","1,975,363.01","66,363.74","-7,398,954.45","-8,964,159.41","-11,057,832.77","-1,523,704.11","-4,862,778.50","-6,963,755.47","-10,040,756.39","-9,999,482.26","5,868,371.38","-3,288,716.52","2,801,673.19","-3,716,541.50","550,270.00","579,933.05","461,880.78","-13,299.41","-48,233.93","-68,467.75","-80,654.55","-76,322.60","25,599.64"
收到其他与投资活动有关的现金,,,,,,,,,,"9,937,353.49",,,,,,,,"3,375,000.00",,"4,000,000.00","12,000,000.00","12,000,000.00",,"88,715,384.63","69,100,000.00","1,369,208,718.96",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,543,866.87","818,039.52","394,713.07","209,031.75","209,031.75","8,819,220.43","3,983,500.00","7,209,900.00","16,796,620.00","32,193,617.35","7,829,823.68","155,630,648.67","182,123,711.66","185,131,008.15",,,,"3,748,075.07","41,957.98","4,042,037.98","12,044,019.19","18,269,060.33","36,224.91","88,754,561.72","69,139,177.09","18,441,180,937.44","2,375,011,125.79","4,525,472,458.15","7,797,073,644.89","9,336,755,701.89","1,209,964,697.73","4,781,139,922.11"
五、现金及现金等价物净增加额,"-96,798,897.54","108,726,554.00","-76,371,261.18","264,280,396.08","310,332,143.80","179,164,081.87","55,851,419.76","23,285,943.37","180,089,244.50","-124,578,862.00","-41,558,638.02","-110,710,636.99","-145,613,960.40","140,089,588.29","-51,877,370.28","-219,280,277.42","-75,033,716.80","110,334,874.01","-281,372,022.97","-387,638,819.59","-395,324,520.62","-392,875,552.99","-47,274,154.94","6,369,148.02","-33,913,754.54","-450,774,557.85","-576,702,501.42","326,564,727.27","-450,908,131.41","606,363,483.95","-417,649,710.12","38,157,371.26"
购建固定资产、无形资产和其他长期资产支付的现金,"32,166,132.77","60,010,714.81","331,056,166.96","205,522,377.66","353,420,182.34","371,580,556.90","133,120,246.68","172,381,947.77","258,920,295.19","409,423,122.34","47,029,784.83","32,113,799.77","40,853,820.62","58,893,073.21","12,890,358.57","38,694,822.51","48,044,835.59","616,736,470.47","4,669,710.41","22,045,181.82","5,001,840.88","51,394,637.05","208,747.52","10,801.76","10,801.76","2,560,411,066.74","708,774,892.74","1,372,182,460.57","1,735,289,891.75","2,591,612,282.61","331,444,106.90","510,116,607.50"
期初现金及现金等价物余额,"233,075,845.74","136,276,948.20","245,003,502.20","168,632,241.02","168,632,241.02","168,632,241.02","347,796,322.89","347,796,322.89","347,796,322.89","347,796,322.89","223,217,460.89","223,217,460.89","223,217,460.89","223,217,460.89","363,307,049.18","363,307,049.18","363,307,049.18","363,307,049.18","473,641,923.19","473,641,923.19","473,641,923.19","473,641,923.19","80,766,370.20","80,766,370.20","80,766,370.20","3,408,101,931.17","2,957,327,373.32","2,957,327,373.32","2,957,327,373.32","2,957,327,373.32","3,579,015,517.02","3,563,690,857.27"
投资支付的现金,"1,777,475.00",,,,,,,"45,000,000.00","158,000,000.00","248,000,000.00",,,,,,,,,,,,,,,,"18,617,509,633.20","1,958,170,000.00","3,892,288,915.79","8,142,586,817.89","9,698,340,915.79","1,022,800,000.00","8,952,633,538.78"
期末现金及现金等价物余额,"136,276,948.20","245,003,502.20","168,632,241.02","432,912,637.10","478,964,384.82","347,796,322.89","403,647,742.65","371,082,266.26","527,885,567.39","223,217,460.89","181,658,822.87","112,506,823.90","77,603,500.49","363,307,049.18","311,429,678.90","144,026,771.76","288,273,332.38","473,641,923.19","192,269,900.22","86,003,103.60","78,317,402.57","80,766,370.20","33,492,215.26","87,135,518.22","46,852,615.66","2,957,327,373.32","2,380,624,871.90","3,283,892,100.59","2,506,419,241.91","3,563,690,857.27","3,161,365,806.90","3,601,848,228.53"
