科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"6,090,401.88","8,427,953.65","8,259,018.67","395,888.83","-14,676.02","-2,342,557.42","-7,243,499.29","-1,244,739.73","-2,162,276.53","-2,205,926.84","53,970.65","-287,009.86","-73,501.21","-1,601,638.91","-2,424,056.01","-1,822,844.15","-1,467,093.91","-1,856,621.80","-1,753,934.60","-544,638.02","-1,461,733.56","-2,009,622.29","-1,978,142.10","-730,227.10","-847,442.17","-1,266,887.69","-1,090,089.64","7,372.80","-390,567.47","-412,417.74","-433,638.83","-1,085,673.07","-536,049.71","-142,834.07","1,350,926.52","1,151,410.77"
三、利润总额,"29,293,864.07","32,100,269.92","93,255,331.98","47,084,142.01","94,687,958.64","108,651,374.48","87,769,457.67","-38,784,986.50","-176,483,139.20","-276,096,048.29","-517,708,667.54","-19,150,994.56","-15,800,246.96","-32,663,228.66","36,933,035.84","-13,652,869.92","-32,441,755.35","-63,606,428.53","-217,309,511.77","1,640,015.43","2,627,813.88","4,461,689.92","10,482,041.08","-1,697,749.68","1,274,346.32","-591,787.25","11,870,823.26","4,953,881.36","9,603,764.53","16,284,302.22","27,725,988.11","11,028,116.52","23,047,326.33","37,514,519.82","53,933,419.50","9,753,971.45"
资产减值损失,"128,388.31","1,188,115.39","2,065,363.54","653,877.24","775,608.06","1,501,305.52","5,206,491.23","-505,819.48","43,311,321.62","40,480,164.94","157,745,421.20","-12,448,900.98","-14,728,144.27","-40,513,006.92","30,667,988.54","931,298.29","2,838,434.41","25,585,783.42","92,611,858.82","472,227.97","503,861.48","2,207,513.04","3,059,938.54","1,424,206.03","3,434,015.03","2,484,038.24","4,004,667.16","977,653.65","5,451,562.97","5,613,532.99","10,042,102.80","1,231,971.73","1,759,773.02","5,274,414.36","8,973,942.28","-118,672.02"
减:所得税,"2,065,548.32","1,980,486.06","7,973,868.76","5,280,731.25","7,970,165.58","8,791,668.76","-45,632.92","7,614,137.86","-2,492,366.54","1,971,846.51","-20,927,857.88","389,451.29","2,807,607.34","5,219,471.79","25,332,564.88","558,137.50","1,708,074.44","512,007.63","4,877.87",,,"13,424.16","70,490.01","65,205.87","275,041.43","376,680.49","6,880,000.43","512,479.16","890,124.82","890,124.82","3,241,078.18","587,029.41","898,018.25","744,026.17","5,764,843.49","857,005.75"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,"64,999.73",,,,"54,880.71","70,260.26","64,270.33","4,209.14","45,976.76","-45,976.76","-44,681.64","-36,749.03","-24,931.06","-7,285.05","-21,531.37","-20,883.81","-55,204.49",-323.78
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"879,860.58",,,,,,,,,,,,,,"119,803,659.46",,,"305,013.77","3,786,121.14","2,249,908.23","5,297,766.48","6,628,461.83","7,457,515.14","2,815,942.39","6,114,830.68","7,167,511.28","12,639,215.28","2,025,023.39","2,488,898.51","3,927,139.92","10,273,169.23","2,701,440.09","6,437,677.68","10,310,381.05","12,114,720.83","1,776,911.66"
四、净利润,"27,228,315.75","30,119,783.86","85,281,463.22","41,803,410.76","86,717,793.06","99,859,705.72","87,815,090.59","-46,399,124.36","-173,990,772.66","-278,067,894.80","-496,780,809.66","-19,540,445.85","-18,607,854.30","-37,882,700.45","11,600,470.96","-14,211,007.42","-34,149,829.79","-64,118,436.16","-217,314,389.64","1,640,015.43","2,627,813.88","4,448,265.76","10,411,551.07","-1,762,955.55","999,304.89","-968,467.74","4,990,822.83","4,441,402.20","8,713,639.71","15,394,177.40","24,484,909.93","10,441,087.11","22,149,308.08","36,770,493.65","48,168,576.01","8,896,965.70"
其中:对联营企业和合营企业的投资权益,"879,860.58",,,,,,,,,,,,,,,,,,"2,629,971.82","-437,708.21","1,107,136.34","2,437,831.69","658,008.28","138,586.24","88,989.84","-33,141.44",315.15,"-123,058.81","-18,860.40","-427,490.25","-577,866.65","-133,384.43","-169,309.32","-264,121.95","-725,093.11","215,618.47"
归属于母公司所有者的净利润,"27,330,950.10","29,926,966.32","85,600,404.66","41,874,464.88","86,879,225.23","100,023,800.37","87,901,607.70","-46,181,589.86","-173,817,733.66","-277,772,750.57","-496,695,730.67","-19,552,913.19","-18,569,318.66","-38,184,476.39","11,527,078.62","-14,069,595.01","-33,863,592.57","-63,609,569.87","-216,371,756.19","1,771,769.11","2,991,315.49","4,918,883.38","10,653,180.20","-2,136,472.03","510,843.28","-1,307,781.74","4,822,277.05","3,546,541.00","8,102,389.75","14,981,542.46","21,319,184.73","9,003,011.63","20,151,698.06","33,253,933.38","43,254,925.46","9,455,224.43"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-102,634.35","192,817.54","-318,941.44","-71,054.12","-161,432.17","-164,094.65","-86,517.11","-217,534.50","-173,039.00","-295,144.23","-85,078.99","12,467.34","-38,535.64","301,775.94","73,392.34","-141,412.41","-286,237.22","-508,866.29","-942,633.45","-131,753.68","-363,501.61","-470,617.62","-241,629.13","373,516.48","488,461.61","339,314.00","168,545.78","894,861.20","611,249.96","412,634.94","3,165,725.20","1,438,075.48","1,997,610.02","3,516,560.27","4,913,650.55","-558,258.73"
