科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"977,263,750.38","2,589,306,447.05","3,877,638,472.41","6,365,093,698.75","1,259,059,184.24","3,060,784,962.93","4,787,066,580.35","6,761,153,269.81","1,086,413,626.70","2,859,071,416.91","4,778,220,093.15","7,284,128,149.76","1,432,470,500.11","3,344,715,560.27","5,303,978,686.64","8,158,409,433.65","1,204,526,620.61","3,211,592,298.73","4,999,742,555.93","6,985,163,055.08","1,272,227,396.17","3,675,806,855.46","5,997,172,737.26","8,609,012,843.42","1,385,599,640.65","3,431,590,068.76","5,548,052,912.45","8,132,537,084.02","1,527,389,604.57","3,709,470,137.06","5,835,686,633.01","9,059,767,287.21","1,786,960,279.19","3,958,669,656.59","6,174,202,850.32","7,966,270,181.01","1,064,252,636.46","2,842,422,735.62","4,332,550,105.41","6,587,061,582.50","1,261,799,702.76","2,953,709,840.56","4,797,482,236.38","7,849,132,316.96","1,354,088,066.10"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,"-151,705.34",,"-151,705.34",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"28,270,804.62","74,311,285.13","117,805,788.30","220,304,408.30","36,668,830.06","69,830,841.97","109,588,027.43","189,380,555.73","24,786,561.59","28,070,825.97","46,223,025.09","120,622,691.54","24,170,961.81","71,096,155.12","142,068,302.09","233,054,674.50","63,288,716.20","102,223,680.79","129,673,661.37","163,222,826.63","69,296,324.23","87,181,766.98","148,490,452.83","224,074,030.16","92,368,562.44","121,289,830.41","175,403,827.27","221,014,845.88","50,253,728.43","90,132,300.56","127,773,058.75","197,244,340.00","43,952,606.22","78,307,005.45","138,113,135.99","188,234,931.70","22,176,064.57","29,515,385.65","55,097,893.43","160,276,108.74","26,080,877.01","32,712,744.08","50,445,453.44","125,385,987.25","20,393,559.93"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"35,877,229.30","46,959,592.10","57,522,635.20","74,530,352.08","29,995,590.96","47,848,051.68","63,876,305.01","71,698,566.87","35,397,643.31","42,838,199.27","70,176,961.77","125,690,581.76","22,981,803.62","32,346,528.76","61,710,611.85","112,999,248.06","33,478,364.24","27,246,485.32","41,349,147.22","152,989,450.03","16,677,233.22","74,095,638.69","84,033,448.23","118,049,575.71","10,583,730.16","32,418,761.62","56,379,551.57","100,034,435.98","32,524,105.16","44,532,654.30","53,923,355.50","96,500,129.81","47,135,271.15","34,321,554.29","77,992,853.97","324,880,710.83","22,797,627.78","29,874,648.64","59,765,521.22","59,453,617.11","29,793,935.48","69,541,967.11","65,868,889.77","103,168,979.70","32,302,168.89"
投资活动现金流出小计,"97,840,995.37","228,643,245.40","290,679,721.71","920,704,296.24","173,195,034.33","352,903,283.95","490,528,705.43","852,072,829.61","41,235,193.37","491,104,454.75","605,944,892.79","946,726,719.31","70,934,053.31","111,318,561.55","153,425,214.31","271,447,550.93","16,104,697.13","71,427,352.71","132,305,088.29","220,605,324.95","18,050,480.86","81,762,425.49","127,892,474.90","139,383,972.79","9,203,836.95","21,429,518.67","39,233,382.61","158,660,478.65","17,299,533.29","120,833,768.00","157,650,562.76","321,010,137.00","32,048,673.36","95,903,492.14","362,541,163.50","1,207,520,279.01","14,566,416.56","33,763,777.05","44,840,408.35","100,697,247.62","46,600,812.49","91,586,242.78","176,112,961.93","339,095,901.83","90,182,748.97"
经营活动现金流入小计,"1,041,411,784.30","2,710,577,324.28","4,052,966,895.91","6,659,928,459.13","1,325,723,605.26","3,178,463,856.58","4,960,530,912.79","7,022,232,392.41","1,146,597,831.60","2,929,980,442.15","4,894,620,080.01","7,530,441,423.06","1,479,623,265.54","3,448,158,244.15","5,507,757,600.58","8,504,463,356.21","1,301,293,701.05","3,341,062,464.84","5,170,765,364.52","7,301,375,331.74","1,358,200,953.62","3,837,084,261.13","6,229,696,638.32","8,951,136,449.29","1,488,551,933.25","3,585,298,660.79","5,779,836,291.29","8,453,586,365.88","1,610,167,438.16","3,844,135,091.92","6,017,383,047.26","9,353,511,757.02","1,878,048,156.56","4,071,298,216.33","6,390,308,840.28","8,479,385,823.54","1,109,226,328.81","2,901,812,769.91","4,447,413,520.06","6,806,791,308.35","1,317,674,515.25","3,055,964,551.75","4,913,796,579.59","8,077,687,283.91","1,406,783,794.92"
投资活动产生的现金流量净额,"-97,788,057.44","-228,512,369.54","-290,620,721.71","-920,623,356.24","-168,123,080.18","-347,146,929.80","-484,772,351.28","-832,278,021.04","-41,083,409.37","-490,528,062.29","-501,692,626.52","-840,659,503.64","-70,847,982.51","-110,829,155.82","-152,798,334.79","-266,891,535.23","-14,101,012.16","-66,851,306.37","-127,606,558.45","-165,029,996.42","-15,442,823.67","-78,699,442.71","-123,923,758.76","-127,089,077.74","-9,197,466.95","-19,854,780.27","-37,201,998.61","-45,641,966.12","-17,209,944.85","-119,216,834.63","-63,682,806.38","-225,581,295.29","-30,705,633.30","-89,381,852.00","-56,862,623.97","-180,042,997.12","-14,561,608.87","11,575,340.01","33,462,741.93","12,997,292.34","-46,560,812.49","-91,528,122.87","-177,124,482.49","-315,961,540.00","-39,002,989.26"
购买商品、接受劳务支付的现金,"1,021,292,796.70","2,254,511,013.43","3,105,382,709.64","5,082,525,467.09","1,200,065,401.11","2,382,042,772.59","3,500,685,432.78","4,767,799,936.45","1,002,578,384.80","1,945,040,952.07","3,385,341,926.65","4,676,078,710.54","1,291,233,204.14","2,633,699,113.55","3,891,927,835.22","5,929,840,236.89","1,247,862,047.61","2,604,525,677.19","3,963,695,873.76","5,134,787,540.28","1,028,358,230.80","2,467,288,720.61","4,123,126,319.75","5,712,252,615.37","1,265,606,977.97","2,515,201,958.60","3,866,878,643.71","5,039,767,636.60","1,303,217,957.68","2,576,540,157.85","3,902,490,973.50","5,841,440,066.81","1,295,829,973.98","2,448,834,751.79","3,798,656,344.98","4,538,926,316.02","678,678,711.01","1,508,788,496.65","2,310,483,651.95","3,618,363,388.56","767,227,626.99","1,486,139,733.65","2,585,724,901.20","4,539,606,990.49","1,015,199,031.31"
吸收投资收到的现金,"450,415,000.00","450,415,000.00","450,415,000.00","471,940,000.00",,"67,202,475.28","67,202,475.28","80,864,265.88",,,,"20,409,800.00","1,190,000.00","1,190,000.00","3,150,000.00","22,639,817.46",,,,"350,000.00",,"6,391,429.14","6,391,429.14","6,391,429.14",,,,,,"500,000.00","500,000.00","12,138,695.89","4,932,371.48","10,000,000.00","10,000,000.00","13,181,864.00",,,"23,020,800.00","23,390,877.41",,,"284,607,200.00","284,162,400.00",
