科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"43,430,449.03","82,272,609.45","146,077,993.37","290,825,501.22","315,298,165.70","520,630,380.06","650,451,655.34","732,168,399.23","53,789,530.70","362,975,002.17","813,739,830.32","1,115,419,980.09","214,567,572.75","746,890,812.38","1,361,945,519.72","1,570,049,096.73","569,987,153.34","1,341,334,869.80","1,657,123,803.61","3,114,011,611.44","916,631,009.25","1,673,256,694.34","2,686,210,767.74","4,826,965,101.94","3,176,006,046.03","4,420,170,659.08","5,009,098,031.61","5,928,023,627.87","1,449,579,128.39","2,496,798,892.49","3,634,325,478.33","4,542,552,710.47","1,616,286,659.91","4,331,850,519.86","6,710,280,204.42","8,660,600,781.10","2,040,718,101.20","4,011,534,800.12","4,963,409,437.55","6,591,548,347.01","2,204,023,709.49","4,069,002,663.73","6,923,232,291.22"
二、营业利润,"4,480,700.08","6,699,096.04","7,496,905.60","4,554,940.74","3,005,405.69","14,253,614.24","17,051,153.43","16,087,411.20","3,640,923.67","13,719,445.35","19,907,695.91","27,411,416.72","5,439,796.23","36,465,536.91","56,755,231.48","64,787,386.17","39,529,848.62","57,489,743.15","75,950,021.07","99,970,844.64","80,113,722.89","135,764,453.78","199,551,766.60","213,223,980.87","140,978,818.47","177,137,402.61","199,552,844.13","186,206,279.87","51,779,693.80","87,328,947.84","108,940,720.00","131,827,277.45","226,035,824.54","349,137,289.50","388,719,835.81","383,837,718.61","152,956,036.83","278,821,660.59","321,356,605.69","312,283,539.79","163,492,709.23","280,997,833.10","337,105,995.51"
减:营业成本,"27,104,243.32","52,395,009.87","95,266,005.72","210,196,154.28","264,684,954.23","418,829,212.61","519,180,331.49","576,501,918.11","34,943,082.17","318,536,289.52","737,463,883.67","1,024,742,248.15","186,899,256.55","664,859,736.16","1,242,474,393.80","1,382,965,929.49","491,287,728.62","1,207,807,314.72","1,443,990,805.44","2,812,329,271.54","782,324,740.07","1,464,337,530.98","2,340,574,459.96","4,410,279,522.31","2,981,669,814.02","4,199,347,829.34","4,727,077,296.96","5,704,848,674.55","1,343,897,717.41","2,298,671,970.87","3,425,626,343.88","4,238,535,954.43","1,353,384,196.14","3,848,363,618.44","6,153,320,421.03","7,902,843,496.60","1,754,190,937.82","3,478,590,421.05","4,280,120,611.15","5,739,812,784.95","1,854,469,478.64","3,505,935,892.61","6,125,660,980.83"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"116,611.87","231,867.61","318,421.49","405,615.49","282,942.51","842,662.98","1,156,633.61","1,397,747.70","455,715.90","1,113,289.71","2,022,265.47","1,029,068.86","1,718,382.43","1,441,077.34","1,564,536.02","1,327,934.62","1,516,732.12","1,258,351.33","2,238,419.68","3,797,007.07","472,346.64","1,339,598.30","1,490,034.36","956,838.98","12,083.53","484,606.06","677,446.06","512,392.98","80,201.29","263,004.13","376,499.25","583,630.51","99,481.01","19,733,784.43","971,742.70","2,332,020.89","146,106.76","1,045,167.91","1,372,690.57","4,534,374.79","904,451.34","3,745,747.46","5,464,611.64"
营业外收入,,"836,944.58","836,954.58","17,568,956.74",,"2,616.66","2,616.66","2,649.79",,"1,683,988.03","1,743,746.99","1,743,746.99",764.27,764.27,764.27,"28,751,138.67",,,,"2,868,279.33",,"31,210.00","31,210.00","32,418.58",,"94,720.00","133,458.25","8,287,860.90","1,904.00","9,270.84","12,062.84","7,287.49",133.02,"10,462.10","10,747.31","3,810,699.73",,"800,000.00","868,216.81","8,357,038.13",,"59,375.55","149,860.37"
销售费用,"1,648,475.30","2,733,009.62","11,196,005.74","31,101,244.25","28,673,284.26","47,905,822.83","59,943,231.37","65,635,951.71","2,995,420.12","3,641,233.82","15,399,400.94","8,383,540.88","4,442,268.01","8,291,964.45","10,234,279.83","12,749,387.79","2,509,215.49","5,081,086.56","9,078,397.02","14,941,930.77","2,404,491.74","4,667,780.07","6,801,846.07","17,849,116.57","6,083,550.90","9,640,602.16","14,535,134.21","21,466,006.37","9,463,796.29","16,262,743.54","22,828,835.34","37,518,090.10","8,352,426.49","17,214,112.49","33,192,950.22","50,398,471.42","40,736,680.23","66,089,939.44","100,009,336.63","115,492,849.61","12,540,043.06","18,427,553.19","26,144,166.19"
减:营业外支出,"10,000.00","10,000.00","11,163.77","6,478,330.40",200.00,"2,218.06","2,218.06","391,727.94","1,387.82","162,401.22","269,017.52","393,952.29",28.39,"1,268.39","27,263.34","27,403.34","221,151.17","271,151.17","271,151.17","293,833.11",209.20,"67,802.40","67,802.40","89,683.96","4,003,002.61","4,990,617.29","4,990,617.29","4,990,773.83","601,350.13","601,350.13","636,547.00","1,410,846.81",,,"500,006.95","504,810.84",,"20,000,000.00","20,100,187.09","100,237.15","8,529.94","9,079.94","529,079.94"
管理费用,"5,057,064.16","10,493,125.49","15,541,146.50","15,328,018.10","3,885,111.12","6,835,737.26","9,287,370.19","12,624,869.49","3,006,879.15","6,440,296.34","11,859,150.28","21,748,541.04","3,982,598.72","7,867,130.34","12,848,925.16","19,972,449.72","6,545,676.67","10,977,194.82","16,266,721.89","25,510,061.24","4,543,469.31","10,521,832.39","14,865,818.30","31,602,120.82","3,566,446.66","8,817,838.17","17,334,409.51","31,086,814.01","7,482,309.23","13,017,860.19","20,993,255.23","30,181,675.61","8,978,997.66","21,669,452.17","38,490,519.14","50,762,681.97","22,610,081.30","27,170,440.70","44,150,490.94","52,962,629.96","17,806,641.91","35,103,823.83","49,996,499.33"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,196.77",,,,,,,,,,550.00,550.00
