科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付利息,,,,,,,,,,,"231,117.89",,,,"141,333.33",,,,"477,333.33","634,066.21","75,833.33","62,599.20","62,599.20","332,748.01","502,575.85","529,199.54","679,095.33","430,232.89","800,909.83"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"1,066,000.00","1,066,000.00","1,066,000.00","1,066,000.00","2,286,150.00","2,286,150.00","1,776,612.50","1,776,612.50","2,514,747.50","1,847,165.00","1,843,165.00","4,507,924.40","2,480,455.00"
存货,"46,017,300.69","60,484,800.85","66,602,609.35","54,846,287.09","48,906,616.97","44,631,043.42","42,203,711.57","66,876,340.02","48,083,469.18","47,599,206.03","68,816,070.42","58,041,653.25","49,050,029.20","59,933,373.06","68,808,995.50","89,175,071.48","69,781,007.64","74,538,037.52","67,109,266.23","79,180,182.00","95,068,594.28","173,488,602.34","183,654,057.81","205,476,038.69","242,984,843.61","282,058,538.55","277,366,825.36","178,623,550.13","229,647,206.20"
其他应付款,"294,957.48","489,894.02","1,171,942.86","7,546,337.18","2,507,722.11","2,963,052.44","3,641,271.42","2,271,567.88","3,503,874.81","5,144,807.34","7,774,957.39","9,343,960.05","9,488,012.07","11,744,290.49","20,540,713.66","20,569,046.90","17,183,492.46","18,675,826.84","61,045,244.05","62,114,931.91","72,547,282.87","64,301,179.11","60,426,771.30","62,003,618.10","58,788,279.33","56,476,087.63","48,353,187.64","52,568,712.77","42,556,109.65"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"10,000,000.00",,,"40,000,000.00","40,000,000.00","34,000,000.00","32,000,000.00","7,000,000.00",,"10,000,000.00","8,000,000.00","30,000,000.00","57,000,000.00","60,646,120.00","30,646,120.00","20,000,000.00","8,392,231.25",,,,,,,,,,,
其他流动资产,"5,489,585.91","2,213,575.24","3,137,366.04","173,304.00","6,434,499.82","1,188,125.58","12,485,822.64","9,211,610.36","9,259,709.90","7,304,176.99","168,926,776.30","155,500,972.15","157,212,418.98","144,654,554.56","148,364,904.54","102,972,910.49","104,781,781.24","36,670,586.86","28,079,521.70","790,085,712.04","857,076,822.03","722,006,298.83","804,711,377.35","866,932,002.71","815,072,144.57","894,098,664.07","721,402,866.03","788,950,522.01","671,113,136.90"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"178,908,492.73","187,085,664.96","223,530,977.32","631,988,729.89","553,555,785.72","583,928,212.46","462,019,869.68","463,641,552.25","430,868,759.33","435,644,740.80","473,128,974.84","482,240,522.27","537,469,498.88","584,152,546.23","520,996,801.79","509,859,040.63","513,019,075.94","422,349,601.19","1,658,820,615.59","1,609,215,537.22","1,452,580,473.10","1,402,517,136.97","1,459,206,083.76","1,679,859,466.06","1,833,369,879.69","1,828,457,117.83","1,755,411,866.77","1,549,521,399.88","1,681,264,821.08"
流动负债合计,"130,746,761.17","149,724,609.84","159,894,342.53","124,074,732.19","133,607,509.15","127,752,270.23","98,941,070.08","119,457,740.76","102,201,065.12","140,026,807.02","199,820,233.72","176,873,208.56","234,679,467.21","279,096,261.00","243,523,061.25","259,105,161.03","338,385,795.52","322,322,144.79","434,218,457.82","388,988,069.61","308,595,231.74","291,242,927.61","315,404,006.06","505,137,637.01","798,685,570.23","797,902,675.67","802,606,856.43","676,453,137.00","991,921,884.00"
可供出售金融资产,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","8,387,200.00","8,387,200.00","8,387,200.00","8,387,200.00","8,387,200.00","8,387,200.00","8,387,200.00","8,387,200.00","108,387,200.00"
长期借款,"97,000,000.00","50,000,000.00","56,000,000.00","96,000,000.00","56,000,000.00","98,000,000.00","82,000,000.00","62,000,000.00","82,000,000.00","68,000,000.00","56,000,000.00","56,000,000.00","29,000,000.00",,,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,"43,230,600.00",,,,,,,,,,,,,,,
长期股权投资,"6,000,000.00","6,104,959.95","6,225,022.41","6,272,895.60","6,293,841.37","6,343,812.53","84,244,664.79","84,282,376.38","84,828,665.22","85,408,843.27","83,523,105.89","83,307,901.59","39,729,487.78","37,971,500.73","38,950,617.90","39,636,048.19","39,452,779.99","39,042,221.00","39,341,671.79","39,210,277.89","39,327,091.68","39,290,121.34","39,752,738.07","39,827,509.24","38,503,371.72","38,510,236.49","34,826,410.26","35,044,789.89","37,473,285.86"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"128,791,303.51","135,276,355.44","133,814,107.83","131,948,097.68","133,641,201.52","133,498,563.83","161,927,465.29","168,268,142.12","166,664,680.52","178,038,922.88","363,717,530.78","356,713,919.73","352,255,161.38","347,019,312.03","383,877,032.71","376,656,243.66","369,844,739.36","365,809,261.43","362,417,565.43","383,074,162.72","473,557,286.44","751,406,348.78","739,955,491.18","762,676,822.42","796,102,082.97","782,439,587.68","822,883,683.19","812,843,285.70","859,193,540.31"
递延所得税负债,,,,,,,,,,,,,,,"430,916.45","420,606.02","410,295.58","399,985.14","1,849,546.92","1,839,236.48","1,513,146.44","1,342,993.02","1,991,831.98","1,981,521.54","1,961,798.00","1,951,487.56","4,225,963.65","4,186,404.03","4,092,505.26"
在建工程,,"957,477.00","28,728,729.96","48,151,949.33","72,207,130.43","103,248,982.75","92,267,588.16","105,773,035.93","126,576,310.18","155,552,013.08","5,484,216.60","6,088,758.85","6,619,637.06","39,841,884.59","39,133,611.53","101,842,263.35","155,457,202.59","238,016,133.81","305,292,070.36","326,326,392.26","292,009,878.56","76,312,593.21","116,918,604.77","104,058,557.31","100,246,394.30","149,319,594.05","192,922,372.94","285,948,139.24","360,676,840.57"
其他非流动负债,,,"1,200,000.00","1,200,000.00","1,200,000.00","1,200,000.00","3,580,000.00","4,580,000.00","8,980,000.00","8,980,000.00","17,461,958.34","18,185,333.34","17,908,708.34","17,632,083.34","53,864,938.34","34,584,480.00","40,105,637.00","31,713,405.75",,,,,,,,,,,
工程物资,,,"13,244.00","13,244.00",,,,,,,,,,,,,,,,,,,,,,,"540,051.46","570,257.46","3,119,069.56"
非流动负债合计,"97,000,000.00","50,000,000.00","57,200,000.00","97,200,000.00","57,200,000.00","99,200,000.00","85,580,000.00","66,580,000.00","90,980,000.00","76,980,000.00","73,461,958.34","74,185,333.34","46,908,708.34","60,862,683.34","54,295,854.79","53,958,919.36","59,143,140.92","52,363,974.23","20,183,505.26","21,346,569.82","50,462,016.96","52,114,569.25","59,126,802.66","58,470,778.26","31,328,736.75","32,108,203.06","33,720,355.39","33,202,504.13","34,566,582.96"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"227,746,761.17","199,724,609.84","217,094,342.53","221,274,732.19","190,807,509.15","226,952,270.23","184,521,070.08","186,037,740.76","193,181,065.12","217,006,807.02","273,282,192.06","251,058,541.90","281,588,175.55","339,958,944.34","297,818,916.04","313,064,080.39","397,528,936.44","374,686,119.02","454,401,963.08","410,334,639.43","359,057,248.70","343,357,496.86","374,530,808.72","563,608,415.27","830,014,306.98","830,010,878.73","836,327,211.82","709,655,641.13","1,026,488,466.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","62,310,000.00","62,310,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","83,080,000.00","85,900,000.00","85,900,000.00","85,900,000.00","85,525,300.00","85,525,300.00","112,191,966.00","112,191,966.00","336,560,898.00","336,560,898.00","336,779,098.00","336,104,098.00","335,185,748.00","335,185,748.00","333,556,523.00","333,556,523.00","333,556,523.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,111,770.65","5,799,770.65","5,799,770.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","386,590,562.65","427,001,162.65","433,336,142.97","433,336,142.97","430,329,189.58","430,329,189.58","1,596,257,528.82","1,599,436,096.10","1,371,770,146.82","1,371,770,146.82","1,375,494,910.78","1,372,795,538.68","1,378,657,907.96","1,377,567,561.48","1,368,034,594.47","1,368,034,594.47","1,368,034,594.47"
无形资产,"28,095,595.45","29,602,116.79","48,928,291.04","48,576,245.99","48,224,200.94","47,872,155.89","47,558,337.96","47,221,632.39","46,895,855.10","46,571,334.22","47,008,053.69","47,063,724.65","46,910,213.31","56,525,465.25","56,296,643.78","55,682,245.30","55,273,070.00","70,293,811.43","73,287,684.10","72,602,807.19","96,886,430.32","96,669,353.54","95,613,591.44","94,741,286.52","113,043,459.02","111,969,576.26","111,848,327.82","142,351,170.27","141,159,841.18"
盈余公积,"4,773,538.40","8,852,312.87","13,358,032.17","13,358,032.17","13,358,032.17","13,358,032.17","22,190,571.21","22,190,571.21","22,190,571.21","22,190,571.21","28,458,804.40","28,458,804.40","28,458,804.40","28,458,804.40","33,154,706.22","33,154,706.22","33,154,706.22","33,154,706.22","45,889,749.50","45,889,749.50","45,889,749.50","45,889,749.50","55,490,849.54","55,490,849.54","55,490,849.54","55,490,849.54","62,760,063.42","62,760,063.42","62,760,063.42"
开发支出,,,,"1,309,717.31",,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,"43,230,600.00","43,230,600.00","43,230,600.00","40,105,637.00","40,105,637.00","39,039,637.00","39,039,637.00","37,701,037.00","37,701,037.00","28,213,777.75","24,764,527.75","19,023,487.75","19,691,070.25","10,721,375.79","10,084,085.79","10,084,085.79"
商誉,"735,900.00","735,900.00","735,900.00","735,900.00","735,900.00",,,,,,,,,,,,,,,,,,,,"42,175,714.06","42,175,714.06","24,378,475.16","24,378,475.16","24,378,475.16"
未分配利润,"48,215,158.80","83,284,254.74","144,498,731.60","165,735,883.78","141,036,304.12","165,798,741.16","174,535,190.92","194,180,534.99","174,564,307.64","196,198,221.78","213,859,234.83","239,114,145.99","218,502,277.03","236,342,852.77","233,423,043.10","256,750,304.78","241,515,607.46","267,218,459.20","286,260,994.37","319,077,775.02","291,892,571.86","325,028,613.98","355,474,803.27","390,558,840.68","356,343,590.39","387,878,614.11","394,736,215.03","402,001,825.35","442,958,910.07"
长期待摊费用,,,"770,077.95","705,904.80","641,731.65","1,127,007.87","978,123.75","865,911.72","1,662,593.60","1,756,910.90","1,911,595.96","1,997,915.98","1,696,236.76","1,438,104.26","1,469,259.63","1,420,617.80","1,371,975.97","1,651,621.92","3,089,977.24","3,681,410.80","3,380,425.73","3,765,975.48","3,107,255.26","2,731,359.12","3,142,259.57","2,882,641.76","2,389,378.97","3,931,267.89","3,984,603.41"
少数股东权益,,,,,"900,000.00","719,365.81","661,944.07","619,934.41","617,730.91","617,796.41","4,594,514.12","4,609,773.77","3,978,776.21","3,946,154.40","13,868,329.88","19,772,249.28",,,,,"9,609,600.00","4,000,000.00","3,928,869.82","8,939,718.31","8,830,289.33","8,762,021.45","8,614,158.83","8,361,923.35","8,037,588.48"
递延所得税资产,"315,937.33","208,473.96","314,526.44","336,526.19","472,616.46","480,236.69","583,289.30","646,693.23","727,373.58","711,193.92","5,091,830.30","5,499,085.64","5,518,360.67","5,414,713.47","7,532,778.87","7,636,632.71","7,515,466.85","7,631,694.24","10,054,080.26","10,121,100.97","9,291,492.05","9,565,938.84","9,553,397.90","9,459,532.06","9,537,643.12","10,072,766.64","10,138,950.37","10,291,948.59","11,132,224.07"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","10,000,000.00","10,000,000.00","12,000,000.00","4,013,792.00","4,013,792.00","4,013,792.00","4,013,792.00","4,013,792.00","1,658,900.00","1,658,900.00","1,658,900.00","991,200.00","991,200.00","991,200.00","991,200.00","991,200.00","29,578,325.00","1,008,325.00","991,200.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"163,938,736.29","172,885,283.14","219,529,899.63","238,050,480.90","262,216,622.37","292,570,759.56","389,559,469.25","409,057,791.77","429,355,478.20","470,039,218.27","516,736,333.22","510,671,306.44","464,729,096.96","494,224,772.33","533,273,736.42","588,887,843.01","634,929,026.76","728,458,535.83","797,141,949.18","838,675,051.83","924,498,704.78","986,388,731.19","1,014,279,478.62","1,022,873,466.67","1,112,129,324.76","1,146,748,516.94","1,237,893,175.17","1,324,754,859.20","1,550,496,280.12"
所有者权益(或股东权益)合计,"115,100,467.85","160,246,338.26","225,966,534.42","648,764,478.60","624,964,898.94","649,546,701.79","667,058,268.85","686,661,603.26","667,043,172.41","688,677,152.05","716,583,116.00","741,853,286.81","720,610,420.29","738,418,374.22","756,451,622.17","785,682,803.25","750,419,166.26","776,122,018.00","2,001,560,601.69","2,037,555,949.62","2,018,021,929.18","2,045,548,371.30","2,098,954,753.66","2,139,124,517.46","2,115,484,897.47","2,145,194,756.04","2,156,977,830.12","2,164,620,617.95","2,205,272,634.24"
资产总计,"342,847,229.02","359,970,948.10","443,060,876.95","870,039,210.79","815,772,408.09","876,498,972.02","851,579,338.93","872,699,344.02","860,224,237.53","905,683,959.07","989,865,308.06","992,911,828.71","1,002,198,595.84","1,078,377,318.56","1,054,270,538.21","1,098,746,883.64","1,147,948,102.70","1,150,808,137.02","2,455,962,564.77","2,447,890,589.05","2,377,079,177.88","2,388,905,868.16","2,473,485,562.38","2,702,732,932.73","2,945,499,204.45","2,975,205,634.77","2,993,305,041.94","2,874,276,259.08","3,231,761,101.20"
负债和所有者(或股东权益)合计,"342,847,229.02","359,970,948.10","443,060,876.95","870,039,210.79","815,772,408.09","876,498,972.02","851,579,338.93","872,699,344.02","860,224,237.53","905,683,959.07","989,865,308.06","992,911,828.71","1,002,198,595.84","1,078,377,318.56","1,054,270,538.21","1,098,746,883.64","1,147,948,102.70","1,150,808,137.02","2,455,962,564.77","2,447,890,589.05","2,377,079,177.88","2,388,905,868.16","2,473,485,562.38","2,702,732,932.73","2,945,499,204.45","2,975,205,634.77","2,993,305,041.94","2,874,276,259.08","3,231,761,101.20"
