科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,840.00","531,433.04","722,167.27","1,298,073.70","1,326,610.46","1,332,324.66","1,292,290.45","1,257,834.29","1,176,217.61","1,085,392.24","1,013,131.16"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"18,521.92","1,000,000.00","3,000,000.00","4,500,000.00",,,,,,,,,,,,"458,104.98","721,259.78","1,667,482.67","1,390,208.75","1,337,091.91","1,294,524.45","1,168,464.63","1,030,866.50","889,569.51","11,085,677.15","40,946,727.11","40,828,011.19","49,960,539.71","58,960,539.61","59,135,485.48","79,428,842.02","80,189,419.95","71,118,561.61","71,866,606.03","69,416,299.06","65,338,308.50","59,825,939.13","540,867,416.50","522,811,594.79"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,397.16","33,797.20",,,,,,,
负债合计,"39,952,669.56","35,359,138.30","43,921,711.61","57,604,199.31","62,287,401.53","54,092,413.16","59,936,231.77","62,665,564.02","65,267,088.01","58,208,377.39","69,609,845.80","72,099,902.85","85,380,728.25","84,101,385.90","92,205,477.04","96,615,509.62","124,107,551.25","119,960,471.13","116,707,122.76","139,992,790.53","178,753,862.33","174,253,887.28","185,172,627.20","144,312,576.40","317,185,831.51","215,057,140.76","208,228,530.95","423,236,603.72","522,300,055.85","494,018,254.19","528,010,034.04","477,395,564.65","646,864,216.47","663,728,079.29","697,098,291.94","702,186,197.41","727,012,433.60","1,278,363,455.56","1,317,459,591.33"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"16,706,400.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00","297,791,410.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"16,001,300.00","7,510,994.07","7,510,994.07","7,510,994.07","202,722,053.41","202,722,053.41","172,567,753.96","172,567,753.96","171,676,589.68","171,676,589.68","171,614,226.70","171,579,787.44","171,585,572.76","171,375,459.90","171,154,642.91","171,154,642.91","171,317,085.55","171,317,085.55","171,317,085.55","171,317,085.55","171,407,085.55","171,407,085.55","81,407,085.55","81,407,085.55","81,317,085.55","81,317,085.55","81,317,085.55","903,241,878.35","903,704,104.80","903,975,236.87","903,704,104.80","903,704,104.80","903,452,313.69","903,452,313.69","903,134,925.05","905,508,650.82","905,307,440.19","905,307,440.19","905,307,440.19"
无形资产,"1,221,493.75","12,485,385.09","13,533,221.86","19,198,339.24","20,165,512.49","21,037,347.78","20,845,130.94","20,751,019.93","20,636,300.58","21,533,685.88","21,759,574.55","21,478,679.88","21,249,536.84","21,080,424.64","20,750,749.84","20,462,853.34","23,870,017.15","23,397,512.63","22,931,098.11","22,531,475.29","44,336,278.33","43,590,091.92","42,976,447.52","43,400,441.63","42,758,212.71","42,002,949.93","41,588,281.23","56,171,784.86","77,178,335.26","73,742,025.32","71,383,236.27","69,879,595.49","74,650,146.56","70,770,340.80","71,583,654.05","79,878,202.61","90,874,414.72","239,333,132.91","235,056,324.85"
盈余公积,"5,927,783.13","2,965,950.08","2,965,950.08","2,965,950.08","2,675,267.24","2,675,267.24","2,675,267.24","2,675,267.24","4,146,120.64","4,146,120.64","4,146,120.64","4,146,120.64","6,192,058.31","6,192,058.31","6,192,058.31","6,192,058.31","6,679,434.69","6,679,434.69","6,679,434.69","6,679,434.69","7,769,456.38","7,769,456.38","7,769,456.38","7,769,456.38","9,331,198.68","9,331,198.68","9,331,198.68","9,331,198.68","9,331,198.68","9,331,198.68","9,331,198.68","9,331,198.68","9,780,503.76","9,780,503.76","9,780,503.76","9,780,503.76","18,425,538.18","18,425,538.18","18,425,538.18"
开发支出,,,,,,,,,,,"343,635.99","720,861.23","1,698,645.63","1,987,225.81","2,990,741.74","3,467,714.38","2,642,930.00","3,010,520.79","3,350,445.01","3,623,234.29",,,,,,,,"10,469,993.62","17,503,132.43","28,142,914.36","29,782,724.88","35,318,177.63","17,274,391.85","23,793,148.38","26,040,659.48","20,677,448.24","13,057,791.89","22,007,767.51","30,578,890.51"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,"485,134,019.94","387,929,502.27","387,929,502.27","387,929,502.27","387,929,502.27","387,929,502.27","387,929,502.27","387,929,502.27","387,929,502.27","387,929,502.27","455,886,707.74","447,657,235.95"
未分配利润,"18,131,643.39","21,163,965.71","30,717,696.68","36,377,386.78","47,810,767.21","50,157,991.34","46,653,237.99","55,719,793.13","54,286,754.43","52,476,241.48","52,088,628.28","56,198,859.61","56,795,580.37","58,382,510.41","62,495,923.55","65,840,948.35","64,754,472.44","70,115,012.90","70,283,777.59","73,120,612.11","66,776,914.26","67,364,146.21","67,615,014.42","74,478,376.51","69,853,118.65","70,975,555.57","69,354,450.43","69,022,510.43","-41,692,564.22","-35,816,890.12","-37,001,956.12","-17,252,638.58","18,841,760.10","30,925,137.28","50,673,362.58","86,996,139.14","151,232,168.94","158,091,571.05","163,381,596.38"
长期待摊费用,"4,265,068.86","4,551,760.35","5,225,129.13","5,952,982.57","5,039,720.16","6,044,710.22","9,505,241.62","8,800,059.20","8,935,763.85","8,673,488.12","7,450,427.64","6,542,541.70","7,595,294.41","6,694,846.96","5,818,222.44","5,056,054.82","4,898,437.96","4,379,066.72","2,774,278.55","2,494,638.94","2,155,603.14","1,861,341.66","2,713,427.87","2,386,486.67","2,136,816.87","1,863,183.25","5,257,420.53","15,595,396.98","13,150,468.82","12,695,170.85","13,184,068.61","14,374,034.63","44,988,559.03","43,081,030.25","42,030,829.35","42,738,784.49","49,828,188.30","46,819,687.21","42,441,773.22"
少数股东权益,"16,179,992.71","21,730,285.52","21,436,921.65","22,844,362.61","26,222,788.82","25,067,093.41","22,807,677.97","26,829,227.23","24,997,796.15","24,078,171.02","19,670,443.62","18,644,938.56","19,326,472.53","18,288,255.40","19,242,669.54","19,092,639.51","19,618,269.62","19,362,210.31","20,337,746.29","22,927,071.81","23,543,799.03","24,143,074.01","24,831,331.23","24,048,561.61","24,276,675.30","24,782,992.16","24,312,187.79","26,732,414.52","26,435,698.77","27,687,997.06","26,739,807.81","26,289,861.42","25,796,477.95","25,892,238.42","23,848,460.50","25,117,054.43","24,894,584.83","24,499,107.86","24,690,761.61"
递延所得税资产,"472,600.00","115,355.06","121,768.35","122,172.06","189,348.54","182,104.60","123,229.83","124,983.72","168,784.59","175,526.48","206,028.77","158,551.72","125,048.79","163,374.64","227,315.85","234,311.52","255,518.09","289,168.19","260,341.24","291,276.53","394,370.44","401,034.63","552,278.35","528,179.11","241,502.15","225,113.36","353,901.73","7,211,583.70","13,183,963.57","13,180,856.48","14,193,230.50","14,596,814.06","8,428,270.45","8,396,242.43","8,721,931.75","8,814,327.14","11,462,543.08","18,381,796.51","23,124,566.55"
外币报表折算价差,,,"-4,135.65","-4,799.33",-447.49,"-1,083.59","-7,786.33","-13,860.46","-20,677.53","-25,751.59","-21,883.25","-23,749.61","-31,816.21","-39,739.33","-34,483.98","-36,478.89","-59,022.20","-63,404.67","-96,481.54","-103,422.72","-16,861.36","129,246.85","178,464.88","155,816.45",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,507,136.00","183,966.00","77,460,051.48","77,388,837.00","77,204,871.00","77,204,871.00","77,204,871.00","77,216,593.04","77,204,871.00","76,530,608.76","77,204,871.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"48,869,625.43","61,654,114.73","74,807,520.48","83,213,411.77","84,784,346.46","87,885,850.21","101,711,379.59","98,691,378.19","101,849,593.46","119,677,040.90","128,307,678.77","138,501,439.42","148,686,452.36","146,596,563.14","149,437,664.47","146,982,530.33","158,579,957.46","168,770,863.43","164,063,799.07","193,156,375.91","222,849,184.55","220,274,974.99","248,548,678.73","225,587,685.23","246,405,052.22","243,414,931.58","246,457,076.19","872,390,676.64","836,933,257.00","922,122,050.13","934,262,488.77","942,871,992.99","1,056,166,578.56","1,079,475,135.96","1,105,645,283.89","1,190,434,587.63","1,068,937,731.18","1,659,239,196.81","1,662,746,011.36"
所有者权益(或股东权益)合计,"72,947,119.23","98,371,195.38","107,627,426.83","114,693,894.21","339,430,429.19","340,621,321.81","334,696,150.83","347,778,181.10","345,086,583.37","342,351,371.23","337,497,535.99","340,545,956.64","343,867,867.76","344,198,544.69","349,050,810.33","352,243,810.19","352,310,240.10","357,410,338.78","358,521,562.58","363,940,781.44","359,480,393.86","360,813,009.00","361,801,352.46","367,859,296.50","364,894,975.34","366,508,818.46","364,381,848.63","1,306,306,239.90","1,195,788,759.82","1,203,114,934.77","1,200,890,063.03","1,219,947,105.13","1,348,350,366.99","1,360,512,229.00","1,377,889,218.83","1,417,844,838.58","1,397,790,538.40","1,404,244,054.03","1,409,733,481.74"
资产总计,"112,899,788.79","133,730,333.68","151,549,138.44","172,298,093.52","401,717,830.72","394,713,734.97","394,632,382.60","410,443,745.12","410,353,671.38","400,559,748.62","407,107,381.79","412,645,859.49","429,248,596.01","428,299,930.59","441,256,287.37","448,859,319.81","476,417,791.35","477,370,809.91","475,228,685.34","503,933,571.97","538,234,256.19","535,066,896.28","546,973,979.66","512,171,872.90","682,080,806.85","581,565,959.22","572,610,379.58","1,729,542,843.62","1,718,088,815.67","1,697,133,188.96","1,728,900,097.07","1,697,342,669.78","1,995,214,583.46","2,024,240,308.29","2,074,987,510.77","2,120,031,035.99","2,124,802,972.00","2,682,607,509.59","2,727,193,073.07"
负债和所有者(或股东权益)合计,"112,899,788.79","133,730,333.68","151,549,138.44","172,298,093.52","401,717,830.72","394,713,734.97","394,632,382.60","410,443,745.12","410,353,671.38","400,559,748.62","407,107,381.79","412,645,859.49","429,248,596.01","428,299,930.59","441,256,287.37","448,859,319.81","476,417,791.35","477,370,809.91","475,228,685.34","503,933,571.97","538,234,256.19","535,066,896.28","546,973,979.66","512,171,872.90","682,080,806.85","581,565,959.22","572,610,379.58","1,729,542,843.62","1,718,088,815.67","1,697,133,188.96","1,728,900,097.07","1,697,342,669.78","1,995,214,583.46","2,024,240,308.29","2,074,987,510.77","2,120,031,035.99","2,124,802,972.00","2,682,607,509.59","2,727,193,073.07"
