科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"3,209,058.24","310,946.12","552,281.32","2,285,182.09","2,308,415.21","1,987,392.14","1,217,950.22","1,464,668.92","1,533,024.04","1,646,103.22","2,505,046.62","6,261,552.03","1,272,517.97","1,049,099.66","783,718.33","713,743.56","677,178.98","951,474.39","1,885,899.74","1,574,320.76","5,737,475.67","6,727,957.45","1,950,824.67","2,431,368.41","3,422,682.77","3,051,914.98","1,889,321.94","1,712,804.14","3,914,657.12","3,614,374.59","4,446,496.26","4,588,739.61","5,299,048.96","8,647,471.95","3,439,795.50","4,446,678.93"
应付职工薪酬,"1,377,919.90","2,071,544.66","2,756,799.11","608,708.85","3,397.42","460,941.90","2,526,764.15","546,758.11","1,884,987.12","3,226,466.01","4,150,830.93","1,246,889.88","5,026,355.42","7,114,128.86","7,143,275.60","2,991,893.75","6,726,780.40","9,470,943.70","13,455,814.50","4,541,185.87","8,051,710.38","15,410,717.26","23,187,236.09","12,021,293.87","17,686,841.21","24,391,068.66","31,350,829.36","13,789,006.81","17,573,349.88","22,022,258.63","31,955,917.43","12,584,361.49","20,989,745.58","28,645,602.80","35,461,191.27","22,168,675.06"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"962,198.27","569,625.20","4,751,779.07","2,908,480.40","4,005,620.72","1,276,372.49",226.91,"-367,594.20","-8,290,859.87","-7,060,643.14","-5,768,703.10","-10,012,074.65","-7,683,334.54","-1,594,159.17","2,915,777.79","9,867,898.69","10,763,904.01","15,905,597.23","11,102,899.48","14,024,257.68","25,199,095.25","21,759,078.64","25,883,475.35","26,531,888.85","27,151,515.38","20,919,119.90","24,540,032.22","22,086,551.77","23,404,198.98","25,091,490.29","10,491,848.72","12,191,237.88","18,791,749.69","29,721,762.94","14,139,609.65","21,704,279.13"
应收利息,"1,970,527.18",,,,,,"1,253,024.27",,"1,871,612.37","511,252.85","724,160.42","341,914.80",,,"41,030.19",,"14,775.00",,,,,,,,,,,"9,186,683.82",,,,,"3,046,718.40",,,
应付利息,,,,,,,,,,,,,,,,,"104,911.73",,"292,505.38",,,,"742,932.37","40,519.42",,,"610,892.22",,"475,439.05",,"379,390.32",,,,"262,249.17",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"4,500,000.00",,,,,,,,,,,,,,,,,"19,200,000.00",,,,,,,,,,,,,,,,
存货,"29,148,956.29","28,563,186.41","34,763,874.52","44,030,101.70","45,267,712.47","43,838,756.49","37,839,424.95","39,743,968.20","46,612,949.09","43,369,468.49","43,702,581.21","55,201,272.67","57,636,813.68","62,765,048.44","76,817,917.35","79,212,546.31","76,371,730.47","62,630,607.06","58,963,982.37","72,411,205.29","134,729,461.52","137,900,335.07","126,956,240.69","153,077,686.98","131,483,192.07","131,043,774.85","144,901,326.73","187,207,458.75","173,616,206.58","154,949,868.32","167,483,819.22","205,581,282.41","196,614,676.61","211,436,977.79","208,870,098.10","204,941,685.75"
其他应付款,"4,830,441.64","596,520.08","644,134.35","113,731.92","47,179.43","30,000.00","1,823,879.72","48,673.08","636,343.43","977,726.20","9,459,880.90","6,835,702.87","8,092,014.49","7,173,862.10","5,179,466.83","2,098,960.80","3,589,245.82","2,126,305.85","2,349,904.86","176,873.53","38,542,571.55","8,330,987.03","9,007,631.36","7,738,118.87","6,672,315.99","6,665,657.68","6,081,545.44","6,464,663.74","6,037,624.91","8,145,354.02","8,281,797.01","8,430,592.41","8,650,241.08","9,362,390.92","10,474,827.92","10,972,814.69"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"27,500.00","89,572.66",,,,,,,,,,,,,,,,,,,,"30,000.00",,,,
一年内到期的非流动负债,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","20,912,500.00","12,700,000.00","20,000,000.00","20,000,000.00","7,550,000.00","3,650,000.00",,,,,,,,,"3,050,704.00","3,050,704.00","3,050,704.00","3,050,704.00","3,050,704.00","3,050,704.00","3,050,704.00","3,050,704.00","2,288,029.26","1,525,353.26","20,762,677.26","762,677.26","148,503,220.00","128,503,220.00","18,503,220.00",,,
其他流动资产,"152,548.93","166,599.39","221,659.45","623,712.44","5,027,405.56","2,993,265.28","3,400,783.64","2,459,771.67","1,675,122.67","835,821.22","343,723.65","154,191.12","405,950.66","246,001.81","295,605.43","179,964.82","517,873.33","367,059.05","32,860,988.73","1,518.56","2,786,403.95","282,508.05","16,058,071.03","16,264,843.23","10,077,982.34","11,483,350.97","631,969,410.88","689,498,687.02","646,204,684.69","635,173,385.85","380,600,396.68","363,506,361.30","301,187,917.17","241,832,720.85","136,982,407.69","88,621,794.48"
其他流动负债,,,,"384,501.55","192,250.72",,,,,,,,,,"474,508.94","788,044.63","2,023,274.30","4,809,066.29","901,673.00","3,284,439.74","2,338,278.63","5,868,252.99","134,444.44","8,637,345.00","3,897,857.89","889,376.25","77,529.91","566,369.33","32,811.97","547,435.37","12,222.22","107,643.76","122,723.81","250,157.14",,
流动资产合计,"142,917,569.62","130,522,333.13","176,612,150.68","724,711,265.27","756,968,025.80","656,928,136.52","581,684,225.37","531,982,828.88","424,947,381.54","331,725,143.09","353,308,159.21","468,945,960.69","517,016,177.59","543,185,423.53","429,438,513.08","488,850,395.83","495,923,428.01","494,422,756.14","464,438,184.15","432,965,449.85","801,495,547.54","791,091,974.91","789,331,735.09","850,112,684.06","883,037,259.56","1,659,776,688.90","1,645,438,072.82","1,686,553,244.21","1,644,554,864.67","1,723,635,290.90","1,616,620,267.91","1,506,179,991.09","1,462,954,012.59","1,561,355,597.14","1,456,440,122.57","1,604,966,535.11"
流动负债合计,"111,586,974.40","128,431,401.14","144,189,266.58","152,491,586.37","168,675,587.27","134,060,537.45","118,213,227.37","104,687,652.99","128,186,816.90","170,797,157.55","261,486,462.59","322,140,661.11","460,939,912.60","474,551,920.14","348,280,543.36","392,568,914.44","381,500,969.88","396,389,274.14","337,962,569.08","398,414,325.37","795,098,380.09","582,064,427.92","529,523,126.21","526,039,823.60","484,899,522.70","612,485,892.06","508,050,976.94","476,792,374.06","463,225,467.07","486,585,199.80","597,443,130.21","631,220,820.04","636,935,730.75","705,573,531.24","548,212,847.29","629,926,891.20"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","21,000,000.00","15,000,000.00","5,000,000.00",,,,,,,,,,
长期借款,"80,000,000.00","50,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","12,775,000.00",,,,"12,202,817.26","12,202,817.26","12,202,817.26","12,202,817.26","11,821,479.26","11,440,141.26","10,677,465.26","9,914,789.26","9,152,113.26","5,338,733.26","4,576,057.26","63,813,381.26","173,050,705.26","172,288,029.26","171,525,353.26","170,762,677.26","148,652,265.97","148,503,220.00","148,503,220.00","128,503,220.00","147,740,542.74",,,"12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"62,039,577.03","90,655,549.58","89,060,343.18","133,542,323.64","135,340,852.71","134,196,878.31","134,855,127.33","137,992,688.92","140,310,697.97","135,971,325.73","253,682,587.75","416,949.06","335,257.32",,,"4,974,258.77","4,941,248.66",,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"50,567,140.39","49,968,570.49","29,172,865.99","27,840,545.17","41,898,969.76","41,340,857.61","16,047,631.65","829,781.10","773,649.14","235,161.17",,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"190,802,587.13","229,876,512.45","216,070,922.55","211,633,232.76","209,927,596.40","212,060,420.27","258,677,040.60","263,059,177.28","261,404,644.98","281,725,951.55","287,222,418.08","285,380,239.78","652,761,509.88","647,303,850.77","766,270,668.11","765,505,417.56","780,303,354.84","769,485,642.53","804,571,419.20","797,648,871.16","1,171,485,184.44","1,150,448,080.47","1,173,097,703.15","1,149,115,767.61","1,124,712,041.89","1,102,440,139.14","1,097,467,943.45","1,082,927,811.96","1,057,744,085.03","1,045,480,009.05","1,078,876,727.18","1,067,287,525.57","1,399,178,699.78","1,406,827,795.55","1,456,473,476.90","1,429,618,990.29"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"430,821.16","430,821.16",,,,,,,,
在建工程,"2,885,313.09",,"284,611.25","758,826.31","2,798,505.78","73,478,276.39","92,906,918.82","139,889,131.15","273,901,535.09","373,441,703.27","420,904,506.12","445,728,087.34","150,645,494.42","168,697,765.88","64,010,105.91","72,789,696.84","49,142,991.81","53,776,487.71","31,833,267.24","30,119,503.72","89,006,265.45","93,433,659.80","62,813,738.12","66,676,775.53","62,778,961.90","59,161,713.86","67,030,121.68","78,414,547.49","94,053,028.86","128,855,381.15","207,898,482.15","368,627,016.80","69,288,080.25","91,873,393.51","22,462,488.08","28,074,793.18"
其他非流动负债,,,,,,,"760,000.00","505,750.00","493,000.00","480,250.00","3,767,500.00","62,270,351.86","61,738,337.98","60,180,990.76","59,132,999.98","57,309,749.97","56,016,499.96","54,208,249.95","52,899,999.94",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,836.45",,,,
非流动负债合计,"80,000,000.00","50,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","12,775,000.00","760,000.00","505,750.00","493,000.00","12,683,067.26","15,970,317.26","74,473,169.12","73,941,155.24","72,002,470.02","70,573,141.24","67,987,215.23","65,931,289.22","63,360,363.21","58,238,733.20","56,317,807.19","113,596,881.18","227,275,955.17","225,112,376.90","222,716,856.28","221,996,168.97","200,099,246.41","203,101,457.70","201,157,349.94","178,782,421.02","197,060,927.67","53,642,652.19","51,513,544.45","61,384,436.68","60,230,328.92","61,424,471.20","59,185,238.50"
固定资产清理,,,,,,,,,,,,"860,753.07",,,,,,,,,,,,,"7,349.02",,"3,153.85",,"6,389.48","3,235.63","3,235.63","3,235.63","3,235.63",,,
负债合计,"191,586,974.40","178,431,401.14","164,189,266.58","172,491,586.37","188,675,587.27","146,835,537.45","118,973,227.37","105,193,402.99","128,679,816.90","183,480,224.81","277,456,779.85","396,613,830.23","534,881,067.84","546,554,390.16","418,853,684.60","460,556,129.67","447,432,259.10","459,749,637.35","396,201,302.28","454,732,132.56","908,695,261.27","809,340,383.09","754,635,503.11","748,756,679.88","706,895,691.67","812,585,138.47","711,152,434.64","677,949,724.00","642,007,888.09","683,646,127.47","651,085,782.40","682,734,364.49","698,320,167.43","765,803,860.16","609,637,318.49","689,112,129.70"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","90,000,000.00","90,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","192,000,000.00","212,248,038.00","212,248,038.00","212,248,038.00","212,248,038.00","424,496,076.00","424,496,076.00","424,496,076.00","424,496,076.00","424,496,076.00","424,496,076.00","424,496,076.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"47,988,064.17","36,341,553.91","36,341,553.91","528,880,553.91","528,880,553.91","528,880,553.91","528,880,553.91","528,880,553.91","528,880,553.91","539,681,817.56","528,880,553.91","528,880,553.91","528,880,553.91","528,880,553.91","528,968,905.28","528,968,905.28","457,808,591.17","456,880,553.91","457,952,402.83","457,952,402.83","456,880,553.91","456,880,553.91","456,880,553.91","456,880,553.91","456,880,553.91","1,185,233,837.97","1,184,976,436.84","1,184,976,436.84","1,184,907,330.30","972,728,398.84","972,659,292.30","972,659,292.30","972,659,292.30","972,659,292.30","972,359,843.98","972,359,843.98"
无形资产,"22,288,498.27","21,877,048.49","21,216,007.08","21,012,088.38","20,808,294.68","20,719,982.65","20,413,040.61","20,201,963.58","20,019,319.88","19,834,676.18","27,622,090.10","27,298,095.15","27,055,211.31","26,812,327.47","26,569,443.63","26,326,559.79","26,130,383.07","89,492,665.57","88,887,255.10","88,312,537.39","161,592,843.71","160,443,921.02","173,588,127.95","173,891,882.98","168,843,606.82","167,682,297.29","173,680,586.04","176,772,427.78","175,533,437.60","174,534,110.57","173,377,352.89","172,145,878.16","170,914,482.07","169,718,533.72","168,542,841.60","167,324,738.41"
盈余公积,"1,835,348.97","1,498,283.24","7,294,274.12","7,294,274.12","7,294,274.12","7,294,274.12","12,017,241.99","12,017,241.99","12,017,241.99","12,017,241.99","19,905,635.97","19,905,635.97","19,905,635.97","19,905,635.97","29,164,871.92","29,164,871.92","35,003,341.35","39,881,254.18","42,456,461.92","42,456,461.92","42,456,461.92","42,456,461.92","60,946,619.88","60,946,619.88","60,946,619.88","60,946,619.88","81,901,843.67","81,901,843.67","81,901,843.67","81,901,843.67","98,266,620.85","98,266,620.85","98,266,620.85","98,266,620.85","119,381,143.93","119,381,143.93"
开发支出,,,,,,,,,,,,,,"731,792.06","1,225,990.47","1,172,028.67","1,172,028.67",,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,649,930.54","89,211,289.05","114,844,265.53","154,283,976.60","157,580,521.78"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"34,130,435.72","47,366,877.91","91,127,626.43","102,807,313.56","119,577,528.01","132,269,097.91","144,737,446.47","159,129,969.60","159,895,913.68","182,562,919.11","201,689,370.02","220,103,729.49","244,833,639.53","274,123,905.69","297,453,590.78","324,217,646.71","330,908,091.91","369,456,574.34","407,042,134.07","425,655,486.32","480,469,955.46","546,117,660.25","582,896,180.98","631,386,732.60","679,575,446.39","748,278,649.23","790,768,263.31","850,795,108.21","832,019,152.66","891,505,930.41","912,669,563.00","952,861,605.47","978,180,034.98","1,064,829,464.41","1,112,185,740.46","1,167,222,862.29"
长期待摊费用,"1,881,834.90","2,583,539.62","3,097,535.68","2,354,269.62","4,057,148.88","3,385,323.77","3,177,687.66","2,979,492.88","2,753,975.15","3,380,258.48","3,228,646.20","4,067,953.56","3,918,829.00","4,422,489.34","9,015,532.15","10,192,702.42","9,356,205.87","8,721,925.47","7,612,152.51","8,169,849.45","9,409,876.14","9,030,912.35","7,391,197.83","12,988,409.06","11,998,329.10","11,063,911.95","12,911,342.51","15,103,840.50","13,838,486.66","12,972,603.74","12,346,458.72","13,162,230.24","11,886,526.74","13,156,236.12","17,500,217.32","22,540,477.81"
少数股东权益,"25,501,142.69","31,350,689.26","28,519,320.19","29,186,768.37","30,322,442.22","31,483,490.20","32,434,824.30","33,075,806.26","33,745,629.57","34,597,405.54","35,310,867.29","36,114,366.83","36,847,477.07","37,438,844.51","37,791,354.50","38,289,650.28","38,556,343.62","38,975,583.54","39,663,740.23","40,051,121.81","212,788,168.61","217,230,951.87","220,136,064.98","223,541,595.43","229,109,875.97","44,275,153.72","45,140,740.22","46,152,746.34","47,158,971.51","44,697,246.52","44,792,556.65","44,900,746.93","45,922,919.14","46,023,873.66","52,543,946.97","52,219,047.78"
递延所得税资产,"266,162.94","129,371.77","190,813.99","190,813.99","190,813.99","190,813.99","184,380.98","184,380.98","192,299.41","192,299.41","301,837.75","276,683.66","408,828.48","408,828.48","1,505,275.42","1,505,275.42","1,687,545.96","1,661,465.19","1,489,737.40","1,436,106.12","8,803,894.44","8,760,934.68","11,586,854.73","11,373,417.29","11,644,711.00","11,647,879.86","13,096,204.68","12,909,544.02","13,226,582.79","12,747,130.70","14,334,666.72","14,342,361.56","13,896,084.59","13,790,665.81","14,388,246.76","14,172,347.10"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00","512,700.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"218,124,396.33","254,466,472.33","240,859,890.55","235,949,231.06","237,782,359.73","309,834,817.07","375,359,068.67","426,314,145.87","558,271,774.51","740,614,465.92","829,935,047.83","852,672,155.74","968,332,196.73","983,717,906.71","1,002,793,894.00","1,012,346,808.03","1,005,785,199.14","1,063,448,884.44","1,070,877,857.18","1,179,882,155.59","1,491,794,853.63","1,472,934,036.13","1,478,163,187.77","1,463,399,497.64","1,442,370,928.26","1,403,790,748.37","1,380,749,683.86","1,367,470,652.85","1,355,688,359.56","1,375,340,332.01","1,487,349,623.29","1,636,088,784.41","1,665,679,809.06","1,695,879,324.71","1,679,879,970.66","1,662,244,046.79"
所有者权益(或股东权益)合计,"169,454,991.55","206,557,404.32","253,282,774.65","788,168,909.96","806,074,798.26","819,927,416.14","838,070,066.67","853,103,571.76","854,539,339.15","888,859,384.20","905,786,427.19","925,004,286.20","950,467,306.48","980,348,940.08","1,013,378,722.48","1,040,641,074.19","1,054,276,368.05","1,098,122,003.23","1,139,114,739.05","1,158,115,472.88","1,384,595,139.90","1,454,685,627.95","1,512,859,419.75","1,564,755,501.82","1,618,512,496.15","2,250,982,298.80","2,315,035,322.04","2,376,074,173.06","2,358,235,336.14","2,415,329,495.44","2,452,884,108.80","2,459,534,411.01","2,430,313,654.22","2,491,431,061.69","2,526,682,774.74","2,578,098,452.20"
资产总计,"361,041,965.95","384,988,805.46","417,472,041.23","960,660,496.33","994,750,385.53","966,762,953.59","957,043,294.04","958,296,974.75","983,219,156.05","1,072,339,609.01","1,183,243,207.04","1,321,618,116.43","1,485,348,374.32","1,526,903,330.24","1,432,232,407.08","1,501,197,203.86","1,501,708,627.15","1,557,871,640.58","1,535,316,041.33","1,612,847,605.44","2,293,290,401.17","2,264,026,011.04","2,267,494,922.86","2,313,512,181.70","2,325,408,187.82","3,063,567,437.27","3,026,187,756.68","3,054,023,897.06","3,000,243,224.23","3,098,975,622.91","3,103,969,891.20","3,142,268,775.50","3,128,633,821.65","3,257,234,921.85","3,136,320,093.23","3,267,210,581.90"
负债和所有者(或股东权益)合计,"361,041,965.95","384,988,805.46","417,472,041.23","960,660,496.33","994,750,385.53","966,762,953.59","957,043,294.04","958,296,974.75","983,219,156.05","1,072,339,609.01","1,183,243,207.04","1,321,618,116.43","1,485,348,374.32","1,526,903,330.24","1,432,232,407.08","1,501,197,203.86","1,501,708,627.15","1,557,871,640.58","1,535,316,041.33","1,612,847,605.44","2,293,290,401.17","2,264,026,011.04","2,267,494,922.86","2,313,512,181.70","2,325,408,187.82","3,063,567,437.27","3,026,187,756.68","3,054,023,897.06","3,000,243,224.23","3,098,975,622.91","3,103,969,891.20","3,142,268,775.50","3,128,633,821.65","3,257,234,921.85","3,136,320,093.23","3,267,210,581.90"
