科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"361,561,663.40","383,496,129.31","341,706,659.00","433,832,029.22","427,793,800.99","414,912,173.19","409,695,294.00","303,139,764.62","330,409,247.89","282,224,997.97","306,184,673.71","331,584,261.58","342,706,181.93","490,327,743.25","294,342,872.67","273,787,905.68","297,791,499.67","277,138,126.23","234,913,701.23","245,989,682.35","208,771,079.26","294,247,376.91","221,255,288.46","218,655,219.17","245,519,624.84","250,529,611.93","194,027,712.75","317,601,215.37","133,749,192.84","170,459,631.51","153,016,692.03","257,759,124.29","264,056,392.55","189,190,812.71","251,115,649.55","85,532,001.44","132,129,920.03","220,530,494.29","142,118,051.01","131,130,025.22","108,118,167.71","60,828,681.61","63,911,204.50","73,676,281.97","54,728,549.62","13,671,477.54","15,639,994.13","102,009,988.33","62,061,013.02"
短期借款,"323,000,000.00","323,000,000.00","306,000,000.00","311,000,000.00","311,000,000.00","331,000,000.00","287,000,000.00","309,000,000.00","279,000,000.00","309,000,000.00","415,800,000.00","280,800,000.00","280,800,000.00","228,800,000.00","215,800,000.00","275,800,000.00","265,800,000.00","265,800,000.00","265,800,000.00","289,800,000.00","330,800,000.00","351,800,000.00","356,800,000.00","558,800,000.00","538,800,000.00","609,800,000.00","708,800,000.00","774,800,000.00","566,800,000.00","636,800,000.00","640,800,000.00","640,800,000.00","660,800,000.00","679,000,000.00","725,800,000.00","640,600,000.00","675,600,000.00","620,600,000.00","546,600,000.00","461,800,000.00","537,800,000.00","535,400,000.00","568,600,000.00","287,600,000.00","268,600,000.00","245,000,000.00","244,939,779.51","338,000,000.00","322,800,000.00"
交易性金融资产,"51,502,282.80","52,412,520.00","52,952,059.20","51,551,793.68","52,861,205.68","52,830,958.55","53,028,803.27","53,059,054.80","53,687,968.31","56,492,214.07","58,168,941.11","55,452,705.82","56,490,149.21","56,525,527.61","53,841,261.99","57,415,827.53","57,882,742.35","57,149,481.11","58,107,454.21","65,336,139.81","45,415,863.61","43,927,108.68","43,887,645.21","92,887,210.81","92,963,780.91","42,815,305.29","93,024,856.47","80,489,709.16","80,688,326.68","81,543,767.93","32,549,780.03","25,680,400.00","25,965,600.00","26,275,600.00","26,454,160.00","26,890,640.00","26,536,000.00","26,803,840.00","26,905,520.00","26,102,000.00","25,784,560.00","25,434,880.00","25,288,560.00","24,894,240.00","25,077,760.00","25,345,600.00","25,424,960.00","25,531,600.00","25,588,640.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"24,384,056.00","23,660,000.00","22,650,000.00","20,515,009.20","16,530,741.38","13,200,000.00","13,150,000.00","52,650,000.00","143,000,000.00","109,300,000.00","69,000,000.00","69,000,000.00","69,000,000.00","128,500,000.00","29,000,000.00",,,,,"50,000,000.00",,"50,208,000.00","50,800,000.00","149,942,000.00","149,992,857.00","141,642,857.00","149,850,000.00","199,850,000.00","199,850,000.00","197,140,000.00","197,140,000.00","237,140,000.00","217,140,000.00","160,000,000.00","230,000,000.00","150,000,000.00","150,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00",,,,,
应收账款,"31,538,186.91","28,565,153.36","29,781,402.45","31,048,357.12","31,310,066.42","28,640,085.18","29,216,558.68","35,753,397.26","37,362,155.10","32,933,081.30","32,417,241.34","10,066,072.09","9,138,060.85","9,123,210.76","10,224,166.93","6,426,432.84","5,528,004.54","4,582,328.14","4,372,578.14","3,352,543.94","2,749,285.01","3,110,691.58","3,181,549.08","1,952,772.33","1,865,561.33","1,859,806.83","1,862,761.57","1,573,405.02","1,573,405.02","1,573,405.02","1,573,405.02","1,142,067.62","1,142,067.62","1,142,067.62","1,142,067.62","580,962.27","580,962.27","580,962.27","580,962.27","116,430.34","116,430.34","116,430.34","116,430.34","64,895.03","64,895.03",,"390,960.13",,
应付账款,"58,686,231.98","46,495,051.10","49,703,449.74","59,754,718.72","73,517,343.47","43,336,067.78","76,987,274.90","63,844,479.83","60,207,198.41","39,457,381.04","42,194,148.01","68,314,363.84","88,507,934.87","64,508,542.67","64,202,902.15","159,571,141.01","155,683,701.91","151,527,720.07","112,288,687.41","168,075,684.77","157,015,572.46","160,524,900.75","158,342,137.14","196,158,697.70","267,985,503.88","177,243,251.97","120,661,170.21","219,849,929.65","253,164,615.35","194,892,102.48","160,339,287.28","182,322,781.51","171,429,375.41","188,982,680.24","138,031,266.68","140,833,145.66","154,867,541.22","150,614,170.66","143,441,451.82","163,661,006.83","141,382,134.33","139,227,606.52","136,783,675.22","103,853,697.41","116,109,720.45","118,657,952.17",,"135,242,282.42",
预付款项,"15,928,021.65","10,197,312.77","12,907,723.58","56,467,630.28","60,901,632.74","61,714,907.66","69,188,018.99","12,278,746.54","16,871,984.35","38,578,612.71","102,371,957.16","44,193,430.62","42,628,023.74","58,417,203.88","34,405,091.14","12,026,313.34","3,814,177.86","6,049,141.19","6,863,415.60","11,101,769.62","3,583,082.07","2,241,297.79","8,509,286.65","37,378,756.49","41,232,233.67","42,985,142.76","39,239,527.42","6,766,299.34","5,974,481.98","5,660,313.58","25,197,930.70","874,208.52","773,041.86","12,459,520.57","14,293,372.56","2,202.86","7,212.00",855.20,473.60,10.89,10.89,10.89,10.89,"714,775.24","714,775.24",10.89,10.89,"329,704.76","2,432.04"
预收款项,"1,802,661.04","2,477,653.39","2,504,642.39","1,552,991.79","1,786,319.87","458,284.11","218,042.54","806,508.86","731,190.69","1,306,681.36","2,201,631.53","567,565.34","567,565.34","146,232.46","151,632.46","4,771,019.32","242,199.13","100,876.99","5,722,476.95","3,695,879.95",,"78,181.00","3,893,522.31","7,491,810.40","621,583.55","6,519,024.59","541,987.28","851,277.06","341,564.18","5,893,650.98","428,563.05","364,955.05","569,430.05","5,222,360.05","332,532.05","359,092.17","354,894.17","357,594.17","307,505.10","408,130.10","294,170.10","470,692.50","793,667.50","623,824.58","86,174.13","143,830.13","41,174.13","908,230.84","48,174.13"
其他应收款,"277,988,463.78","252,125,606.24","273,357,220.85","133,207,183.43","135,546,303.17","140,698,097.07","130,770,672.86","93,390,276.44","93,344,960.21","101,297,566.12","94,568,394.13","95,990,686.08","119,875,198.79","73,736,620.58","73,002,369.27","111,258,624.53","87,890,334.86","94,249,055.63","98,378,325.27","81,976,680.70","107,493,677.36","83,419,548.73","87,549,815.00","16,122,860.75","26,875,262.57","15,277,296.38","15,816,649.54","17,407,643.35","19,799,206.32","18,146,418.15","20,766,529.16","11,225,121.66","17,593,307.44","19,375,768.74","18,697,383.48","44,700,560.73","51,768,194.01","59,139,523.75","59,039,559.12","28,846,007.31","33,399,103.05","34,206,296.02","31,530,984.94","22,678,740.40","26,197,391.68","10,725,030.90","10,908,104.02","4,369,910.72","9,146,783.77"
应付职工薪酬,"25,325,283.71","29,216,637.54","29,745,661.91","9,871,030.68","10,268,669.66","9,912,506.72","9,214,466.38","9,996,696.31","9,962,808.08","9,415,062.42","9,420,282.32","10,547,449.13","10,568,239.63","9,595,966.30","9,566,181.35","10,804,714.70","10,751,278.73","9,825,032.72","9,725,319.27","11,254,195.19","10,703,038.52","8,588,583.42","8,361,388.03","22,483,357.15","16,081,575.29","22,070,458.42","19,069,096.37","22,292,381.10","21,876,558.39","21,938,046.42","22,029,136.67","4,314,546.96","2,972,460.60","2,631,340.16","2,738,564.75","3,497,317.11","3,615,585.05","3,086,780.37","3,610,310.25","7,749,383.08","4,313,676.53","4,352,055.90","4,484,228.59","9,138,685.14","8,898,238.99","7,761,503.49","6,936,196.13","8,450,129.92","5,593,572.69"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,048,336.36","-2,380,622.08","-1,634,401.42","1,280,914.26","-2,848,214.86","-2,557,810.50","-281,606.80","890,654.47","-5,352,067.93","-4,872,685.04","-1,788,927.63","-232,256.17","-3,795,653.98","-3,070,039.28","726,099.06","3,411,088.96","-2,090,634.69","-911,347.64","1,576,197.73","10,747,553.22","-4,801,042.46","-3,271,051.98","856,438.77","10,810,875.63","-1,910,548.68","-3,265,458.16","3,921,383.01","1,872,822.52","-2,783,071.87","-1,654,096.24","1,582,074.79","5,453,321.37","6,220,638.34","3,547,605.10","6,469,545.12","7,626,864.10","8,536,558.64","4,447,510.76","4,285,293.05","5,937,179.58","5,193,564.61","5,085,034.59","5,113,062.40","5,205,868.24","5,144,752.71","5,072,434.51","5,032,181.63","11,238,217.60","11,196,427.33"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,544,069.31","18,794,069.31",,"7,000,000.00","13,236,191.66","18,103,740.86",,"8,500,000.00","16,089,691.66","21,958,333.33"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
