科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"19,766,056.64","66,076,322.41","101,136,014.67","992,354,495.04","231,742,343.43","571,882,535.55","686,728,158.42","861,813,135.41","74,114,907.69","258,455,600.15","600,418,697.58","1,121,811,234.28","455,462,358.35","804,088,805.90","1,030,271,652.32","1,823,787,313.80","264,847,873.70","566,404,088.33","808,038,556.67","993,312,062.79","208,934,675.06","500,216,458.29","673,957,318.51","1,175,660,214.06","536,992,307.44","1,196,871,380.51","1,417,201,099.22","2,095,233,455.50","134,459,157.33","1,025,065,490.40","1,867,094,606.94","3,717,361,041.15","575,067,726.41","1,180,738,633.19","1,727,541,783.72","2,528,139,940.19","536,911,162.40","1,299,272,476.26","1,872,515,692.57","3,800,255,086.51","622,880,467.18","995,762,951.18","1,228,208,262.26","1,324,249,129.79","58,263,814.23","435,421,979.49"
二、营业利润,"-2,134,256.97","2,370,548.37","9,928,559.41","186,662,466.88","23,832,746.40","72,391,953.44","102,116,942.95","158,251,321.22","-6,176,840.26","44,646,805.38","105,498,592.86","204,451,733.90","52,439,267.77","59,627,239.72","75,629,475.64","231,692,487.94","9,856,758.79","63,378,399.95","72,396,372.65","73,740,153.53","-3,850,964.11","20,427,398.01","19,400,598.16","55,758,783.81","21,418,828.44","42,018,770.27","41,248,600.16","96,145,223.45","-35,133,278.90","58,066,966.32","125,727,447.00","193,581,289.72","17,446,052.34","2,866,380.54","-17,501,248.18","-332,131,977.40","46,583,904.28","90,167,409.61","75,341,299.20","113,843,148.52","8,870,804.17","7,764,683.12","21,974,865.90","80,143,481.24","25,418,437.80","34,280,504.29"
减:营业成本,"15,563,622.28","48,210,757.86","68,874,706.49","696,962,412.69","175,661,664.35","415,534,937.04","480,436,046.70","568,344,129.13","65,145,595.44","168,231,644.26","410,128,831.77","773,417,762.98","343,434,328.16","588,141,050.94","764,162,746.47","1,300,218,266.96","206,492,855.88","416,166,555.04","600,813,211.28","725,141,249.64","178,306,112.37","389,855,578.68","532,969,986.46","920,420,335.30","431,790,802.50","1,000,609,126.51","1,192,808,483.04","1,690,514,444.79","129,654,114.82","878,064,022.16","1,536,842,220.80","3,124,584,205.26","489,289,886.33","1,025,302,201.91","1,541,427,278.97","2,239,426,154.04","449,799,684.13","1,112,287,668.82","1,665,685,684.33","3,518,507,116.18","584,856,243.95","933,358,385.35","1,113,616,703.12","1,205,569,479.03","28,211,969.81","313,064,894.36"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,368,943.44","4,594,035.92","6,916,650.84","68,140,443.11","15,690,982.29","37,441,636.47","44,436,804.34","55,744,276.19","1,612,364.50","14,129,984.06","33,897,938.96","65,445,848.81","40,717,107.82","122,106,812.87","137,589,959.41","193,666,442.18","10,493,869.57","26,259,420.18","40,969,537.96","65,586,849.75","5,214,172.86","27,554,114.42","35,639,098.48","112,803,211.18","37,773,588.34","85,917,229.25","93,452,578.70","168,399,161.36","2,143,580.01","44,479,321.35","123,891,808.34","279,641,087.93","35,498,710.07","86,214,563.77","107,365,367.76","156,023,980.12","14,327,887.57","29,830,135.79","35,498,735.96","105,352,724.68","3,027,869.82","5,521,170.66","12,262,347.24","8,185,609.03","-860,432.06","20,665,255.28"
营业外收入,"32,248.68","32,248.60","32,248.60","191,583.86","5,190.60","518,954.39","571,583.39","694,686.18","49,268.33","57,846.11","147,126.62","264,065.12","7,961.85","68,861.85","224,578.46","6,665,319.35","154,208.70","173,577.95","324,289.89","376,293.14","15,844,981.13","20,291,296.83","20,428,076.81","6,416,260.29","174,520.40","244,020.44","531,611.66","5,806,512.34","30,000.00","140,911.85","425,663.36","22,528,305.06","81,800.48","729,362.04","1,031,675.56","1,733,116.69","232,528.05","848,116.76","2,573,199.43","4,365,966.49","2,489,206.49","4,744,409.22","5,172,058.39","5,520,460.79","512,941.16","3,138,466.01"
销售费用,"1,140,237.81","2,430,359.27","2,896,838.07","14,806,884.60","5,108,825.85","22,213,544.86","25,783,696.41","31,267,488.28","3,229,635.23","10,014,107.01","17,479,710.18","26,014,131.86","4,419,636.33","12,253,748.96","16,990,961.19","35,317,426.81","12,972,010.18","23,540,585.57","34,355,798.86","46,310,430.87","8,507,409.50","20,721,463.78","30,173,631.84","43,194,152.85","9,723,156.95","20,601,242.34","35,518,494.95","49,252,456.93","14,070,139.60","24,065,871.09","36,903,281.35","50,805,886.81","11,511,715.35","22,538,756.62","36,585,914.82","64,716,846.91","2,578,338.05","11,501,189.38","16,921,401.67","25,219,069.54","6,204,661.51","9,670,280.17","13,507,558.49","16,789,818.93","3,170,363.73","36,827,906.16"
减:营业外支出,"74,408.52","174,416.74","590,378.71","3,442,503.21","185,088.41","2,469,264.87","2,651,160.90","3,434,182.89","872,179.43","1,200,843.73","1,446,025.01","1,927,011.14","1,522,072.73","2,054,850.22","2,494,455.90","3,210,172.26","371,570.82","822,292.94","2,393,192.33","2,726,662.28","378,081.85","800,264.97","1,178,640.02","1,620,939.27","249,206.49","467,424.24","913,958.74","878,802.55","544,823.96","662,776.41","1,223,424.06","5,615,338.09","489,557.52","1,161,576.25","1,652,455.56","4,764,282.21","123,095.42","388,329.65","1,685,489.47","4,681,524.44","549,454.09","604,975.87","698,230.72","1,920,473.00","980,695.33","1,335,651.57"
管理费用,"3,612,949.35","7,770,223.06","12,318,645.03","26,342,524.03","11,210,010.23","20,562,006.96","30,615,697.97","40,521,136.32","9,963,032.31","21,046,102.45","32,667,876.72","49,396,703.28","16,523,994.15","28,661,298.60","42,302,261.48","62,706,421.45","18,738,315.04","35,704,723.39","54,210,100.72","69,993,937.74","16,424,957.53","34,317,198.61","47,850,199.98","63,026,983.09","16,188,684.60","32,734,385.62","48,298,908.81","65,774,570.00","20,683,953.55","35,953,218.27","49,980,827.96","75,208,330.20","20,232,309.90","39,878,163.19","58,070,902.54","110,538,658.84","14,207,866.77","34,988,344.31","58,708,063.31","78,824,713.12","14,331,814.43","31,664,936.01","49,841,939.47","69,061,281.76","17,687,528.52","36,149,842.06"
其中:非流动资产处置净损失,,,,"1,406.30","32,450.00",,,,"323,476.45","323,476.45","323,476.45","416,462.05",,,"17,358.87","286,528.35",,"68,599.62","123,701.83","167,076.14","2,272.50","297,236.62","367,236.62","471,367.47","38,216.63","181,088.10","190,403.05","275,279.60","331,013.50",,"374,112.20","380,540.95","4,587.38","232,969.05","325,623.09","1,319,711.97","77,902.36","78,991.23","1,125,935.91","1,333,169.86","57,963.42","76,976.58","112,692.97",,,
