科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"1,968,695,371.09","1,957,530,017.13","1,636,877,892.89","1,756,907,899.68","1,538,273,245.05","1,485,679,148.11","1,482,972,637.49","1,229,743,262.79","1,291,892,087.08","1,601,356,502.73","1,318,113,024.89","1,238,077,709.30","1,308,984,581.28","1,235,782,392.59","2,234,984,284.36","2,336,790,073.13","1,803,487,029.96","1,763,439,995.36","1,698,851,129.67","1,783,491,186.14","1,507,689,716.61","1,374,247,106.35","1,238,448,106.59","1,326,250,632.11","1,249,114,211.97","1,195,592,977.72","1,157,435,579.25","1,407,589,802.19","1,034,875,702.79","1,075,947,380.28","884,798,866.33","1,627,587,709.41","857,988,979.43","1,190,144,805.36","1,252,475,130.28","1,478,688,053.19","1,019,226,722.11","893,140,573.57","1,299,004,155.91","1,368,852,093.87","969,259,080.94","904,566,314.84","1,013,532,903.24","1,382,002,467.05","1,694,779,635.60"
短期借款,"885,000,000.00","850,000,000.00","900,000,000.00","694,400,000.00","875,055,163.20","888,000,000.00","1,091,000,000.00","612,000,000.00","1,205,000,000.00","1,442,528,274.92","1,238,024,858.80","744,380,463.81","1,245,014,083.03","1,074,004,751.98","1,279,406,121.23","819,868,100.00","836,560,126.00","962,467,808.00","869,716,974.00","674,000,000.00","784,771,190.00","896,542,210.00","877,600,000.00","847,947,514.05","812,405,653.88","653,137,334.83","560,025,334.83","595,726,750.00","415,760,500.00","518,045,065.60","638,305,000.00","1,913,319,467.61","1,753,424,788.59","2,030,742,235.87","2,063,198,023.12","1,528,450,000.00","1,536,650,000.00","1,713,660,000.00","2,017,268,509.70","1,610,718,890.44","1,928,940,360.17","1,691,246,950.56","2,222,711,462.17","2,435,819,703.43","2,341,995,497.89"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"119,735,000.16","184,422,575.79","176,716,535.75","186,374,269.50","178,906,648.23","196,236,977.87","249,727,211.18","214,509,684.81","229,767,350.91","260,366,814.67","260,766,152.79","275,977,499.18","336,924,244.47","270,725,536.05","312,932,778.39","278,674,639.19","285,730,284.42","181,068,647.51","220,429,140.14","242,786,873.28","287,314,948.78","151,856,250.71","288,594,859.57","397,744,935.41","267,341,829.50","360,565,489.12","336,631,411.46","280,761,461.56","243,096,301.91","316,374,416.71","343,048,404.66","262,988,522.86","384,395,500.70","414,710,873.53","318,437,214.12","304,927,277.94","331,075,333.38","387,876,373.56","301,754,051.37","326,635,784.96","267,490,346.74","241,239,771.97","313,364,422.19","307,203,063.31","211,567,578.12"
应付票据,"727,637,568.00","565,406,968.60","777,034,907.20","787,693,998.79","632,935,322.50","698,735,877.14","409,066,335.82","466,554,624.27","410,632,160.25","472,579,536.30","269,102,115.57","383,284,828.73","236,148,169.91","201,074,526.52","308,568,128.96","183,109,453.03","179,582,846.03","171,867,608.44","190,781,123.10","142,699,305.30","172,200,129.54","73,284,732.97","144,260,819.96","144,231,078.40","258,722,713.83","152,970,948.09","216,791,552.15","171,937,252.21","196,117,840.52","172,951,453.12","289,795,144.08","309,924,904.64","345,316,309.27","307,588,382.84","292,436,538.69","262,749,803.26","328,227,275.84","317,409,543.51","343,087,170.94","406,308,300.57","373,694,971.82","297,873,371.00","459,614,477.66","436,336,498.39","597,964,758.12"
应收账款,"583,271,959.20","619,306,088.08","697,981,611.74","619,498,587.93","763,272,697.68","723,587,373.28","676,858,246.75","504,824,719.07","584,139,005.43","595,468,223.37","777,304,219.16","749,312,371.19","901,055,012.26","903,499,482.58","965,449,132.29","855,353,217.17","878,951,270.12","986,180,227.83","976,457,868.80","750,530,499.95","626,443,195.44","802,601,301.31","939,044,690.33","928,461,212.30","883,642,773.24","1,010,774,931.75","895,505,734.11","793,078,983.69","812,725,862.91","921,930,706.16","881,425,293.30","1,336,489,061.22","1,280,764,271.43","1,226,382,779.43","1,240,176,603.08","1,512,086,848.11","1,475,131,060.74","1,530,957,244.12","1,598,314,490.20","1,891,304,932.12","1,806,419,542.29","1,889,155,103.11","1,825,728,488.59","1,541,984,681.80","1,585,366,943.68"
应付账款,"537,615,479.13","754,380,449.48","770,609,292.39","955,181,639.02","932,434,398.58","856,937,040.36","920,959,987.96","757,757,941.00","451,891,741.33","600,300,745.90","911,779,439.53","1,133,307,080.95","1,032,187,455.53","1,044,580,335.86","1,021,683,574.37","1,365,440,921.26","1,197,797,914.04","1,183,285,231.02","1,013,352,571.74","985,382,605.05","782,560,226.44","1,009,112,465.24","944,476,782.99","1,148,376,260.79","778,905,007.31","822,637,246.42","901,792,644.54","886,342,559.40","750,840,062.98","860,968,434.22","888,505,802.25","1,669,525,405.98","1,350,933,611.00","1,374,643,929.30","1,384,927,546.52","1,688,039,841.23","1,358,897,743.32","1,555,873,093.96","1,575,753,896.78","1,905,572,721.95","1,639,036,249.69","1,679,695,514.96","1,586,225,346.61","1,947,294,742.74","1,404,044,647.77"
预付款项,"234,140,844.21","200,486,750.46","216,521,823.57","248,730,635.71","263,749,353.39","254,391,491.02","242,075,945.12","163,672,246.91","181,527,805.80","189,971,280.32","185,429,907.19","146,304,461.42","95,267,761.75","25,498,994.16","145,068,959.84","27,949,298.70","63,746,656.99","43,651,746.06","118,729,669.83","111,058,442.26","90,082,246.62","147,560,202.13","130,866,096.98","77,087,333.35","82,935,423.00","62,494,823.03","69,898,133.76","23,029,724.54","65,390,777.60","23,717,337.88","502,480,643.73","109,536,351.87","131,487,953.43","62,315,724.62","79,505,919.87","146,316,937.30","198,634,870.30","163,803,038.66","182,948,228.10","161,435,197.25","99,079,256.17","195,383,545.79","140,231,018.59","237,892,717.38","151,880,488.14"
预收款项,"34,478,680.40","40,007,129.31","33,102,620.17","29,253,701.40","43,658,269.55","11,586,688.54","24,832,033.61","37,996,449.31","35,588,347.44","35,299,442.64","59,808,898.81","47,334,906.84","57,570,718.94","65,293,727.72","32,964,747.43","53,111,160.81","95,584,617.70","31,813,179.80","98,231,846.98","36,279,883.19","41,347,632.40","21,646,336.44","30,996,096.45","23,472,869.25","24,061,458.88","23,816,631.13","68,266,910.08","16,204,327.25","42,710,952.32","50,240,624.68","84,420,921.37","695,830,515.07","627,183,226.04","624,462,850.39","725,320,968.31","725,335,672.15","811,374,573.63","894,287,325.51","1,001,790,441.18","815,826,953.71","931,251,439.38","1,072,545,017.06","1,300,354,690.26","1,154,493,470.57","1,308,528,835.39"
其他应收款,"84,118,431.85","58,805,403.85","90,174,157.88","65,063,172.46","92,766,581.44","68,672,633.13","68,434,096.96","49,309,870.66","45,691,485.91","40,733,455.87","77,454,598.85","33,718,982.41","29,877,359.14","48,415,858.41","43,724,782.87","71,679,146.02","53,953,270.97","39,451,416.38","50,892,698.96","19,702,501.01","16,703,340.58","25,907,363.04","39,944,422.75","24,115,551.47","31,083,645.73","24,140,797.52","17,618,703.28","9,889,529.03","9,699,786.03","8,553,825.33","14,063,987.35","135,132,260.32","151,861,237.17","162,833,583.61","188,001,034.82","212,413,732.88","233,389,658.58","236,433,753.96","250,988,635.33","249,820,844.55","292,599,128.09","299,374,106.66","306,449,305.46","284,114,845.74","241,591,124.11"
应付职工薪酬,"261,979.58","2,701,416.56","514,489.74","1,069,753.73","348,152.21","854,935.85","894,564.44","1,258,061.81","756,547.77","1,157,163.51","1,228,732.52","1,168,334.34","943,928.74","851,187.23","759,293.42","752,672.19","1,005,853.68","654,027.28","973,518.24","1,391,614.83","982,074.20","944,628.49","1,315,260.91","1,017,200.10","1,030,177.06","774,312.63","779,495.03","12,123,094.66","6,205,075.02","3,889,660.00","6,547,434.11","69,229,828.08","31,802,721.88","18,740,026.23","21,389,910.74","49,787,008.29","26,709,917.48","29,780,398.09","29,787,107.36","49,078,297.23","35,837,047.08","29,524,504.35","36,969,635.50","63,333,798.12","44,744,697.42"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-25,475,896.77","-49,694,520.31","-42,784,115.32","-34,024,403.27","-42,117,589.93","-19,381,092.09","-28,690,606.07","-4,577,419.62","-16,635,441.78","-38,124,435.70","-58,525,675.32","-38,965,027.57","-38,557,765.63","-53,154,909.23","-41,435,601.22","-52,630,846.56","-67,873,534.60","-122,258,116.43","-137,604,497.99","-71,357,960.67","-125,630,510.68","-146,233,050.19","-124,556,226.71","-102,326,590.93","-86,797,458.29","-48,361,896.40","-51,438,339.07","-29,593,798.91","-32,926,313.64","-31,362,054.86","-23,526,599.57","63,714,840.62","62,954,946.84","45,734,995.27","39,380,188.61","95,797,906.13","36,358,843.32","36,542,776.74","10,993,124.82","95,635,648.48","20,371,444.77","46,459,496.33","37,527,702.09","46,150,713.94","54,870,042.49"
应收利息,,,,,,,"422,400.00",,,,,,,,,,,"1,505,899.41","5,749,951.91","5,722,822.58",,"3,299,958.34","5,585,905.74","5,763,353.09","5,812,514.93","508,200.00","3,962,065.90","3,535,655.79","5,969,671.23",,,"239,061.11","209,180.55",,,"1,594,791.67","1,594,791.67",,,"939,787.50","1,367,887.50","2,051,587.50","2,147,387.50",,
应付利息,,,,,,"550,000.00",,,,,,,"127,440.00",,"600,000.00",,"477,922.59","894,795.17","2,353,938.65",,"3,085,493.69",,,,,,,,,,,"6,841,079.30","3,155,045.87","4,675,897.20","6,151,755.63","8,683,848.38","11,150,228.99","10,333,279.92","10,531,962.58","12,628,336.69","11,143,817.32","4,850,797.43","8,313,077.62","7,958,981.42","6,916,390.17"
应收股利,,,,,,,,"422,400.00",,,,,,,,"704,000.00",,"352,000.00",,,"7,031,527.66",,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"19,408,942.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"396,999,396.55","389,980,315.03","773,645,535.31","515,837,638.99","487,988,838.45","590,441,976.58","582,195,911.26","439,969,201.16","467,382,605.98","510,446,197.60","549,109,375.89","528,006,232.01","597,045,345.38","639,864,834.49","735,521,159.21","673,498,865.71","775,533,245.93","822,730,850.37","722,210,048.82","360,498,489.60","576,038,817.32","713,973,377.47","588,094,568.99","621,708,157.64","608,653,006.98","420,648,171.57","482,336,624.16","371,823,158.24","451,824,027.58","490,290,979.64","565,497,600.22","1,054,982,867.73","1,056,475,884.58","1,010,565,957.69","1,091,790,847.18","833,937,859.45","966,238,759.11","1,136,314,973.75","1,203,298,972.81","1,022,581,226.92","1,278,794,702.17","1,293,796,486.95","1,563,967,556.63","1,652,979,849.16","1,740,964,843.52"
其他应付款,"50,791,607.95","82,101,014.72","81,915,848.95","95,671,320.57","84,124,420.86","82,481,894.96","67,875,992.37","129,276,622.58","171,096,875.09","135,088,066.68","214,968,446.87","189,184,904.51","248,691,062.19","325,906,087.12","391,356,514.92","356,819,256.51","135,947,352.14","126,353,544.39","315,257,355.43","95,530,629.71","74,444,921.73","92,969,321.15","79,732,712.68","81,300,512.17","95,074,143.28","210,575,223.54","234,998,105.63","237,565,761.18","214,846,877.81","190,165,192.34","182,111,836.38","275,673,582.42","241,067,361.42","389,173,458.94","388,623,357.15","579,645,873.76","654,644,228.31","486,589,634.47","526,202,897.47","534,282,868.12","481,862,651.05","723,594,429.78","513,984,928.09","511,053,727.27","547,266,539.65"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,798,768.50","7,864,631.86","7,888,838.64","934,136.64","13,031,499.28","11,195,698.04"
一年内到期的非流动负债,"1,438,220.07","1,438,220.07","1,438,220.07","61,538,085.04","21,538,085.04","21,538,085.04","1,538,085.04","11,620,831.07","11,200,831.07","10,942,211.54","9,792,218.17","11,341,684.32","11,341,684.32","12,019,176.27","11,341,684.32","10,472,903.38","7,425,811.11","4,289,030.25","1,076,280.00","110,000,000.00","110,000,000.00",,,"52,862,665.17","52,862,665.17","52,862,665.17","51,862,665.17","20,000,000.00","20,000,000.00","15,000,000.00","15,000,000.00","317,965,038.03","223,089,119.96","203,998,678.75","161,928,319.07","364,667,385.01","259,134,219.75","226,718,730.57","142,739,178.24","394,795,703.09","381,474,847.05","243,516,167.62","287,123,168.68","670,278,582.59","695,338,493.22"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,990,218.63","63,707,190.13","67,385,899.73","63,503,115.22","36,621,487.74","43,815,591.49","54,039,243.04","51,502,936.06","47,690,511.28","61,708,672.97","53,558,022.57","64,397,953.29","74,859,260.42","86,250,431.63"
其他流动负债,,,,"900,000.00","900,000.00","600,000.00","600,000.00","1,519,167.00","1,223,889.33","1,076,250.50","286,066.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,576,643.44"
流动资产合计,"3,386,961,003.06","3,410,531,150.34","3,591,917,557.14","3,392,412,204.27","3,324,957,364.24","3,319,009,599.99","3,302,686,448.76","2,602,451,385.40","2,800,400,341.11","3,198,342,474.56","3,168,177,278.77","2,971,397,255.51","3,269,154,304.28","3,123,787,098.28","4,437,681,096.96","4,244,649,239.92","3,861,401,758.39","3,838,380,782.92","3,793,320,508.13","3,273,790,814.82","3,111,303,793.01","3,219,445,559.35","3,230,578,650.95","3,381,131,175.37","3,128,583,405.35","3,074,725,390.71","2,963,388,251.92","2,889,708,315.04","2,623,582,130.05","2,836,814,646.00","3,191,314,795.59","4,579,946,053.15","3,926,890,197.42","4,134,339,623.97","4,233,889,864.57","4,526,586,988.28","4,269,106,787.38","4,402,565,200.66","4,887,811,469.78","5,078,059,146.95","4,784,583,248.73","4,887,013,778.03","5,230,753,172.13","5,494,068,384.14","5,723,596,742.84"
流动负债合计,"2,211,747,638.36","2,265,749,621.06","2,521,831,263.20","2,591,684,095.28","2,548,876,222.01","2,541,903,429.80","2,488,076,393.17","2,013,406,277.42","2,270,754,950.50","2,660,847,256.29","2,646,465,101.36","2,471,037,175.93","2,793,466,777.03","2,670,574,883.47","3,005,244,463.43","2,736,943,620.62","2,386,508,908.69","2,359,367,107.92","2,354,139,110.15","1,973,926,077.41","1,843,761,157.32","1,948,266,644.10","1,953,825,446.28","2,196,881,509.00","1,936,264,361.12","1,868,412,465.41","1,983,078,368.36","1,910,305,945.79","1,613,554,995.01","1,779,898,375.10","2,081,159,538.62","5,322,024,661.75","4,638,927,130.87","4,999,760,454.79","5,083,356,607.84","5,303,157,338.21","5,023,147,030.64","5,271,194,782.77","5,658,154,289.07","5,824,847,720.28","5,803,612,828.33","5,789,306,249.09","6,452,824,488.68","7,272,720,218.47","7,024,246,545.56"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"434,392,600.00","434,392,600.00","434,392,600.00","491,651,600.00","464,653,200.00","469,150,800.00","462,744,400.00","461,054,800.00","453,486,800.00","495,169,223.84","496,560,243.84","495,608,686.12","493,076,590.80","483,421,995.25","482,779,504.72"
长期借款,"62,617,151.01","62,582,203.10","61,985,729.73","1,520,234.32","37,100,234.32","81,765,691.81","196,378,856.86","176,000,000.00","186,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","231,000,000.00","221,000,000.00","140,000,000.00","210,000,000.00","210,000,000.00","198,000,000.00","60,000,000.00","60,000,000.00","61,000,000.00","65,862,665.17","27,211,145.17","60,000,000.00","60,000,000.00","117,991,345.80","119,720,579.17","140,000,000.00","140,000,000.00","140,000,000.00","251,712,964.90","284,872,381.55","251,712,964.90","277,225,742.13","331,531,061.69","336,156,061.69","366,701,061.69","343,212,902.55","625,303,026.08","623,716,363.10","572,896,959.99","463,283,415.39","267,246,751.17","808,889,157.89"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,210,827.35","2,872,884.08"
长期应付款,,,,,,,,"21,814,587.70","19,398,587.27","16,911,473.90","15,359,014.36","10,472,903.38","7,759,644.05","4,289,030.25","2,091,187.16",,,,,,,,,,,,,,,,,"32,825,810.42","40,707,039.06","37,455,245.78","118,261,233.66","133,885,538.88","274,618,688.52","193,738,383.05","470,722,603.26","264,624,939.71","235,593,092.65","366,463,259.07","360,713,264.61","413,355,167.42","473,150,821.58"
长期股权投资,"74,179,428.81","71,980,107.38","70,078,846.74","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","58,025,300.00","73,025,300.00","74,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","209,392,600.00","434,392,600.00","434,392,600.00","434,392,600.00","434,392,600.00",,,,,,"2,298,476.69","21,798,476.69","21,391,820.81","21,311,261.54","21,264,310.38","21,170,331.92","20,717,486.02","20,770,603.53","20,766,259.30","25,606,131.21"
专项应付款,"19,524,437.69","19,524,437.69","18,242,437.69","17,742,437.69","19,442,437.69","19,442,437.69","15,442,437.69","7,742,437.69","7,742,437.69","9,163,537.69","9,121,100.00","7,700,000.00","7,700,000.00","11,000,000.00","11,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"127,519,177.83","126,742,769.73","125,610,094.52","124,714,931.03","123,819,767.21","122,922,283.22","122,029,439.57","121,134,275.16","120,239,111.34","129,017,409.63","128,064,088.71","176,017,032.91","172,596,050.47","171,366,955.40","170,140,180.49","168,913,405.58","234,428,459.90","233,100,399.00","232,069,451.15","164,349,381.66","183,899,578.98","298,288,536.26","202,100,374.55","499,100,322.78","519,471,030.05","491,086,282.69","479,700,128.39","503,332,770.24","522,662,705.30","614,662,842.53","612,188,955.50","752,302,370.38","741,577,838.29","745,767,961.05","740,790,121.17","755,090,195.96","748,479,703.80","745,299,863.08","736,682,213.16","743,389,887.42","750,503,989.60","738,187,234.84","738,838,807.65","729,119,981.86","722,972,450.19"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"592,352,729.21","864,913,461.67","899,062,758.59","1,441,181,559.50","1,452,618,112.38","1,479,962,180.63","1,563,984,636.53","1,630,839,627.67","1,818,013,847.14","1,851,688,214.60","1,848,434,044.86","2,105,766,028.46","2,103,961,818.56","2,174,787,668.25","2,200,330,494.95","2,166,698,272.23","2,108,748,174.29","2,181,640,889.28","2,170,641,944.16","2,293,465,643.72","2,324,598,840.35","2,198,956,370.85","2,255,261,219.15","2,002,149,289.39","1,981,862,329.12","1,988,259,346.10","2,042,711,909.84","2,135,252,800.81","2,107,163,296.58","2,094,055,025.77","2,112,599,859.28","2,974,195,333.86","3,029,511,019.29","3,075,743,250.19","3,070,789,070.82","3,173,920,940.56","3,165,696,320.67","3,171,144,091.85","3,166,012,626.98","3,316,395,975.40","3,355,717,159.71","3,369,031,939.47","3,378,416,388.00","3,564,011,211.38","3,565,736,189.27"
递延所得税负债,,,,"225,000.00","225,000.00","150,000.00","150,000.00","137,875.05","93,583.40","93,937.58","93,937.58","1,411,000.05","1,091,762.55","280,750.05","280,750.05",,,,,,,,,,,,,,,,,,,"19,070,892.61","12,187,953.76","5,260,643.84","5,148,483.92","5,036,324.01","4,924,164.09","4,812,004.17","4,699,844.25","4,588,856.02","4,478,087.48","4,367,318.94","4,256,550.40"
在建工程,"519,852,599.88","309,889,890.87","405,231,191.16","100,965,354.15","200,097,675.77","270,914,385.77","241,409,299.66","445,225,038.57","340,886,500.48","344,822,489.00","354,008,116.05","117,471,899.76","172,565,168.28","125,211,888.37","143,129,846.01","176,699,592.16","161,213,176.40","129,542,145.23","176,690,287.19","198,912,685.23","184,603,374.99","197,179,199.69","229,148,227.68","276,024,287.84","316,703,415.11","335,859,887.26","353,384,846.34","258,555,230.07","267,924,889.29","201,582,290.34","163,980,733.01","163,114,729.73","146,733,685.59","149,020,575.70","170,579,914.72","189,864,944.95","222,864,173.13","248,892,838.61","274,747,589.25","371,942,969.13","401,995,036.00","471,175,890.75","546,191,120.00","291,293,609.41","309,308,532.34"
其他非流动负债,,,,,,,,,,,,"10,792,167.00","9,001,792.05","2,587,500.00","9,990,972.55","13,078,707.68","12,803,707.67","11,434,957.66","12,253,707.65","9,899,999.96","9,624,999.95","9,349,999.94","9,074,999.93","8,799,999.92","8,524,999.91","8,249,999.90","7,974,999.89","7,879,999.88","7,604,999.87","7,329,999.86","7,054,999.85","3,127,252.78","6,584,999.83","3,535,909.48","2,345,439.63",,,,,,,,,,
