科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"325,792,804.26","1,637,083,795.79","1,184,021,307.02","716,927,049.92","727,559,188.17","634,492,803.26","474,434,951.84","312,283,728.10","513,436,785.35","811,155,532.68","867,015,615.05","1,187,834,884.98","1,060,461,646.34","1,444,180,255.23","908,677,469.99","871,651,809.00","869,834,035.50","1,038,700,162.00","820,115,869.17","706,557,839.00","742,606,677.33","545,377,287.00","501,448,106.00","472,176,166.00","476,166,573.51","425,414,995.00","375,657,785.00","955,188,987.00","789,066,231.25","515,598,597.00","3,201,694,825.10","833,571,561.00","2,512,286,470.30","3,176,818,634.00","2,626,737,484.34","7,341,522,190.00","5,543,566,520.88","4,674,877,450.00","5,061,012,865.34","4,463,195,250.29","2,037,347,704.35","2,487,586,006.39","3,144,083,068.91","4,290,277,164.65","4,990,558,562.44","3,587,490,442.72","4,073,740,696.86","3,687,015,669.66","4,424,118,214.23"
短期借款,"345,000,000.00","405,000,000.00","56,491,450.10","15,491,450.10","103,622,759.27","99,098,194.78","122,139,768.30","176,895,361.09","274,000,000.00","500,815,188.85","476,803,806.36","587,542,236.21","862,408,515.82","650,114,457.66","624,000,000.00","410,000,000.00","515,604,041.60","520,976,868.00","321,311,056.18","322,226,830.00","331,990,800.61","678,139,890.00","695,662,847.00","642,327,230.00","732,150,291.18","460,202,859.00","579,910,185.00","541,566,292.00","568,877,389.03","465,942,525.00","1,049,316,844.85","411,405,240.00","337,299,438.76","791,887,836.00","532,533,427.00","740,000,000.00","440,000,000.00",,,,"1,350,000,000.00","2,500,000,000.00","3,335,000,000.00","2,960,000,000.00","7,077,189,642.47","5,354,321,209.86","4,923,219,254.28","4,250,000,000.00","4,775,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,"18,474,856.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,"43,630.23","43,630.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"53,105,371.72","115,759,271.00","150,450,519.37","120,493,496.29","167,916,005.13","61,620,689.94","105,764,336.28","59,379,743.61","16,849,404.05","6,612,454.75","3,032,089.91","7,262,942.90","34,591,350.75","24,819,405.83","76,666,803.13","79,062,076.00","54,245,003.53","42,684,464.00","72,076,370.79","106,563,124.00","99,491,391.38","147,660,074.00","337,266,829.00","139,743,040.00","162,758,090.74","208,406,984.00","193,409,494.00","190,879,613.00","82,322,108.17","119,727,324.00","148,640,580.64","104,903,587.00","66,289,460.13","154,966,371.00","267,576,736.66","192,257,071.00","242,139,741.57","70,673,005.00","1,052,984,610.17","1,339,096,455.28","753,106,508.82","1,086,943,794.73","827,334,094.31","674,976,875.03","424,011,443.60","378,757,435.03","264,563,389.61","367,828,447.41","287,079,220.54"
应付票据,"94,729,332.88","43,037,125.99","86,802,707.50","86,751,462.40","89,720,628.44","36,541,277.86","98,236,806.57","87,394,166.06","49,665,110.86","95,084,747.17","148,308,102.85","157,357,343.30","111,767,074.49","191,437,373.38","192,999,207.01","253,316,653.00","255,965,657.64","311,817,355.00","262,156,405.21","236,513,243.00","256,993,219.16","268,691,064.00","305,253,793.00","169,784,346.00","214,823,778.48","180,187,615.00","236,213,386.00","210,543,997.00","206,135,700.73","219,122,855.00","536,613,970.20","502,319,302.00","670,198,412.89","504,882,899.00","712,268,019.73","1,252,100,843.00","808,350,825.24","1,135,101,997.00","1,391,647,418.56","1,411,563,110.94","1,332,016,080.57","986,884,096.33","1,159,702,696.38","1,602,677,326.90","2,013,713,354.27","1,305,197,545.55",,,
应收账款,"385,580,585.30","319,115,220.38","351,019,047.93","444,226,676.19","384,760,209.11","344,281,564.84","413,785,082.76","243,372,874.29","240,562,962.31","290,514,773.74","365,549,767.56","250,903,649.93","320,870,791.91","505,849,627.55","574,500,511.03","745,429,008.00","813,392,309.30","834,399,423.00","902,476,811.41","1,028,721,209.00","864,891,955.06","1,217,859,935.00","1,089,075,872.00","943,567,496.00","999,728,447.95","1,011,130,852.00","1,264,751,305.00","943,820,702.00","1,068,325,257.92","1,147,564,795.00","2,744,427,387.66","2,397,152,879.00","2,307,433,279.28","2,250,390,852.00","2,042,317,686.61","2,049,405,478.00","1,715,291,792.51","2,484,225,464.00","1,920,950,877.67","1,966,606,321.33","2,492,868,826.74","2,108,055,502.96","2,839,879,143.90","3,330,300,808.23","6,579,568,724.35","7,092,882,159.07","6,891,474,994.58","5,968,423,574.65","5,979,208,228.50"
应付账款,"201,640,024.57","285,857,394.88","248,856,449.26","309,069,944.73","356,382,092.56","408,494,111.52","456,762,788.17","291,349,002.95","273,126,919.22","410,521,735.39","464,373,849.64","359,701,411.30","504,044,094.27","648,231,139.22","710,573,443.44","782,717,494.00","801,385,267.21","605,643,583.00","662,803,966.93","744,076,714.00","705,609,823.29","859,084,002.00","818,817,548.00","752,993,751.00","749,962,900.96","756,365,723.00","754,623,856.00","1,153,987,545.00","822,595,616.83","1,002,293,283.00","2,719,355,074.21","2,256,699,982.00","2,035,970,458.48","2,119,485,542.00","2,343,993,885.62","2,856,799,449.00","1,767,977,098.71","1,098,199,090.00","2,337,204,398.38","2,670,552,709.56","1,677,149,414.84","2,173,879,532.03","3,346,794,290.93","3,419,770,351.86","5,006,987,852.85","5,967,850,185.03",,,
预付款项,"18,487,180.85","13,484,189.07","12,739,364.44","81,081,435.90","160,081,045.10","129,700,079.27","28,094,798.09","9,399,579.57","18,092,068.12","27,570,395.95","29,040,008.02","155,708,500.32","115,384,623.69","133,338,178.65","108,678,656.27","114,034,246.00","50,832,706.77","24,234,640.00","70,026,895.61","49,901,392.00","36,231,798.58","85,219,460.00","104,591,963.00","18,482,986.00","22,146,835.42","18,043,384.00","18,674,285.00","26,994,819.00","21,455,254.89","27,661,402.00","102,690,457.22","51,403,794.00","64,141,861.15","72,703,572.00","70,853,625.94","55,423,229.00","54,264,765.79","68,478,245.00","94,068,854.54","32,856,111.98","120,241,413.73","138,156,760.63","326,922,050.76","25,565,521.95","43,066,612.03","40,774,172.69","57,086,542.73","54,520,825.76","39,093,305.41"
预收款项,"518,708.01","30,400.02","338,202.77","14,240,613.74","9,730,421.34","10,618,144.05","15,592,114.42","16,806,145.19","22,338,797.34","28,389,984.98","31,404,065.58","30,166,040.52","66,655,076.18","69,510,777.17","59,424,556.03","86,421,083.00","121,782,379.45","70,008,290.00","99,134,030.97","42,598,477.00","52,188,166.46","38,334,328.00","57,617,924.00","36,915,914.00","34,196,158.44","48,244,623.00","73,445,528.00","74,572,186.00","74,215,698.39","65,616,570.00","113,051,490.41","68,099,306.00","330,239,624.66","102,617,681.00","104,111,759.24","123,682,399.00","145,400,659.41","137,480,836.00","152,104,670.54","143,101,095.79","171,850,144.01","136,464,884.26","158,271,390.27","135,651,416.67","185,250,362.84","310,551,487.74","308,919,479.01","197,246,749.27","164,821,025.80"
