科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"171,958,226.54","122,824,493.45","44,784,610.22","36,744,526.07","41,433,849.50","34,887,597.27","51,717,729.28","39,580,039.09","32,000,982.44","37,610,427.75","47,863,936.60","33,818,758.27","26,414,768.07","29,810,218.29","72,064,457.74","415,013,294.59","32,642,565.92","37,802,583.97","42,688,238.07","39,986,676.04","50,995,942.07","39,822,288.34","52,777,881.29","57,266,421.05","32,926,769.21","44,650,769.82","52,806,606.39","62,094,594.88","27,552,500.77","29,752,853.66","43,752,025.13"
应付职工薪酬,"30,666,962.61","52,779,517.46","12,360,401.14","18,315,598.72","19,374,229.76","12,455,603.41","14,092,273.80","13,238,470.26","14,129,506.49","17,049,712.15","21,753,743.77","22,096,410.33","21,360,410.95","22,883,322.61","35,493,979.57","27,595,454.85","25,009,161.60","24,466,471.90","30,232,713.87","23,788,133.50","31,501,141.84","35,762,938.75","38,842,849.29","36,615,693.72","38,849,636.15","40,350,863.90","38,012,560.25","37,524,986.69","65,988,376.15","51,518,909.00","39,324,374.05"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,865,317.33","-2,299,144.30","3,114,899.92","2,809,840.12","6,535,325.09","3,250,992.22","2,473,334.77","5,661,940.45","14,426,458.96","6,603,623.88","5,572,795.27","4,628,057.38","10,774,623.17","2,455,338.31","4,341,926.93","3,715,179.62","12,140,417.11","3,391,798.70","9,679,202.84","1,344,557.25","16,627,483.69","1,247,905.78","5,324,179.97","1,676,479.77","34,198,747.13","30,424,293.22","35,518,258.17","10,179,844.54","59,201,097.68","46,556,473.58","64,303,706.83"
应收利息,,,,,,,,,,,,,"916,666.67","916,666.67",,,"14,473,188.89","5,554,513.12","22,054,513.12",,"2,931,767.00",,,,,,,,,,
应付利息,,,,,,,,,"550,000.00",,,,"10,519,444.44","18,144,444.44","25,586,111.11","8,176,388.89","27,969,277.78","44,518,750.00","59,687,254.20","9,938,888.89","25,864,333.33","40,801,833.33","55,739,333.33","9,938,888.89","25,233,333.33","40,170,833.33","25,586,111.11","9,823,220.79","29,944,027.35","45,956,470.06","62,159,027.35"
应收股利,,,,,,,,,,,,,,,,,,,,,"12,500,000.00","15,000,000.00",,,,"22,500,000.00",,,,,"24,775,226.82"
应付股利,,"1,412,550.00",,,,,"1,971,450.00",,,,,,,"79,265,964.37",,,,,,,,"77,770,029.80",,,,"77,770,029.80","77,770,029.80",,,"77,770,029.80","3,776,162.11"
存货,"71,110,497.09","48,604,390.07","27,611,340.57","60,787,899.88","51,034,205.05","68,223,530.13","119,766,038.12","218,266,828.55","153,503,023.30","106,833,542.75","90,095,472.17","66,788,602.55","132,533,738.15","104,183,035.04","110,730,742.91","72,883,781.66","579,829,113.43","569,227,154.20","574,345,799.90","571,482,567.90","569,520,957.04","574,855,018.16","582,786,161.47","596,439,920.10","705,191,856.33","691,688,423.86","670,857,443.30","696,021,818.03","860,212,553.26","899,351,247.98","868,625,661.51"
其他应付款,"327,108,864.40","110,541,035.16","64,664,233.51","51,461,999.16","57,143,025.71","55,927,992.29","63,464,855.27","59,424,664.14","60,632,235.75","58,324,405.71","92,187,351.86","53,011,644.22","62,641,251.59","55,547,726.89","61,666,549.50","67,701,594.80","67,854,095.93","74,763,065.66","70,485,189.77","61,611,487.68","65,621,534.78","62,286,771.98","64,046,459.04","71,838,237.81","76,456,424.15","80,946,763.83","94,057,705.09","119,396,993.32","129,185,613.84","154,178,944.13","178,692,236.31"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"50,000,000.00",,,"110,000,000.00","110,000,000.00","110,000,000.00",,,,,,,,,,,,,"10,000,000.00",,"54,750,000.00","90,000,000.00",,,"11,439,038.79","11,462,091.35","11,485,143.91","10,000,000.00","2,953,126.47",,"1,499,231.59"
其他流动资产,,,,,,,,,,,,,"234,016,746.86","236,035,873.39","48,318,669.51","51,314,266.02","62,725,464.45","66,759,174.43","58,708,455.80","54,478,013.73","63,927,912.52","61,585,879.14","46,398,213.16","60,216,658.25","79,954,085.20","86,912,705.98","121,637,239.04","93,477,909.05","179,479,229.80","172,487,622.35","186,523,643.58"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"801,964,823.72","765,982,465.48","461,680,604.30","366,607,706.86","460,306,173.59","2,226,422,988.28","1,065,940,445.05","941,296,129.35","1,116,202,707.38","869,520,166.06","748,671,715.01","1,167,901,397.11","1,160,058,519.80","1,118,545,845.99","1,172,666,718.70","3,112,581,334.26","3,543,399,489.59","3,330,461,118.93","3,051,164,441.30","2,709,956,492.29","2,819,645,709.83","2,295,231,384.91","1,760,547,287.88","1,732,094,880.73","2,227,304,088.04","1,973,335,016.51","1,751,302,663.88","2,182,314,061.63","2,267,576,817.34","3,332,599,278.48","3,554,575,925.65"
流动负债合计,"1,112,571,068.82","992,611,889.34","795,260,432.96","879,334,465.93","1,244,678,102.48","1,188,411,896.67","994,724,693.61","1,002,482,429.55","1,363,164,808.36","1,245,440,281.03","1,430,819,377.53","1,367,692,455.21","1,449,535,527.56","1,419,248,761.50","1,399,218,533.86","1,331,260,027.77","1,836,526,786.14","1,562,275,792.81","1,395,847,588.04","1,268,988,048.00","1,712,721,364.01","1,706,828,622.67","1,473,813,233.72","1,386,794,243.21","2,141,263,136.55","2,035,203,816.48","2,027,300,357.61","2,322,686,010.77","3,258,452,306.58","3,229,144,906.15","3,403,588,695.24"
可供出售金融资产,,,,,,,,,,,,,,,,,"125,000,000.00","125,000,000.00","525,000,000.00","775,000,000.00","1,024,600,000.00","1,111,600,000.00","1,133,400,000.00","1,075,834,342.00","1,070,834,342.00","1,062,302,377.00","1,032,302,377.00","1,016,944,839.00","983,241,223.75","950,344,792.70","960,530,593.74"
长期借款,"760,000,000.00","810,000,000.00","880,000,000.00","770,000,000.00","780,000,000.00","780,000,000.00","80,000,000.00",,,,,,,,,,"100,000,000.00","100,000,000.00","380,000,000.00","1,080,000,000.00","935,250,000.00","600,000,000.00","300,000,000.00","300,000,000.00","190,000,000.00","190,000,000.00","190,000,000.00","590,000,000.00","400,000,000.00","400,000,000.00","689,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,"500,000,000.00","493,762,572.83","493,762,572.83","493,762,572.83","2,236,977,795.76","2,254,695,438.40","2,274,290,416.46","1,904,370,480.70","990,486,558.94","991,131,857.82","991,773,485.99","992,415,114.16","993,078,929.27","993,764,861.84","994,446,888.12","995,128,914.40","995,628,316.35","996,807,380.87","2,221,069,517.68","2,237,358,569.55"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"5,246,796.93","5,246,796.93","5,246,796.93","5,246,796.93","9,355,327.49","9,504,371.52","9,653,415.55","6,773,519.71","6,883,697.66","6,993,379.07","6,993,379.07","7,185,164.58","2,814,122.48","2,858,810.47","2,903,498.46","4,390,780.68","1,500,000.00","4,476,179.03",
长期股权投资,"53,510,657.11",,,,,,,,,,,"75,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00",,,"3,000,000.00","2,644,925.01","2,177,248.92","2,177,248.92","2,050,747.99","2,050,747.99","1,679,476.82","1,433,186.41","1,169,213.36","6,402,932.03","6,164,737.89","6,043,955.22","5,661,934.55"
专项应付款,"100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,"348,921,794.15","356,848,216.20","356,848,216.20","356,848,216.20","387,107,256.36","387,107,256.36","387,107,256.36"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"872,712,944.25","1,191,914,430.10","1,452,187,959.59","1,810,927,048.68","2,273,324,509.92","2,233,933,150.47","2,201,015,464.22","2,171,623,835.81","2,748,999,716.39","2,792,891,324.98","2,786,919,059.31","2,667,572,157.71","3,485,459,142.10","3,408,074,091.50","3,367,901,626.13","3,336,224,902.68","3,699,118,729.66","3,569,208,644.80","3,664,564,959.27","3,447,726,174.75","4,035,194,292.74","3,863,850,719.92","3,830,924,096.22","3,686,461,262.01","4,252,124,953.94","4,192,119,005.87","4,073,153,623.84","3,954,091,300.77","4,335,546,573.70","4,274,036,632.81","4,224,252,619.17"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"234,528,336.11","306,659,914.45","518,819,060.38","356,440,313.44","391,332,834.36","517,730,274.77","821,049,244.89","937,729,125.15","756,137,642.01","841,796,354.17","994,000,635.07","1,213,736,557.75","540,830,896.40","630,000,619.85","738,147,184.00","916,338,977.46","837,795,321.84","996,282,241.22","1,032,370,041.49","1,279,817,390.57","875,189,786.33","1,106,466,310.77","1,219,579,752.39","1,403,587,795.15","819,734,280.04","876,209,699.84","1,233,930,148.77","1,734,439,496.04","2,261,167,504.80","2,591,590,444.30","2,961,640,806.71"
其他非流动负债,"29,444,794.11","52,566,896.88","56,198,145.24","51,466,144.02","53,530,087.05","52,864,745.55","52,405,223.64","51,731,648.17","59,611,206.80","58,793,107.92","52,901,568.19","53,832,204.33","87,287,699.38","84,318,074.83","82,715,437.90","78,583,648.24",,,,,,,,,,,,,,,
工程物资,"39,237,462.41","62,483,643.83","137,691,005.16","140,566,981.93","199,089,235.85","211,950,348.61","232,031,999.94","252,799,187.23","208,833,330.35","230,018,278.20","203,846,708.86","163,261,497.74","169,763,722.81","172,480,651.75","169,310,549.30","148,795,725.26","135,727,528.35","137,905,082.93","93,241,975.62","85,801,587.87","102,543,139.08","112,609,594.51","143,472,604.36","155,971,929.42","173,691,368.54","220,252,015.63","342,655,248.35","442,885,484.65","297,984,634.96","403,477,005.50","353,543,740.92"
非流动负债合计,"789,544,794.11","862,566,896.88","936,198,145.24","821,466,144.02","833,530,087.05","832,864,745.55","132,405,223.64","51,731,648.17","59,611,206.80","58,793,107.92","52,901,568.19","553,832,204.33","586,297,069.14","583,327,444.59","581,724,807.66","2,320,808,240.93","2,466,296,013.14","2,483,940,395.95","2,392,451,449.58","2,220,050,892.04","2,081,019,353.53","1,746,903,398.41","1,448,918,379.16","1,447,603,764.38","1,340,534,181.62","1,342,457,457.16","1,338,770,761.58","1,886,584,967.31","1,689,350,735.39","2,916,898,740.56","3,207,352,054.21"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,902,115,862.93","1,855,178,786.22","1,731,458,578.20","1,700,800,609.95","2,078,208,189.53","2,021,276,642.22","1,127,129,917.25","1,054,214,077.72","1,422,776,015.16","1,304,233,388.95","1,483,720,945.72","1,921,524,659.54","2,035,832,596.70","2,002,576,206.09","1,980,943,341.52","3,652,068,268.70","4,302,822,799.28","4,046,216,188.76","3,788,299,037.62","3,489,038,940.04","3,793,740,717.54","3,453,732,021.08","2,922,731,612.88","2,834,398,007.59","3,481,797,318.17","3,377,661,273.64","3,366,071,119.19","4,209,270,978.08","4,947,803,041.97","6,146,043,646.71","6,610,940,749.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"669,619,926.81","1,117,988,790.00","1,117,988,790.00","1,117,988,790.00","1,117,988,790.00","1,397,988,790.00","1,397,988,790.00","1,397,988,790.00","1,397,988,790.00","1,397,988,790.00","1,467,888,229.00","1,467,888,229.00","1,467,888,229.00","1,467,888,229.00","1,467,888,229.00","1,467,888,229.00","1,467,888,229.00","1,467,892,859.00","1,510,109,217.00","1,555,400,596.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00","3,110,801,192.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,111,461.88",,"11,167,509.76","11,490,371.06","11,490,371.06","1,597,007,409.28","1,597,007,409.28","1,597,007,409.28","1,597,007,409.28","1,597,007,409.28","1,486,978,462.33","1,486,978,462.33","1,465,806,120.43","1,465,806,120.43","1,465,806,120.43","1,899,312,551.83","1,465,806,120.43","1,465,854,362.77","1,944,769,278.98","2,458,558,981.54","903,161,443.60","903,161,443.60","903,161,443.60","903,161,443.60","898,823,213.49","898,823,213.49","898,823,213.49","898,823,213.49","898,907,567.37","898,907,567.37","898,907,567.37"
无形资产,"10,474,352.42","9,491,372.09","19,084,473.47","22,772,844.94","36,637,989.13","40,245,069.88","40,385,364.27","40,627,073.79","50,865,004.06","49,543,074.69","48,219,721.52","50,217,484.28","137,226,737.55","141,348,487.73","148,967,161.48","150,903,828.44","198,149,733.71","199,978,069.66","201,039,683.03","199,738,371.11","197,626,063.07","194,527,509.19","211,417,024.23","209,040,738.04","173,907,778.09","195,486,856.54","190,452,800.72","186,560,791.58","187,171,322.26","182,982,127.67","178,305,188.85"
盈余公积,,"3,792,908.94","27,033,055.83","38,723,263.14","60,833,305.79","60,833,305.79","60,833,305.79","162,234,055.66","198,474,229.60","307,194,751.41","307,194,751.41","307,194,751.41","340,345,136.43","439,796,291.48","439,796,291.48","439,796,291.48","480,701,955.02","480,701,955.02","603,418,945.63","603,418,945.63","646,970,722.14","777,626,051.66","777,626,051.66","777,626,051.66","816,044,977.66","931,990,855.04","931,990,855.04","931,990,855.04","978,086,935.09","1,116,375,175.24","1,116,375,175.24"
开发支出,,,,,,,,,,,,,,,,,"16,956,400.06","17,592,916.80","17,644,803.59","17,708,011.13","17,708,011.13","17,708,011.13","20,100,193.19","20,100,193.19",,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"76,822,186.63","84,520,022.89","84,520,022.89","84,520,022.89","84,520,022.89","84,520,022.89","84,520,022.89","84,520,022.89","84,520,022.89","94,544,320.67","95,805,888.39","95,668,617.36","95,442,716.45","95,442,716.45","95,442,716.45","105,159,109.44","143,837,340.21","143,837,340.21","143,837,340.21","143,837,340.21","143,866,136.89","143,866,136.89","143,866,136.89","143,866,136.89","144,022,135.06","144,022,135.06","144,022,135.06","144,022,135.06","144,022,135.06","144,022,135.06","144,022,135.06"
未分配利润,"-95,261,634.92","25,675,040.01","270,554,081.63","377,311,054.04","600,647,183.45","642,532,515.48","653,575,149.79","583,917,865.50","815,750,257.32","750,270,347.87","730,539,144.30","790,311,761.84","1,006,084,003.37","974,279,111.88","1,097,032,037.94","1,200,200,957.76","1,196,250,403.77","1,331,561,679.68","1,204,322,849.59","1,287,803,030.77","1,367,860,912.65","1,264,016,318.24","1,327,738,553.40","1,394,125,525.98","1,487,031,328.07","1,366,001,789.87","1,459,740,690.85","1,515,402,641.70","1,580,086,864.19","1,402,117,623.67","1,496,374,669.26"
长期待摊费用,"445,186,691.52","650,663,793.27","553,977,939.43","539,095,019.14","513,311,405.60","495,288,596.80","485,708,085.69","459,567,898.04","528,307,703.18","595,270,284.28","598,857,804.60","540,540,152.17","602,174,350.82","659,453,545.61","636,420,681.86","643,432,440.31","660,795,396.60","719,824,388.88","636,649,318.49","644,707,641.76","615,398,042.41","680,139,486.59","612,997,164.57","626,084,626.54","574,375,866.42","651,748,745.38","630,822,391.73","627,720,445.46","688,689,436.38","744,587,186.52","790,036,192.82"
少数股东权益,"56,851,837.47","69,080,116.94","69,759,049.80","74,615,849.69","89,354,331.51","90,451,788.93","94,116,054.84","92,801,074.10","105,869,424.90","116,889,115.54",,,,,"2,390,617.55","8,435,019.08","13,836,738.55","14,389,064.23","13,661,440.02","12,757,779.06","11,489,114.49","18,915,048.27","16,371,826.20","15,056,103.15","44,278,907.09","41,799,482.72","40,087,646.97","36,129,436.01","50,494,245.20","51,347,945.52","55,298,931.07"
递延所得税资产,,,,,,,,,,,,,,,,,"40,338.34","40,338.34","40,085.03","40,338.34","75,672.02","75,672.02","75,672.02","75,672.02","2,281,013.66","2,281,013.66","2,948,298.39","2,281,013.66","961,008.41","961,008.41","1,120,234.43"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"44,000,000.00",,,,,,,"129,265,000.00",,,,"100,000,000.00",,,,,"49,899,839.72","51,039,538.66","47,907,600.24","47,907,600.24","22,282,983.66","27,907,600.24","58,153,729.93"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,732,472,630.45","2,305,733,176.63","2,766,280,460.92","2,954,322,231.02","3,498,215,997.75","3,583,667,463.42","3,864,710,181.90","3,946,867,142.91","4,421,663,418.88","4,604,063,636.99","4,727,649,817.75","4,805,996,467.01","5,155,897,566.13","5,231,800,112.89","5,281,189,919.22","5,555,119,983.59","5,817,420,788.77","5,909,669,022.84","6,317,388,206.73","6,697,021,780.75","7,014,378,392.59","7,233,020,689.94","7,317,883,391.86","7,323,073,443.25","7,611,472,848.44","7,753,742,790.25","8,056,212,053.66","8,520,104,254.69","9,314,338,817.23","9,713,060,144.79","10,064,374,432.54"
所有者权益(或股东权益)合计,"632,321,591.24","1,216,536,855.89","1,496,502,487.02","1,620,129,327.93","1,880,313,981.81","3,788,813,809.48","3,803,520,709.70","3,833,949,194.54","4,115,090,111.10","4,169,350,414.10","3,992,600,587.04","4,052,373,204.58","4,280,123,489.23","4,347,769,752.79","4,472,913,296.40","5,015,633,049.15","5,057,997,479.08","5,193,913,953.01","5,580,253,610.41","5,917,939,333.00","6,040,283,384.88","6,074,520,053.77","6,155,699,066.86","6,220,770,316.39","6,356,979,618.31","6,349,416,533.12","6,441,443,598.35","6,493,147,338.24","6,634,112,592.60","6,899,615,776.56","7,008,009,608.74"
资产总计,"2,534,437,454.17","3,071,715,642.11","3,227,961,065.22","3,320,929,937.88","3,958,522,171.34","5,810,090,451.70","4,930,650,626.95","4,888,163,272.26","5,537,866,126.26","5,473,583,803.05","5,476,321,532.76","5,973,897,864.12","6,315,956,085.93","6,350,345,958.88","6,453,856,637.92","8,667,701,317.85","9,360,820,278.36","9,240,130,141.77","9,368,552,648.03","9,406,978,273.04","9,834,024,102.42","9,528,252,074.85","9,078,430,679.74","9,055,168,323.98","9,838,776,936.48","9,727,077,806.76","9,807,514,717.54","10,702,418,316.32","11,581,915,634.57","13,045,659,423.27","13,618,950,358.19"
负债和所有者(或股东权益)合计,"2,534,437,454.17","3,071,715,642.11","3,227,961,065.22","3,320,929,937.88","3,958,522,171.34","5,810,090,451.70","4,930,650,626.95","4,888,163,272.26","5,537,866,126.26","5,473,583,803.05","5,476,321,532.76","5,973,897,864.12","6,315,956,085.93","6,350,345,958.88","6,453,856,637.92","8,667,701,317.85","9,360,820,278.36","9,240,130,141.77","9,368,552,648.03","9,406,978,273.04","9,834,024,102.42","9,528,252,074.85","9,078,430,679.74","9,055,168,323.98","9,838,776,936.48","9,727,077,806.76","9,807,514,717.54","10,702,418,316.32","11,581,915,634.57","13,045,659,423.27","13,618,950,358.19"
