科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"237,536,102.55","540,018,925.66","895,275,136.93","1,284,440,174.85","398,604,111.13","906,853,621.14","1,461,481,464.63","2,285,300,452.39","501,548,722.61","1,275,124,698.13","2,316,815,071.30","3,362,148,361.28","675,712,733.44","1,505,484,126.25","2,620,029,366.79","4,279,381,227.28","1,193,794,487.83","2,806,756,730.46","4,410,204,625.12","6,137,936,625.96","915,740,583.31","2,146,656,828.93","3,414,455,294.22","4,933,736,635.57","1,163,025,697.63","2,615,042,957.99","4,228,759,123.94","6,203,031,409.40","1,385,719,427.77","3,194,185,804.80","4,902,417,299.65","6,936,350,346.48","1,406,480,989.60","2,817,087,769.06","4,365,078,986.09","6,011,527,708.80","1,134,476,705.08","2,492,872,540.55","3,994,485,390.80","6,016,030,796.34","1,228,439,341.68","2,921,684,142.97","4,885,504,592.34","7,442,618,990.99","1,987,382,924.10","4,423,635,968.29"
取得子公司及其他营业单位支付的现金净额,,,,,,"215,881,775.31","215,881,775.31","191,834,782.45",,"4,130,000.00","256,870,331.71","224,297,726.82","28,909,062.00","28,909,062.00","29,609,062.00","27,413,966.68","6,194,799.00","6,194,799.00","6,194,799.00","31,197,341.00","37,428,765.10","62,427,626.28","84,930,676.18","86,909,897.46",,"15,163,212.25","23,455,290.71","48,666,890.71",,"6,431,610.19","13,409,099.81","39,067,229.41","11,257,102.63","19,107,102.63","23,131,453.75","23,131,453.75",,,,,"3,410,293.70","3,410,293.70","3,410,293.70","79,904,543.66",,
收到的税费返还,"2,224,267.84","2,913,819.84","5,680,188.43","16,612,882.79","4,555,217.61","9,913,478.20","16,436,113.64","14,331,749.59","8,020,072.45","10,983,650.39","20,068,583.65","32,847,041.33","15,357,208.68","19,468,696.53","30,397,108.80","64,460,436.83","6,652,030.18","26,935,090.18","35,535,359.77","74,655,427.29","12,527,243.76","30,249,690.91","45,116,933.97","68,104,558.01","19,537,149.65","33,685,990.96","49,039,023.83","65,492,881.62","33,054,429.51","48,306,849.20","62,548,227.62","89,387,579.20","27,603,834.70","35,516,273.47","51,633,821.56","61,707,897.05","11,951,990.95","21,478,820.39","32,447,817.70","52,829,735.72","18,543,310.39","34,299,044.61","46,687,090.74","77,881,462.72","36,957,595.56","59,933,508.19"
支付其他与投资活动有关的现金,,,,,"10,821,602.21",,,,,,,,"264,273.77","648,153.06","801,437.60",,"41,126.43","937,977.85","301,091.15",,"116,104.46","405,556.63","1,606,494.35",,"654,171.14","5,863,200.00","956,037.99",,"37,100.00",,"46,000.00",,,,"2,371,196.22",,,,,,,,,,,
收到其他与经营活动有关的现金,"31,828,043.40","61,507,507.76","85,449,604.32","82,776,389.77","21,976,503.37","29,738,344.73","34,696,518.25","121,259,403.21","60,965,175.90","14,199,398.42","69,033,602.39","96,525,572.37","14,333,380.57","24,633,376.70","38,431,953.33","151,129,384.78","39,514,170.42","86,889,543.13","71,690,017.17","116,128,848.04","87,235,386.13","95,511,881.67","125,294,945.06","197,720,133.08","34,587,464.20","91,249,606.66","147,405,553.09","231,527,301.77","39,070,227.28","86,369,660.34","149,014,186.89","234,674,899.26","89,246,531.48","63,197,479.13","153,991,632.99","263,689,858.74","64,694,881.67","131,636,765.08","211,049,270.04","282,696,364.98","47,115,400.35","89,845,482.79","140,030,685.39","298,387,129.00","115,566,967.27","209,569,984.08"
投资活动现金流出小计,"18,257,354.98","32,712,518.19","66,647,292.52","255,739,344.08","274,964,483.87","577,094,678.17","692,107,263.26","792,338,387.90","116,372,890.74","267,703,451.62","744,700,538.17","956,429,507.53","176,772,282.17","386,902,101.37","432,005,484.48","538,278,496.90","88,178,041.05","276,573,254.29","499,734,849.41","867,418,179.31","123,279,631.90","181,261,073.92","332,306,054.07","419,614,286.02","88,221,288.37","252,006,528.14","363,215,871.64","552,678,139.29","100,125,663.67","308,624,990.14","409,083,344.04","573,334,239.40","119,777,436.55","177,554,166.49","357,674,534.62","388,091,018.46","48,897,914.30","70,564,780.79","99,378,851.75","153,406,377.28","25,849,542.24","60,212,606.05","180,203,208.59","330,076,142.61","69,528,470.80","122,785,858.84"
经营活动现金流入小计,"271,588,413.79","604,440,253.26","986,404,929.68","1,383,829,447.41","425,135,832.11","946,505,444.07","1,512,614,096.52","2,420,891,605.19","570,533,970.96","1,300,307,746.94","2,405,917,257.34","3,491,520,974.98","705,403,322.69","1,549,586,199.48","2,688,858,428.92","4,494,971,048.89","1,239,960,688.43","2,920,581,363.77","4,517,430,002.06","6,328,720,901.29","1,015,503,213.20","2,272,418,401.51","3,584,867,173.25","5,199,561,326.66","1,217,150,311.48","2,739,978,555.61","4,425,203,700.86","6,500,051,592.79","1,457,844,084.56","3,328,862,314.34","5,113,979,714.16","7,260,412,824.94","1,523,331,355.78","2,915,801,521.66","4,570,704,440.64","6,336,925,464.59","1,211,123,577.70","2,645,988,126.02","4,237,982,478.54","6,351,556,897.04","1,294,098,052.42","3,045,828,670.37","5,072,222,368.47","7,818,887,582.71","2,139,907,486.93","4,693,139,460.56"
投资活动产生的现金流量净额,"-18,087,954.98","-1,741,520.69","-20,270,892.52","-205,695,044.08","-267,872,960.31","-538,225,805.57","-652,925,953.20","-744,449,350.44","-115,776,368.19","-221,894,567.86","-688,666,078.38","-936,124,162.47","-176,666,799.87","-384,716,176.41","-426,818,771.94","-533,791,215.30","-88,129,592.69","-220,387,893.69","-430,023,610.00","-801,407,737.47","-101,002,639.35","-128,159,791.75","-273,881,777.29","-352,648,514.70","-88,191,657.36","-248,411,446.63","-318,222,181.92","-540,035,457.95","-95,136,661.56","-298,100,475.49","-399,680,315.39","-559,138,244.13","-117,476,988.32","-172,635,798.26","-335,212,259.29","-364,786,935.55","-44,294,515.27","-55,980,147.35","-81,239,414.72","-128,407,115.55","-25,348,203.21","-56,551,166.89","-171,219,962.03","-315,059,938.05","-68,858,265.30","-117,108,835.78"
购买商品、接受劳务支付的现金,"201,493,431.59","436,153,789.03","728,039,416.15","926,098,784.58","253,889,195.28","658,019,876.80","1,032,638,041.79","1,521,973,633.52","336,544,673.78","763,574,305.67","1,707,940,644.88","2,364,539,162.06","657,609,304.11","1,187,509,670.69","2,026,119,841.43","2,987,105,682.56","881,864,941.19","1,841,306,247.02","3,020,189,678.15","4,068,681,868.83","596,277,625.32","1,429,472,109.78","2,215,311,344.39","3,290,957,847.12","794,282,226.46","1,734,960,986.92","2,706,362,958.18","3,889,693,885.09","976,862,374.11","2,121,303,047.20","3,262,401,876.79","4,637,484,877.12","1,038,388,864.73","2,054,230,986.24","3,083,008,255.69","4,160,465,669.36","898,439,447.37","1,855,866,163.03","2,810,439,603.96","4,103,984,653.55","1,024,128,042.46","2,200,805,266.98","3,409,680,869.61","4,756,279,069.51","1,356,296,337.81","2,849,364,247.97"
吸收投资收到的现金,,,,"423,573,230.38","303,000,000.00","371,000,000.00","331,000,000.00","331,000,000.00",,,,,,,,"6,920,000.00",,"20,490,000.00","44,950,000.00","61,480,000.00","2,325,000.00","2,325,000.00","4,950,000.00","164,602,500.00","32,200,000.00","51,636,000.00","53,636,000.00","48,972,800.00",,"9,800,000.00","11,200,000.00","11,200,000.00",,,,,"874,500.00","874,500.00","874,500.00","874,500.00",,,,,,"3,000,000.00"
支付给职工以及为职工支付的现金,"12,829,896.68","27,360,679.39","35,449,762.75","49,258,900.37","16,858,300.28","41,037,337.67","59,675,963.19","94,658,888.70","25,293,220.44","47,574,237.57","85,665,702.83","118,852,996.56","42,743,463.38","69,451,218.44","114,778,521.88","159,694,048.12","63,000,489.68","108,401,809.92","159,852,963.51","240,414,151.74","82,381,581.92","144,835,195.56","213,781,645.94","304,377,603.77","92,119,385.05","174,581,553.87","254,935,562.14","366,586,876.68","117,116,193.30","204,614,740.09","303,374,300.90","428,530,653.35","143,228,267.70","234,207,678.79","332,779,823.63","447,681,548.31","139,700,593.00","244,278,793.42","343,726,732.28","461,983,901.96","147,966,636.35","261,160,797.01","367,595,933.14","509,787,652.92","180,292,159.81","310,260,991.36"
取得借款收到的现金,"20,000,000.00","105,550,000.00","446,550,000.00","515,850,000.00","4,034,800.00","199,000,000.00","728,184,400.00","695,000,000.00","395,000,000.00","1,034,600,000.00","1,768,400,000.00","1,977,400,000.00","525,012,000.00","1,018,112,000.00","1,530,758,206.67","1,910,736,206.67","419,200,000.00","786,300,000.00","1,146,600,000.00","1,664,610,001.00","429,596,836.00","867,096,836.00","1,238,696,836.00","1,861,299,999.00","666,000,000.00","1,189,000,000.00","1,356,400,000.00","1,907,500,000.00","350,877,500.00","934,574,500.00","1,080,471,500.00","2,026,358,750.00","279,877,500.00","960,877,500.00","1,389,000,000.00","2,421,030,000.00","314,887,250.00","806,784,250.00","1,162,681,250.00","1,653,000,000.00","394,877,500.00","753,000,000.00","1,063,000,000.00","1,452,000,000.00","464,580,390.63","633,990,000.00"
支付的各项税费,"23,831,826.24","45,875,933.62","62,608,488.12","91,230,799.54","36,602,788.59","92,112,025.58","142,814,847.50","166,958,587.76","46,953,993.54","91,215,308.30","162,122,366.94","255,230,418.56","99,596,967.74","157,808,440.07","221,725,974.86","294,091,775.82","121,011,946.34","350,746,423.33","479,484,894.75","610,521,390.79","181,895,770.01","450,936,250.44","552,044,016.80","719,275,233.95","144,377,188.68","330,955,836.07","460,763,103.14","737,408,201.74","204,006,992.25","440,998,230.93","563,252,436.81","838,577,285.51","130,156,758.90","304,607,498.39","384,555,767.62","580,839,383.82","93,779,351.50","208,332,232.27","317,565,599.63","490,626,105.14","133,821,192.24","315,560,469.30","400,635,093.33","543,991,928.06","227,746,159.17","628,801,664.97"
收到其他与筹资活动有关的现金,,,,,"22,000,004.21",,,"86,375,692.52","24,874,407.55","258,727,733.29","486,145,473.04","571,212,856.03","38,870,190.48","251,242,522.00","204,570,627.68","310,763,839.33","67,929,944.78","1,089,897.62","324,038,015.57","372,272,392.00","128,233,573.34","122,400,695.47","353,537,634.38","497,714,471.37","330,513,038.67","425,968,915.06","486,414,460.05","430,791,015.06","191,700,201.33","444,200,000.00","401,998,975.69","444,200,369.82","297,273,405.55","460,400,000.00","461,400,000.00","465,223,313.48",42.69,"24,592,931.58","24,592,931.58","42,850,000.00","20,000,000.00","20,000,000.00","20,000,000.00","23,760,000.00","6,114,792.34","6,114,792.34"
支付其他与经营活动有关的现金,"20,186,930.81","24,523,054.65","56,680,261.50","138,401,211.97","31,805,762.24","128,308,256.21","240,425,114.98","190,612,958.42","123,133,662.74","99,992,648.67","108,864,838.17","245,367,774.68","41,644,248.15","135,598,841.64","48,138,158.91","261,977,136.62","103,605,732.53","82,484,887.64","34,706,052.32","271,568,552.45","86,632,076.89","116,329,158.62","206,956,071.98","305,743,899.31","113,040,788.94","149,255,156.23","366,926,741.98","441,622,158.13","113,539,336.31","139,320,679.47","272,057,424.75","358,186,235.91","160,014,730.30","181,562,720.34","344,308,749.51","352,642,596.73","113,476,918.53","168,922,073.08","301,398,040.43","382,000,092.06","90,744,615.13","171,103,829.90","265,145,999.94","418,914,028.95","110,092,508.96","188,613,036.54"
筹资活动现金流入小计,"20,000,000.00","105,550,000.00","446,550,000.00","939,423,230.38","329,034,804.21","570,000,000.00","1,059,184,400.00","1,112,375,692.52","419,874,407.55","1,293,327,733.29","2,254,545,473.04","2,548,612,856.03","563,882,190.48","1,269,354,522.00","1,735,328,834.35","2,228,420,046.00","487,129,944.78","807,879,897.62","1,515,588,015.57","2,496,762,393.00","560,155,409.34","991,822,531.47","1,597,184,470.38","3,021,616,970.37","1,028,713,038.67","1,666,604,915.06","1,896,450,460.05","2,387,263,815.06","542,577,701.33","1,388,574,500.00","1,973,670,475.69","2,481,759,119.82","577,150,905.55","1,421,277,500.00","1,850,400,000.00","2,886,253,313.48","315,761,792.69","832,251,681.58","1,188,148,681.58","1,696,724,500.00","414,877,500.00","773,000,000.00","1,083,000,000.00","1,475,760,000.00","470,695,182.97","643,104,792.34"
经营活动现金流出小计,"258,342,085.32","533,913,456.69","882,777,928.52","1,204,989,696.46","339,156,046.39","919,477,496.26","1,475,553,967.46","1,974,204,068.40","531,925,550.50","1,002,356,500.21","2,064,593,552.82","2,983,990,351.86","841,593,983.38","1,550,368,170.84","2,410,762,497.08","3,702,868,643.12","1,169,483,109.74","2,382,939,367.91","3,694,233,588.73","5,191,185,963.81","947,187,054.14","2,141,572,714.40","3,188,093,079.11","4,620,354,584.15","1,143,819,589.13","2,389,753,533.09","3,788,988,365.44","5,435,311,121.64","1,411,524,895.97","2,906,236,697.69","4,401,086,039.25","6,262,779,051.89","1,471,788,621.63","2,774,608,883.76","4,144,652,596.45","5,541,629,198.22","1,245,396,310.40","2,477,399,261.80","3,773,129,976.30","5,438,594,752.71","1,396,660,486.18","2,948,630,363.19","4,443,057,896.02","6,228,972,679.44","1,874,427,165.75","3,977,039,940.84"
偿还债务支付的现金,"9,000,000.00","99,750,000.00","448,750,000.00","588,750,000.00","42,147,154.64","110,550,000.00","460,105,290.00","427,330,000.00","50,000,000.00","304,300,000.00","849,700,000.00","1,230,700,000.00","287,000,000.00","718,550,000.00","1,388,406,024.59","1,900,346,339.18","305,742,101.76","672,437,080.12","1,276,701,070.00","1,854,719,490.98","457,700,000.00","829,703,309.98","1,169,425,984.27","2,149,843,649.01","378,800,000.00","1,160,702,614.79","1,346,292,614.79","2,052,700,000.00","729,000,000.00","1,261,190,000.00","1,518,469,357.79","2,141,900,000.00","356,425,506.28","936,048,496.09","1,171,677,555.95","2,026,860,000.00","300,771,711.00","847,746,812.12","1,626,676,597.53","2,066,120,833.33","384,000,000.00","757,010,000.00","893,024,500.00","1,954,040,000.00","564,904,714.97","826,990,000.00"
经营活动产生的现金流量净额,"13,246,328.47","70,526,796.57","103,627,001.16","178,839,750.95","85,979,785.72","27,027,947.81","37,060,129.06","446,687,536.79","38,608,420.46","297,951,246.73","341,323,704.52","507,530,623.12","-136,190,660.69","-781,971.36","278,095,931.84","792,102,405.77","70,477,578.69","537,641,995.86","823,196,413.33","1,137,534,937.48","68,316,159.06","130,845,687.11","396,774,094.14","579,206,742.51","73,330,722.35","350,225,022.52","636,215,335.42","1,064,740,471.15","46,319,188.59","422,625,616.65","712,893,674.91","997,633,773.05","51,542,734.15","141,192,637.90","426,051,844.19","795,296,266.37","-34,272,732.70","168,588,864.22","464,852,502.24","912,962,144.33","-102,562,433.76","97,198,307.18","629,164,472.45","1,589,914,903.27","265,480,321.18","716,099,519.72"
分配股利、利润或偿还利息支付的现金,"19,566,270.64","32,390,262.93","53,665,689.49","77,108,568.20","5,612,166.20","43,911,612.90","73,296,441.36","87,443,569.94","22,587,935.75","69,186,335.81","108,782,233.23","143,722,981.34","31,775,524.34","73,933,698.24","106,619,255.17","146,631,712.79","42,119,635.25","217,025,726.32","261,302,650.50","281,552,520.15","71,381,352.29","226,102,087.05","273,174,525.06","316,571,384.30","186,776,969.71","267,635,428.75","397,626,588.13","239,474,373.42","39,877,367.63","228,086,413.64","272,086,582.86","308,632,539.14","28,336,263.31","256,638,591.89","623,704,984.11","625,152,787.18","30,457,861.54","149,461,590.10","209,145,556.45","349,709,136.84","41,821,105.73","418,974,383.62","468,148,034.32","528,234,174.29","24,380,561.69","422,668,526.83"
收回投资收到的现金,,"20,050,000.00","29,300,000.00","27,800,000.00","5,100,000.00","100,000.00","100,000.00","47,546,600.00",,,"10,000,000.00",,,,,,,"54,335,121.52","10,000,000.00","17,484,415.36","15,600.00",,,,,,,"300,000.00",,,,"3,500,000.00","2,100,000.00","3,100,000.00","3,100,000.00","3,100,000.00","2,850,000.00","2,850,000.00","4,700,000.00","4,100,000.00",,,,,,
