科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"31,510,713.11","43,524,439.29","22,870,569.07","36,313,691.32","52,256,033.79","21,758,853.45","44,505,134.96","68,634,767.49","98,406,546.78","25,702,276.59","55,690,726.89","82,582,192.93","112,000,290.83","32,798,714.68","68,467,760.85","101,700,423.81","136,248,552.95","30,922,223.89","75,707,295.01","119,013,489.65","163,307,323.52","39,112,916.28","78,552,748.06","115,413,194.22","153,216,931.54","35,530,215.62","74,783,573.59","112,669,452.64","150,152,295.35","34,948,256.43","82,061,840.53","134,829,626.67","189,468,516.08","61,450,092.67","128,827,153.64","196,851,663.03","263,738,494.15","72,743,114.14","150,498,018.22"
取得借款收到的现金,"124,958,544.39","296,871,983.33","147,485,885.30","177,696,623.18","190,643,974.45","10,117,956.87","29,198,466.21","52,128,339.13","54,679,751.09","13,307,307.42","27,978,088.61","47,149,636.51","72,637,189.44","18,992,547.40","59,860,240.13","77,664,954.71","157,940,154.03","3,573,697.33","8,954,208.11","128,729,823.26","132,481,269.93","26,325,873.29","147,387,905.09","152,310,083.37","257,223,562.50","40,507,339.70","530,350,350.29","714,838,705.11","875,984,812.30","371,269,935.31","813,054,381.80","1,198,326,864.79","1,379,306,049.86","55,128,266.67","95,328,468.05","377,020,614.40","1,109,975,490.65","406,523,735.55","856,700,675.31"
支付的各项税费,"20,929,980.25","17,530,969.47","14,105,624.49","22,569,881.70","32,932,548.13","12,177,133.58","22,541,221.13","29,895,155.79","34,846,526.31","3,114,925.51","14,366,653.91","23,785,475.59","38,775,470.00","11,823,036.04","32,495,967.58","44,790,850.07","52,032,976.56","14,354,561.27","33,598,896.44","41,931,617.42","51,620,754.11","11,440,621.71","22,197,346.72","31,793,935.77","40,813,090.77","22,952,337.00","31,190,962.82","33,904,497.10","38,463,890.81","4,070,386.59","13,566,789.54","28,743,597.64","54,149,364.03","25,130,867.10","46,855,231.20","65,530,321.75","94,582,024.52","32,234,200.93","55,372,161.27"
收到其他与筹资活动有关的现金,,,,,"8,115.00",,"4,000,580.00","4,000,000.00","8,690,987.90",,,10.00,"15,502,308.62",,,,"6,524,547.03",,,,,,,,,,"71,547,680.80","71,547,680.80","79,307,680.80","39,871,180.91","126,403,695.25","126,403,695.25","137,647,201.11","176,625,523.32","299,625,523.32","509,625,523.32","564,459,983.32","36,033,999.91","364,110,452.43"
支付其他与经营活动有关的现金,"27,830,629.83","32,717,320.38","18,543,902.45","30,847,418.24","36,441,714.67","24,295,994.52","33,609,847.43","51,496,051.49","63,826,662.73","15,202,387.98","29,647,535.05","44,573,785.55","60,466,599.34","17,543,616.85","39,287,747.28","61,839,025.77","81,974,682.43","45,716,354.19","48,636,916.70","71,273,873.80","100,016,886.73","21,738,208.71","39,844,332.13","69,634,935.27","87,717,444.31","24,307,335.11","51,233,901.84","73,594,653.42","115,577,790.62","51,439,268.96","86,490,935.53","122,063,438.51","145,498,458.33","36,352,156.38","82,219,816.52","155,356,064.20","198,094,937.23","52,492,190.08","99,861,529.55"
筹资活动现金流入小计,"194,222,385.59","296,871,983.33","147,485,885.30","177,696,623.18","799,452,089.45","10,117,956.87","33,199,046.21","56,128,339.13","63,370,738.99","13,307,307.42","27,978,088.61","86,186,146.51","127,175,998.06","18,992,547.40","60,510,240.13","81,992,154.71","168,791,901.06","3,573,697.33","8,954,208.11","128,729,823.26","132,481,269.93","26,325,873.29","147,387,905.09","152,310,083.37","257,223,562.50","40,507,339.70","601,898,031.09","801,086,385.91","969,992,493.10","411,141,116.22","939,458,077.05","1,327,730,560.04","1,516,953,250.97","1,313,253,785.29","1,476,453,986.67","1,968,146,133.02","2,755,935,469.27","442,557,735.46","1,220,811,127.74"
经营活动现金流出小计,"521,266,162.38","654,923,760.49","284,851,087.00","479,183,550.00","652,033,706.75","199,246,489.96","400,884,871.70","633,376,688.46","902,097,591.20","279,529,401.75","529,638,893.18","817,203,677.87","1,200,347,499.84","371,816,819.87","690,373,527.21","1,031,283,569.46","1,469,272,640.75","428,001,567.56","798,853,430.68","1,310,903,715.02","1,965,616,717.15","426,322,992.73","940,984,324.86","1,349,781,423.02","1,733,805,725.72","495,309,588.62","911,384,238.48","1,382,091,364.78","2,048,414,383.26","521,622,439.90","978,148,424.25","1,929,800,081.16","2,918,982,792.16","909,069,663.13","1,650,065,041.14","2,801,442,737.41","3,765,122,850.26","952,488,754.03","1,931,717,085.92"
偿还债务支付的现金,"88,537,863.21","279,838,234.59","166,409,405.21","213,070,532.75","255,157,966.72","13,900,680.91","52,604,257.93","77,098,370.55","78,274,035.71","8,339,030.57","23,180,342.29","44,460,509.75","60,446,882.57","28,138,215.78","49,059,334.03","86,907,099.59","101,806,611.43","54,631,551.97","57,029,134.28","63,015,820.71","88,073,653.07","5,462,958.35","8,708,310.15","131,245,690.72","135,440,804.25","23,250,609.49","341,040,815.70","415,035,192.72","458,201,162.75","142,656,483.99","527,239,795.95","658,886,733.92","856,546,499.52","234,064,159.43","504,621,596.24","862,968,278.46","1,034,448,396.29","324,578,409.51","582,698,941.60"
经营活动产生的现金流量净额,"54,923,205.66","64,749,663.97","72,824,923.70","45,148,684.65","126,863,022.19","-54,191,581.77","-28,796,291.05","-4,122,121.37","82,931,587.21","-57,023,191.81","14,026,870.81","-12,537,309.81","69,769,752.30","-59,043,615.50","-36,885,841.59","-16,895,601.78","56,780,969.66","-78,463,789.64","-70,447,804.64","-114,776,370.16","-53,223,530.08","-51,202,433.53","-98,147,133.96","-105,232,805.40","76,779,180.53","-89,006,993.22","-64,785,182.97","-136,074,229.21","-40,323,607.74","-13,652,724.96","201,668,005.83","172,971,166.75","367,570,400.58","-254,833,414.82","-157,097,756.91","-289,537,803.20","-164,212,596.87","-225,415,197.67","-265,971,630.68"
分配股利、利润或偿还利息支付的现金,"3,018,798.78","17,455,711.92","12,077,890.58","12,623,052.45","13,419,531.59","357,391.43","592,064.68","36,957,279.51","38,267,277.84","41,690.98","147,807.18","393,233.07","483,099.42","199,346.46","141,055.52","25,350,374.53","25,611,040.09","199,006.15","218,425.77","7,790,247.14","10,061,170.60","1,113,398.57","2,955,369.29","12,231,506.62","13,546,547.97","1,558,673.50","3,869,000.90","15,052,110.77","19,343,401.59","7,801,207.22","24,547,246.06","36,664,042.86","53,941,753.10","4,843,899.63","13,344,317.07","21,975,530.03","32,545,152.52","9,976,672.09","54,015,564.11"
收回投资收到的现金,,"28,000,000.00",,,,,,"23,500,000.00","23,500,000.00","114,400,000.00","114,400,000.00","260,400,000.00","226,000,000.00",,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,"216,000,000.00","383,000,000.00","497,200,000.00","246,210,000.00","414,810,000.00","947,550,326.03","1,347,260,326.03","220,560,000.00","672,059,400.00","1,253,596,800.00","1,756,988,000.00","246,150,000.00","629,990,000.00","1,816,130,000.00","2,276,110,000.00","192,594,079.75","281,100,000.00"
支付其他与筹资活动有关的现金,,"127,649.19","33,676.61","33,676.61","12,343,068.40",,,,,,,,,"2,394,250.00","3,383,350.00","3,618,850.00","4,835,600.00",,"863,500.00","3,303,450.00","4,420,750.00","10,998,618.51","12,408,388.84","13,350,384.90","94,758,433.42","99,435.95","215,171.90","517,285.95","133,000,293.28","37,912,034.81",,,"563,117,494.58","41,441,810.48","81,219,767.06","94,517,682.78","385,181,165.01","110,000,000.00","210,672,055.56"
取得投资收益收到的现金,,"13,995.91","6,410.96","6,410.96","6,410.96",,,"6,116.44","6,116.44","207,444.88","207,444.88","430,655.83","420,742.16",,,,,"59,671.24","59,671.24","59,671.24","59,671.24",,"265,444.55","729,851.80","913,703.52","522,387.81","762,722.68","16,896,962.37","4,355,015.31","266,158.71","963,860.72","2,051,223.93","2,599,350.06","257,966.64","1,323,606.97","3,426,477.60","5,410,138.51","230,621.93","2,478,576.09"
筹资活动现金流出小计,"91,556,661.99","297,421,595.70","178,520,972.40","225,727,261.81","280,920,566.71","14,258,072.34","53,196,322.61","114,055,650.06","116,541,313.55","8,380,721.55","23,328,149.47","44,853,742.82","60,929,981.99","30,731,812.24","52,583,739.55","115,876,324.12","132,253,251.52","54,830,558.12","58,111,060.05","74,109,517.85","102,555,573.67","17,574,975.43","24,072,068.28","156,827,582.24","243,745,785.64","24,908,718.94","345,124,988.50","430,604,589.44","610,544,857.62","188,369,726.02","551,787,042.01","695,550,776.78","1,473,605,747.20","280,349,869.54","599,185,680.37","979,461,491.27","1,452,174,713.82","444,555,081.60","847,386,561.27"
处置固定资产、无形资产和其他长期资产收回的现金净额,"752,242.65",,,,"665,000.00",,"64,500.00","64,500.00","186,867.00",,"89,356.59","631,446.98","869,916.98",-692.31,"49,608.69","50,228.69","282,622.71","80,190.00","310,760.00","435,274.00","770,270.00","207,271.10","339,723.50","710,429.60","730,844.60","16,431.00","78,048.50","341,293.25","366,964.25","2,510.10","3,460.20","48,380.20","52,770.20","368,552.00","368,597.00","617,285.96","674,533.71",120.00,"168,167.21"
筹资活动产生的现金流量净额,"102,665,723.60","-549,612.37","-31,035,087.10","-48,030,638.63","518,531,522.74","-4,140,115.47","-19,997,276.40","-57,927,310.93","-53,170,574.56","4,926,585.87","4,649,939.14","41,332,403.69","66,246,016.07","-11,739,264.84","7,926,500.58","-33,884,169.41","36,538,649.54","-51,256,860.79","-49,156,851.94","54,620,305.41","29,925,696.26","8,750,897.86","123,315,836.81","-4,517,498.87","13,477,776.86","15,598,620.76","256,773,042.59","370,481,796.47","359,447,635.48","222,771,390.20","387,671,035.04","632,179,783.26","43,347,503.77","1,032,903,915.75","877,268,306.30","988,684,641.75","1,303,760,755.45","-1,997,346.14","373,424,566.47"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000.00","800,000.00","16,867,915.49",,,"11,662,000.00","93,726,600.00","-81,587.50","4,968,712.50","4,968,712.50","4,968,712.50",,
四、汇率变动对现金的影响,"-295,173.05","-1,238,667.85","-145,777.42","-277,757.60","-340,422.37","-74,445.52","-319,342.82","-549,412.13","-145,386.26","-161,330.28","-249,165.84","95,975.93","1,230,322.87","542,412.11","1,072,680.43","1,218,434.63","475,708.07","-413,867.23","-2,161,118.96","-3,271,226.64","-4,943,029.65","51,985.31","-96,818.56","-84,148.21","-604,279.11","248,091.44","-231,127.65","6,265,278.11","10,109,565.60","-1,772,332.91","820,890.95","1,919,702.00","10,324,825.02","2,488,095.19","-3,260,633.26","-10,733,204.12","-17,792,948.62","-14,793,214.48","-9,335,688.79"
收到其他与投资活动有关的现金,,"6,607,252.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,606,180.91","117,377,057.15","164,337,934.32","12,810,136.99","17,216,054.80","58,060,429.82","604,199,308.26","13,965,870.60","20,077,093.88"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"752,242.65","34,621,248.31","6,410.96","6,410.96","671,410.96",,"64,500.00","23,570,616.44","23,692,983.44","114,607,444.88","114,696,801.47","261,462,102.81","227,290,659.14",-692.31,"49,608.69","50,228.69","282,622.71","15,139,861.24","15,370,431.24","15,494,945.24","15,829,941.24","207,271.10","216,605,168.05","384,440,281.40","498,844,548.12","246,748,818.81","416,450,771.18","965,588,581.65","1,368,850,221.08","220,828,668.81","764,632,901.83","1,384,735,461.28","2,017,704,654.58","259,505,068.13","653,866,971.27","1,883,202,905.88","2,891,362,692.98","206,790,692.28","303,823,837.18"
五、现金及现金等价物净增加额,"68,522,249.10","39,743,472.14","29,006,875.50","-33,670,324.61","619,627,701.07","-74,840,707.10","-70,402,109.11","-135,072,948.90","-46,694,432.29","-69,474,251.18","-14,436,935.51","-27,212,790.33","46,782,828.75","-108,278,829.06","-199,006,539.50","-308,456,520.97","-229,550,919.98","-192,257,603.06","-171,385,092.16","-121,661,528.55","-104,621,776.80","-87,030,510.20","-42,667,931.39","-169,698,465.58","-50,654,721.08","-107,855,912.11","-13,197,004.08","-50,836,796.90","-8,374,307.20","191,425,274.94","381,294,510.40","576,272,900.29","235,662,448.75","776,389,249.28","507,878,216.67","314,731,795.72","971,192,307.77","-262,014,558.15","-175,143,693.77"
购建固定资产、无形资产和其他长期资产支付的现金,"69,523,749.76","30,439,159.92","12,643,594.64","30,517,023.99","26,097,832.45","16,434,564.34","21,353,698.84","72,544,720.91","76,503,042.12","17,423,759.84","33,161,381.09","57,165,962.95","91,753,921.63","38,037,668.52","171,169,487.61","246,515,413.10","308,788,864.25","42,262,946.64","49,989,747.86","58,729,182.40","77,210,854.57","44,838,230.94","45,644,983.73","52,604,294.50","54,951,947.48","31,111,949.90","36,657,007.23","40,400,723.92","52,405,276.97","2,689,726.20","8,345,990.80","16,589,209.19","20,849,320.33","14,714,277.98","18,842,440.18","29,442,539.02","37,544,639.24","4,975,018.62","15,849,081.15"
期初现金及现金等价物余额,"15,808,418.06","84,330,667.16","124,074,139.30","124,074,139.30","120,065,444.30","739,693,145.37","739,693,145.37","739,693,145.37","739,693,145.37","692,998,713.08","692,998,713.08","692,998,713.08","692,998,713.08","739,781,541.83","739,781,541.83","739,781,541.83","739,781,541.83","510,230,621.85","510,230,621.85","510,230,621.85","510,230,621.85","402,535,825.48","405,608,845.05","405,608,845.05","405,608,845.05","354,954,123.97","354,954,123.97","354,954,123.97","354,954,123.97","504,313,512.02","346,579,816.77","346,579,816.77","346,579,816.77","582,242,265.52","582,242,265.52","582,242,265.52","582,242,265.52","1,553,434,573.29","1,553,434,573.29"
投资支付的现金,"20,000,000.00","27,400,000.00",,,,,,"23,500,000.00","23,500,000.00","114,400,000.00","114,400,000.00","260,400,000.00","226,000,000.00",,,"12,430,000.00","14,840,005.71","35,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,"238,700,000.00","391,700,000.00","584,200,000.00","250,332,500.00","584,747,500.00","1,216,697,500.00","1,487,917,500.00","234,060,000.00","627,560,000.00","1,233,851,671.36","1,770,011,871.36","236,150,000.00","724,394,937.50","2,066,936,537.50","2,298,163,195.27","207,250,000.00","282,250,000.00"
期末现金及现金等价物余额,"84,330,667.16","124,074,139.30","153,081,014.80","90,403,814.69","739,693,145.37","664,852,438.27","669,291,036.26","604,620,196.47","692,998,713.08","623,524,461.90","678,561,777.57","665,785,922.75","739,781,541.83","631,502,712.77","540,775,002.33","431,325,020.86","510,230,621.85","317,973,018.79","338,845,529.69","388,569,093.30","405,608,845.05","315,505,315.28","362,940,913.66","235,910,379.47","354,954,123.97","247,098,211.86","341,757,119.89","304,117,327.07","346,579,816.77","695,738,786.96","727,874,327.17","922,852,717.06","582,242,265.52","1,358,631,514.80","1,090,120,482.19","896,974,061.24","1,553,434,573.29","1,291,420,015.14","1,378,290,879.52"
