科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应付职工薪酬,"8,873,609.48","9,383,035.18","9,112,168.60","10,094,316.88","10,549,855.49","9,242,573.60","10,403,735.10","10,158,573.48","10,875,848.82","9,550,391.34","10,508,883.73","11,295,587.59","12,693,684.63","13,064,396.99","14,958,570.10","18,416,959.47","19,292,162.22","15,853,733.82","19,438,029.01","20,306,522.20","26,041,212.43","18,123,515.31","19,629,250.52","23,493,910.76","26,531,266.74","20,273,335.03","21,080,831.37","23,927,313.99","57,823,448.47","38,562,843.09","43,349,088.71","45,903,744.41","51,356,887.83","30,308,266.56","33,661,846.55","36,746,873.11","44,897,902.25"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,043,648.69","6,855,697.76","2,776,506.05","4,581,441.51","4,532,090.64","5,945,118.97","4,287,705.17","5,031,603.71","21,497,252.15","17,423,656.14","22,880,076.78","14,815,296.80","14,636,393.35","8,246,645.25","10,391,384.99","10,925,230.78","17,469,283.44","18,834,147.43","11,764,182.71","13,230,529.01","8,948,530.02","14,465,312.93","5,537,533.05","8,691,951.19","10,582,455.98","14,720,549.43","10,639,144.03","18,247,160.20","21,767,155.72","27,583,772.35","11,561,526.17","16,957,499.06","21,559,551.80","25,369,320.41","15,762,134.39","19,838,999.49","19,135,783.30"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,583.33",,,
应付利息,,"69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,773.74","69,985.25","74,925.53","69,773.74","69,773.74","69,773.74","69,773.74","136,933.74","845,061.54","1,150,152.16","1,150,518.67","1,224,052.76","1,324,136.60","1,391,010.18","1,265,776.72","1,179,593.50","916,571.55"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,474,508.04","1,974,508.04","2,244,100.40","2,244,100.40","2,244,100.40","2,244,100.40","2,244,100.40","2,244,100.40","2,244,100.40"
应付股利,"15,000.00","184,600.00","184,600.00","15,000.00","15,000.00","783,000.00","783,000.00","783,000.00","15,000.00","15,000.00","15,000.00","302,563.20","15,000.00","15,000.00","1,394,604.49","1,394,604.49","15,000.00","15,000.00","15,000.00","15,000.00","15,000.00","19,608,064.80","15,000.00","15,000.00","15,000.00","23,526,677.76","15,000.00","15,000.00","864,748.85","864,748.85","856,619.65","854,023.20","854,023.20","2,890,851.10","892,326.87","892,326.87","677,326.87"
存货,"850,517.68","970,934.49","1,281,353.09","1,177,858.54","985,962.75","1,538,607.21","929,006.83","1,074,641.18",,,,,,"35,621.81","36,091.25","25,718.16","23,724.37",,,,,,,"46,370.00","60,720.00","62,380.00","79,860.00","4,653,327.53","11,434,894.05","12,217,946.69","5,858,839.92","5,220,193.51","4,807,131.95","4,810,725.78","2,104,216.55","1,789,876.35","1,693,584.58"
其他应付款,"119,358,402.05","115,262,098.45","106,951,145.84","104,582,973.40","103,264,495.16","118,131,321.90","117,442,885.73","117,779,304.20","137,022,285.82","132,873,546.25","132,310,888.32","145,584,989.77","135,451,225.34","150,182,458.48","152,647,274.63","188,893,697.17","187,539,742.37","203,803,790.21","190,254,757.03","205,503,949.89","195,000,237.58","194,754,478.91","216,293,468.88","252,695,438.16","235,788,390.11","394,846,293.55","483,114,089.09","492,446,996.70","733,542,843.66","693,777,835.38","687,296,491.51","624,379,143.95","526,673,418.26","531,700,376.19","522,265,490.60","511,233,230.15","450,444,446.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"150,345,000.00","150,360,208.33",,,,,,,,,,,,,"4,022,770.24","6,056,730.24","9,180,714.24","7,299,210.85","11,077,624.80"
一年内到期的非流动负债,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00","57,000,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,"152,085,416.66","251,927,638.89","259,475,126.34","228,119,802.51","159,358,083.33","160,985,583.33",,,"982,511.02","982,511.02","2,907,363.55","2,907,009.34","11,259,314.08","11,861,294.34","4,998,905.83","4,373,139.21","5,216,316.84"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,335,837.50","9,335,837.50","15,296,431.16","16,810,831.16","16,659,896.78","15,024,795.05","16,431,759.38","16,431,759.19","18,085,149.33"
流动资产合计,"88,792,918.79","62,956,020.20","83,583,918.86","101,597,953.89","109,381,043.72","415,262,004.47","388,312,532.98","413,511,707.44","392,763,048.96","388,806,915.18","387,304,884.68","418,596,389.93","404,827,035.44","390,584,444.48","375,150,164.73","392,518,866.64","408,674,590.37","436,694,079.47","395,375,297.88","429,814,052.42","449,774,729.71","484,485,288.87","504,429,410.00","562,249,421.97","439,423,105.81","500,320,885.01","592,683,332.95","688,291,014.67","457,214,083.26","591,909,635.21","261,345,177.51","339,902,581.55","286,383,768.91","344,208,857.15","312,557,306.99","279,319,956.18","261,826,573.04"
流动负债合计,"182,879,806.08","175,381,317.80","183,511,311.12","196,697,582.46","195,615,818.62","207,028,195.96","193,893,176.95","214,455,858.32","249,935,791.14","231,795,398.78","243,274,040.65","255,177,069.71","257,484,921.33","303,937,906.24","296,497,918.08","351,386,292.93","359,835,394.09","388,121,555.53","374,592,555.90","399,272,575.08","394,801,798.84","404,647,561.70","400,010,512.16","447,025,677.05","412,064,649.61","495,101,049.82","545,161,941.44","641,355,692.97","1,164,578,617.83","1,230,061,115.28","1,322,560,213.53","1,306,294,178.86","1,234,852,269.78","1,205,906,539.99","1,184,779,232.17","1,098,742,058.56","1,032,924,317.70"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"8,538,733.12","8,538,733.12","8,538,733.12","8,538,733.12","8,538,733.12","29,667,550.37","29,667,550.37","29,667,550.37","19,415,998.97","10,915,682.16","10,915,682.16","10,915,682.16","10,915,682.16","10,510,585.16"
长期借款,,"4,800,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"343,910,000.00","343,910,000.00","315,410,000.00","315,410,000.00","286,910,000.00","286,910,000.00","258,410,000.00","258,410,000.00","229,910,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,979,808.04","12,800,816.95","13,965,988.15","28,769,734.43","27,618,227.00","22,302,409.03"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","12,142,129.97","15,101,081.43","16,160,628.92","17,987,956.01","17,699,395.01","17,242,271.89"
长期股权投资,"2,757,312.79","2,952,757.87","2,956,767.79","3,256,767.79","3,260,933.97","3,279,697.58","3,277,238.45","13,072,711.29","59,772,237.41","71,056,040.58","71,187,408.12","85,983,575.62","105,349,242.77","105,583,093.86","105,638,714.97","93,839,468.72","24,728,712.71","28,790,422.28","34,339,476.10","33,714,014.34","33,583,928.16","33,435,344.42","33,429,493.73","24,695,192.27","124,814,233.00","127,912,867.75","131,986,456.73","136,761,903.94","540,403,733.96","535,513,386.89","890,679,179.54","896,065,696.88","845,272,866.90","867,981,931.98","855,740,014.63","883,322,874.60","884,119,685.73"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"3,563,944.39","4,672,950.69","14,995,501.23","14,902,924.05","14,718,154.11","14,640,260.08","14,548,060.36","14,449,741.29","14,972,322.35","15,028,485.83","12,029,021.34","11,947,063.87","11,931,106.41","11,848,405.48","10,671,988.20","10,597,819.70","10,523,651.20","10,449,482.70","10,375,314.22","10,301,145.72","10,226,977.24","10,152,808.74","10,078,640.26","10,004,471.76","9,930,303.28","9,856,134.78","9,781,966.30","9,707,797.80","75,282,424.76","77,459,487.55","78,946,056.36","91,734,341.73","76,790,338.45","76,088,768.19","79,269,919.00","78,545,112.88","77,967,819.91"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,"300,000.00",,,,,,,,"1,202,063.81","1,202,063.81","1,202,063.81","1,202,063.81","9,043,929.55"
固定资产,"92,877,707.92","123,621,197.35","119,667,009.69","127,512,077.62","129,153,730.27","131,093,578.38","139,095,712.71","140,699,775.87","139,549,871.31","140,394,065.68","145,314,822.83","173,225,095.24","191,530,992.70","241,109,881.25","252,333,025.63","290,563,705.69","363,530,560.35","379,699,382.81","386,600,583.33","391,356,494.59","374,079,889.07","365,174,525.54","370,379,022.05","389,382,054.50","386,692,917.28","429,603,278.83","425,728,947.14","435,151,440.54","863,869,131.26","830,607,493.17","832,419,785.04","830,607,077.49","889,741,743.87","842,341,399.50","784,815,887.50","764,756,141.84","726,642,711.37"
递延所得税负债,,,,,,,,,,,,,"174,288.46","174,288.46","645,696.70","645,696.70","914,195.28","898,991.46","793,985.42","589,807.09","708,619.06","685,474.18","551,490.98","518,567.71","22,151.40","21,595.56","18,389.44","13,315.61","36,263,495.51","35,807,877.67","35,337,795.11","34,867,009.37","34,413,734.78","34,119,970.07","33,579,280.18","31,713,878.08","30,354,628.17"
在建工程,"14,999,952.21","896,310.60","1,133,480.61","1,856,440.61","1,690,890.61","2,116,790.61","12,226,741.61","12,772,665.17","3,684,760.04","3,412,125.14","10,691,064.07","1,894,567.59","6,899,967.85","11,510,949.74","18,463,927.53","22,743,993.56","680,968.93","1,054,175.18","2,548,882.20","2,963,048.89","4,768,865.61","7,915,434.79","12,449,008.05","16,369,972.51","41,591,481.05","25,407,319.73","27,118,181.57","25,610,538.50","1,207,289.66","14,196,932.64","14,239,137.62","14,033,201.82","557,511.59","1,154,936.42","366,535.59","213,535.59",
其他非流动负债,,,,,"140,000.00","260,000.00","257,419.36","253,548.40","249,677.44","245,806.48","537,698.52","488,345.56","455,967.60","437,108.64","418,249.68","399,390.72","380,531.76","361,672.80","342,813.84","323,954.88","605,095.92","586,236.96","4,567,378.00","4,548,519.04","12,529,660.08",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"4,800,000.00",,,"140,000.00","260,000.00","257,419.36","253,548.40","249,677.44","245,806.48","537,698.52","488,345.56","630,256.06","611,397.10","1,063,946.38","1,045,087.42","1,294,727.04","1,260,664.26","1,136,799.26","913,761.97","1,313,714.98","1,271,711.14","5,118,868.98","5,067,086.75","12,851,811.48","13,332,396.68","24,240,393.75","31,605,602.87","599,898,524.29","596,052,399.46","569,402,742.12","570,621,318.59","540,955,927.15","545,013,912.84","507,249,741.19","503,077,406.63","477,444,657.56"
固定资产清理,,,,"-1,604,570.01",,,"65,893.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"182,879,806.08","180,181,317.80","183,511,311.12","196,697,582.46","195,755,818.62","207,288,195.96","194,150,596.31","214,709,406.72","250,185,468.58","232,041,205.26","243,811,739.17","255,665,415.27","258,115,177.39","304,549,303.34","297,561,864.46","352,431,380.35","361,130,121.13","389,382,219.79","375,729,355.16","400,186,337.05","396,115,513.82","405,919,272.84","405,129,381.14","452,092,763.80","424,916,461.09","508,433,446.50","569,402,335.19","672,961,295.84","1,764,477,142.12","1,826,113,514.74","1,891,962,955.65","1,876,915,497.45","1,775,808,196.93","1,750,920,452.83","1,692,028,973.36","1,601,819,465.19","1,510,368,975.26"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,637,770.00","60,637,770.00","60,637,770.00","60,637,770.00","60,637,770.00","81,637,770.00","97,965,324.00","97,965,324.00","97,965,324.00","97,965,324.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","195,930,648.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00","313,489,036.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"20,543,774.32","21,099,022.51","21,323,990.79","21,409,149.36","21,760,513.14","287,106,718.76","270,837,399.34","270,887,504.78","275,990,023.61","276,031,001.61","178,127,440.55","178,233,332.58","186,928,057.54","180,742,964.88","180,307,786.07","180,407,440.50","176,844,583.74","176,844,583.74","176,844,583.74","176,844,583.74","176,844,583.74","176,844,583.74","176,844,583.74","176,844,583.74","176,844,583.74","172,184,336.36","172,184,336.36","54,625,948.36","172,551,934.51","179,523,991.29","180,256,443.19","180,256,443.19","180,256,443.19","180,256,443.19","180,256,443.19","180,256,443.19","187,155,245.07"
无形资产,"97,271,425.46","111,179,551.06","106,735,426.76","105,186,519.39","104,862,076.92","104,349,314.29","105,467,794.27","104,830,845.09","104,325,147.13","102,238,381.21","105,465,077.46","99,580,856.10","99,161,740.88","119,944,021.20","116,568,563.86","157,454,055.48","161,523,120.93","160,371,810.27","157,526,718.39","167,118,728.79","177,416,076.00","177,111,224.57","175,987,744.25","174,939,065.06","171,887,132.20","171,133,007.48","169,863,627.83","168,782,551.14","419,680,614.05","415,996,998.18","413,989,328.68","375,919,437.83","375,766,906.45","363,110,248.74","362,016,371.11","354,263,142.38","351,244,569.80"
盈余公积,"599,679.40","3,008,584.52","3,008,584.52","3,008,584.52","3,325,507.17","3,325,507.17","3,325,507.17","3,325,507.17","12,069,295.88","12,069,295.88","12,069,295.88","12,069,295.88","18,938,733.12","18,938,733.12","18,938,733.12","18,938,733.12","25,186,696.77","25,186,696.77","25,186,696.77","25,186,696.77","29,512,249.78","29,512,249.78","29,512,249.78","29,512,249.78","37,785,278.21","37,785,278.21","37,785,278.21","37,785,278.21","58,436,864.42","58,436,864.42","58,436,864.42","58,436,864.42","71,862,229.79","71,862,229.79","71,862,229.79","71,862,229.79","93,589,751.79"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"617,577.66","617,577.66",,,"683,597.63","1,827,403.79","971,166.18","497,201.67","1,385,727.67"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"2,380,191.83","2,378,471.05","2,378,471.05","2,378,471.05","2,378,471.05","2,378,471.05","2,378,471.05","2,378,471.05","36,161,454.06","36,161,454.06","36,161,454.06","36,161,454.06","31,334,154.06","31,392,930.12","31,409,843.71","40,681,675.73","34,166,003.44","41,954,657.97","41,954,657.97","23,154,657.97","19,048,907.19","19,048,907.19","19,048,907.19","19,048,907.19","19,048,907.19","19,048,907.19","19,048,907.19","82,066,703.44","292,706,928.28","292,706,928.28","286,106,928.28","285,923,945.27","267,523,945.27","267,523,945.27","259,485,445.27","259,485,445.27","239,717,059.63"
未分配利润,"35,184,363.45","42,249,448.44","62,183,744.52","73,313,083.83","82,237,766.47","94,497,539.17","99,380,171.06","114,356,605.58","113,953,539.85","136,306,653.91","136,792,756.98","181,882,541.12","186,007,533.64","211,892,764.96","218,507,513.19","238,894,040.87","231,484,976.64","260,691,881.47","242,556,152.51","251,110,165.37","256,284,752.19","272,765,656.00","302,082,893.11","332,430,954.28","346,170,550.34","363,085,344.43","394,964,430.31","428,853,436.56","406,052,495.93","436,066,130.07","408,816,096.91","457,810,203.33","427,919,995.19","472,071,074.75","444,591,158.85","496,567,955.93","462,363,299.03"
长期待摊费用,"3,165,441.07","4,651,588.21","4,451,560.59","5,584,356.14","6,093,941.16","6,966,079.72","7,002,007.02","7,171,953.81","9,101,044.20","8,741,478.42","8,226,598.89","7,341,420.60","7,032,796.45","10,593,572.12","11,145,891.55","11,976,661.46","15,588,217.03","17,540,041.77","17,179,029.74","17,953,797.01","17,599,912.98","16,203,852.92","15,030,549.70","13,913,759.34","12,804,473.15","11,489,966.03","10,313,390.82","9,869,503.62","10,019,386.02","9,986,956.17","8,637,174.93","8,461,929.76","7,371,015.41","6,770,085.91","5,407,624.98","4,960,805.51","4,819,611.90"
少数股东权益,"6,236,542.73","6,308,472.95","5,366,687.24","5,803,882.27","6,230,260.75","4,708,482.02","5,191,634.77","6,167,430.38","8,168,917.02","9,412,174.66","8,627,641.65","9,809,746.29","10,876,655.94","9,237,713.50","8,953,017.45","32,577,966.39","29,309,867.43","28,816,867.57","27,271,173.51","27,655,264.00","28,048,799.87","28,768,898.48","27,256,823.75","28,064,900.48","28,723,142.06","21,609,652.97","20,215,848.10","52,435,498.18","117,775,738.58","124,469,609.70","125,475,044.34","126,722,957.34","122,042,723.54","120,990,402.94","109,724,526.16","111,437,716.82","114,169,330.24"
递延所得税资产,"3,380,241.49","3,363,458.96","3,360,093.11","3,439,053.32","1,678,563.18","1,757,523.38","1,772,101.68","1,851,061.89","1,340,705.61","1,340,705.61","2,358,303.93","2,260,687.10","2,150,586.41","2,151,918.83","2,277,516.93","2,292,150.94","4,759,785.45","4,851,023.40","2,315,325.33","5,246,660.14","639,414.04","621,499.05","676,824.79","540,085.16","332,199.40","385,758.00","450,616.30","626,367.15","1,996,290.84","2,038,246.08","2,278,921.62","2,077,652.04","2,229,406.06","2,357,117.27","2,259,024.92","2,297,416.12","2,286,538.60"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,948,013.65","160,235,683.76","179,427,104.01","162,658,164.60","140,258,876.97","138,098,857.58","137,371,508.19","137,431,403.79","131,248,128.16"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"220,396,217.16","253,716,285.79","255,678,310.83","262,512,039.96","263,836,761.27","266,581,715.09","285,834,020.56","297,227,225.46","368,907,542.11","378,372,736.53","391,433,750.70","418,394,720.18","455,390,587.53","534,134,772.60","548,509,472.38","630,149,531.28","615,501,020.04","644,710,996.38","652,839,987.28","651,808,547.45","637,363,970.29","629,663,597.22","637,080,190.02","657,432,240.91","775,640,379.67","803,375,972.91","802,830,827.00","877,115,539.25","2,396,398,940.51","2,369,027,240.75","2,736,391,166.45","2,693,877,254.43","2,629,912,707.71","2,592,136,364.96","2,527,388,913.96","2,524,306,988.81","2,452,244,846.96"
所有者权益(或股东权益)合计,"126,309,329.87","136,490,988.19","155,750,918.57","167,412,411.39","177,461,986.37","474,555,523.60","479,995,957.23","496,029,526.18","511,485,122.49","535,138,446.45","534,926,896.21","581,325,694.84","602,102,445.58","620,169,913.74","626,097,772.65","670,237,017.57","663,045,489.28","692,022,856.06","672,485,930.00","681,436,262.82","691,023,186.18","708,229,613.25","736,380,218.88","767,588,899.08","790,147,024.39","795,263,411.42","826,111,824.76","892,445,258.08","1,089,135,881.65","1,134,823,361.22","1,105,773,388.31","1,156,864,338.53","1,140,488,279.69","1,185,424,769.28","1,147,917,247.59","1,201,807,479.80","1,203,702,444.74"
资产总计,"309,189,135.95","316,672,305.99","339,262,229.69","364,109,993.85","373,217,804.99","681,843,719.56","674,146,553.54","710,738,932.90","761,670,591.07","767,179,651.71","778,738,635.38","836,991,110.11","860,217,622.97","924,719,217.08","923,659,637.11","1,022,668,397.92","1,024,175,610.41","1,081,405,075.85","1,048,215,285.16","1,081,622,599.87","1,087,138,700.00","1,114,148,886.09","1,141,509,600.02","1,219,681,662.88","1,215,063,485.48","1,303,696,857.92","1,395,514,159.95","1,565,406,553.92","2,853,613,023.77","2,960,936,875.96","2,997,736,343.96","3,033,779,835.98","2,916,296,476.62","2,936,345,222.11","2,839,946,220.95","2,803,626,944.99","2,714,071,420.00"
负债和所有者(或股东权益)合计,"309,189,135.95","316,672,305.99","339,262,229.69","364,109,993.85","373,217,804.99","681,843,719.56","674,146,553.54","710,738,932.90","761,670,591.07","767,179,651.71","778,738,635.38","836,991,110.11","860,217,622.97","924,719,217.08","923,659,637.11","1,022,668,397.92","1,024,175,610.41","1,081,405,075.85","1,048,215,285.16","1,081,622,599.87","1,087,138,700.00","1,114,148,886.09","1,141,509,600.02","1,219,681,662.88","1,215,063,485.48","1,303,696,857.92","1,395,514,159.95","1,565,406,553.92","2,853,613,023.77","2,960,936,875.96","2,997,736,343.96","3,033,779,835.98","2,916,296,476.62","2,936,345,222.11","2,839,946,220.95","2,803,626,944.99","2,714,071,420.00"
