科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"127,456,034.61","115,103,551.86","162,781,565.20","146,728,439.09","101,215,996.32","90,990,525.26","177,131,763.15","182,729,563.32","108,080,437.63","99,374,974.86","153,395,277.76","146,149,250.95","101,655,496.56","91,149,897.19","126,824,944.54","68,662,388.85","105,604,928.73","151,694,406.24","176,128,269.79","194,600,125.78","88,408,690.21","147,619,509.26","192,377,936.50","251,932,628.61","355,276,229.52","222,170,142.12","226,086,887.20","219,556,728.65","259,347,535.15","304,371,389.02","205,230,741.78","276,281,097.80","171,600,370.72","257,823,089.09","259,744,638.80","249,085,339.32","281,574,725.76","291,977,497.70","485,386,914.73","474,985,988.21","622,493,186.98","588,100,162.38","567,676,157.96"
短期借款,"291,500,000.00","286,300,000.00","270,800,000.00","283,600,000.00","298,600,000.00","269,944,395.22","362,400,000.00","305,466,990.00","189,900,000.00","189,900,000.00","177,100,000.00","176,900,000.00","181,900,000.00","172,500,000.00","244,500,000.00",,,,,,,,,,,,"280,000,000.00","380,000,000.00","480,000,000.00","430,000,000.00","150,000,000.00","150,000,000.00",,,,,,,,,,,
交易性金融资产,"8,042,758.00","7,123,508.33","11,060,693.38",,,,,"8,214,678.92","9,863,000.00","11,451,972.00","16,136,357.00","12,390,300.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,714,395.18","1,143,000.00","3,832,439.06","9,038,310.14","4,970,646.00","3,768,658.61","1,365,685.94","10,302,626.80","11,640,401.94","24,157,916.04","11,329,214.64","13,721,186.75","8,952,902.57","15,449,099.35","16,170,040.17",,,"5,679,391.00","10,080,000.00","9,600,000.00",,"6,245,800.00",,,"132,018.92","17,102,018.92","16,369,000.00","2,550,000.00","3,955,339.90","17,602,889.19","14,055,771.44","3,622,135.50","3,622,135.50","14,547,663.00","20,743,000.00","11,844,000.00","10,500,000.00","11,000,000.00","5,628,773.20","9,924,675.85","10,850,275.34","7,640,000.00","6,561,350.00"
应付票据,"850,000.00","2,850,000.00","5,830,000.00","6,300,000.00","3,000,000.00",,,"4,750,000.00","6,000,000.00",,"2,425,266.00","2,828,846.00","7,175,258.23","8,306,498.11","5,534,819.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"59,724,586.23","59,879,057.14","70,256,474.41","57,759,544.07","59,603,318.17","64,707,196.17","73,658,793.94","48,044,671.27","56,728,976.56","45,896,839.13","58,999,735.96","33,449,826.33","59,932,878.10","71,844,753.20","67,927,901.28","19,576,795.50","32,299,979.37","13,483,527.81","10,219,458.68","5,243,272.98","28,340,344.34","25,028,460.19","33,178,064.67","13,594,865.93","22,461,736.73","26,495,134.30","27,935,002.40","15,187,447.51","31,018,712.61","30,120,418.31","20,260,276.95","12,954,368.54","30,258,732.93","30,314,978.72","27,020,164.57","22,121,125.91","17,210,847.78","18,969,714.90","20,293,687.53","12,567,849.49","32,816,203.30","31,556,151.15","17,765,609.33"
应付账款,"54,933,385.00","52,832,276.24","48,997,684.59","73,721,127.32","73,593,413.74","58,989,530.14","59,973,792.81","68,072,193.51","71,702,528.03","69,283,164.84","67,419,467.47","57,880,604.67","57,073,515.00","58,977,150.41","59,514,739.48","3,768,249.00","2,730,000.00",,,"35,770.00","258,637.00","263,137.00","218,490.00","519,191.00","333,079.87","918,892.90","7,945,382.97","8,253,582.39","5,696,367.76","5,329,359.74","4,528,110.23","4,524,953.91","4,152,556.23","4,302,042.15","6,447,609.48","8,708,721.93","6,436,777.18","6,136,868.88","8,589,648.92","15,714,736.64","12,863,402.60","11,609,891.73","12,640,336.84"
预付款项,"23,910,511.63","44,987,373.74","39,935,598.85","12,600,825.40","14,297,777.00","10,716,404.28","9,833,399.67","14,466,279.63","11,492,934.56","9,752,646.75","8,619,303.97","5,246,182.49","10,320,149.72","11,862,258.40","14,488,640.20",,"614,000.00","28,930.00","571,482.00","49,040.83","22,823.93","77,614.53","61,900.69","239,447.87","67,429.62","88,109.62","295,602.47","135,652.47","135,652.87","411,946.47","1,036,301.70","540,231.08","2,642,286.61","3,187,848.62","2,691,192.10","120,711.48","2,310,947.74","321,328.98","187,110.84","121,467.06","181,529.77","558,076.75","8,332,466.58"
预收款项,"7,754,670.55","7,143,444.14","7,078,683.72","5,776,926.67","3,990,438.81","3,423,066.54","7,459,741.47","5,057,371.48","3,459,939.47","4,453,798.97","8,027,163.74","4,744,661.58","2,051,174.88","2,890,324.36","6,111,165.94",,,,,,,,,,,,,,,,,,,,"117,804.72","40,507.71","118,300.77","121,965.77","117,458.77","1,993,842.56","2,010,690.56","2,356,056.86","3,051,646.35"
