科目,2011-12-31,2012-12-31,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"2,395,274.86","9,771,110.13","8,616,599.03","9,084,354.95","8,943,265.17","10,218,950.89","9,615,732.42","18,120,795.70","7,102,834.04","3,266,221.86","4,692,706.36","5,330,749.19","4,294,769.56","4,804,918.28","10,145,781.85","6,514,911.88"
应付职工薪酬,"11,632,779.17","12,504,471.76","15,467,293.92","11,282,341.27","16,857,926.99","5,420,361.41","8,228,459.72","10,003,746.69","18,247,679.74","6,506,729.23","29,674,301.06","33,136,636.35","37,311,306.32","28,062,534.18","36,464,716.30","38,117,680.62"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"4,155,021.28","5,752,394.48","7,804,085.60","8,072,329.11","6,912,698.93","7,968,558.10","9,287,049.52","3,751,085.08","5,460,464.89","10,160,352.83","8,146,441.63","4,272,646.19","8,054,739.85","7,015,300.82","7,094,425.60","10,319,350.58"
应收利息,,,,,,,,,,,,,,,,
应付利息,"1,253,974.57","790,043.72","227,463.06","268,170.57","243,969.79","410,821.69","384,943.82","53,995.77","35,859.11","293,543.66","30,634.40","35,639.56","59,084.05","48,791.68","95,301.76","161,678.35"
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,
存货,"158,541,464.73","124,033,204.92","117,178,557.36","138,414,084.31","118,226,872.03","114,662,740.24","109,948,631.44","122,549,265.10","115,368,141.82","131,625,938.69","177,442,749.92","197,144,977.74","185,013,349.33","197,468,543.34","220,238,114.88","233,471,435.85"
其他应付款,"2,141,407.92","569,613.61","528,089.00","687,865.11","672,785.65","1,616,446.16","1,517,493.74","650,536.40","904,908.24","786,292.55","7,441,687.34","8,261,250.39","22,480,447.15","23,347,445.30","24,694,132.69","29,947,910.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"972,722.36","169,891.52","25,283.94",,"200,155.36",,,,,,,"537,408.38","207,109.50","2,740,298.37"
一年内到期的非流动负债,"2,593,951.52","1,539,446.07","1,513,115.57","941,971.82","657,379.73","416,730.61","250,693.08","174,176.15","154,491.15","180,676.71","2,279,715.11","1,760,469.29","1,802,229.68","185,878.90","181,973.90","179,223.04"
其他流动资产,"58,511.51","227,863.09","557,893.91","1,685,010.41","4,144,798.45","4,252,852.89","350,291,170.41","331,035,970.75","33,822,582.74","237,552,693.66","236,038,256.16","218,049,359.04","213,969,990.53","171,046,480.98","157,311,269.88","149,628,676.99"
其他流动负债,,,,,,,,,,,,,,,,"12,762.88"
流动资产合计,"452,663,024.96","467,031,009.04","545,723,863.83","565,270,053.84","564,093,674.68","1,017,255,088.52","1,008,837,156.90","1,002,924,948.38","984,163,730.54","941,699,442.09","971,571,925.64","990,216,420.80","1,024,217,335.08","1,034,223,238.76","1,133,214,967.75","1,160,270,262.05"
流动负债合计,"161,240,528.09","120,772,338.30","157,356,561.28","188,545,006.53","172,227,692.73","159,117,939.62","151,674,052.50","138,967,503.71","123,243,484.67","122,326,035.94","197,819,675.20","210,384,979.86","238,675,389.21","252,991,345.98","316,707,943.77","340,299,399.33"
可供出售金融资产,,,,,,,,,,,"51,625.00","52,416.00","51,147.60","15,602,856.87","14,915,682.24","13,037,159.88"
长期借款,"14,651,560.60","3,916,449.53","3,259,110.22","5,614,225.77","9,436,692.71","2,411,971.88","2,359,726.82","2,413,613.66","2,452,245.83","2,425,153.65","4,940,204.53","4,643,288.14","13,079,773.55","13,232,961.40","13,362,384.64","13,891,015.55"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,"110,000.00","110,000.00","110,000.00","110,000.00","110,000.00","110,000.00"
长期应付款,,,,,,,,,,,"394,354.30","368,905.11","343,097.92","316,928.52","290,392.73","263,486.25"
长期股权投资,,,"948,436.26","884,714.90","129,734.90","1,838.56","2,985,823.90","2,874,186.81","3,887,390.40","3,798,271.09","3,533,183.72","3,605,715.80","3,595,574.39","3,733,458.30","3,766,816.13","3,860,440.81"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,"4,500,000.00","4,500,000.00",,,"241,650.00","250,875.00","1,210,350.00","1,214,730.00","2,054,625.00","2,101,176.92","7,638,058.72","7,817,461.82"
固定资产,"46,693,889.96","43,024,638.30","44,980,026.17","46,697,050.76","45,440,655.69","44,738,727.69","44,009,956.38","44,379,119.56","54,805,917.58","54,155,559.58","130,164,985.11","159,535,090.77","216,296,529.42","227,343,415.81","230,608,471.81","231,689,409.73"
递延所得税负债,"224,325.42",,"95,578.72","158,636.33","528,843.73","536,784.84","539,108.09","529,379.10","380,382.29","386,010.54","51,917.96","858,994.83","172,349.49",,,
在建工程,"99,167.57","442,836.68","16,283,042.73","39,449,812.42","48,706,759.23","77,539,550.51","79,672,382.03","80,855,190.30","72,911,597.34","75,201,002.38","79,176,374.31","52,333,835.16","5,947,208.09","3,702,340.65","3,822,503.91","5,112,545.37"
其他非流动负债,"792,000.00","616,000.00","673,836.67","506,166.67",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"15,667,886.02","4,532,449.53","4,028,525.61","6,279,028.77","14,915,813.11","7,968,143.39","3,362,331.58","3,350,599.43","3,425,994.79","3,357,865.86","6,836,763.46","7,313,964.75","15,806,974.85","15,796,305.73","21,358,212.76","22,027,450.29"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"176,908,414.11","125,304,787.83","161,385,086.89","194,824,035.30","187,143,505.84","167,086,083.01","155,036,384.08","142,318,103.14","126,669,479.46","125,683,901.80","204,656,438.66","217,698,944.61","254,482,364.06","268,787,651.71","338,066,156.53","362,326,849.62"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","200,100,000.00","200,100,000.00","200,100,000.00","200,100,000.00","200,100,000.00","400,200,000.00","400,200,000.00","400,200,000.00","400,200,000.00","405,870,000.00","405,870,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"185,325,727.70","185,325,727.70","185,325,727.70","185,325,727.70","186,325,727.70","615,582,472.95","616,164,359.76","616,164,359.76","616,164,359.76","616,164,359.76","416,064,359.76","416,064,359.76","416,064,359.76","416,064,359.76","446,556,859.76","448,664,959.76"
无形资产,"24,150,236.65","41,429,870.94","49,008,282.26","54,935,349.36","53,317,301.57","53,003,140.86","53,484,415.74","52,414,064.02","52,219,466.96","51,946,401.24","54,052,588.48","54,132,938.03","53,100,268.60","57,015,103.77","56,458,128.09","51,577,727.56"
盈余公积,"1,212,033.08","3,992,730.04","9,558,751.02","9,558,751.02","14,808,751.94","14,808,751.94","14,808,751.94","14,808,751.94","20,297,579.34","20,297,579.34","20,297,579.34","20,297,579.34","24,561,981.88","24,561,981.88","24,561,981.88","24,561,981.88"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,
商誉,,,,,,,,"3,959,436.88","3,964,564.63","6,884,581.63","45,456,315.98","46,443,373.68","58,416,011.20","58,416,011.20","58,416,011.20","58,416,011.20"
未分配利润,"18,672,778.95","91,387,435.32","165,208,927.26","180,663,995.41","189,763,073.58","210,244,821.03","216,718,885.03","229,362,590.38","231,330,747.85","245,798,535.72","241,739,164.10","247,854,796.56","260,232,283.69","282,194,556.90","282,630,945.06","293,984,234.49"
长期待摊费用,"4,438,291.23","3,289,754.70","1,130,944.77","5,329,835.14","4,769,492.52","4,681,783.91","3,888,294.24","4,531,925.30","5,533,815.29","5,815,829.63","6,205,040.75","5,278,967.40","3,960,764.76","2,867,956.77","2,539,609.36","2,307,845.63"
少数股东权益,,,,,,,,"-89,363.24","-62,162.76","3,763,492.06","18,547,937.65","14,715,762.28","11,023,580.97","15,566,253.80","11,520,026.20","8,709,464.40"
递延所得税资产,"3,996,683.14","4,235,027.76","4,486,025.02","6,619,319.25","5,137,266.25","4,750,696.11","4,812,641.19","5,448,822.60","4,456,884.97","4,402,794.00","5,653,873.49","6,703,197.62","6,239,332.38","9,626,711.60","9,513,954.83","9,880,216.89"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,"8,982,719.81",,"163,695.33","166,153.38",,,"11,062,746.00","69,485,646.03","12,537,746.00","12,560,346.00","11,062,746.00","11,062,746.00","11,062,746.00","11,062,746.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"79,378,268.55","92,422,128.38","125,819,477.02","153,916,081.83","157,664,905.49","184,881,891.02","188,853,513.48","194,462,745.47","208,842,383.17","271,690,085.58","336,941,732.84","340,755,880.46","358,779,582.44","389,480,600.97","391,213,923.57","387,054,103.07"
所有者权益(或股东权益)合计,"355,132,879.40","434,148,349.59","510,158,253.96","524,362,100.37","534,615,074.33","1,035,050,896.53","1,042,654,286.30","1,055,069,590.71","1,066,336,634.25","1,087,705,625.87","1,103,857,219.82","1,113,273,356.65","1,128,514,553.46","1,154,916,188.02","1,186,362,734.79","1,184,997,515.50"
资产总计,"532,041,293.51","559,453,137.42","671,543,340.85","719,186,135.67","721,758,580.17","1,202,136,979.54","1,197,690,670.38","1,197,387,693.85","1,193,006,113.71","1,213,389,527.67","1,308,513,658.48","1,330,972,301.26","1,382,996,917.52","1,423,703,839.73","1,524,428,891.32","1,547,324,365.12"
负债和所有者(或股东权益)合计,"532,041,293.51","559,453,137.42","671,543,340.85","719,186,135.67","721,758,580.17","1,202,136,979.54","1,197,690,670.38","1,197,387,693.85","1,193,006,113.71","1,213,389,527.67","1,308,513,658.48","1,330,972,301.26","1,382,996,917.52","1,423,703,839.73","1,524,428,891.32","1,547,324,365.12"
