科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"2,312,399.37","2,303,940.88","4,350,484.25","5,914,187.39","6,571,316.06","7,494,016.11","2,283,140.73","4,934,361.73","3,362,837.98","6,807,254.40","6,549,186.63","6,486,218.16","7,090,210.35","9,579,022.98","7,065,107.53","8,270,543.80","13,592,187.25","13,729,714.35","10,210,686.15","10,354,716.20","10,386,547.30","12,709,190.12","14,323,982.84","12,833,069.24","18,724,629.95","42,649,344.85","20,700,979.10","20,502,010.12","29,281,995.92","34,085,582.40","38,610,430.74","34,100,595.67"
应付职工薪酬,"3,505,837.11","5,936,329.96","6,409,613.04","6,623,964.04","4,954,020.27","4,151,378.03","7,392,815.86","7,276,275.39","6,921,196.33","4,099,421.95","6,249,617.49","6,416,901.62","6,682,997.39","3,472,413.55","9,594,954.67","7,431,795.58","9,433,707.86","4,137,100.30","9,676,039.21","9,776,075.92","6,478,842.54","7,233,847.29","11,162,329.75","9,476,716.37","9,541,485.38","10,926,243.27","14,069,722.57","15,465,969.49","11,321,716.02","10,351,144.84","20,203,092.58","20,223,129.27"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,221,962.62","1,926,836.23","3,145,501.71","125,284.77","-724,299.82","-1,685,326.16","1,770,469.83","909,944.42","1,673,735.90","2,232,825.24","5,715,479.50","2,915,199.62","36,398.57","2,302,691.79","9,081,900.24","-2,007,980.50","1,654,927.82","-3,752,188.40","4,075,976.40","-2,812,411.13","9,312,383.97","-93,035.67","6,833,261.45","-11,527,583.46","-1,704,183.47","-6,763,106.38","7,373,944.87","4,467,178.23","8,473,380.48","10,650,004.69","16,187,019.50","5,454,867.68"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,"8,954.03",,,,,,"35,380.52",,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"3,484,800.00",,,,,,,,"5,227,200.00",,,,"732,889.25","732,889.25","366,444.62","366,444.62","33,997,834.10","1,580,674.12","666,286.36","666,286.36","52,042,718.86","775,815.79","775,815.79","775,815.79"
存货,"18,154,393.89","7,655,777.05","5,319,456.15","8,489,039.61","5,465,136.22","6,308,938.68","5,107,092.46","5,930,911.21","5,882,885.09","6,299,747.63","9,577,078.04","11,891,459.89","10,168,195.32","9,501,415.59","8,408,454.93","8,831,807.87","9,078,453.31","9,571,797.03","10,467,129.33","11,472,054.03","12,986,382.46","11,528,728.99","12,389,355.17","15,952,278.84","19,114,640.62","19,220,239.81","20,796,228.63","25,735,190.33","26,975,814.29","30,749,143.37","24,422,203.18","31,592,469.75"
其他应付款,"10,404,942.34","65,245.14","158,429.61","314,284.19","1,687,677.87","835,339.25","562,689.62","655,170.77","426,681.55","152,642.47","420,687.23","76,066.19","752,424.44","1,013,882.54","575,804.35","952,512.63","1,532,977.81","1,633,594.93","866,074.89","1,019,257.66","1,465,542.83","1,805,965.44","2,287,092.37","1,088,398.66","1,526,440.89","2,497,637.57","2,616,200.80","2,105,905.72","3,002,266.17","4,080,428.78","10,760,349.01","2,281,994.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,217,418.49","10,467,418.49"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"478,133.35",670.18,"617,679.32","857,324.02","836,943.70","60,126,015.22"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"56,623,700.99","74,342,663.71","104,328,155.88","116,882,995.63","273,749,842.90","270,513,792.06","255,917,736.59","267,569,202.57","258,949,070.35","303,157,564.69","334,208,831.91","329,625,488.45","296,820,250.73","314,233,469.35","366,762,121.28","370,441,388.32","389,854,983.43","374,415,453.13","441,108,621.20","443,450,131.53","466,193,192.34","515,373,076.84","506,313,023.19","694,647,549.60","913,416,037.21","775,348,823.82","590,427,829.26","650,655,634.29","775,003,568.48","853,070,546.82","918,676,611.30","1,309,933,485.69"
流动负债合计,"38,779,201.70","33,658,376.79","36,599,776.01","44,586,884.79","21,514,854.52","15,699,997.37","37,589,687.46","43,105,489.33","33,689,664.28","73,298,509.48","90,675,441.42","79,627,628.23","45,749,292.95","54,606,745.31","92,595,087.91","85,397,313.38","98,591,775.95","69,094,851.00","80,360,313.20","62,018,932.41","63,526,368.51","136,008,127.40","101,792,187.07","271,193,225.39","425,864,681.31","264,405,129.89","296,927,092.40","335,660,259.94","433,896,544.42","487,616,539.29","572,064,412.61","387,437,166.12"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"559,400.04","229,142.84",,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","26,250,000.00","7,386,442.28","7,386,442.28"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234,574,708.50","236,169,252.50"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,"44,494,190.00",,"61,780,658.00","61,780,658.00","39,533,563.00","39,533,563.00","96,842,863.00","88,199,629.00","65,952,534.00","65,952,534.00","65,952,534.00","28,654,650.00","28,654,650.00","28,654,650.00"
固定资产,"14,134,679.57","17,289,867.44","16,682,185.98","19,297,170.99","18,222,531.91","19,533,294.76","19,619,794.77","19,759,507.31","19,997,363.45","22,329,203.41","21,005,619.79","21,899,036.58","21,594,075.34","21,130,722.13","73,899,871.42","74,000,172.57","74,788,468.64","73,809,133.66","76,868,360.47","74,999,624.80","74,343,957.42","75,116,010.39","85,145,803.07","82,683,688.64","85,759,999.82","97,455,707.65","111,585,158.38","108,744,869.78","122,616,939.74","140,045,926.45","136,174,399.69","134,140,554.64"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,"47,948,580.81","49,193,376.61","49,552,297.22","49,687,794.71","49,958,789.69","50,642,265.18","52,012,018.67","53,987,815.04",,,,,,,,,,,,,"17,115,200.50","17,115,200.50","16,957,603.98",,"19,307,442.00","41,231,786.17"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"559,400.04","229,142.84",,,,,,,,,,,,,,,,,"44,494,190.00","5,625,000.00","65,530,658.00","80,305,658.00","64,793,563.00","64,793,563.00","122,102,863.00","113,084,629.00","90,462,534.00","90,087,534.00","136,034,664.85","94,611,780.85","73,445,721.04","73,070,721.04"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"39,338,601.74","33,887,519.63","36,599,776.01","44,586,884.79","21,514,854.52","15,699,997.37","37,589,687.46","43,105,489.33","33,689,664.28","73,298,509.48","90,675,441.42","79,627,628.23","45,749,292.95","54,606,745.31","92,595,087.91","85,397,313.38","98,591,775.95","69,094,851.00","124,854,503.20","67,643,932.41","129,057,026.51","216,313,785.40","166,585,750.07","335,986,788.39","547,967,544.31","377,489,758.89","387,389,626.40","425,747,793.94","569,931,209.27","582,228,320.14","645,510,133.65","460,507,887.16"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","216,000,000.00","216,000,000.00","223,440,500.00","223,440,500.00","336,313,950.00","336,313,950.00","336,313,950.00","336,313,950.00","342,509,550.00","342,509,550.00","342,509,550.00","342,509,550.00","342,509,550.00","342,509,550.00","342,509,550.00","442,100,220.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"20,699,665.33","20,699,665.33","20,699,665.33","178,539,665.33","178,539,665.33","178,539,665.33","178,539,665.33","138,539,665.33","138,539,665.33","138,539,665.33","138,539,665.33","98,539,665.33","98,539,665.33","98,539,665.33","98,539,665.33","2,539,665.33","2,539,665.33","40,937,855.33","44,495,280.33","64,992,273.33","68,952,798.33","72,913,323.33","74,471,573.33","127,143,523.33","132,715,623.33","135,611,823.33","136,952,423.33","138,293,023.33","139,633,623.33","140,974,223.33","620,438,402.45"
无形资产,"57,403.00","4,399.00","37,500.00","35,250.00","63,933.34","83,283.35","843,048.21","911,238.98","2,855,307.51","2,781,051.75","4,336,694.43","4,220,643.78","4,099,543.14","3,980,967.51","3,862,391.88","3,920,816.25","3,784,777.72","3,661,702.09","5,288,743.58","5,122,292.33","5,090,091.08","4,921,764.83","4,753,438.58","4,585,112.33","4,417,852.54","5,009,514.88","4,822,261.92","4,983,413.52","4,787,265.87","4,826,764.22","4,624,625.57","4,422,486.92"
盈余公积,"1,236,333.69","838,541.08","3,262,106.46","3,262,106.46","3,262,106.46","3,262,106.46","6,518,825.63","6,518,825.63","6,518,825.63","6,518,825.63","10,454,909.83","10,454,909.83","10,454,909.83","10,454,909.83","14,972,975.51","15,175,990.55","15,175,990.55","15,175,990.55","20,745,984.35","20,745,984.35","20,745,984.35","20,745,984.35","29,076,927.97","29,076,927.97","29,076,927.97","29,076,927.97","40,254,005.58","40,254,005.58","40,254,005.58","40,254,005.58","52,261,282.19","52,261,282.19"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"44,494,190.00",,"61,780,658.00","61,780,658.00","39,533,563.00","39,533,563.00","96,842,863.00","88,199,629.00","65,952,534.00","65,952,534.00","65,952,534.00","28,654,650.00","28,654,650.00","28,654,650.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"19,491,269.20","6,503,166.82","30,861,749.26","38,042,215.24","49,212,983.47","53,121,902.64","62,196,694.54","69,778,632.99","73,150,716.81","81,447,655.04","90,484,951.57","98,482,780.43","100,450,492.55","110,380,831.07","119,147,542.70","130,073,825.08","136,986,240.09","150,156,920.44","159,104,622.26","169,199,500.67","59,077,261.04","78,512,861.98","93,315,599.87","108,485,104.13","117,101,389.64","148,377,010.76","164,474,894.83","182,744,725.67","175,510,283.83","202,852,738.48","224,095,798.23","243,278,922.48"
长期待摊费用,,,,,,,,,,"1,218,749.99",,,,,,,,,,,,,,,,,,,,"327,927.94","290,450.46","262,342.35"
少数股东权益,"833,889.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"84,310.39","291,962.71","375,455.20","375,455.20","493,301.63","493,301.63","515,712.58","509,287.81","544,833.52","630,290.93","645,032.33","717,549.83","668,472.78","649,177.51","730,886.87","824,417.20","865,442.13","1,081,138.44","1,323,549.89","1,953,149.10","2,778,596.39","3,647,870.00","2,459,723.40","2,884,430.25","3,362,182.68","4,155,195.60","2,536,916.08","2,956,846.43","3,380,159.94","2,752,422.10","3,048,099.88","3,772,156.01"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"217,800,000.00","217,800,000.00","217,800,000.00","217,800,000.00",,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"14,276,392.96","17,586,229.15","17,095,141.18","19,707,876.19","18,779,766.88","20,109,879.74","68,927,136.37","70,373,410.71","72,949,801.70","76,647,090.79","75,946,136.24","77,479,495.37","78,374,109.93","79,748,682.19","78,493,150.17","78,745,406.02","79,438,688.49","78,551,974.19","83,480,653.94","82,075,066.23","82,212,644.89","143,685,645.22","152,358,965.05","150,153,231.22","153,540,035.04","166,620,418.13","413,859,536.88","411,600,330.23","425,541,969.53","425,753,040.71","458,019,726.10","479,998,578.59"
所有者权益(或股东权益)合计,"31,561,492.21","58,041,373.23","84,823,521.05","92,003,987.03","271,014,755.26","274,923,674.43","287,255,185.50","294,837,123.95","298,209,207.77","306,506,146.00","319,479,526.73","327,477,355.59","329,445,067.71","339,375,406.23","352,660,183.54","363,789,480.96","370,701,895.97","383,872,576.32","399,734,771.94","457,881,265.35","419,348,810.72","442,744,936.66","492,086,238.17","508,813,992.43","518,988,527.94","564,479,483.06","616,897,739.74","636,508,170.58","630,614,328.74","696,595,267.39","731,186,203.75","1,329,424,177.12"
资产总计,"70,900,093.95","91,928,892.86","121,423,297.06","136,590,871.82","292,529,609.78","290,623,671.80","324,844,872.96","337,942,613.28","331,898,872.05","379,804,655.48","410,154,968.15","407,104,983.82","375,194,360.66","393,982,151.54","445,255,271.45","449,186,794.34","469,293,671.92","452,967,427.32","524,589,275.14","525,525,197.76","548,405,837.23","659,058,722.06","658,671,988.24","844,800,780.82","1,066,956,072.25","941,969,241.95","1,004,287,366.14","1,062,255,964.52","1,200,545,538.01","1,278,823,587.53","1,376,696,337.40","1,789,932,064.28"
负债和所有者(或股东权益)合计,"70,900,093.95","91,928,892.86","121,423,297.06","136,590,871.82","292,529,609.78","290,623,671.80","324,844,872.96","337,942,613.28","331,898,872.05","379,804,655.48","410,154,968.15","407,104,983.82","375,194,360.66","393,982,151.54","445,255,271.45","449,186,794.34","469,293,671.92","452,967,427.32","524,589,275.14","525,525,197.76","548,405,837.23","659,058,722.06","658,671,988.24","844,800,780.82","1,066,956,072.25","941,969,241.95","1,004,287,366.14","1,062,255,964.52","1,200,545,538.01","1,278,823,587.53","1,376,696,337.40","1,789,932,064.28"
