科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"651,084.95","619,537.00","827,862.25","859,567.11","340,991.46","4,926,719.93","1,100,518.98","377,894.86","359,718.69","356,239.61","148,263.09","4,467,557.08","1,456,590.23","5,035,605.52","5,623,090.03","9,058,752.45","9,924,704.07","4,341,453.67","5,706,547.84","9,102,422.54","6,913,700.07","12,197,675.05","11,673,815.39","17,719,573.99","28,020,088.45","27,816,607.66","18,304,702.82","14,703,942.45","12,903,196.04","11,522,488.83","9,601,107.49","11,225,479.94","9,445,460.05","9,810,116.23","11,604,038.23","8,098,005.31","1,187,824,279.19","1,143,409,479.51","1,117,832,976.34","490,037,178.02","830,347,545.41","849,495,959.01","911,124,911.58","1,244,655,653.77"
短期借款,"307,325,730.00","305,315,730.00","303,815,730.00","301,815,730.00","299,815,730.00","278,125,730.00","278,125,730.00","180,526,000.00","180,526,000.00","170,526,000.00","45,560,000.00","40,000,000.00","35,000,000.00","35,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00",,,,"200,000,000.00","450,000,000.00","350,000,000.00","150,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"10,000.00","10,000.00","14,550.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,513,247.42","799,912.23","5,706,800.00","4,648,718.40","957,365.84","5,669,505.44","28,105,300.26","26,438,098.33"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000.00",,,,,,"160,000,000.00","180,000,000.00"
应收账款,"4,827,104.97","4,827,777.44","3,426,015.61","400,084.62","445,470.87","489,387.45","502,766.75","9,885.60","740,680.19","854,029.42","659,182.90","15,680.86","49,557.52","5,949.33","6,111.00",,,"794,053.51","794,053.51","1,564,372.95","1,900,722.77","5,027,816.35","1,508,320.84",,,"1,851,663.38","5,403,704.03","2,786,556.93","7,663,233.86","3,374,632.51","3,072,352.13","36,679,967.90","36,540,561.94","38,285,212.30","32,020,191.46","28,663,961.54","135,036,922.24","183,052,070.33","226,379,555.11","259,202,202.29","298,478,041.88","316,974,027.82","346,347,191.32","1,117,813,594.47"
应付账款,"6,971,151.93","6,963,639.56","6,961,135.94","3,514,698.24","3,391,451.22","3,372,054.23","3,375,251.57","481,300.82","481,300.82","481,300.82","481,300.82","481,300.82","481,300.82","481,300.82","481,300.82",,,"248,982.89","1,279,757.97","4,349,249.29","4,643,840.42","4,820,126.83","6,947,309.20","4,077,019.31","3,802,994.24","3,946,403.08","3,534,756.65","3,375,102.80","1,915,186.97","3,811,806.44","3,656,350.77","15,503,336.58","15,986,720.25","12,052,342.65","8,428,957.99","7,022,368.63","129,604,096.79","149,064,187.26","269,083,688.46","457,747,422.16","693,605,845.55","812,182,557.90","692,823,021.12","734,390,118.32"
预付款项,"10,653,524.70","10,285,534.70","10,294,044.70","22,471.51","10,603.00","3,910.00","42,750.00",,,,,,,,,,,,"4,500.00","84,409.00","2,674,610.63","2,378,589.80","18,026,282.21","449,534.81","17,428,422.04","394,639.90","332,917.89","392,589.39","451,334.95","92,726.65","99,476.65","20,000.00","20,000.00",,,,"6,798,369.06","6,620,733.64","46,319,007.17","28,390,047.45","44,191,512.83","16,243,668.41","30,466,159.99","118,513,151.07"
预收款项,"1,005,574.74","1,157,567.84","1,268,780.93","324,460.71","438,722.30","406,724.28","358,625.08","85,312.22","93,393.59","100,923.82","148,161.86","1,084,213.60","1,061,029.08","102,979.36","46,745.06",,,,"2,262,379.98","1,132,380.00","3,822,821.30","10,890,762.86","28,264,082.89","22,647,689.47","39,735,649.21","26,644,009.46","17,704,717.93","5,591,433.60","7,434,048.21","10,348,938.59","11,062,888.08","3,140,904.10","1,798,576.18","1,502,374.21","1,483,516.02","1,441,136.60","494,034,127.32","555,414,576.24","541,263,433.32","430,048,019.71","393,722,302.39","474,988,097.45","466,446,960.21","1,238,773,054.28"
其他应收款,"34,634,547.11","31,880,749.97","30,386,727.98","27,856,838.06","26,935,196.65","13,320,790.45","25,975,030.61","5,370,233.90","4,550,574.98","1,038,213.66","933,093.57","358,823.74","481,998.68","631,647.86","658,186.77","136,016.99","123,177.23","10,592,082.67","10,475,569.46","10,790,786.61","11,965,988.81","12,393,844.53","12,656,087.81","2,211,605.57","985,402.38","488,708.88","646,546.29","253,048.57","110,951.03","323,823.56","813,411.52","67,211.16","399,563.53","54,952.20","60,410.31","46,328.30","6,548,152.10","7,012,338.12","6,793,623.65","15,292,819.43","25,382,418.34","14,703,506.38","41,028,660.83","45,114,537.57"
应付职工薪酬,,,,"219,347.98","969,000.57","1,517,411.72","1,901,973.77","2,432,681.28","3,152,385.09",,,"4,164.12","1,482.60","1,889.60",831.10,,"72,227.81","243,135.48","443,664.05","791,257.75","1,123,932.38","125,796.06","120,684.25","120,002.42","176,301.27","146,683.16","114,474.58","115,632.09","123,854.09","136,739.29","145,121.45","136,708.56","107,930.63","107,312.53","97,984.51","98,139.97","179,913.32","268,605.57","269,305.57","248,565.53","266,361.13","6,443,918.33","6,399,600.73","29,326,020.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
