科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他流动资产,,,,,,,,,,,,,,,,,,,,,"260,000,000.00",,"142,857,323.51","95,151,053.22","85,316,759.67","87,627,461.48","86,603,698.01","96,095,387.47","98,478,294.12","100,545,055.03","120,960,213.77","132,230,912.78","135,754,946.99"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"296,604,975.17","488,770,192.45","726,916,611.96","2,300,076,796.82","1,876,851,697.09","1,770,312,151.69","1,672,825,991.33","1,396,323,778.78","1,720,006,182.57","1,675,367,927.05","1,420,578,299.54","1,308,895,602.85","1,419,596,934.27","1,404,287,163.81","1,480,258,287.66","1,448,747,631.67","1,422,297,141.38","1,712,020,843.71","1,584,993,161.71","2,825,337,199.55","1,799,800,174.37","1,818,637,694.42","1,412,131,797.44","1,225,929,651.37","1,213,743,633.20","1,555,903,800.22","1,606,128,943.23","1,740,636,489.60","1,823,924,314.76","2,733,327,304.45","2,546,596,344.20","2,330,880,334.16","2,437,582,947.59"
流动负债合计,"755,966,947.46","1,115,512,785.84","1,514,920,147.12","1,389,309,450.34","952,971,338.03","938,264,075.62","1,593,550,105.79","1,303,632,438.76","1,187,804,212.27","1,283,715,701.18","1,153,514,204.21","1,055,206,988.56","1,124,608,195.19","1,181,336,690.32","1,320,892,797.97","1,303,592,154.85","1,315,250,137.99","1,626,616,470.29","1,567,722,297.88","1,576,361,775.33","2,033,998,035.52","2,431,161,070.52","2,433,636,257.30","2,359,723,304.81","2,419,492,788.46","2,739,301,916.84","3,276,616,523.68","3,144,150,152.57","3,156,526,929.32","2,843,704,837.86","2,767,218,947.23","2,566,657,821.50","2,763,258,754.47"
可供出售金融资产,,,,,,,,,,,,,,,,,,"112,887,675.17","112,887,675.17","112,887,675.17","112,887,675.17","112,887,675.17","112,887,675.17","112,887,675.17","112,887,675.17","62,887,675.17","16,363,320.00","16,363,320.00","16,363,320.00","16,363,320.00","16,363,320.00","16,363,320.00","16,363,320.00"
长期借款,"450,000,000.00","295,000,000.00","170,000,000.00","170,000,000.00","140,000,000.00","140,000,000.00","50,000,000.00","50,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,,,,,"165,220,000.00","165,220,000.00","165,220,000.00","493,454,644.81","485,230,000.00","493,765,000.00","557,871,298.99","605,141,861.15","605,141,861.15","533,469,861.15","533,469,861.15"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,"987,669,586.69","988,242,697.50","988,815,808.30","989,376,460.17","989,981,818.26","990,598,631.05","991,015,443.84","991,618,847.65","992,428,955.56","993,045,768.35","993,662,581.14","994,265,984.95","277,926,022.82","278,125,019.32","278,324,015.83","278,520,849.33","278,707,701.77","278,895,361.77",,"303,828,694.57","303,606,322.14","304,158,437.02","304,710,551.90","305,255,235.61","305,857,706.73"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"5,400,000.00","40,900,000.00","40,900,000.00","40,900,000.00","40,900,000.00","40,900,000.00","40,900,000.00","40,409,090.91","14,909,090.91","14,909,090.91","14,418,181.82","14,418,181.82","4,418,181.82","4,418,181.82","3,927,272.73","3,927,272.73","3,927,272.73","3,927,272.73","3,436,363.64","3,436,363.64","3,436,363.64","3,436,363.64","2,945,454.55","2,945,454.55","2,945,454.55","2,945,454.55","2,454,545.46","2,454,545.46","2,454,545.46","2,454,545.46","1,963,636.37","1,963,636.37","1,963,636.37"
长期股权投资,"104,524,355.17","119,501,991.33","139,334,724.14","140,337,712.24","145,675,046.81","160,090,287.75","224,827,049.42","276,995,587.43","615,025,227.98","630,378,198.05","649,788,992.38","648,664,768.29","648,635,571.64","647,765,902.79","658,914,865.39","652,741,288.94","652,145,861.78","500,819,464.54","501,939,042.30","501,630,711.61","32,269,393.34","31,934,511.76","24,258,878.42","23,968,622.06","23,389,794.89","21,373,274.52","22,993,862.37","22,993,862.37","19,878,093.14","17,825,484.92","12,753,187.41","42,623,187.41","40,397,087.67"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,488,782.08"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"810,259,267.06","1,034,937,180.62","1,538,672,452.29","1,506,802,225.42","1,475,456,679.07","1,491,319,034.94","1,857,601,162.60","1,827,842,936.67","1,878,583,299.38","1,879,393,578.35","1,900,581,924.92","1,863,447,988.78","1,830,784,106.00","1,795,918,148.92","1,796,092,315.81","1,807,703,987.44","1,775,420,587.90","1,745,635,743.33","1,686,659,146.97","1,654,073,593.63","1,634,409,207.88","1,598,722,994.65","1,575,781,645.45","1,518,612,318.14","1,485,193,060.27","2,037,124,220.26","1,981,343,253.70","1,936,958,075.97","1,881,452,456.56","1,797,704,737.27","1,893,305,346.48","1,847,794,018.81","1,756,457,227.52"
递延所得税负债,,,,,,"7,638,627.65",,,,,,,,,,,,,,,"73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00","73,782,675.00"
在建工程,"550,767,699.23","428,559,403.85","138,137,732.34","149,969,370.98","169,018,294.35","234,857,875.88","222,796,136.87","236,489,855.73","241,218,390.09","338,938,554.41","388,037,353.29","403,677,812.36","445,099,749.85","493,972,442.30","650,051,568.37","677,612,921.69","759,605,203.68","905,506,648.77","1,077,198,277.38","1,174,318,893.26","1,998,125,080.10","2,614,798,216.56","2,813,196,867.05","2,896,533,064.78","3,058,767,373.18","2,722,932,918.48","3,331,508,724.74","3,411,278,004.75","3,451,842,727.70","3,802,409,635.29","4,568,633,246.32","4,613,189,489.69","4,746,763,324.82"
其他非流动负债,"71,834,599.54","71,961,407.98","72,615,571.96","70,146,879.62","67,678,187.27","65,954,817.21","67,262,677.57","64,566,360.22","72,870,042.88","69,673,725.55","66,477,408.22","63,281,090.89","100,084,773.56","96,888,456.23","119,614,996.04","115,579,392.99","111,543,789.93","112,508,186.87",,,,,,,,,,,,,,,
工程物资,"500,296.99","4,902,204.93","2,104,042.24","1,926,551.79","7,243,975.31","11,673,410.92","13,561,675.40","47,390,595.14","72,819,898.41","57,329,393.05","20,864,112.85","21,044,718.42","38,999,728.03","41,060,003.90","10,366,010.69","26,445,155.24","32,978,581.23","15,961,415.88","5,397,766.35","8,195,611.59","10,025,652.92","28,003,750.34","19,920,115.59","41,117,464.98","59,064,418.54","36,092,243.84","36,117,707.37","50,129,637.55","96,608,049.37","67,860,526.77","12,705,757.91","14,064,793.81","14,550,425.01"
非流动负债合计,"527,234,599.54","407,861,407.98","283,515,571.96","281,046,879.62","248,578,187.27","254,493,444.86","158,162,677.57","154,975,451.13","1,100,448,720.48","1,097,825,513.96","1,069,711,398.34","1,067,075,732.88","1,094,484,773.64","1,091,905,269.10","1,114,557,712.61","1,111,125,513.37","1,107,900,018.22","1,109,481,227.95","1,114,224,028.59","1,110,791,829.34","463,295,189.15","461,175,840.34","621,516,346.85","600,785,490.35","601,412,639.66","928,863,228.36","653,942,979.93","962,974,020.67","1,019,755,381.01","1,065,582,221.72","1,065,830,050.17","993,819,047.85","992,972,832.91"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,283,201,547.00","1,523,374,193.82","1,798,435,719.08","1,670,356,329.96","1,201,549,525.30","1,192,757,520.48","1,751,712,783.36","1,458,607,889.89","2,288,252,932.75","2,381,541,215.14","2,223,225,602.55","2,122,282,721.44","2,219,092,968.83","2,273,241,959.42","2,435,450,510.58","2,414,717,668.22","2,423,150,156.21","2,736,097,698.24","2,681,946,326.47","2,687,153,604.67","2,497,293,224.67","2,892,336,910.86","3,055,152,604.15","2,960,508,795.16","3,020,905,428.12","3,668,165,145.20","3,930,559,503.61","4,107,124,173.24","4,176,282,310.33","3,909,287,059.58","3,833,048,997.40","3,560,476,869.35","3,756,231,587.38"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"290,000,000.00","290,000,000.00","290,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","387,000,000.00","547,000,000.00","547,000,000.00","1,367,500,000.00","1,367,500,000.00","1,367,500,000.00","1,367,500,000.00","1,367,500,000.00","1,367,500,000.00","1,367,500,000.00","1,367,500,000.00","1,591,380,597.00","1,611,150,597.00","1,611,150,597.00","1,611,150,597.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"223,124,144.50","233,454,144.50","233,454,144.50","1,778,747,144.50","1,777,926,444.50","1,777,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","1,779,926,444.50","2,938,738,444.50","2,938,079,368.50","2,117,579,368.50","2,117,579,368.50","2,117,579,368.50","2,117,579,368.50","2,117,579,368.50","2,117,579,368.50","2,117,579,368.50","2,117,579,368.50","3,055,398,035.01","3,157,798,618.69","3,177,856,136.79","3,197,332,480.46"
无形资产,"115,359,425.92","164,117,449.17","187,554,875.63","186,388,673.66","196,055,019.07","253,799,402.53","487,885,032.69","481,592,027.13","525,329,360.34","537,206,888.56","539,543,426.93","532,718,234.98","530,599,267.81","533,017,787.37","517,323,929.05","512,898,806.05","506,068,903.31","502,100,941.16","498,215,065.82","492,628,993.14","613,886,708.38","641,263,343.21","600,545,785.64","594,888,880.94","602,320,132.94","598,167,093.76","585,090,017.08","578,541,577.49","568,601,264.14","541,526,583.37","566,164,908.78","559,448,378.03","553,030,013.88"
盈余公积,"17,003,402.43","28,868,264.01","44,480,806.72","44,480,806.72","44,480,806.72","44,480,806.72","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,537,000.65","52,556,022.03","52,556,022.03","52,556,022.03","52,556,022.03","52,556,022.03","52,556,022.03","52,556,022.03","52,556,022.03","67,524,704.50","67,524,704.50","67,524,704.50","67,524,704.50","91,628,120.59","91,628,120.59","91,628,120.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,093,700.00","95,093,700.00","95,093,700.00"
商誉,,,,,,"17,002,718.24","51,907,162.98","51,907,162.98","51,907,162.98","51,907,162.98","51,907,162.98","51,907,162.98","51,907,162.98","51,907,162.98","51,907,162.98","48,462,771.26","48,462,771.26","31,874,985.75","28,316,261.73","28,316,261.73","65,947,739.98","84,212,804.50","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90","84,213,936.90"
未分配利润,"115,028,749.51","226,435,326.01","404,751,146.26","444,172,776.91","498,721,901.34","568,443,813.69","609,397,780.96","641,552,277.23","593,824,140.25","588,344,431.04","565,883,210.84","529,413,639.18","569,774,630.11","521,685,487.94","577,545,963.50","601,852,198.65","612,028,687.09","631,963,172.28","647,970,866.10","628,505,978.43","677,975,586.65","683,901,590.64","684,447,049.50","686,736,458.25","698,605,039.45","709,151,888.42","762,818,339.52","784,605,565.08","823,739,888.37","909,797,218.48","900,419,140.03","960,848,537.30","974,010,025.86"
长期待摊费用,,,"1,918,584.84","1,507,459.53","1,428,334.22","2,210,768.31","5,579,145.42","7,845,685.59","8,252,168.41","14,431,794.19","13,513,182.55","11,370,306.38","11,084,212.22","10,253,923.19","11,113,564.66","10,059,898.94","8,868,175.09","8,819,740.89","7,904,372.89","5,938,254.85","7,641,488.56","7,675,121.16","6,432,789.55","5,569,931.96","4,867,631.73","8,753,196.29","9,084,308.21","8,185,531.00","6,643,525.55","6,255,207.89","7,596,811.86","6,796,651.47","10,836,747.30"
少数股东权益,,,"30,679,867.89","31,489,426.45","32,512,849.46","60,972,810.83","49,084,136.26","98,805,161.82","102,093,852.24","103,183,409.89","100,659,985.66","97,790,834.45","94,238,541.57","93,574,053.43","92,328,306.09","90,383,554.57","89,490,649.25","88,347,940.28","88,640,460.82","86,119,161.74","712,180,669.75","736,302,784.33","736,579,244.37","735,285,992.06","735,135,212.46","734,909,373.60","733,073,534.86","731,345,868.64","718,216,215.62","774,051,784.80","722,758,037.44","720,827,118.75","719,805,399.45"
递延所得税资产,"20,311,221.51","20,979,905.97","20,180,123.20","20,637,877.01","20,808,323.84","21,924,627.87","23,711,529.58","25,041,078.84","25,870,808.78","39,047,502.68","50,623,874.77","55,103,393.37","57,199,267.12","63,603,501.61","57,774,479.61","53,336,553.05","52,322,420.73","52,415,068.75","60,229,331.43","61,833,035.12","73,677,418.59","78,440,309.84","75,751,641.08","78,452,642.55","82,698,943.24","70,760,533.37","47,607,206.48","57,101,144.22","61,102,453.82","66,852,345.42","79,272,577.04","104,239,329.21","107,038,168.38"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"35,557,016.02","48,657,783.31","59,365,123.83","63,080,334.83","64,851,602.92","75,309,781.72","75,447,066.72","75,487,566.72","75,490,996.72","81,576,706.72","86,648,706.72","86,651,856.72","86,652,356.72","86,754,816.72","111,529,837.75","112,067,640.22","112,797,352.75","114,267,182.75","103,282,406.75","104,507,200.75","1,101,858,292.14","861,204,391.13","1,314,444,795.37","1,362,033,725.39","1,290,414,444.70","1,475,672,571.65","1,289,207,232.77","1,300,601,597.59","1,294,550,879.53","1,207,857,599.72","468,254,803.87","443,001,644.39","468,623,529.95"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,637,279,281.90","1,821,655,919.18","2,087,267,658.51","2,070,650,205.46","2,080,537,275.59","2,268,187,908.16","2,963,315,961.68","3,030,592,496.23","3,494,497,313.09","3,630,209,778.99","3,701,508,737.39","3,674,586,242.28","3,700,961,422.37","3,724,253,689.78","3,865,073,734.31","3,901,329,022.83","3,948,669,857.73","3,990,288,866.99","4,082,029,346.79","4,144,330,230.85","5,650,728,657.06","6,059,143,118.32","6,627,434,130.22","6,718,278,262.87","6,803,817,411.56","7,117,977,664.24","7,403,529,569.62","7,466,366,687.84","7,481,256,706.71","7,608,869,377.55","7,709,263,896.57","7,731,734,749.72","7,852,762,563.51"
所有者权益(或股东权益)合计,"650,682,710.07","787,051,917.81","1,015,748,551.39","2,700,370,672.32","2,755,839,447.38","2,845,742,539.37","2,884,429,169.65","2,968,308,385.12","2,926,250,562.91","2,924,036,490.90","2,898,861,434.38","2,861,199,123.69","2,901,465,387.81","2,855,298,894.17","2,909,881,511.39","2,935,358,986.28","2,947,816,842.90","2,966,212,012.46","2,985,076,182.03","4,282,513,825.73","4,953,235,606.76","4,985,443,901.88","4,984,413,323.51","4,983,699,119.08","4,996,655,616.64","5,005,716,319.26","5,079,099,009.24","5,099,879,004.20","5,128,898,711.14","6,432,909,622.42","6,422,811,243.37","6,502,138,214.53","6,534,113,923.72"
资产总计,"1,933,884,257.07","2,310,426,111.63","2,814,184,270.47","4,370,727,002.28","3,957,388,972.68","4,038,500,059.85","4,636,141,953.01","4,426,916,275.01","5,214,503,495.66","5,305,577,706.04","5,122,087,036.93","4,983,481,845.13","5,120,558,356.64","5,128,540,853.59","5,345,332,021.97","5,350,076,654.50","5,370,966,999.11","5,702,309,710.70","5,667,022,508.50","6,969,667,430.40","7,450,528,831.43","7,877,780,812.74","8,039,565,927.66","7,944,207,914.24","8,017,561,044.76","8,673,881,464.46","9,009,658,512.85","9,207,003,177.44","9,305,181,021.47","10,342,196,682.00","10,255,860,240.77","10,062,615,083.88","10,290,345,511.10"
负债和所有者(或股东权益)合计,"1,933,884,257.07","2,310,426,111.63","2,814,184,270.47","4,370,727,002.28","3,957,388,972.68","4,038,500,059.85","4,636,141,953.01","4,426,916,275.01","5,214,503,495.66","5,305,577,706.04","5,122,087,036.93","4,983,481,845.13","5,120,558,356.64","5,128,540,853.59","5,345,332,021.97","5,350,076,654.50","5,370,966,999.11","5,702,309,710.70","5,667,022,508.50","6,969,667,430.40","7,450,528,831.43","7,877,780,812.74","8,039,565,927.66","7,944,207,914.24","8,017,561,044.76","8,673,881,464.46","9,009,658,512.85","9,207,003,177.44","9,305,181,021.47","10,342,196,682.00","10,255,860,240.77","10,062,615,083.88","10,290,345,511.10"
