科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"49,047,172.38","127,042,143.11","219,684,841.33","318,250,179.23","52,570,102.65","126,637,522.61","215,914,218.80","298,337,703.80","45,759,909.20","129,337,305.97","227,867,817.71","320,458,202.07","53,621,970.20","144,335,613.07","262,735,037.41","592,921,428.68","119,878,558.70","369,907,547.32","533,092,724.02","774,731,867.07","231,155,698.80","414,243,450.62","630,006,921.75","851,729,863.12","91,793,454.85","261,955,019.50","472,871,602.54","671,029,574.77","89,108,633.51","259,990,234.41","469,366,312.94","698,860,138.17","88,971,256.33","307,460,222.96","537,685,223.05","760,402,742.39","121,061,092.58","361,109,559.75","570,584,607.48","800,363,647.21","119,387,918.06","312,365,208.25","538,519,399.21","729,728,210.47"
二、营业利润,"3,025,763.54","13,608,765.21","15,545,562.47","15,943,516.92","1,095,223.68","6,342,547.17","9,038,164.02","7,110,422.47","-6,032,579.44","-673,673.42","5,483,271.12","-360,282.16","-1,975,751.58","1,264,140.52","9,972,435.24","20,884,037.76","9,054,153.12","25,601,135.30","28,812,014.18","31,054,961.57","38,505,661.62","34,085,257.16","31,501,900.90","35,607,016.55","-11,061,407.06","-15,273,042.17","-15,971,436.83","5,218,679.51","-9,139,379.82","-13,224,267.73","-13,828,926.25","-21,777,888.86","-9,520,894.14","-9,662,011.05","-12,697,552.64","-34,051,852.78","-8,374,392.24","5,037,926.00","1,812,138.16","-9,209,655.57","-5,525,601.81","-8,008,479.71","-11,958,850.93","-18,866,878.28"
减:营业成本,"28,603,398.96","80,665,954.68","151,200,127.00","230,666,437.01","32,530,485.73","82,659,064.50","142,901,041.52","201,603,038.24","28,605,816.36","86,151,595.66","155,205,120.23","224,413,750.33","32,798,704.98","97,275,264.16","181,356,156.40","441,509,672.33","74,010,866.85","248,396,959.47","364,220,121.17","537,164,229.45","130,699,642.90","287,247,739.18","470,088,205.77","651,223,169.96","68,967,573.42","209,750,188.99","388,854,682.80","561,135,505.26","69,222,276.74","213,192,770.78","392,508,855.68","646,204,071.15","83,214,689.35","286,798,157.47","499,737,164.66","711,999,710.43","114,119,517.92","338,849,650.68","536,468,756.89","750,095,562.93","108,709,086.34","289,002,497.05","501,406,882.25","681,613,099.82"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,287,892.20","2,918,062.28","4,523,324.19","5,875,532.03","1,403,066.41","2,984,620.29","5,140,758.46","6,720,128.12","1,251,196.96","2,928,568.92","5,031,963.66","6,511,664.25","1,603,305.20","3,463,397.90","6,780,622.64","15,163,609.29","5,902,713.76","18,766,964.53","23,512,833.67","36,074,630.58","23,496,887.61","25,558,154.14","27,905,591.61","29,793,504.45","1,777,965.97","3,825,998.51","6,430,607.15","8,597,679.14","1,490,923.18","3,386,275.20","5,514,133.39","7,220,584.08","1,176,811.31","2,729,538.12","4,580,366.00","5,942,513.98","1,018,307.28","1,759,407.51","1,900,601.91","5,472,815.04","1,573,217.41","2,940,856.11","4,377,326.61","6,045,400.17"
营业外收入,"4,352.60","13,038.50","21,595.04","663,468.59","300,106.02","583,159.98","595,345.35","7,224,822.74",30.63,"97,502.68","120,730.98","1,356,833.18","1,350.00","151,511.82","16,275,642.77","18,014,327.28","21,686.10","45,830.84","685,820.73","3,054,579.66","478,524.18","599,461.10","618,390.70","3,469,595.89","9,842,496.73","10,917,527.51","11,857,454.30","14,013,785.46","265,193.77","385,642.25","1,766,656.40","2,451,112.99","662,420.28","676,631.64","781,346.64","58,797,651.07","132,349.52","638,514.41","1,508,088.21","25,798,752.84","197,494.44","408,401.68","148,756.30","144,986.54"
销售费用,"9,944,835.16","17,950,277.26","31,121,638.85","46,238,812.10","10,781,789.71","21,088,332.54","36,004,113.89","51,229,876.68","14,696,674.80","28,391,512.37","43,738,750.87","60,602,262.43","16,095,414.05","32,045,950.98","49,215,304.11","83,385,857.79","21,762,707.14","54,838,305.88","86,839,205.15","109,918,232.00","23,571,566.80","44,674,621.79","68,997,322.06","96,660,546.14","23,734,759.19","45,529,562.07","70,330,806.37","92,595,847.75","21,324,956.84","41,260,497.75","63,068,982.08","39,042,820.90","7,388,702.44","14,682,597.84","22,694,860.85","38,852,782.45","7,948,615.15","15,747,264.56","26,120,426.03","37,027,120.00","8,500,903.43","17,081,963.28","25,885,572.95","37,669,183.74"
减:营业外支出,,"5,012.51","18,903.73","59,306.19","20,836.73","22,338.73","425,912.18","441,998.20",100.80,"2,809,600.69","2,863,836.69","3,094,581.00","60,410.96","606,517.32","648,259.32","731,865.53","305,000.00","312,000.00","312,000.00","622,837.57",184.86,"5,266.24","16,881.30","7,665,834.64","5,000.00","1,871,727.24","2,064,463.50","5,030,464.59",,"1,336.00","61,664.07","293,674.69",,517.53,"1,471.03","14,047,616.85","1,973.12","23,598.79","23,598.79","113,909.80",,"12,356.70","660,330.61","1,748,926.99"
管理费用,"5,795,723.97","10,944,169.99","15,887,027.99","26,284,262.03","6,398,400.14","11,936,256.93","18,921,606.01","25,916,495.87","5,834,371.87","11,556,807.36","16,906,300.79","24,949,104.25","5,236,803.45","10,555,482.38","15,526,110.90","29,340,793.03","8,529,583.47","20,638,841.45","26,951,142.83","55,751,548.51","14,378,326.93","23,992,950.19","32,835,457.27","36,335,172.33","8,197,244.27","17,797,257.55","24,547,668.37","38,871,007.54","6,119,171.08","13,921,933.57","20,953,823.71","31,577,109.16","7,378,823.12","15,372,825.14","23,988,350.90","42,253,132.74","7,431,436.54","14,156,498.77","21,502,659.72","43,678,486.73","7,815,280.09","14,283,562.92","26,292,083.45","35,968,697.91"
其中:非流动资产处置净损失,,,,"38,249.53","20,834.71","20,834.71",,"37,377.22",,,,,,"297,727.12",,"345,938.37",,"11,794.84",,"45,136.59",,"4,080.98","10,696.04","7,229,567.22",,"1,717,818.36","1,753,057.86","2,410,072.48",,"1,336.00","61,664.07","170,280.29",,,303.50,"13,898,847.05","1,956.90","1,956.90","1,956.90","61,767.91",,602.50,962.50,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"428,533.25","638,113.56","1,090,360.70","1,225,873.89","361,136.98","1,477,271.94","3,343,844.95","5,155,850.58","1,216,509.32","1,796,381.47","2,223,595.44","1,865,596.88","-289,808.03","119,914.72","504,305.31","1,295,151.50","485,737.42","1,258,480.74","2,375,946.36","3,404,432.07","460,870.68","481,708.78","362,055.72","499,152.42","-19,312.75","193,093.78","444,510.37","745,609.13","-89,637.33","-110,295.82","-92,490.18","-193,329.85","-148,492.19","-323,416.99","1,414,056.39","3,231,455.88","2,472,295.04","5,775,021.94","9,311,435.96","13,219,053.83","4,172,762.92","6,221,258.62","10,697,511.36","14,768,406.92"
三、利润总额,"3,030,116.14","13,616,791.20","15,548,253.78","16,547,679.32","1,374,492.97","6,903,368.42","9,207,597.19","13,893,247.01","-6,032,649.61","-3,385,771.43","2,740,165.41","-2,098,029.98","-2,034,812.54","809,135.02","25,599,818.69","38,166,499.51","8,770,839.22","25,334,966.14","29,185,834.91","33,486,703.66","38,984,000.94","34,679,452.02","32,103,410.30","31,410,777.80","-1,223,910.33","-6,227,241.90","-6,178,446.03","14,202,000.38","-8,874,186.05","-12,839,961.48","-12,123,933.92","-19,620,450.56","-8,858,473.86","-8,985,896.94","-11,917,677.03","10,698,181.44","-8,244,015.84","5,652,841.62","3,296,627.58","16,475,187.47","-5,328,107.37","-7,612,434.73","-12,470,425.24","-20,470,818.73"
资产减值损失,,"355,774.83","355,774.83","146,852.83",,"149,429.24","423,967.63","377,401.42",,"142,939.59","139,676.09","1,492,221.29",,"-683,442.29","-683,442.29","2,177,604.28",,"169,172.63","169,172.63","1,256,613.46",,"22,352.63","22,352.63","3,466,652.36",,"359,025.50","359,025.50","321,533.58",,"37,458.65","37,458.65","8,618.31",,,,"-171,467.33",,,,"1,561,889.07",,"169,957.33","201,054.77","1,084,346.80"
