科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"13,758,534.93","14,691,789.76","57,825,276.09","127,281,990.50","33,353,618.31","89,310,993.17","198,178,909.50","306,572,734.52","75,896,767.65","147,156,265.83","165,612,257.12","176,518,139.92","90,750,215.22","175,985,020.35","263,258,416.94","338,767,212.05","56,392,389.74","142,806,395.76","223,458,027.59","315,067,196.90","85,684,298.66","158,220,605.47","229,906,712.11","305,575,630.10","53,928,903.75","103,090,025.82","153,420,071.41","210,333,105.06","67,161,246.26","121,184,286.51","156,506,423.82","215,314,472.25","48,357,084.62","71,331,845.73","78,763,724.95","78,763,724.95",,"6,668,981.28","37,377,145.90","82,435,670.15","25,490,660.70","103,207,213.44","134,838,475.01","166,347,808.31"
二、营业利润,"-13,084,940.46","-44,529,432.35","28,066,321.96","17,802,060.77","-11,789,541.34","-14,733,714.25","-16,559,203.00","-27,174,964.52","-27,010,183.68","-56,041,782.05","-81,173,933.36","-126,109,864.71","9,540,097.95","14,477,479.41","25,742,492.09","27,891,695.11","5,823,469.91","24,162,249.76","37,783,102.33","29,132,160.06","2,782,227.62","1,794,749.03","5,542,562.52","14,023,543.64","5,272,049.97","3,590,920.44","1,664,508.31","5,507,108.38","-3,212,385.46","-4,255,527.66","-8,056,623.55","-39,656,311.09","1,102,982.00","-14,155,296.43","-40,239,193.83","-71,507,200.67","-28,433,044.27","-42,021,811.11","-46,293,859.18","-65,126,740.52","-4,495,850.07","3,096,364.87","3,888,659.08","2,247,782.51"
减:营业成本,"12,730,854.34","14,355,737.25","52,504,981.91","114,883,613.75","34,250,449.68","85,149,100.89","182,957,837.29","278,834,165.47","87,714,275.37","165,939,053.30","175,396,730.95","180,392,608.70","48,909,042.59","95,498,044.39","149,674,778.10","206,807,490.57","35,104,450.13","86,238,134.15","133,972,949.88","198,445,879.63","65,643,618.96","121,896,868.81","176,547,473.34","235,167,475.87","39,807,640.07","79,390,478.74","120,715,088.37","162,181,125.16","59,120,520.20","102,843,637.16","132,649,391.94","200,871,819.82","45,877,948.95","69,787,221.70","75,700,458.41","73,083,689.54",,"5,624,540.65","33,613,137.97","82,256,859.30","29,103,899.77","98,286,104.89","126,529,061.21","152,310,528.22"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,"36,453.25","36,453.25","36,453.25",,,,"197,519.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"732,951.71","648,384.92","2,637,366.54","3,506,070.20","14,295,503.82"
营业外收入,,,"27,932,053.83","37,871,537.30","23,802,119.92","23,802,119.92","29,746,033.37","35,056,816.50",,"6,580,000.00","13,620,795.63","9,461,325.84",,"184,333.33","238,905.23","637,183.52",,"16,394.80","155,675.68","157,058.88","350,000.00","350,000.00","350,000.00","510,758.38",,,,"89,776.21","4,915,048.17","4,915,048.17","4,915,048.17","4,949,332.17",,,"35,916,500.00","82,936,500.00","93,000.00","186,500.01","279,500.01","382,500.01","93,000.00","186,000.00","1,377,700.00","1,098,700.00"
销售费用,"104,392.50","104,392.50","428,214.50","1,409,473.50","350,040.00","757,813.00","2,196,762.99","3,702,798.78","2,201,379.48","3,539,540.40","4,102,198.59","4,342,048.04","136,836.91","501,054.68","852,918.79","1,155,593.11","187,280.13","433,685.43","651,040.50","893,500.23","249,626.28","442,045.83","646,210.54","883,151.20","203,676.82","415,467.30","618,535.45","865,212.88","293,575.45","529,045.35","782,636.19","1,084,215.76","117,073.79","184,261.57","201,137.92","218,014.27","16,987.86","62,394.01","200,249.04","333,521.59","182,998.15","404,423.73","520,991.72","642,987.87"
减:营业外支出,,,"3,212,800.00","3,221,123.67","143,183.30","611,024.00","611,024.00","609,861.08","10,000.00","4,328,490.67","4,328,490.67","3,598,490.67","11,129.71","11,129.71","15,129.71","15,129.71",,"2,000.00","2,000.00","52,394.36","25,748.00","25,748.00","44,448.00","1,604,448.00",,,,"211,250.26",765.00,765.00,"21,894.84","31,372.42",,"200,000.00","200,000.00","5,260,492.64",0.11,"177,013.13","211,404.13","211,404.02",,,,"41,379.70"
管理费用,"9,511,035.29","20,558,311.27","-33,883,958.74","42,264,807.30","9,920,686.09","16,921,304.41","27,753,667.77","45,805,812.45","12,352,216.84","32,297,095.80","60,995,690.62","93,759,417.02","30,192,236.31","61,545,962.09","82,341,440.56","97,591,849.30","15,071,500.89","31,558,580.55","50,427,802.49","71,596,358.02","16,856,913.79","33,821,333.56","52,825,802.84","66,466,785.46","12,688,357.05","26,079,328.16","39,204,788.34","48,608,168.75","13,094,354.18","26,338,040.03","37,535,343.90","55,673,094.47","12,898,807.29","30,982,662.74","61,937,556.54","94,757,502.73","29,032,161.92","44,112,703.97","51,457,174.38","59,523,498.05","3,971,162.34","10,923,145.15","16,411,485.30","11,511,769.94"
其中:非流动资产处置净损失,,,,,,,,,,,,"3,258,090.67",,,,,,,,,,,,,,,,,,,,,,,,"4,854,492.64",,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
