科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,373,029.20","3,500,645.07","6,777,861.33","1,569,100.16","1,865,011.64","497,551.95","792,853.87","-1,644,618.75","-3,403,102.08","-5,315,784.23","-5,981,711.57","-711,391.97","-2,371,507.47","-3,001,971.15","-3,797,708.91","-1,555,182.46","-2,318,970.33","-2,436,324.57","-1,289,439.36","2,699,206.56","6,901,715.38","8,123,194.20","10,231,806.77","2,895,957.54","4,269,407.16","5,570,003.21","6,992,923.21","1,492,485.44","2,802,468.37","6,033,457.70","7,993,767.56","6,363,750.88","11,993,490.98","19,616,648.68","34,222,450.01","15,184,042.03"
三、利润总额,"26,096,937.62","32,887,161.56","46,391,877.78","9,579,905.32","21,304,514.51","31,281,731.64","39,148,456.52","958,531.87","5,358,158.83","7,566,774.56","10,153,377.00","1,283,071.00","5,506,892.89","7,835,593.52","12,751,546.94","1,469,273.45","6,189,419.56","10,073,458.58","20,665,033.14","1,191,956.56","12,547,078.45","19,862,585.25","33,385,914.39","117,885,979.12","122,391,809.50","128,675,943.74","145,262,504.89","7,827,013.26","10,890,676.75","16,282,791.83","32,280,537.75","23,076,551.60","56,746,187.05","86,097,260.82","107,528,347.59","20,204,207.13"
资产减值损失,"-72,262.50","833,247.21","561,509.56",,"73,647.47","433,800.58","667,530.55","-475,506.12","-339,210.62","-305,933.20","719,562.97","-735,552.80","-423,072.26","-449,526.80","1,607,245.92","-112,891.17","324,779.62","2,057,179.36","3,792,651.42","-251,320.41","169,655.45","281,372.78","2,702,043.12","-291,567.43","469,452.37","359,092.44","3,351,520.12","-159,776.17","728,343.46","989,298.10","5,318,463.70","-20,243.58","919,354.96","997,352.38","10,377,044.85","-2,346,476.30"
减:所得税,"2,767,326.67","3,343,976.63","6,089,412.07","1,437,055.53","3,152,974.23","4,597,170.91","5,155,218.21","215,276.57","853,711.83","1,186,265.66","704,068.31","196,977.77","831,097.44","1,181,597.90","925,903.67","220,688.52","944,079.77","1,688,517.68","1,349,116.85","-241,738.00","2,204,988.07","3,037,666.17","4,213,817.13","29,374,701.54","30,787,266.18","32,467,694.90","34,282,058.84","3,686,893.33","5,287,514.14","8,147,891.21","8,536,520.05","3,977,157.47","9,734,362.44","14,676,653.25","13,962,484.94","3,741,936.73"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"564,120.05",,,,,,,,,,,,,,,,,"379,899.78","5,234,169.50","2,211,861.26","2,636,929.64","6,559,996.92","9,082,504.73","116,491,839.12","116,390,684.87","115,790,864.13","115,471,410.71","-1,119,034.78","-1,038,843.04","-1,242,286.32","-590,909.17","-673,625.48","96,107.01","506,869.73","4,870,143.81","-1,997,962.07"
四、净利润,"23,329,610.95","29,543,184.93","40,302,465.71","8,142,849.79","18,151,540.28","26,684,560.73","33,993,238.31","743,255.30","4,504,447.00","6,380,508.90","9,449,308.69","1,086,093.23","4,675,795.45","6,653,995.62","11,825,643.27","1,248,584.93","5,245,339.79","8,384,940.90","19,315,916.29","1,433,694.56","10,342,090.38","16,824,919.08","29,172,097.26","88,511,277.58","91,604,543.32","96,208,248.84","110,980,446.05","4,140,119.93","5,603,162.61","8,134,900.62","23,744,017.70","19,099,394.13","47,011,824.61","71,420,607.57","93,565,862.65","16,462,270.40"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,"5,234,169.50","2,211,861.26","2,636,929.64","6,559,996.92","9,082,504.73","116,491,839.12",,"115,790,864.13","-2,024,306.98","-1,119,034.78","-1,038,843.04","-1,242,286.32","-870,361.23","-673,625.48",,"506,869.73","4,733,686.34","-1,997,962.07"
归属于母公司所有者的净利润,"23,329,610.95","29,543,184.93","40,302,465.71","8,142,849.79","18,151,540.28","26,684,560.73","33,993,238.31","743,255.30","4,504,447.00","6,380,508.90","9,449,308.69","1,086,093.23","4,675,795.45","6,653,995.62","11,825,643.27","1,248,584.93","5,245,339.79","8,384,940.90","19,358,473.90","1,458,607.92","10,378,720.01","16,893,773.55","29,239,963.34","88,511,277.58","91,604,543.32","96,208,248.84","110,986,387.78","4,140,119.93","5,603,162.61","8,134,900.62","23,744,017.70","19,099,394.13","40,778,889.71","59,183,428.01","81,557,970.86","14,175,975.32"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,"-42,557.61","-24,913.36","-36,629.63","-68,854.47","-67,866.08",,,,"-5,941.73",,,,,,"6,232,934.90","12,237,179.56","12,007,891.79","2,286,295.08"
