科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应付职工薪酬,"14,885,761.32","13,719,002.64","21,208,201.09","9,644,217.63","9,407,773.53","21,520,251.59","10,664,950.03","8,438,663.40","11,973,000.95","14,826,829.28","9,274,956.99","12,810,898.07"
应收关联公司款,,,,,,,,,,,,
应交税费,"13,692,854.15","3,350,636.38","6,153,904.30","8,574,585.69","7,327,667.49","11,050,953.59","9,397,006.98","3,852,016.54","8,247,272.42","10,414,998.32","6,567,029.91","4,944,455.00"
应收利息,,,,,,,,,,,,
应付利息,"190,499.99","234,924.42","134,512.33","99,582.20","41,116.44","59,955.36","72,760.26","75,007.62","112,292.40","124,061.18","135,815.93","169,752.33"
应收股利,,,,,,,,,,,,
应付股利,,,,,,,,"10,029,000.00","1,140,150.00","1,140,150.00","1,140,150.00","1,140,150.00"
存货,"106,399,982.20","103,426,567.55","167,660,176.90","178,218,143.11","188,090,548.48","189,117,117.32","180,395,084.38","162,590,558.20","235,514,810.35","216,434,994.59","220,351,370.42","250,814,487.70"
其他应付款,"12,484,467.31","5,677,525.18","5,715,179.74","7,096,277.87","5,236,285.53","7,330,669.12","3,825,469.41","14,417,651.68","170,060,519.53","104,053,740.55","113,329,461.08","81,272,983.55"
其中:消耗性生物资产,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,
一年内到期的非流动资产,"592,623.00",,"592,623.00",,,,"291,104.43",,"275,086.59","251,927.68","259,068.75","34,705.40"
一年内到期的非流动负债,"69,000,000.00",,,,,,,,"288,000.00","288,000.00","288,000.00","288,000.00"
其他流动资产,"4,632,199.44","6,857,527.09","9,122,845.14","9,307,256.55","7,742,713.27","14,346,589.67","20,665,683.79","17,385,407.07","26,446,854.49","102,331,815.56","95,829,071.76","82,850,147.07"
其他流动负债,,,,,,,,,,,,
流动资产合计,"696,057,852.63","718,171,606.51","866,686,555.93","867,968,132.97","792,167,658.53","911,867,815.80","1,090,226,174.17","1,020,152,680.74","1,062,620,703.79","1,055,401,051.13","1,019,547,641.44","995,815,838.38"
流动负债合计,"408,087,760.02","414,115,582.97","470,636,227.57","440,572,928.10","370,320,446.06","487,284,142.40","438,232,983.23","400,336,157.13","673,593,581.33","655,160,910.87","759,916,935.01","705,553,564.58"
可供出售金融资产,,,,,,,,,,,,
长期借款,,,"18,000,000.00","18,000,000.00","18,000,000.00","18,216,000.00","18,270,000.00",,"1,385,500.00","1,385,500.00","1,313,500.00","1,241,500.00"
持有至到期投资,,,,,,,,,,,,
应付债券,,,,,,,,,,,,
长期应收款,,,,,,"20,939,824.02","20,939,824.02","18,794,843.97","18,794,843.97","27,393,839.36","143,267,026.70","125,387,464.80"
长期应付款,,,,,,,,,,,,
长期股权投资,"14,700,000.00","30,110,712.71","29,427,185.91","21,432,719.76","26,315,055.66","24,229,817.73","23,648,708.36","23,136,366.58","23,069,692.08","21,785,800.44","21,716,903.79","20,950,214.91"
专项应付款,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,
预计负债,,,,"2,321,964.00","7,780,573.84","7,780,573.84","7,780,573.84",,,,,
固定资产,"129,459,471.19","130,266,383.71","120,165,092.25","119,856,892.21","116,897,987.31","115,178,040.02","111,784,007.35","109,790,032.25","125,667,091.92","153,310,407.55","153,168,822.85","160,210,526.90"
递延所得税负债,,,"6,111.89","6,111.89","66,003.29","66,003.29","71,199.31","66,003.29","159,603.71","159,132.90","159,132.90","159,132.90"
在建工程,,,"311,478.49","3,232,991.38","18,791,037.18","26,636,634.04","26,611,042.70","26,382,837.57","13,559,437.27","275,654.41","1,980,217.43","263,978.08"
其他非流动负债,,,,,,,,,,,,
工程物资,,,,,,,,,,,,
非流动负债合计,"1,536,531.14","3,591,666.67","40,112,778.56","42,047,242.56","47,971,993.80","48,154,243.80","48,509,589.82","21,832,669.96","23,225,382.69","23,034,966.24","22,550,026.24","21,698,966.24"
固定资产清理,,,,,,,,,,,,
负债合计,"409,624,291.16","417,707,249.64","510,749,006.13","482,620,170.66","418,292,439.86","535,438,386.20","486,742,573.05","422,168,827.09","696,818,964.02","678,195,877.11","782,466,961.25","727,252,530.82"
生产性生物资产,,,,,,,,,,,,
实收资本(或股本),"125,350,000.00","125,350,000.00","125,350,000.00","125,350,000.00","125,350,000.00","125,350,000.00","167,150,000.00","167,150,000.00","167,150,000.00","167,150,000.00","167,150,000.00","167,150,000.00"
油气资产,,,,,,,,,,,,
资本公积,"126,360,376.23","126,360,376.23","126,360,376.23","126,360,376.23","126,360,376.23","126,360,376.23","303,385,931.29","303,276,079.89","73,809,570.41","104,499,141.02","104,499,141.02","134,020,832.98"
无形资产,"17,823,907.70","17,519,844.20","17,129,071.25","17,951,100.44","17,819,241.46","17,700,951.04","17,507,385.46","17,328,708.21","17,310,583.77","17,311,434.19","16,948,328.86","16,935,354.59"
盈余公积,"14,532,716.11","15,317,693.55","19,908,147.86","19,908,147.86","19,908,147.86","25,332,359.39","25,332,359.39","25,332,359.39","25,332,359.39","31,300,427.78","31,300,427.78","31,300,427.78"
开发支出,,,,,,,,"1,096,359.38","2,106,108.30",,,
减:库存股,,,,,,,,,,,,
商誉,,,,,,,,,,,,
未分配利润,"205,816,472.52","236,374,745.00","282,028,533.45","318,660,115.39","315,106,510.35","336,734,963.68","344,464,019.58","337,411,583.00","342,265,706.43","344,541,157.04","319,774,957.58","313,409,424.40"
长期待摊费用,,,"1,763,493.70","3,519,621.06","2,975,005.50","2,430,389.94","2,311,833.34","1,341,158.81","1,341,158.81",,"1,644,188.01","1,516,194.58"
少数股东权益,,,,,,,,,,,,
递延所得税资产,"6,342,624.50","7,324,265.37","9,858,918.15","12,824,429.63","12,166,433.81","12,876,340.19","13,899,827.78","12,357,111.72","15,274,754.58","21,963,312.61","21,963,312.61","27,069,280.11"
外币报表折算价差,,,,,,,,,,,,
其他非流动资产,"17,300,000.00","17,639,720.00","18,953,795.70","26,005,450.81","17,801,829.89","17,869,130.00","20,639,720.00","25,639,720.00","26,307,791.97","27,510,120.00","25,639,720.00","25,639,720.00"
非正常经营项目收益调整,,,,,,,,,,,,
非流动资产合计,"185,626,003.39","202,860,925.99","197,609,035.45","204,823,205.29","212,766,590.81","237,861,126.98","237,342,349.01","235,867,138.49","243,431,462.67","269,550,568.56","386,328,520.25","377,972,733.97"
所有者权益(或股东权益)合计,"472,059,564.86","503,325,282.86","553,546,585.25","590,171,167.60","586,641,809.48","614,290,556.58","840,825,950.13","833,850,992.14","609,233,202.44","646,755,742.58","623,409,200.44","646,536,041.53"
资产总计,"881,683,856.02","921,032,532.50","1,064,295,591.38","1,072,791,338.26","1,004,934,249.34","1,149,728,942.78","1,327,568,523.18","1,256,019,819.23","1,306,052,166.46","1,324,951,619.69","1,405,876,161.69","1,373,788,572.35"
负债和所有者(或股东权益)合计,"881,683,856.02","921,032,532.50","1,064,295,591.38","1,072,791,338.26","1,004,934,249.34","1,149,728,942.78","1,327,568,523.18","1,256,019,819.23","1,306,052,166.46","1,324,951,619.69","1,405,876,161.69","1,373,788,572.35"
