科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"17,231,732.73","6,399,014.93","6,630,832.17","9,376,370.31","5,651,490.55","6,368,005.92","5,705,481.77","4,739,784.94","6,154,669.11","5,839,471.26","3,530,320.63","3,268,580.47","5,843,855.71","3,157,817.51","3,667,182.93","3,633,247.38","8,814,337.77","5,873,870.40","6,999,714.40","9,338,972.70"
应付职工薪酬,"3,061,926.19","5,533,211.15","6,591,618.83","7,857,416.23","5,219,246.19","5,245,569.00","7,305,814.73","6,586,754.16","6,566,696.42","6,600,815.64","9,545,028.63","7,606,465.60","7,685,438.26","7,610,207.22","10,898,477.78","9,155,691.12","10,362,264.61","8,363,327.17","16,232,611.52","7,609,709.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"2,641,593.03","7,329,783.90","3,375,958.71","6,268,726.11","9,903,574.29","5,314,162.55","7,651,735.89","7,613,123.86","13,002,783.94","8,457,867.50","8,818,993.73","11,251,232.91","10,851,716.75","10,934,249.79","10,819,286.17","13,073,950.02","6,507,081.09","8,245,841.48","8,051,594.11","8,559,471.95"
应收利息,,,,,,,,,,,"83,247.26","85,864.83",,,"27,739.15","71,136.60",,,"32,237.59","32,303.96"
应付利息,"390,153.88","481,308.91","704,757.97","190,860.67","508,515.58","364,519.51","529,129.49","442,667.22","489,080.15","404,618.98","415,787.35","415,787.33","416,457.95","75,333.52","108,139.71","101,016.67","128,083.33","102,260.08","155,039.49","190,168.71"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"10,500,000.00",,,,"23,100,000.00",,,,,,,
存货,"58,667,165.65","79,068,621.69","80,080,191.60","87,853,811.44","84,691,133.62","85,276,404.01","87,549,931.75","79,884,864.35","78,279,516.47","78,616,146.89","89,207,730.74","99,354,945.83","89,335,044.78","83,806,094.34","100,975,360.01","112,259,858.04","111,323,167.90","115,349,531.78","138,384,363.74","137,342,518.50"
其他应付款,"11,739,946.16","9,890,579.68","884,576.25","1,880,980.00","2,541,553.13","582,595.18","2,241,906.71","731,367.01","1,718,458.01","4,862,437.83","2,556,353.01","1,301,829.85","1,389,787.76","1,178,849.77","2,880,653.46","1,277,490.10","1,865,051.60","722,412.41","7,192,785.79","5,277,563.23"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"943,500.00",,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"1,460,395.61","1,669,287.15","1,291,546.45",,"1,257,324.24",,,,,,"558,308.08","568,023.73","566,683.97","553,604.84","723,074.44","737,852.47","748,445.69","758,326.86","773,092.40","760,350.56"
其他流动资产,"903,576.90","825,325.03","891,731.99","2,033,113.94","2,561,732.28","981,621.93","1,203,715.23","956,548.91","1,014,924.24","1,128,699.02","131,557,967.18","131,059,724.81","121,491,986.77","109,159,574.87","108,666,256.52","162,136,402.86","134,443,918.89","180,224,230.91","51,802,236.21","149,440,016.30"
其他流动负债,,"69,066.01","69,066.01","439,082.06","69,066.01","69,066.01","408,227.11","408,227.11","408,227.12","408,227.12","733,553.32","733,553.32","733,553.32","733,553.32","919,111.47","919,111.48","919,111.48","919,111.48",,
流动资产合计,"255,237,948.61","314,415,623.87","331,451,098.23","366,916,683.14","587,046,834.91","563,270,998.09","572,006,858.42","573,346,116.24","611,298,887.80","549,053,773.63","581,583,816.01","612,894,015.82","636,503,285.27","603,902,570.75","590,779,948.62","598,682,410.14","606,640,591.15","603,737,983.03","616,727,171.27","614,240,524.16"
流动负债合计,"199,795,651.83","276,476,456.26","273,870,403.00","292,781,093.72","264,750,716.79","187,476,186.19","201,678,739.90","196,503,013.16","209,357,131.01","132,817,043.64","149,108,668.04","153,029,831.91","177,081,485.84","146,489,760.34","173,850,211.76","179,971,944.31","218,995,758.08","217,338,255.01","249,070,383.10","226,075,306.80"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,"609,666.95","5,171,803.65","3,981,623.29","5,036,057.39","3,250,979.11",,,,,,"2,421,241.92","2,463,376.27","2,268,671.38","2,031,775.27","1,628,769.74","1,477,595.06","1,311,697.20","1,139,432.85","968,345.89","762,298.31"
持有至到期投资,"1,019,000.00","924,500.00",,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"28,996,209.70","28,996,209.70","28,996,209.67","28,996,209.70","28,994,181.15","28,994,181.15"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"98,377,566.22","122,121,303.73","122,823,414.47","120,953,288.59","119,096,542.29","116,207,431.07","139,772,720.81","138,014,216.04","137,096,260.11","145,814,727.25","145,108,161.33","142,647,518.19","148,589,729.41","117,906,168.62","154,780,770.85","153,679,382.35","161,573,531.54","166,352,105.77","186,391,852.85","183,568,379.91"
递延所得税负债,,,,,,,,,,,,,,,,,,,,
在建工程,"8,097,862.33","16,180,055.39","34,454,904.96","32,698,449.50","40,463,774.38","43,198,137.67","31,908,662.91","44,568,169.72","43,808,328.03","39,225,929.31","37,536,327.92","40,659,409.73","37,031,328.64","40,213,157.03","30,283,737.22","56,610,089.67","77,825,054.12","98,280,262.04","86,162,832.38","91,643,530.27"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,799,666.95","8,458,750.30","7,689,503.93","8,743,938.03","6,899,826.76","3,619,331.15","3,888,353.53","3,804,886.04","3,770,318.53","4,686,851.03","8,350,715.92","10,082,791.12","9,420,035.40","8,468,250.96","8,402,092.44","8,021,139.89","7,667,564.16","7,373,421.94","8,601,439.92","8,157,141.62"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"202,595,318.78","284,935,206.56","281,559,906.93","301,525,031.75","271,650,543.55","191,095,517.34","205,567,093.43","200,307,899.20","213,127,449.54","137,503,894.67","157,459,383.96","163,112,623.03","186,501,521.24","154,958,011.30","182,252,304.20","187,993,084.20","226,663,322.24","224,711,676.95","257,671,823.02","234,232,448.42"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"157,500,000.00","157,500,000.00","157,500,000.00","157,500,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"16,844,091.79",,,,"194,907,759.44","209,821,317.79","210,422,930.76","210,422,930.76","210,422,930.76","210,422,930.76","210,422,930.76","210,099,883.25","210,422,930.76","194,907,759.44","208,095,655.07","208,095,655.07","208,095,655.07","208,095,655.07","208,095,655.07","208,095,655.07"
无形资产,"66,105,742.91","76,320,312.13","76,119,895.91","74,957,298.19","75,171,802.20","74,074,126.19","80,268,219.80","80,254,598.83","80,289,054.22","79,926,537.15","79,975,128.12","79,805,751.26","79,625,671.53","67,350,683.20","67,176,536.16","66,700,425.33","66,994,373.15","67,665,544.15","67,297,879.81","66,921,068.11"
盈余公积,"3,917,079.71","3,821,962.77","8,258,620.26","8,258,620.26","10,619,853.32","11,267,770.51","12,428,301.67","13,922,647.57","16,019,785.29","17,144,284.54","17,689,159.62","19,504,601.89","21,884,510.75","23,733,061.17","25,026,077.40","26,468,031.01","28,381,025.09","29,641,774.75","30,345,479.06","30,345,479.06"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"54,690,159.34","94,898,899.34","128,856,348.58","138,701,960.08","150,820,128.00","159,501,745.74","168,561,885.15","186,762,500.00","199,987,060.27","213,665,167.57","223,587,861.40","244,483,300.71","246,830,196.85","273,468,481.26","273,561,345.54","292,632,596.39","281,163,392.53","293,317,839.33","295,484,908.31","316,082,008.22"
长期待摊费用,"1,539,169.73","1,560,384.35","2,098,684.39","2,060,247.21","3,017,289.67","3,106,297.84","3,328,554.15","3,195,993.77","3,122,216.03","2,801,623.56","2,497,818.08","2,254,767.08","2,034,656.10","1,885,255.65","6,687,150.92","6,417,256.38","5,990,218.49","5,833,303.08","7,964,027.27","7,450,845.03"
少数股东权益,,,,,,"35,486,441.65","35,376,606.51","35,631,849.87","34,928,537.01","35,070,152.58","35,053,559.00","35,135,216.06","34,925,443.48",,,,,,,
递延所得税资产,"766,046.05","1,051,580.48","1,249,899.41","1,249,899.41","1,228,768.43","1,239,941.33","1,505,409.93","1,857,265.17","1,689,141.32","1,889,278.87","1,649,024.48","1,919,242.55","1,876,185.87","1,858,457.31","2,150,695.38","2,124,875.55","2,145,748.37","2,144,695.02","2,329,545.17","2,361,928.22"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"2,920,000.00","2,460,000.00","1,375,486.14",,"3,110,211.94","5,279,032.69","3,454,525.88","7,578,511.50","2,425,869.05","2,447,123.60","3,606,266.05","3,897,117.27","6,286,573.03","25,141,829.65","19,218,676.33","14,267,829.24","5,579,843.22","3,395,092.76","15,266,390.25","15,843,686.59"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"178,825,387.24","220,618,136.08","238,122,285.28","231,919,182.90","242,088,388.91","243,104,966.79","260,238,093.48","275,468,755.03","268,430,868.76","272,105,219.74","270,372,725.98","271,183,806.08","275,444,144.58","254,355,551.46","309,293,776.56","328,796,068.22","349,104,978.56","372,667,212.52","394,406,708.88","396,783,619.28"
所有者权益(或股东权益)合计,"231,468,017.07","250,098,553.39","288,013,476.58","297,310,834.29","557,484,680.27","615,280,447.54","626,677,858.47","648,506,972.07","666,602,307.02","683,655,098.70","694,497,158.03","720,965,198.87","725,445,908.61","703,300,110.91","717,821,420.98","739,485,394.16","729,082,247.47","751,693,518.60","753,462,057.13","776,791,695.02"
资产总计,"434,063,335.85","535,033,759.95","569,573,383.51","598,835,866.04","829,135,223.82","806,375,964.88","832,244,951.90","848,814,871.27","879,729,756.56","821,158,993.37","851,956,541.99","884,077,821.90","911,947,429.85","858,258,122.21","900,073,725.18","927,478,478.36","955,745,569.71","976,405,195.55","1,011,133,880.15","1,011,024,143.44"
负债和所有者(或股东权益)合计,"434,063,335.85","535,033,759.95","569,573,383.51","598,835,866.04","829,135,223.82","806,375,964.88","832,244,951.90","848,814,871.27","879,729,756.56","821,158,993.37","851,956,541.99","884,077,821.90","911,947,429.85","858,258,122.21","900,073,725.18","927,478,478.36","955,745,569.71","976,405,195.55","1,011,133,880.15","1,011,024,143.44"
