科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,020,778,287.30","629,182,906.70","876,179,996.11","463,316,385.52","572,501,146.80","331,865,998.37","270,324,853.22","475,822,237.80","506,175,028.43","89,895,769.77","170,946,715.26","487,325,395.64","443,426,081.52","265,731,050.51","528,929,749.42","242,581,959.87","318,257,691.50","532,179,916.86","1,752,594,976.89","184,728,133.35","338,995,528.03","45,740,075.63","270,700,817.18","214,785,149.94","185,342,170.71","98,450,284.00","108,132,267.60","193,318,923.88","73,035,971.60","210,422,539.89","263,436,345.92","435,737,270.65","346,925,241.53","244,271,846.57","772,484,890.89","663,776,059.52","660,247,423.01","593,080,968.67","709,256,334.46","797,865,533.49","547,701,205.39","774,025,330.05","647,847,230.14","772,029,438.37"
短期借款,"1,770,000,000.00","1,680,000,000.00","1,808,000,000.00","1,998,000,000.00","2,458,000,000.00","2,698,000,000.00","2,878,000,000.00","3,148,000,000.00","4,381,600,000.00","4,581,600,000.00","4,581,600,000.00","4,331,600,000.00","3,791,600,000.00","3,881,600,000.00","3,831,600,000.00","3,211,600,000.00","3,161,600,000.00","3,411,600,000.00","3,261,600,000.00","2,761,600,000.00","3,381,600,000.00","3,331,600,000.00","3,331,600,000.00","3,781,600,000.00","5,581,600,000.00","5,891,600,000.00","5,353,600,000.00","4,648,623,591.81","4,756,908,249.25","5,106,024,297.05","4,968,550,000.00","4,687,917,638.10","5,852,193,328.53","5,952,000,000.00","5,849,000,000.00","5,069,000,000.00","5,019,000,000.00","4,829,000,000.00","5,029,000,000.00","5,471,000,000.00","5,571,000,000.00","5,721,000,000.00","5,721,000,000.00","5,431,000,000.00"
交易性金融资产,"7,775,706.29","8,052,850.38","8,052,850.38","6,810,455.03","12,623,027.91","9,915,260.56","8,962,565.24","7,549,396.95","7,549,396.95","12,691,293.13","12,691,293.13","13,742,752.41","13,742,752.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,"112,900,000.00","112,900,000.00","45,761,000.00","44,517,767.13","10,405,283.67","10,405,283.67","25,148,315.25","25,109,058.93","7,668,013.72","5,598,081.95",,,,,,,,,,,,,,,,,,,,,,,,,"8,100.00",,
应收票据,"1,209,456,650.49","747,814,975.01","777,401,601.21","1,902,521,476.98","2,141,254,935.83","2,741,313,226.07","1,771,209,545.44","1,975,955,566.82","1,426,903,975.76","1,712,063,627.80","2,152,182,975.51","2,075,036,360.47","2,639,987,702.46","2,060,745,140.89","2,194,673,041.61","1,432,803,256.11","2,757,885,426.43","3,045,160,328.44","2,581,231,139.27","1,634,882,554.90","2,864,270,594.29","2,653,044,899.17","3,179,279,194.47","3,182,586,157.74","2,253,399,914.65","1,939,335,022.64","1,795,440,553.91","1,416,065,498.52","1,208,863,337.61","940,757,142.18","1,037,500,036.96","512,064,360.11","871,870,515.05","1,329,068,721.49","789,194,127.17","357,686,071.47","162,980,693.18","159,334,229.79","403,177,234.39","2,774,013,944.59","4,149,550,049.58","4,994,638,722.68","5,557,446,790.63","379,924,030.52"
应付票据,"478,000,000.00","335,000,000.00","250,000,000.00","288,718,793.50","300,900,800.00","300,000,000.00","300,000,000.00","200,000,000.00","50,000,000.00",,"100,000,000.00","100,000,000.00",,,,"20,000,000.00",,"320,000,000.00","320,000,000.00","300,000,000.00","559,000,000.00","499,000,000.00","779,000,000.00","777,650,000.00","759,959,947.30","879,833,773.37","866,373,826.07","1,053,600,000.00","969,550,000.00","942,150,000.00","897,750,000.00","1,102,200,000.00","1,069,700,000.00","1,118,471,115.48","1,440,371,732.58","1,968,924,966.74","1,784,688,514.01","1,880,887,106.17","1,987,600,000.00","90,344,329.43","1,280,704,620.24","2,189,000,304.63","2,043,493,090.14","4,957,305,634.10"
应收账款,"125,829,791.62","215,614,864.15","182,623,211.63","10,749,339.70","93,335,255.41","114,917,115.82","164,628,607.14","5,078,655.05","99,873,950.48","55,196,460.26","52,538,401.01","1,859,576.91","56,016,356.18","93,927,179.78","48,264,097.04","11,531,546.17","85,954,120.74","149,908,367.24","92,479,950.09","3,345,813.37","111,976,140.44","131,007,113.35","332,258,430.74","18,461,396.06","136,661,992.75","208,275,731.78","282,037,946.33","2,056,160.57","256,277,098.28","166,846,994.28","186,670,720.32","33,050,254.27","138,863,666.94","174,397,832.74","180,520,238.37","25,995,357.52","62,709,441.97","173,443,491.21","94,173,018.87","4,492,352.44","43,199,587.97","55,956,513.06","91,250,055.78","38,256,178.61"
应付账款,"1,132,491,026.01","1,148,796,934.69","1,219,106,508.97","1,036,392,148.62","1,256,032,612.95","1,926,751,366.15","1,557,546,237.39","1,768,520,822.09","2,019,052,931.20","1,688,808,818.04","1,733,779,038.30","1,538,778,474.36","1,635,670,219.91","1,655,750,006.11","1,326,600,940.05","1,476,495,312.20","1,606,137,526.40","1,697,387,905.16","1,485,034,810.86","1,595,099,060.65","1,112,324,219.10","1,411,761,001.71","1,666,919,665.53","1,945,046,903.30","3,984,893,951.10","4,458,485,938.66","5,609,010,182.37","6,184,168,634.76","7,988,484,094.41","6,805,861,419.96","8,733,865,100.65","6,555,098,852.30","7,270,971,074.50","7,001,836,341.24","6,192,869,451.95","8,452,649,910.97","9,349,857,426.28","9,064,740,283.27","8,857,552,766.66","935,105,046.82","917,186,723.22","1,075,248,225.42","1,046,543,273.20","2,484,555,483.47"
预付款项,"168,421,752.47","518,731,130.90","647,146,756.04","852,375,634.88","905,374,936.09","1,172,948,741.23","797,604,496.99","639,921,817.58","505,377,293.35","344,971,989.14","237,141,564.15","249,524,878.01","291,948,288.81","138,994,895.79","245,641,475.64","155,397,033.89","164,443,102.62","143,456,744.54","192,227,277.25","14,904,876.24","18,032,880.83","23,452,165.27","19,693,195.61","17,722,858.58","69,547,020.85","19,856,946.55","77,321,709.64","23,250,522.05","15,708,327.55","23,739,936.38","31,954,205.40","31,191,517.68","18,090,219.58","18,500,928.25","18,330,957.67","7,668,273.74","7,120,087.49","5,038,917.58","1,288,289.06","674,953.05","10,566,042.84","2,383,363.67","43,146,171.27","3,916,969.33"
预收款项,"590,926,490.21","487,444,730.28","601,284,369.89","955,194,958.45","714,209,015.11","971,805,051.89","974,352,168.62","1,129,518,660.09","896,285,009.93","617,157,543.97","1,095,802,162.42","1,473,460,354.09","1,954,426,549.98","1,386,681,553.14","1,448,324,363.22","1,403,010,424.17","1,810,745,741.64","1,799,367,117.01","1,757,023,799.38","1,269,690,832.19","3,288,782,004.67","1,963,341,727.48","1,765,738,130.45","1,267,366,399.38","1,374,386,504.94","1,305,745,172.14","1,255,322,037.53","1,644,011,295.16","1,020,745,541.10","978,792,142.12","828,243,822.22","799,570,750.99","486,422,423.14","536,321,806.41","1,285,954,452.36","1,346,867,190.38","932,189,456.59","1,049,764,241.22","1,034,448,852.75","1,547,864,968.97","1,162,012,849.86","1,322,052,503.10","1,243,509,374.41","1,106,257,031.13"
