科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"294,392,582.67","310,405,338.39","254,862,943.86","284,005,476.42","360,215,295.26","358,140,506.99","309,423,111.22","435,721,337.31","373,171,878.58","395,625,528.47","435,966,840.19","357,142,757.39","304,341,877.36","282,243,228.61","277,703,812.81","269,571,829.21","297,647,908.10","359,720,366.22","543,329,089.69","419,015,386.31","432,332,167.71","500,733,277.96","605,506,898.80","562,027,445.14","590,240,981.77","606,222,969.40","659,772,454.82","563,697,480.00","558,707,482.73","476,467,082.17","649,802,756.18","578,553,941.22","699,344,928.93","560,672,595.48","514,657,509.18","529,879,663.07","615,768,196.57","691,510,873.28","661,278,174.90","3,955,405,131.41","6,892,026,138.15","4,793,721,536.09","4,702,018,546.85","5,097,253,506.91","5,129,229,925.45"
短期借款,"18,050,000.00","13,950,000.00","12,450,000.00","8,950,000.00","30,310,831.25","30,566,731.25","26,691,431.25","19,258,987.90","6,000,000.00","6,850,000.00","6,850,000.00","6,850,000.00","6,850,000.00","8,000,000.00","10,823,509.43","28,544,670.18","106,422,504.99","59,439,236.39","46,388,884.81","54,240,522.59","37,233,033.22","39,442,422.17","19,444,965.81","22,635,897.76","60,382,091.54","54,004,632.32","13,460,419.93","29,774,560.32","95,896,263.71","27,099,642.45","20,500,000.00","247,481,257.20","254,576,887.75","498,868,688.48","679,151,493.97","691,702,492.16","758,911,087.60","928,090,842.24","763,975,441.18","958,632,965.96","1,361,672,404.90","1,789,601,210.59","1,706,693,367.71","1,783,673,774.81","2,316,935,944.63"
交易性金融资产,"951,415.00","1,675,298.39","2,492,991.16","500,000.00",,,,,,,,"169,852.50",,"765,800.00","10,188,200.00","18,937,655.06","12,971,615.06","8,072,060.00","9,502,575.60","4,486,227.90","4,105,350.00",,,,,"1,189,500.00","3,449,900.00",,,,,,,,,,,,,"6,740,000.00",,"6,125,700.00","2,804,000.00",,"1,416,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"1,174,410.00","263,400.00",,,,,,"4,710,000.00","3,459,376.50",,,,,,,,,,,,,,,
应收票据,"1,520,278.40","4,971,068.70","7,532,731.98","12,855,663.29","14,936,213.80","14,672,494.60","13,491,416.36","12,683,211.30","11,524,194.20","11,713,230.96","14,589,687.60","16,366,841.18","10,847,699.77","11,247,332.65","10,174,312.04","16,255,974.67","11,696,920.71","33,523,832.31","33,291,977.82","29,130,588.81","30,201,205.30","32,081,283.15","23,175,781.16","17,720,871.80","19,454,182.34","16,752,233.70","22,635,883.15","32,639,266.02","21,693,505.72","10,714,330.36","15,384,834.47","20,793,852.14","26,271,675.41","25,178,604.68","24,400,931.39","33,833,476.99","45,505,555.71","103,909,559.80","154,319,863.52","335,789,720.56","290,924,847.37","239,159,417.96","400,503,001.33","457,257,366.74","303,849,945.51"
应付票据,"79,769,050.00","132,339,050.00","133,603,000.00","95,091,421.84","83,128,737.24","110,929,315.40","97,899,000.00","69,440,000.00","51,850,000.00","54,958,000.00","77,530,000.00","66,100,000.00","35,820,000.00","49,130,000.00","46,460,000.00","42,350,000.00","39,988,300.00","33,551,568.00","27,303,268.00","24,080,373.70","23,643,454.21","24,818,802.51","18,590,046.00","6,285,324.00","4,716,199.00","15,644,143.00","23,500,447.80","10,323,575.00","15,581,745.40","21,169,074.53","47,570,660.85","29,886,035.72","24,757,868.32","19,205,113.34","9,636,862.02","12,699,534.97","11,093,425.91","84,843,402.68","121,250,438.51","1,386,429,084.01","1,205,428,540.54","1,394,516,926.50","1,946,859,076.81","1,958,834,286.69","1,893,631,336.23"
应收账款,"155,138,539.80","228,068,900.03","231,837,045.22","185,745,942.93","195,741,814.81","211,523,614.15","234,084,207.61","330,489,418.67","352,626,243.11","389,214,124.59","375,800,579.80","280,807,800.25","317,692,343.60","356,241,762.64","359,066,952.61","424,261,202.88","392,186,190.61","426,710,581.50","381,796,361.29","446,796,806.59","479,987,116.51","490,190,074.01","468,205,787.29","453,370,985.83","487,191,404.39","459,228,010.57","505,996,539.03","535,713,668.96","525,182,416.55","506,812,261.05","418,643,809.81","749,823,060.90","684,744,918.88","813,815,599.82","786,154,414.69","1,100,201,414.59","977,389,934.21","1,034,399,220.25","1,086,184,994.05","3,615,577,942.92","3,766,955,860.52","4,791,887,919.00","4,979,182,148.50","4,431,239,142.82","3,705,531,076.09"
应付账款,"151,253,449.88","181,796,581.07","174,522,126.94","224,943,634.13","154,474,516.84","192,487,695.08","195,587,738.41","327,019,553.04","330,675,597.62","379,640,086.19","367,345,995.17","261,568,502.68","262,168,697.09","253,660,302.09","240,444,216.18","417,755,301.24","329,840,055.11","342,683,381.54","358,693,850.22","377,731,860.50","445,993,853.10","467,849,605.43","379,541,846.68","445,261,681.76","391,668,223.16","354,401,077.92","380,978,081.28","460,772,909.02","383,184,099.05","481,255,799.39","501,638,114.63","725,230,725.72","696,780,406.55","609,903,128.68","650,318,823.55","943,074,760.90","895,658,047.14","859,198,055.68","922,789,930.36","3,419,692,634.14","3,373,712,920.33","3,717,995,517.26","3,933,461,114.06","3,703,986,562.38","3,038,981,653.10"
预付款项,"137,164,788.41","182,246,200.90","180,560,168.91","122,156,690.61","147,493,940.91","172,685,429.85","136,351,321.42","95,589,238.55","120,173,937.03","140,063,031.82","166,832,205.99","128,828,418.76","145,188,634.82","242,748,920.70","246,053,189.77","194,688,576.17","252,521,837.73","166,940,584.15","189,522,119.65","155,309,030.35","183,953,888.63","173,492,439.31","265,841,701.89","156,006,286.00","171,665,309.49","212,726,751.27","254,203,516.41","194,356,782.40","338,013,840.07","231,353,628.23","225,999,217.78","147,746,009.03","177,025,824.53","227,070,991.98","430,291,811.66","369,702,863.88","442,509,763.48","378,822,415.54","478,738,469.21","777,774,158.84","916,211,345.83","937,005,438.17","973,483,149.31","684,788,802.10","816,960,734.80"
预收款项,"128,167,699.44","199,705,645.30","185,626,321.65","82,599,687.62","249,845,690.83","206,425,118.10","83,852,447.14","79,700,711.51","150,316,922.25","194,685,938.78","178,994,410.93","97,968,168.90","131,512,973.18","219,553,486.69","240,072,317.83","104,707,740.57","151,787,061.09","155,102,025.26","259,027,570.08","145,771,707.34","188,895,834.42","154,393,970.12","338,677,531.89","136,287,150.68","166,953,189.10","256,886,406.70","361,718,030.00","127,371,791.40","272,113,235.28","64,024,574.47","132,286,654.41","89,038,864.95","90,371,201.34","62,352,379.14","82,559,398.83","55,624,186.79","46,222,449.22","51,501,232.51","234,544,822.56","532,360,713.88","682,363,096.70","629,980,032.67","583,505,672.50","431,928,703.08","488,874,956.71"
其他应收款,"64,322,462.65","71,866,350.48","80,500,103.13","14,820,332.78","14,374,976.20","12,201,984.66","9,018,989.39","9,925,939.27","29,151,111.81","4,420,351.43","4,170,369.96","3,025,478.35","3,288,575.29","3,370,012.46","4,820,151.56","2,709,373.08","3,777,396.57","4,691,526.65","2,949,111.35","3,119,315.41","4,190,766.98","3,808,355.08","4,048,549.78","3,977,981.81","3,208,118.85","4,065,368.07","5,993,328.56","4,538,098.30","5,065,182.32","3,695,864.47","19,086,755.78","3,973,953.72","5,954,023.76","7,492,288.62","10,051,706.54","16,342,073.42","13,637,056.88","10,997,256.77","6,608,762.26","157,134,978.72","150,125,043.91","112,594,690.56","104,915,572.25","88,200,845.45","110,263,129.23"
应付职工薪酬,"8,432,487.06","9,890,449.10","9,131,976.47","14,654,469.82","10,767,869.52","8,893,665.78","8,625,592.82","28,619,985.30","14,393,275.09","12,179,336.45","10,487,182.16","28,338,866.77","12,773,207.43","19,133,227.67","11,291,549.81","41,380,683.75","13,399,500.62","24,829,241.15","19,725,281.29","40,498,669.67","17,233,941.39","25,240,921.52","20,789,575.27","44,913,549.18","13,357,659.30","14,876,586.02","13,916,285.71","53,829,132.58","16,329,411.34","26,982,558.51","40,899,591.80","61,600,438.67","36,231,983.47","74,425,162.28","56,414,988.32","79,103,671.62","52,978,474.63","69,323,812.09","109,272,853.29","458,054,333.13","304,787,553.73","283,469,708.42","353,753,097.51","447,132,108.56","294,314,702.65"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
