科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"698,711,282.48","746,011,259.48","831,136,335.61","435,989,894.81","660,276,156.17","886,404,581.42","160,756,242.05","412,372,913.84","621,072,787.04","857,334,841.16","158,573,377.70","383,200,993.44","616,794,641.25","903,157,003.29","191,860,250.80","550,678,383.68","873,476,380.73","1,199,474,212.66","170,769,339.14","505,047,871.31","822,399,687.28","1,156,231,820.59","218,476,228.17","532,783,747.35","894,538,873.32","1,249,087,820.79","259,095,256.90","609,131,568.43","961,195,068.64","1,301,689,974.57","290,590,773.13","646,135,067.94","1,090,399,849.52","1,597,217,257.61","339,346,339.98"
二、营业利润,"62,232,850.58","47,696,890.82","58,828,205.69","40,103,077.09","44,836,226.37","45,745,407.26","-7,960,195.28","7,213,472.85","7,116,497.90","19,044,556.72","2,693,637.35","21,266,883.29","32,951,264.04","31,994,647.63","6,438,592.41","33,679,635.78","46,375,554.35","44,856,550.17","-1,557,369.36","24,185,725.22","24,028,127.98","24,509,010.70","-4,582,296.96","13,262,662.51","51,618,386.27","42,519,482.70","13,979,214.16","62,883,027.45","121,207,693.51","120,501,293.04","25,549,124.16","65,798,980.43","111,324,242.91","138,893,735.31","28,916,418.65"
减:营业成本,"555,822,054.91","581,071,096.61","666,633,630.52","346,671,865.87","537,907,393.84","733,853,646.02","139,704,302.60","343,742,543.59","525,081,721.61","718,863,860.20","135,527,915.12","315,770,375.99","509,597,794.93","752,181,492.98","156,612,881.04","447,139,903.83","717,670,531.01","1,002,235,880.61","138,321,099.63","401,280,566.76","669,057,930.09","952,455,138.20","183,564,049.98","431,472,928.14","708,748,644.65","984,379,935.62","208,639,182.37","477,758,024.21","747,692,959.17","1,015,094,187.09","231,306,324.70","497,211,139.89","842,960,350.84","1,236,757,027.35","261,094,751.58"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,224.00","40,894.61","32,134.28","3,668,710.91","5,207,370.04","6,594,616.85","602,233.19","2,550,245.94","4,412,207.55","6,394,337.00","392,493.68","1,667,426.36","3,733,880.22","6,141,954.60","141,578.46","2,534,795.04","4,065,656.00","5,665,920.44","252,505.70","2,327,096.60","4,630,053.99","8,057,295.83","588,589.00","1,989,428.92","4,520,348.29","11,710,108.42","1,721,908.09","5,757,397.84","10,455,915.00","13,903,766.99","2,861,526.26","7,144,125.89","11,436,589.40","14,529,438.48","2,055,451.26"
营业外收入,"27,720,102.32","32,063,447.18","52,150,679.68","26,612,257.57","39,401,153.94","40,014,712.49","388,202.21","28,176,316.63","50,986,628.60","52,650,743.44","2,034,131.10","26,795,072.87","35,126,581.75","66,889,669.03","7,655,183.24","25,576,231.55","36,716,633.55","55,153,809.19","5,508,851.22","16,340,227.23","28,687,152.76","32,258,377.32","8,210,318.69","19,254,634.56","23,955,524.40","52,606,341.60","8,500,777.02","5,557,220.43","6,128,012.30","4,620,967.45","4,691,228.45","6,556,804.13","6,869,764.01","9,149,037.17","721,257.35"
销售费用,"37,903,743.90","67,643,317.70","60,151,708.64","23,111,407.87","38,182,212.20","52,499,035.96","16,687,295.58","40,006,983.94","58,070,635.87","73,683,877.39","11,018,071.96","27,829,891.37","46,029,382.62","71,230,986.89","15,626,232.58","39,669,064.51","62,640,935.40","85,169,223.36","17,337,151.13","41,478,324.94","73,147,634.05","103,210,227.13","20,974,682.78","48,518,230.69","75,930,520.14","107,178,786.90","20,472,804.81","45,593,166.00","74,294,576.71","103,996,671.56","23,114,822.85","49,539,658.23","85,154,014.28","129,369,929.96","28,831,728.68"
减:营业外支出,"5,438,613.71","2,367,170.75","2,374,426.80","101,256.30","2,183,557.12","2,836,110.85","6,000.00","241,364.40","737,527.27","2,342,067.91","99,787.50","152,541.33","504,848.76","1,618,801.42","78,815.39","256,003.97","9,351,021.84","11,200,843.05","115,458.69","305,995.91","509,910.51","2,126,707.73","122,988.93","238,872.31","1,289,721.18","4,450,129.49","20,000.00","1,455,039.51","1,818,806.02","843,035.20","115,945.70","211,265.22","2,399,635.47","3,982,901.08","199,211.93"
管理费用,"31,683,365.88","32,694,716.30","35,630,384.04","17,803,200.87","27,959,044.30","40,488,142.28","12,813,038.26","23,122,665.95","32,871,297.69","45,481,676.02","10,483,530.27","20,575,674.37","30,478,380.53","43,462,274.37","14,496,359.95","29,183,644.23","43,932,839.60","61,743,788.06","17,106,320.78","33,523,782.95","49,748,443.71","68,835,831.83","19,234,440.44","39,169,956.06","57,207,353.87","77,830,656.68","13,862,714.97","30,364,726.38","44,335,494.81","98,237,661.70","17,914,813.74","43,822,337.10","65,137,620.49","106,717,985.30","22,950,844.77"
其中:非流动资产处置净损失,"1,223,082.49","90,507.01","391,139.86",,,"309,888.80",,"3,167.60","12,126.89","113,827.86","3,167.60","33,543.56","83,213.45","932,103.34","3,914.31","10,987.03","65,079.03","151,995.92",,"35,454.76","70,795.29","535,949.86","33,344.05","33,344.05","62,489.05","1,849,326.70",,"1,258,211.33","1,258,211.33",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"6,682,839.65","11,343,657.36","7,919,231.72","3,272,040.81","4,824,318.03","2,152,394.86","-1,090,432.30","-5,101,867.40","-7,318,442.55","-9,483,992.81","-1,539,169.05","-4,307,432.87","-6,394,236.02","-7,867,157.82","-1,297,042.97","-2,984,249.38","-2,664,725.30","-4,744,675.34","-690,368.74","51,669.33","-413,208.05","480,478.93","-139,875.55","315,004.47","-720,832.27","-6,542,841.17","423,655.03","-317,971.23","-1,059,582.59","-3,297,520.96","1,399,558.99","4,526,960.92","7,740,035.27","15,461,341.94","1,933,030.33"
三、利润总额,"84,514,339.19","77,393,167.25","108,604,458.57","66,614,078.36","82,053,823.19","82,924,008.90","-7,577,993.07","35,148,425.08","57,365,599.23","69,353,232.25","4,627,980.95","47,909,414.83","67,572,997.03","97,265,515.24","14,014,960.26","58,999,863.36","73,741,166.06","88,809,516.31","3,836,023.17","40,219,956.54","52,205,370.23","54,640,680.29","3,505,032.80","32,278,424.76","74,284,189.49","90,675,694.81","22,459,991.18","66,985,208.37","125,516,899.79","124,279,225.29","30,124,406.91","72,144,519.34","115,794,371.45","144,059,871.40","29,438,464.07"
资产减值损失,"4,385,203.56","5,984,580.02","1,945,040.72","1,363,591.39","1,363,591.39","5,075,338.19",,"840,993.97","840,993.97","3,352,651.64",,"401,276.56","401,276.56","6,015,906.27",,"1,840,467.02","1,840,467.02","6,155,260.08",,"1,369,007.98","1,369,007.98","9,743,992.22",,"265,707.24","265,313.36","35,042,552.63",,"-415,442.30","-420,692.30","-2,286,134.98",-233.64,"-1,934,706.15","-1,934,706.15","-1,170,563.72","-106,083.73"
减:所得税,"1,931,876.35","4,174,942.62","-4,296,439.47","1,726,730.71","1,492,258.45","-196,664.15","-4,381.79","-131,509.94","-141,159.79","-916,512.74","101,147.01","2,360,044.32","1,569,142.80","3,964,312.58","89,907.61","739,980.20","1,399,716.24","2,966,645.57","501,306.82","1,578,218.75","1,463,615.19","-699,036.20","-27,750.52","-115,020.46","-142,770.98","331,008.73","10,258.91","-56,281.37","1,913,913.15","3,749,056.08","541,064.54","2,536,256.38","4,346,139.87","3,713,979.55","-407,014.82"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,"3,307,805.11","1,163,361.52","2,205,785.74",,"-3,307,805.11",,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"463,893.94","4,000.00","4,000.00","4,000.00","4,000.00",,"2,125.00","2,125.00","2,125.00","3,101.63","3,101.63","3,101.63","3,101.63","158,350.67","384,877.35","384,877.35","1,607,734.72",,"-831,697.53","-831,697.53","7,752,349.14",,"4,384.94","3,030,860.99","6,338,666.10","4,222.53","4,222.53","4,222.53","4,222.53",,"4,222.53","485,584.17","1,055,617.22",
四、净利润,"82,582,462.84","73,218,224.63","112,900,898.04","64,887,347.65","80,561,564.74","83,120,673.05","-7,573,611.28","35,279,935.02","57,506,759.02","70,269,744.99","4,526,833.94","45,549,370.51","66,003,854.23","93,301,202.66","13,925,052.65","58,259,883.16","72,341,449.82","85,842,870.74","3,334,716.35","38,641,737.79","50,741,755.04","55,339,716.49","3,532,783.32","32,393,445.22","74,426,960.47","90,344,686.08","22,449,732.27","67,041,489.74","123,602,986.64","120,530,169.21","29,583,342.37","69,608,262.96","111,448,231.58","140,345,891.85","29,845,478.89"
