科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应付款,"220,097,386.99","81,329,508.93","44,744,520.69","43,682,688.72","28,233,879.52","11,146,154.16","22,895,398.99","106,596,405.52","57,445,761.05","24,583,193.96","76,136,954.48","88,689,912.51","94,259,596.58","142,962,195.50","306,203,196.00","428,989,194.77","304,622,618.36","176,324,855.20","299,700,025.99","296,576,194.49","137,287,239.83","39,439,739.12","45,445,679.54","148,571,341.06","51,066,168.03","31,300,521.74","67,813,825.85","58,696,332.90","52,391,257.90","89,002,886.43","70,418,844.18","66,460,427.53"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,"551,010,000.00","421,010,000.00","371,010,000.00","308,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","568,000,000.00","130,000,000.00","110,000,000.00",,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00"
其他流动资产,,,,,,,,,,,"110,000,000.00","280,000,000.00","15,761,299.74","1,365,178.50","140,480,478.24","146,516,234.92","108,897,976.91","120,897,976.91","144,191,571.83","140,150,739.80","123,237,940.50","103,768,311.69","102,584,140.18","109,576,959.60","154,026,761.64","114,288,055.15","42,326,490.04","14,306,482.06","362,486,724.85","331,868,663.83","168,258,614.70","223,401,186.54"
其他流动负债,,,,,,,,"1,118,000.00",,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"1,745,810,355.11","2,231,611,630.26","2,179,055,928.29","2,494,241,884.79","2,549,961,809.95","3,973,736,873.42","3,807,853,528.98","4,308,570,952.31","4,754,131,812.50","5,759,596,789.10","4,941,397,709.69","4,977,139,337.19","4,707,438,789.51","5,669,946,607.47","5,117,016,451.35","4,268,622,864.76","3,770,729,406.87","3,914,121,985.69","3,476,122,344.92","4,276,753,732.88","4,274,291,779.50","4,547,387,273.11","4,534,568,529.66","3,652,285,031.72","4,152,279,288.45","4,066,437,842.85","4,185,940,626.02","4,093,525,980.06","5,018,328,197.19","6,222,738,688.59","5,356,297,852.37","5,401,556,065.33"
流动负债合计,"1,781,758,573.30","2,232,034,339.41","2,149,897,538.43","2,430,026,141.66","2,458,026,151.85","2,559,108,793.77","2,409,279,588.37","2,845,097,580.26","3,319,411,070.02","4,333,890,874.21","3,558,397,353.58","3,646,831,736.38","3,935,858,339.83","4,872,936,691.00","4,255,605,680.91","3,594,762,479.81","3,351,593,714.13","3,477,159,581.76","3,349,801,113.52","4,171,690,619.66","3,719,798,766.56","4,071,028,817.88","3,903,073,816.30","3,039,761,126.34","3,559,756,093.82","3,458,098,526.30","3,560,530,535.91","3,328,459,557.03","4,451,084,927.43","5,605,669,547.42","4,729,992,326.98","4,802,008,080.93"
可供出售金融资产,,,,,,,,,,,,,"1,058,000.00","1,058,000.00","1,638,000.00","850,000.00","915,000.00","1,032,000.00","987,000.00","1,161,000.00","93,128,960.62","93,128,960.62","94,928,960.62","96,163,960.62","194,403,614.85","194,403,614.85","194,403,614.85","179,778,614.85","180,255,815.83","210,255,815.83","210,255,815.83","210,255,815.83"
长期借款,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","40,000,000.00","40,000,000.00","20,000,000.00","20,000,000.00"
持有至到期投资,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"21,233,973.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"288,202.56"
长期股权投资,"111,205,980.53","95,213,323.34","151,775,262.69","155,717,014.30","160,789,782.66","161,746,544.66","163,103,200.82","151,584,292.99","143,798,402.27","143,803,511.19","139,070,450.20","172,503,519.00","247,596,992.29","233,206,073.86","381,153,660.10","364,688,365.79","395,238,193.19","382,589,562.41","603,018,758.23","632,730,603.96","637,904,136.89","742,630,352.91","682,364,123.81","696,239,788.99","617,498,181.32","631,750,454.36","628,743,362.07","639,136,066.20","655,698,423.00","636,685,058.57","626,913,369.47","623,325,316.09"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"23,070,792.82","21,894,864.09","20,639,934.51","19,698,737.19","50,235,454.20","49,921,721.76","49,039,303.25","48,446,019.17","47,853,007.63","47,235,115.48","46,562,394.38","45,955,085.99","45,347,777.60","44,740,469.21","44,133,160.82","51,772,165.85","52,896,518.82","52,222,383.69","51,548,253.94","50,874,318.31","50,235,251.36","48,105,286.64","47,393,714.59","46,717,011.22","46,039,930.37","45,368,308.79","44,696,687.21","44,025,065.63","47,485,311.57","46,782,977.28","46,291,556.26","48,432,566.59"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"87,117,807.68","66,443,546.86","65,618,154.53","169,211,846.77","154,890,294.46","155,324,942.91","155,219,301.60","167,130,323.34","175,354,635.00","185,130,230.68","224,797,910.32","224,997,518.70","263,350,131.94","270,806,133.78","278,240,896.93","283,869,798.40","283,729,433.57","284,055,259.03","305,843,716.20","308,882,391.70","471,669,631.61","482,198,650.10","464,503,157.07","462,700,108.28","547,373,001.10","546,897,911.16","532,892,447.78","520,909,745.24","565,621,442.70","554,700,272.35","573,832,358.42","580,694,923.47"
递延所得税负债,,,,,,,,,,,,,,,,,"79,552.50","79,552.50","97,552.50","141,052.50","18,397.50","18,397.50","1,650.00","1,650.00","163,000.00","92,515.00",,,"756,492.50","18,895.00","1,622,564.03","1,624,521.53"
在建工程,"6,634,608.34","8,467,540.25","98,964,494.80","25,615,644.71","2,620,555.50","4,444,943.00","8,206,777.00","16,740,060.26","34,101,837.22","40,925,678.74","68,000,527.13","106,566,884.35","30,691,091.26","37,860,283.51","55,750,444.33","73,317,468.19","128,397,226.99","156,466,782.54","160,194,069.05","193,215,187.99","61,888,063.26","84,046,453.90","78,280,593.11","85,988,670.18","3,247,391.80","5,433,845.93","57,253,977.18","59,870,896.96","4,896,765.71","7,927,905.80","9,051,302.65","9,611,768.33"
其他非流动负债,,,,,,,,,"3,465,050.00","3,437,100.00","3,714,750.00","3,883,616.66","5,764,529.99","5,839,049.99","7,053,549.99","9,365,902.99","12,613,980.58","12,485,437.28","12,313,284.95","14,103,792.23",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"21,233,973.20",,,,,,,,"3,465,050.00","3,437,100.00","3,714,750.00","3,883,616.66","5,764,529.99","5,839,049.99","7,053,549.99","9,365,902.99","12,693,533.08","12,564,989.78","12,410,837.45","74,244,844.73","73,934,322.81","73,752,746.49","75,251,089.33","75,064,513.01","76,033,786.69","75,596,800.84","75,343,393.10","74,909,525.78","55,465,027.82","59,307,451.53","42,231,457.89","42,026,747.48"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,802,992,546.50","2,232,034,339.41","2,149,897,538.43","2,430,026,141.66","2,458,026,151.85","2,559,108,793.77","2,409,279,588.37","2,845,097,580.26","3,322,876,120.02","4,337,327,974.21","3,562,112,103.58","3,650,715,353.04","3,941,622,869.82","4,878,775,740.99","4,262,659,230.90","3,604,128,382.80","3,364,287,247.21","3,489,724,571.54","3,362,211,950.97","4,245,935,464.39","3,793,733,089.37","4,144,781,564.37","3,978,324,905.63","3,114,825,639.35","3,635,789,880.51","3,533,695,327.14","3,635,873,929.01","3,403,369,082.81","4,506,549,955.25","5,664,976,998.95","4,772,223,784.87","4,844,034,828.41"
生产性生物资产,,,,,,,,,,,,,"5,980,284.37","6,568,671.07","7,119,581.12","8,346,522.25","7,942,613.39","8,278,098.94","8,883,784.33","9,347,210.98","11,741,259.73","12,426,542.24","12,196,220.81","13,008,134.01","14,261,917.22","15,020,575.43","16,124,685.54","17,261,615.00","17,526,103.59","17,766,834.88","19,440,087.25","20,476,987.11"
实收资本(或股本),"60,000,000.00","80,000,000.00","112,000,000.00","112,000,000.00","112,000,000.00","149,500,000.00","239,200,000.00","239,200,000.00","239,200,000.00","239,200,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","478,400,000.00","717,600,000.00","717,600,000.00","717,600,000.00","717,600,000.00","717,600,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"4,187,323.24","69,976,532.62","124,615,663.19","124,615,663.19","124,615,663.19","1,389,382,102.24","1,299,660,009.58","1,299,695,681.95","1,299,132,990.10","1,299,132,990.10","1,059,932,990.10","1,048,442,929.98","1,045,047,333.91","1,045,047,333.92","1,045,477,983.91","1,043,554,847.00","1,043,927,071.43","1,043,995,501.04","1,043,828,771.67","1,043,934,466.67","1,047,259,537.27","1,047,259,537.27","1,046,750,877.29","1,046,809,946.78","1,046,984,146.41","1,046,984,146.41","1,044,584,686.49","805,119,798.69","804,550,430.29","804,622,489.66","804,550,430.29","803,995,365.70"
无形资产,"14,166,695.71","14,289,383.27","53,484,092.81","57,069,281.74","67,306,482.46","73,854,762.77","73,206,518.16","86,994,460.33","82,458,927.20","88,185,198.72","112,532,373.55","108,724,401.68","142,651,684.27","147,256,505.45","168,478,994.82","173,425,952.74","175,906,721.47","174,358,921.53","172,527,192.60","171,222,814.06","175,484,681.74","174,153,977.61","173,231,885.18","171,895,480.32","171,324,749.37","170,259,668.94","168,510,514.37","167,054,660.73","161,976,700.13","160,495,150.24","202,706,939.83","201,140,751.43"
盈余公积,"5,721,688.93","5,899,693.35","13,448,714.98","13,448,714.98","23,670,850.33","23,670,850.33","23,670,850.33","23,670,850.33","32,386,539.99","32,386,539.99","32,386,539.99","35,032,263.89","48,235,321.92","48,235,321.91","48,235,321.92","48,235,321.92","59,504,001.21","59,504,001.21","59,504,001.21","59,504,001.21","67,813,099.34","67,813,099.34","67,813,099.34","67,813,099.34","80,639,419.37","80,639,419.37","80,639,419.37","80,639,419.37","83,574,390.65","83,574,390.65","83,574,390.65","83,574,390.65"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"1,178,865.19","1,177,343.52","1,177,343.52","12,102,490.43","12,102,490.43","12,485,044.87","15,522,992.77","15,522,992.77","15,532,839.97","15,492,506.90","15,492,506.90","15,492,506.90","15,492,506.90","15,492,506.90","15,492,506.90","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94","15,466,941.94"
未分配利润,"55,588,568.07","31,593,920.00","141,801,057.80","213,670,734.91","246,216,795.57","274,908,863.11","267,352,965.78","321,329,480.29","305,844,633.01","319,633,499.30","310,283,522.87","331,536,041.21","314,947,553.74","333,164,233.56","366,318,908.13","334,145,166.65","346,115,046.09","371,174,370.12","402,458,244.96","385,270,772.42","430,286,779.89","463,963,724.55","527,142,484.84","530,735,601.08","540,013,891.34","566,768,512.39","626,666,590.11","593,791,175.51","591,841,166.92","633,423,267.78","683,079,210.67","662,866,731.65"
长期待摊费用,,,"60,600.41","14,857.60","11,193,820.00","11,488,907.57","8,439,965.10","8,380,882.91","13,768,257.87","14,336,711.49","5,105,321.33","9,603,820.02","19,624,387.28","15,728,220.11","11,991,602.75","10,326,932.98","9,801,530.47","9,334,976.76","10,431,498.26","8,602,962.01","18,691,217.83","16,037,250.11","14,772,486.95","12,571,909.96","11,098,811.29","11,897,271.73","8,429,187.38","7,776,415.11","19,190,368.29","17,369,535.88","14,882,175.85","14,493,326.55"
少数股东权益,"62,379,847.97","20,364,926.77","29,916,948.83","28,708,912.48","33,938,485.45","35,386,553.42","27,789,848.10","62,015,018.43","54,218,569.20","56,274,749.08","107,756,353.84","113,470,562.66","141,078,820.65","142,165,220.77","142,354,990.76","141,603,748.98","149,643,575.36","155,962,884.36","168,867,450.40","166,435,837.43","154,546,699.07","175,084,282.79","182,071,555.09","173,329,380.04","155,162,574.11","160,031,606.54","149,512,479.15","157,647,715.10","153,939,831.84","159,246,309.15","181,936,341.14","183,493,830.97"
递延所得税资产,"1,863,734.52","1,949,124.08","2,099,497.16","620,416.53","1,060,421.88","711,963.46","1,075,125.61","778,853.23","3,518,860.07","2,513,458.20","3,599,322.39","3,339,034.24","15,280,922.32","5,437,728.82","13,952,637.20","20,724,556.30","13,976,721.36","14,308,486.57","10,655,180.01","11,944,558.56","11,722,790.32","12,119,455.59","13,770,367.29","14,641,198.99","17,296,347.89","15,971,329.23","18,091,035.36","18,852,679.21","30,053,877.57","31,041,931.75","32,903,152.06","33,149,330.27"
外币报表折算价差,,,"18,041.97","-280,483.59","-409,325.28","-726,503.32","-809,541.64","-1,203,901.53","2,504,230.96","-1,051,715.56","2,296,989.04","3,334,940.82","2,173,205.67","2,343,834.90","1,551,986.57","1,409,999.88","1,148,931.73","1,499,635.79","1,443,885.23",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"480,000,000.00","480,000,000.00","250,000,000.00","380,000,000.00","588,000,000.00","588,000,000.00","701,010,000.00","701,010,000.00","151,020,430.00","151,020,430.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,"150,140,430.00","150,140,430.00","140,830,430.00","140,830,430.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"245,059,619.60","208,257,781.89","392,642,036.91","427,947,798.84","448,096,811.16","457,493,786.13","458,290,191.54","481,233,757.42","502,031,270.78","523,307,248.02","611,770,789.73","683,792,754.41","1,264,066,316.20","1,258,185,078.58","1,227,981,970.84","1,382,854,602.47","1,672,296,466.16","1,686,138,978.37","2,040,591,959.52","2,104,483,554.47","1,698,978,930.26","1,831,359,866.62","1,746,908,451.37","1,765,393,204.51","1,788,010,887.15","1,802,469,922.36","1,834,612,453.68","1,670,132,700.87","1,848,312,180.33","1,848,632,854.52","1,892,574,129.56","1,897,878,157.61"
所有者权益(或股东权益)合计,"187,877,428.21","207,835,072.74","421,800,426.77","492,163,541.97","540,032,469.26","1,872,121,865.78","1,856,864,132.15","1,944,707,129.47","1,933,286,963.26","1,945,576,062.91","1,991,056,395.84","2,010,216,738.56","2,029,882,235.89","2,049,355,945.06","2,082,339,191.29","2,047,349,084.43","2,078,738,625.82","2,110,536,392.52","2,154,502,353.47","2,135,301,822.96","2,179,537,620.39","2,233,965,575.36","2,303,152,075.40","2,302,852,596.88","2,304,500,295.09","2,335,212,438.07","2,384,679,150.69","2,360,289,598.12","2,360,090,422.27","2,406,394,544.16","2,476,648,197.06","2,455,399,394.53"
资产总计,"1,990,869,974.71","2,439,869,412.15","2,571,697,965.20","2,922,189,683.63","2,998,058,621.11","4,431,230,659.55","4,266,143,720.52","4,789,804,709.73","5,256,163,083.28","6,282,904,037.12","5,553,168,499.42","5,660,932,091.60","5,971,505,105.71","6,928,131,686.05","6,344,998,422.19","5,651,477,467.23","5,443,025,873.03","5,600,260,964.06","5,516,714,304.44","6,381,237,287.35","5,973,270,709.76","6,378,747,139.73","6,281,476,981.03","5,417,678,236.23","5,940,290,175.60","5,868,907,765.21","6,020,553,079.70","5,763,658,680.93","6,866,640,377.52","8,071,371,543.11","7,248,871,981.93","7,299,434,222.94"
负债和所有者(或股东权益)合计,"1,990,869,974.71","2,439,869,412.15","2,571,697,965.20","2,922,189,683.63","2,998,058,621.11","4,431,230,659.55","4,266,143,720.52","4,789,804,709.73","5,256,163,083.28","6,282,904,037.12","5,553,168,499.42","5,660,932,091.60","5,971,505,105.71","6,928,131,686.05","6,344,998,422.19","5,651,477,467.23","5,443,025,873.03","5,600,260,964.06","5,516,714,304.44","6,381,237,287.35","5,973,270,709.76","6,378,747,139.73","6,281,476,981.03","5,417,678,236.23","5,940,290,175.60","5,868,907,765.21","6,020,553,079.70","5,763,658,680.93","6,866,640,377.52","8,071,371,543.11","7,248,871,981.93","7,299,434,222.94"
