科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"8,190,886.28","5,366,942.56","15,023,341.39","12,753,938.50","9,536,065.61","1,827,680.33","3,432,314.91","11,824,476.71","14,366,953.37","4,401,240.82","6,490,919.79","5,638,418.62","2,814,344.43","1,598,633.47","3,931,659.18","3,417,644.17","3,697,106.95","4,979,008.09","5,455,849.15","7,593,407.11","2,820,634.11","21,008,760.06","6,598,666.68","3,742,938.15","2,595,045.19","1,321,043.60","3,914,133.15","6,748,472.20","1,435,849.56","1,683,161.04","13,962,821.50","3,624,039.57"
应付职工薪酬,"3,485,137.76","4,266,330.27","5,329,441.49","4,567,731.49","5,015,151.50","5,024,099.64","5,215,101.49","5,374,421.49","5,800,760.49","12,504,901.49","4,505,026.51","3,930,547.88","4,633,515.92","14,750,231.32","8,422,322.75","8,012,944.34","9,116,617.57","13,235,374.71","6,751,103.87","4,279,277.53","7,197,004.82","19,163,697.92","13,964,883.15","8,166,614.61","10,209,809.05","33,848,317.58","28,384,683.32","15,104,106.47","19,268,442.51","36,041,684.26","18,027,829.74","11,752,720.73"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,818,785.66","-6,692,187.19","-311,010.44","13,833,658.24","4,409,118.69","-287,369.45","-1,141,031.68","8,275,169.12","1,957,314.97","8,248,732.44","5,771,996.61","9,365,101.01","2,757,413.01","7,917,343.63","-6,790,581.89","-6,151,695.78","7,926,603.78","15,772,140.74","11,388,995.10","14,331,935.82","10,081,452.33","17,500,534.79","19,388,796.98","18,919,128.38","29,457,547.66","76,757,658.81","78,596,433.21","56,470,729.47","62,790,075.66","73,434,100.25","47,471,503.73","39,853,832.31"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"27,675.70","437,099.00","237,622.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"32,188,563.93","32,188,563.93",,,"16,800,000.00",,,,,,,,,,,,"47,320,000.00",,,,
存货,"55,481,632.72","130,893,269.95","156,882,110.54","116,242,851.37","140,759,585.66","185,563,237.74","193,795,069.68","149,487,003.04","158,965,820.42","171,373,812.93","168,582,425.32","136,578,416.67","151,536,157.58","141,543,504.45","162,804,892.04","163,053,887.43","186,563,155.75","185,253,817.21","204,098,299.29","192,270,221.25","175,624,734.28","172,641,046.94","186,432,442.79","171,917,529.66","166,312,957.00","176,068,904.54","216,544,523.55","125,949,863.91","196,346,187.31","196,187,816.75","227,122,773.85","184,495,976.60"
其他应付款,"72,458,958.71","70,398,279.15","39,832,379.45","40,630,472.12","44,485,494.26","45,251,275.33","45,272,485.09","45,755,736.41","47,648,108.33","22,086,651.39","26,653,226.56","18,015,309.79","36,845,665.79","33,952,339.66","110,252,404.49","44,014,528.74","39,179,300.65","63,600,793.60","47,742,221.20","24,950,941.83","31,279,589.38","32,217,186.73","35,373,147.18","37,374,869.79","31,818,560.47","45,945,178.50","44,271,954.22","42,087,612.25","47,369,278.40","54,608,187.72","127,126,459.90","74,417,830.60"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,"28,925,670.31","283,426,453.66","223,749,291.79","229,688,768.13","247,225,748.76","248,679,816.23","245,162,041.81","244,553,574.06","336,590,505.39","419,681,940.20","462,332,215.16","588,832,215.16","737,273,019.65","974,296,732.05","1,000,433,292.02","894,874,616.70"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"629,435,814.94","718,667,847.29","1,013,807,253.22","957,455,698.74","1,033,297,067.32","1,679,780,451.78","1,708,966,881.32","1,676,563,590.06","1,773,632,106.55","1,783,195,674.69","1,890,115,446.26","1,879,831,277.37","1,903,615,062.06","1,557,789,254.81","1,485,997,058.26","1,396,919,953.91","1,371,618,824.11","1,479,908,610.61","1,500,130,207.61","1,692,056,846.35","1,743,143,221.24","1,854,751,497.53","1,848,247,487.34","1,865,690,872.29","1,991,327,381.60","2,218,448,865.36","2,344,883,706.97","2,359,568,601.85","2,628,776,978.59","3,199,773,845.24","3,349,719,184.94","3,223,028,504.88"
流动负债合计,"695,068,503.85","727,994,772.32","945,436,186.30","824,502,269.80","868,441,075.51","767,077,067.75","760,301,518.49","705,673,470.80","789,015,610.21","830,012,863.69","925,413,488.85","974,971,308.32","1,063,132,926.74","954,245,189.09","953,965,331.76","944,914,342.98","930,797,165.98","952,229,196.33","961,222,731.97","1,120,298,054.01","1,147,742,913.63","1,284,475,780.03","1,235,523,584.21","1,243,214,588.73","1,284,133,548.83","1,433,878,394.98","1,389,489,639.06","1,322,370,607.74","1,438,809,786.68","1,821,279,448.93","2,045,879,598.15","1,814,564,574.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,"165,000,000.00","65,000,000.00","120,000,000.00","108,000,000.00",,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,056,164.00","34,056,164.00","34,056,164.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"234,096,188.75","393,990,018.34","418,664,909.78","410,510,064.41","398,088,085.96","443,359,960.64","431,334,148.53","426,063,137.95","419,493,021.51","420,015,559.76","417,256,523.92","410,823,523.05","469,123,652.84","458,584,623.62","445,283,568.11","556,208,647.24","540,894,352.16","536,905,665.15","735,601,801.50","743,695,840.31","727,688,212.97","731,596,753.04","754,078,998.52","761,337,391.02","747,041,438.31","825,552,195.39","802,458,084.91","782,664,656.23","763,025,893.95","761,411,737.15","778,966,191.85","768,772,992.50"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,"2,234,806.20","2,217,209.30","2,199,612.40","2,182,015.50","2,164,418.61","2,146,821.71","2,129,224.80","2,854,917.57","2,826,945.76"
在建工程,"181,468,087.67","30,172,371.13","38,666,747.26","47,787,387.49","51,777,125.62","1,217,766.40","152,423.56","250,932.21","230,372.69","40,817,186.55","47,557,738.54","69,310,315.76","80,937,296.24","169,563,816.08","224,173,939.63","140,847,471.70","191,088,548.24","219,043,354.39","26,351,524.54","7,858,077.93","8,489,829.87","40,094,966.40","14,201,075.22","20,006,396.99","21,205,848.08","51,008,586.86","57,679,738.45","60,374,473.81","60,749,096.77","47,961,010.53","54,057,941.07","52,443,871.32"
其他非流动负债,,,,,,,,,,,,,"5,133,375.00","6,594,291.63","6,758,745.62","6,731,995.61","8,563,145.60","3,264,901.49","3,264,901.49","3,264,901.49",,,,,,,,,,,,
工程物资,"18,578.66",,"3,304,797.55","3,304,797.55","3,304,797.55","3,304,797.55","3,304,797.55",,,"31,707.70","42,307.70","42,307.70",,300.00,"42,134.18","13,086.92","2,115,289.40","2,051,282.09","39,316.24",,"1,393,827.26","77,422.50","39,237.50","14,363.22","14,363.22","14,363.22","14,363.22","14,363.22","14,363.22","14,363.22","14,363.22","14,363.22"
非流动负债合计,,,,,,,,,,,,,"5,133,375.00","6,594,291.63","6,758,745.62","6,731,995.61","8,563,145.60","12,897,766.19","12,497,486.22","12,404,209.28","12,310,932.34","12,502,897.50","12,409,620.56","14,551,149.82","14,440,275.98","16,629,722.71","19,486,419.06","16,255,502.15","16,084,585.23","50,294,972.93","55,110,633.20","54,788,428.89"
固定资产清理,,,,,,,,,"189,547.50",,,,,,,,,,,,,,,,,,,,,,,
负债合计,"695,068,503.85","727,994,772.32","945,436,186.30","824,502,269.80","868,441,075.51","767,077,067.75","760,301,518.49","705,673,470.80","789,015,610.21","830,012,863.69","925,413,488.85","974,971,308.32","1,068,266,301.74","960,839,480.72","960,724,077.38","951,646,338.59","939,360,311.58","965,126,962.52","973,720,218.19","1,132,702,263.29","1,160,053,845.97","1,296,978,677.53","1,247,933,204.77","1,257,765,738.55","1,298,573,824.81","1,450,508,117.69","1,408,976,058.12","1,338,626,109.89","1,454,894,371.91","1,871,574,421.86","2,100,990,231.35","1,869,353,003.00"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","210,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","280,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00","728,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,,,,"670,745,565.51","670,745,565.51","670,745,565.51","670,745,565.51","670,745,565.51","670,745,565.51","670,745,565.51","670,745,565.51","670,745,565.51","639,556,713.78","639,202,197.42","639,202,197.42","639,332,909.04","639,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04","191,332,909.04"
无形资产,"17,155,277.35","17,122,768.54","17,037,543.61","16,772,211.76","16,640,407.34","16,509,232.40","16,390,921.28","16,268,200.16","16,137,079.04","16,006,232.79","15,867,259.33","40,051,318.49","48,401,321.73","48,112,061.24","58,300,612.90","57,991,186.98","57,690,720.05","57,267,526.69","56,923,913.76","56,559,477.16","56,228,959.92","55,905,564.24","56,946,736.81","65,548,675.37","65,141,001.52","64,758,541.35","64,350,075.54","58,221,046.95","57,844,212.44","57,467,377.93","62,772,265.28","62,362,908.71"
盈余公积,"13,279,205.46","19,509,632.63","25,513,163.01","25,513,163.01","25,513,163.01","32,459,976.18","32,459,976.18","32,459,976.18","32,459,976.18","34,832,726.52","34,832,726.52","34,832,726.52","34,832,726.52","45,682,259.57","45,682,259.57","45,682,259.57","45,682,259.57","46,770,824.92","46,770,824.92","46,770,824.92","46,770,824.92","47,597,587.65","47,597,587.65","47,597,587.65","47,597,587.65","55,974,065.08","55,974,065.08","55,974,065.08","55,974,065.08","64,891,915.57","64,891,915.57","64,891,915.57"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,"16,953,980.63","16,953,980.63","16,953,980.63","16,953,980.63","16,953,980.63","16,953,980.63","16,953,980.63","178,936,094.10","178,936,094.10"
未分配利润,"60,207,106.17","115,638,662.88","210,437,596.22","267,616,409.05","287,931,491.41","282,535,440.72","301,227,006.02","312,702,341.71","319,284,940.27","326,223,349.38","336,387,867.40","345,805,562.39","353,722,619.12","345,439,276.86","355,670,139.51","358,613,495.85","370,746,083.84","370,167,863.40","385,355,213.25","406,793,887.44","416,278,191.40","423,461,675.70","463,467,683.38","509,819,152.89","581,329,912.58","756,158,500.54","908,448,290.12","970,682,394.13","1,104,586,250.34","1,237,256,937.74","1,325,762,407.46","1,412,279,246.92"
长期待摊费用,,,"498,297.33","444,908.32","418,213.81","391,519.30","364,824.79","338,130.28","311,435.77","284,741.26","258,046.75","685,002.24","835,798.92","375,500.74","453,753.19","93,455.21","286,435.10","247,173.10","130,513.36","271,069.00","253,272.84",,,"30,638.96","26,043.14","125,320.32","111,821.10","98,321.88","327,541.11","71,323.44","1,500,996.67","1,372,588.93"
少数股东权益,"86,433,474.58","89,219,746.54","102,780,928.90","110,957,797.26","113,896,810.00","114,090,730.76","117,823,945.57","120,148,462.52","120,763,878.62","121,872,716.44","126,675,013.23","97,696,306.29","99,475,430.32","99,909,278.39","274,359.36",,,,,,,,,,,,,,,,"25,007,124.20","27,283,267.06"
递延所得税资产,"2,790,857.29","2,381,743.87","2,080,662.42","2,153,947.51","2,080,662.42","2,126,943.14","2,126,943.14","2,341,480.79","2,341,480.79","3,118,423.37","2,733,881.32","3,050,744.39","3,862,248.45","2,904,526.17","2,904,526.17","3,269,219.17","3,483,440.37","5,386,393.57","5,401,572.62","4,528,062.05","4,738,544.87","4,587,810.17","4,584,375.34","4,585,555.24","4,702,992.06","5,993,689.29","6,892,039.65","6,555,793.34","6,542,742.03","9,034,259.52","8,948,972.55","7,833,879.84"
外币报表折算价差,"-23,485.40","-28,065.20","-107,663.26","-160,623.34","-176,179.91","-218,109.71","82,928.40","95,654.73","65,073.06","-217,695.42","-223,457.69","-256,980.03","-267,262.97","-285,778.39","248,042.84","198,729.70",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"435,528,989.72","443,666,901.88","480,252,957.95","480,973,317.04","472,309,292.70","466,910,219.43","453,674,058.85","445,261,881.39","438,702,937.30","480,273,851.43","483,715,757.56","523,963,211.63","603,160,318.18","844,540,827.85","796,158,534.18","878,423,067.22","903,558,785.32","820,901,394.99","824,448,642.02","812,912,526.45","798,792,647.73","832,262,516.35","829,850,423.39","868,477,001.43","855,085,666.96","964,406,677.06","948,460,103.50","924,882,636.06","905,457,830.15","892,914,052.42","1,085,196,824.74","1,071,736,698.62"
所有者权益(或股东权益)合计,"369,896,300.81","434,339,976.85","548,624,024.87","613,926,745.98","637,165,284.51","1,379,613,603.46","1,402,339,421.68","1,416,152,000.65","1,423,319,433.64","1,433,456,662.43","1,448,417,714.97","1,428,823,180.68","1,438,509,078.50","1,441,490,601.94","1,321,431,515.06","1,323,696,682.54","1,335,817,297.85","1,335,683,043.08","1,350,858,631.44","1,372,267,109.51","1,381,882,023.00","1,390,035,336.35","1,430,164,705.96","1,476,402,135.17","1,547,839,223.75","1,732,347,424.73","1,884,367,752.35","1,945,825,128.02","2,079,340,436.83","2,221,113,475.80","2,333,925,778.33","2,425,412,200.50"
资产总计,"1,064,964,804.66","1,162,334,749.17","1,494,060,211.17","1,438,429,015.78","1,505,606,360.02","2,146,690,671.21","2,162,640,940.17","2,121,825,471.45","2,212,335,043.85","2,263,469,526.12","2,373,831,203.82","2,403,794,489.00","2,506,775,380.24","2,402,330,082.66","2,282,155,592.44","2,275,343,021.13","2,275,177,609.43","2,300,810,005.60","2,324,578,849.63","2,504,969,372.80","2,541,935,868.97","2,687,014,013.88","2,678,097,910.73","2,734,167,873.72","2,846,413,048.56","3,182,855,542.42","3,293,343,810.47","3,284,451,237.91","3,534,234,808.74","4,092,687,897.66","4,434,916,009.68","4,294,765,203.50"
负债和所有者(或股东权益)合计,"1,064,964,804.66","1,162,334,749.17","1,494,060,211.17","1,438,429,015.78","1,505,606,360.02","2,146,690,671.21","2,162,640,940.17","2,121,825,471.45","2,212,335,043.85","2,263,469,526.12","2,373,831,203.82","2,403,794,489.00","2,506,775,380.24","2,402,330,082.66","2,282,155,592.44","2,275,343,021.13","2,275,177,609.43","2,300,810,005.60","2,324,578,849.63","2,504,969,372.80","2,541,935,868.97","2,687,014,013.88","2,678,097,910.73","2,734,167,873.72","2,846,413,048.56","3,182,855,542.42","3,293,343,810.47","3,284,451,237.91","3,534,234,808.74","4,092,687,897.66","4,434,916,009.68","4,294,765,203.50"
