科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"774,213,000.00","1,641,218,000.00","1,364,453,000.00","773,488,000.00","310,414,000.00","492,662,000.00","751,807,000.00","585,169,000.00","1,163,084,000.00","1,252,708,000.00","2,033,246,000.00","1,830,843,000.00","1,902,042,000.00","1,109,254,000.00","925,992,000.00","851,112,000.00","551,726,000.00","566,276,000.00","430,981,000.00","796,210,000.00","592,335,000.00","664,431,000.00","388,711,000.00","387,736,000.00","739,908,000.00","554,725,000.00","349,835,000.00","913,265,000.00","474,518,000.00","887,174,000.00","612,817,000.00","515,212,000.00","300,125,000.00","440,705,000.00","487,073,000.00","540,911,000.00","433,487,000.00","215,205,000.00","425,236,000.00","478,990,000.00","490,499,000.00","425,062,000.00","1,253,003,000.00","1,090,790,000.00","838,069,000.00","572,836,000.00","300,220,000.00","197,521,000.00","159,117,000.00"
短期借款,,,,,,"218,000,000.00","488,000,000.00","270,000,000.00","270,000,000.00",,"210,000,000.00","210,000,000.00","230,000,000.00","52,420,000.00",,,,"50,000,000.00","70,000,000.00","70,000,000.00","45,000,000.00","15,000,000.00",,,,,,"30,000,000.00",,,,"300,000.00",,,"217,800,000.00","417,400,000.00","348,400,000.00","348,100,000.00",,,,,,,,,,,
交易性金融资产,"70,769,000.00","89,642,000.00","133,546,000.00","142,732,000.00","112,808,000.00","85,713,000.00","16,970,000.00","5,862,000.00","5,862,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500,000.00","3,500,000.00",,,,,,,,,,,,,,,,,,,
应收账款,"16,022,000.00","14,670,000.00","13,758,000.00","17,064,000.00","19,528,000.00","14,576,000.00","12,826,000.00","9,409,000.00","8,382,000.00","12,267,000.00","11,984,000.00","8,162,000.00","6,767,000.00","9,928,000.00","14,276,000.00","7,331,000.00","13,671,000.00","6,827,000.00","8,461,000.00","7,862,000.00","9,241,000.00","5,455,000.00","6,440,000.00","12,236,000.00","14,869,000.00","14,609,000.00","67,426,000.00","23,518,000.00","23,729,000.00","31,910,000.00","30,214,000.00","44,234,000.00","42,175,000.00","30,304,000.00","29,963,000.00","49,933,000.00","57,730,000.00","59,642,000.00","54,511,000.00","53,906,000.00","55,103,000.00","52,926,000.00","59,232,000.00","55,554,000.00","55,830,000.00","55,448,000.00","55,619,000.00","46,591,000.00","14,520,000.00"
应付账款,"493,770,000.00","431,384,000.00","268,376,000.00","652,827,000.00","539,176,000.00","674,621,000.00","768,061,000.00","771,245,000.00","728,569,000.00","656,036,000.00","568,858,000.00","664,048,000.00","642,383,000.00","694,120,000.00","643,437,000.00","633,391,000.00","587,739,000.00","567,852,000.00","640,800,000.00","620,482,000.00","519,634,000.00","464,524,000.00","441,571,000.00","534,738,000.00","519,037,000.00","500,935,000.00","228,173,000.00","410,393,000.00","401,696,000.00","266,247,000.00","608,530,000.00","606,949,000.00","585,043,000.00","532,040,000.00","513,785,000.00","520,262,000.00","448,066,000.00","446,728,000.00","436,487,000.00","429,403,000.00","393,121,000.00","120,814,000.00","104,058,000.00","93,342,000.00","95,984,000.00","90,989,000.00",,"77,262,000.00",
预付款项,"107,331,000.00","165,210,000.00","468,849,000.00","1,009,747,000.00","964,166,000.00","314,476,000.00","483,256,000.00","199,476,000.00","418,204,000.00","470,627,000.00","237,405,000.00","815,190,000.00","528,437,000.00","232,051,000.00","289,665,000.00","310,794,000.00","376,800,000.00","361,660,000.00","454,665,000.00","227,148,000.00","240,432,000.00","326,102,000.00","237,821,000.00","146,482,000.00","188,766,000.00","144,965,000.00","386,971,000.00","208,431,000.00","167,128,000.00","438,677,000.00","359,059,000.00","349,376,000.00","553,360,000.00","564,653,000.00","670,500,000.00","107,480,000.00","109,779,000.00","130,753,000.00","111,899,000.00","48,311,000.00","53,612,000.00","39,691,000.00","39,927,000.00","23,789,000.00","25,297,000.00","24,901,000.00","24,486,000.00","19,329,000.00","22,742,000.00"
预收款项,"803,677,000.00","1,092,707,000.00","1,145,044,000.00","961,298,000.00","345,506,000.00","180,264,000.00","190,247,000.00","397,085,000.00","597,529,000.00","1,312,363,000.00","2,238,610,000.00","2,402,667,000.00","1,466,552,000.00","364,885,000.00","138,787,000.00","168,766,000.00","146,004,000.00","297,672,000.00","303,973,000.00","84,951,000.00","105,688,000.00","45,471,000.00","92,980,000.00","183,857,000.00","260,214,000.00","449,622,000.00","581,249,000.00","699,676,000.00","797,004,000.00","1,016,571,000.00","481,905,000.00","185,390,000.00","274,109,000.00","100,531,000.00","396,206,000.00","97,603,000.00","120,588,000.00","137,352,000.00","130,078,000.00","180,278,000.00","161,917,000.00","97,332,000.00","94,776,000.00","82,600,000.00","96,124,000.00","94,474,000.00","87,969,000.00","78,490,000.00","81,142,000.00"
其他应收款,"67,641,000.00","217,556,000.00","166,031,000.00","160,410,000.00","274,065,000.00","196,675,000.00","38,602,000.00","52,046,000.00","53,852,000.00","51,303,000.00","51,093,000.00","99,057,000.00","116,646,000.00","103,782,000.00","137,115,000.00","84,798,000.00","125,472,000.00","194,598,000.00","377,011,000.00","1,268,087,000.00","1,344,961,000.00","460,165,000.00","528,963,000.00","377,332,000.00","402,417,000.00","278,420,000.00","381,129,000.00","222,852,000.00","191,625,000.00","129,259,000.00","126,623,000.00","128,940,000.00","204,310,000.00","117,413,000.00","90,871,000.00","76,663,000.00","79,768,000.00","69,309,000.00","70,423,000.00","87,943,000.00","89,890,000.00","64,316,000.00","56,798,000.00","101,467,000.00","112,662,000.00","287,800,000.00","293,942,000.00","290,612,000.00","299,031,000.00"
应付职工薪酬,"7,347,000.00","6,661,000.00","6,647,000.00","1,196,000.00","907,000.00","1,002,000.00","3,126,000.00","4,606,000.00","2,901,000.00","575,000.00","1,086,000.00","24,815,000.00","8,412,000.00","7,544,000.00","7,255,000.00","40,381,000.00","13,781,000.00","9,235,000.00","9,696,000.00","43,016,000.00","19,699,000.00","17,060,000.00","15,805,000.00","43,563,000.00","15,500,000.00","15,988,000.00","15,346,000.00","41,024,000.00","4,261,000.00","4,458,000.00","4,144,000.00","20,450,000.00","4,276,000.00","1,910,000.00","1,873,000.00","10,158,000.00","1,344,000.00","562,000.00","555,000.00","15,393,000.00","4,399,000.00","2,614,000.00","2,618,000.00","9,659,000.00","567,000.00","547,000.00","546,000.00","10,577,000.00","877,000.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
