科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"5,080,591.58","9,645,234.16","19,817,676.20","10,839,037.90","17,021,767.83","25,888,937.02","10,060,110.66","21,111,954.56","32,289,592.41","43,725,142.93","12,099,331.78","24,599,064.29","38,015,220.23","53,871,992.16","13,573,293.45","27,078,170.08","37,236,055.18","51,542,377.59","10,624,459.43","26,124,828.47","39,810,612.49","60,226,899.94","16,533,777.93","29,953,806.48","48,922,249.16","65,417,180.79","23,778,828.36","45,476,109.40","67,019,184.77","92,349,809.68","25,112,694.98","50,545,570.39","84,314,944.55","114,917,645.62","38,889,342.05"
取得借款收到的现金,"50,155,000.00","101,800,000.00","173,775,000.00","48,000,000.00","117,129,904.14","274,456,517.84","28,197,264.00","127,960,787.00","238,960,787.00","253,490,511.70","46,565,997.50","153,822,437.50","254,677,126.86","316,543,720.50","194,431,182.90","363,412,494.90","488,412,494.90","606,835,922.15","125,288,660.70","214,393,760.70","322,327,923.01","514,502,365.51","15,000,000.00","82,025,680.00","260,152,309.00","552,152,309.00","60,000,000.00","60,000,000.00","168,000,000.00","694,600,000.00","75,000,000.00","336,157,542.28","378,007,542.28","1,078,630,706.69","196,450,796.00"
支付的各项税费,"6,995,751.82","14,856,544.11","23,406,754.06","14,144,582.12","17,356,136.70","26,132,139.95","9,321,735.83","18,757,054.87","25,508,409.04","29,479,918.94","27,150,772.75","59,854,663.40","78,912,163.27","77,169,028.78","5,687,184.61","19,401,787.99","28,271,706.12","30,347,486.60","5,358,892.24","12,257,582.09","16,048,558.66","26,254,279.01","3,355,535.97","20,609,537.59","30,181,210.79","38,724,319.92","6,600,638.64","17,004,886.84","26,046,002.69","38,919,521.40","16,276,010.54","28,179,505.99","49,399,767.25","61,465,796.39","29,376,491.98"
收到其他与筹资活动有关的现金,"11,926,897.80","8,078,166.13","42,721,329.96","5,790,000.00","6,797,800.05","9,560,000.00","-2,673.00",,,,,,,,,,,"29,000,000.00",,,,,,,,,,,,,,,,"100,000,000.00",
支付其他与经营活动有关的现金,"17,231,423.76","27,528,148.18","34,646,884.86","10,723,690.37","13,601,888.95","23,590,011.45","5,903,450.03","9,485,813.49","43,208,682.00","31,717,052.51","13,404,890.85","30,069,569.74","49,735,471.53","46,680,333.54","12,609,745.96","36,483,545.06","57,863,814.81","60,372,059.75","11,488,971.37","27,650,548.85","44,536,697.92","42,874,666.03","14,585,318.84","20,752,290.97","63,581,449.89","58,593,774.50","30,399,742.55","45,742,832.13","66,424,644.12","135,945,959.59","34,705,823.01","53,503,662.69","86,785,362.73","114,975,631.73","77,789,458.54"
筹资活动现金流入小计,"85,245,521.15","109,878,166.13","279,200,585.78","53,790,000.00","123,927,704.19","938,416,517.84","28,194,591.00","130,410,787.00","241,410,787.00","253,490,511.70","46,565,997.50","153,822,437.50","254,677,126.86","316,543,720.50","194,431,182.90","363,412,494.90","488,412,494.90","635,835,922.15","125,288,660.70","214,393,760.70","322,327,923.01","514,502,365.51","15,000,000.00","87,525,680.00","270,152,309.00","906,301,709.00","60,000,000.00","81,429,215.28","190,029,215.28","720,029,215.28","75,400,000.00","336,557,542.28","378,407,542.28","1,179,030,706.69","196,450,796.00"
经营活动现金流出小计,"188,124,895.67","340,217,789.25","510,581,284.39","260,680,880.57","371,472,308.83","824,014,355.29","287,793,453.16","482,947,406.51","704,518,418.81","1,209,407,603.76","329,158,334.56","674,985,769.76","962,193,846.08","1,298,612,381.24","363,020,920.34","678,051,081.46","892,890,139.00","1,384,183,633.17","278,458,279.26","534,404,692.15","656,739,309.34","1,145,058,455.00","345,472,933.17","662,191,065.18","876,404,957.84","1,583,624,478.84","397,201,539.95","848,854,636.47","1,292,243,153.77","2,702,358,231.40","608,536,270.72","1,290,828,471.89","1,907,445,205.57","3,504,317,407.96","712,366,298.58"
偿还债务支付的现金,"54,280,000.00","68,380,000.00","91,900,000.00","71,400,000.00","121,525,000.00","241,535,000.00","72,499,914.68","228,578,686.53","368,328,233.14","387,714,568.45","2,626,086.31","20,168,672.08","97,262,662.04","109,208,647.29","122,000,000.00","297,767,260.00","414,385,137.02","408,192,249.28","163,800,000.00","373,278,940.00","614,981,940.00","679,845,428.69","48,207,325.20","192,633,925.20","396,947,408.10","579,879,984.87","49,000,000.00","126,000,000.00","260,000,000.00","347,000,000.00","201,600,000.00","436,667,067.50","770,038,942.41","830,121,648.21","140,267,717.96"
经营活动产生的现金流量净额,"-23,020,946.19","9,061,527.95","27,233,290.18","40,754,657.74","88,585,606.09","-190,513,150.86","33,313,576.42","78,763,246.33","214,597,045.61","82,180,836.60","-30,212,090.01","-94,957,150.60","-135,059,037.74","-142,108,311.05","-10,346,992.75","-6,115,531.42","59,840,640.05","-36,465,181.76","64,088,140.41","146,899,449.59","362,788,165.38","272,955,411.18","-263,030.54","51,893,738.96","143,846,167.10","-64,657,564.53","108,609,949.73","272,903,478.97","333,378,692.14","-321,620,459.29","76,660,524.28","302,700,669.11","599,919,211.88","-145,946,531.30","46,890,743.50"
分配股利、利润或偿还利息支付的现金,"4,249,684.07","4,603,039.66","60,868,111.50","3,900,481.72","5,461,369.72","8,434,671.70","2,682,188.83","16,512,487.30","18,627,340.69","22,873,768.37","347,368.41","20,193,336.30","22,686,616.93","31,603,381.84","4,393,467.94","26,795,290.99","31,495,669.38","38,259,690.19","6,698,473.54","13,697,109.66","18,211,229.78","21,311,792.61","4,801,069.91","10,939,398.27","12,895,514.67","16,772,875.01","3,459,418.87","18,472,539.08","20,424,517.69","26,130,790.45","6,511,272.93","32,283,685.42","36,624,409.08","42,099,309.48","11,962,542.42"
收回投资收到的现金,,"1,500,000.00","240,000.00",,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00",,,,"234,500,000.00",,"5,100,000.00","66,000,000.00","175,000,000.00",
支付其他与筹资活动有关的现金,"7,356,607.91","6,406,071.20","52,525,143.78","1,822.50","4,104.30","4,764,935.25",,,,"15,779,264.00","4,907,700.00","4,969,214.96","10,909,971.03","12,820,321.03",,,,"29,320,410.31","9,620.00","9,620.00","9,620.00",,,"443,200.00","822,561.11","50,822,561.11",,,,"61,079,418.75","262,500.00","359,753.58","318,267.69","262,603.49",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"896,575.34","2,523,747.93","3,544,564.71",,"156,138.06","356,449.84","1,094,054.78",
筹资活动现金流出小计,"65,886,291.98","79,389,110.86","205,293,255.28","75,302,304.22","126,990,474.02","254,734,606.95","75,182,103.51","245,091,173.83","386,955,573.83","426,367,600.82","7,881,154.72","45,331,223.34","130,859,250.00","153,632,350.16","126,393,467.94","324,562,550.99","445,880,806.40","475,772,349.78","170,508,093.54","386,985,669.66","633,202,789.78","701,157,221.30","53,008,395.11","204,016,523.47","410,665,483.88","647,475,420.99","52,459,418.87","144,472,539.08","280,424,517.69","434,210,209.20","208,373,772.93","469,310,506.50","806,981,619.18","872,483,561.18","152,230,260.38"
处置固定资产、无形资产和其他长期资产收回的现金净额,"54,783.20",,"104,094.90","12,500.00","12,500.00","10,865.00",,"9,640.00","22,640.00","208,007.40",,"-110,337.73","84,228.27","116,786.00",,"1,000.00","14,742.80","22,432.80","82,733.20","134,079.20","514,795.45","584,660.45","43,000.00","75,420.00","114,080.08","133,280.08","7,980.00","10,980.00","112,795.00","147,495.00","20,000.00","47,818.93","89,330.93","88,454.94","85,711.76"
筹资活动产生的现金流量净额,"19,359,229.17","30,489,055.27","73,907,330.50","-21,512,304.22","-3,062,769.83","683,681,910.89","-46,987,512.51","-114,680,386.83","-145,544,786.83","-172,877,089.12","38,684,842.78","108,491,214.16","123,817,876.86","162,911,370.34","68,037,714.96","38,849,943.91","42,531,688.50","160,063,572.37","-45,219,432.84","-172,591,908.96","-310,874,866.77","-186,654,855.79","-38,008,395.11","-116,490,843.47","-140,513,174.88","258,826,288.01","7,540,581.13","-63,043,323.80","-90,395,302.41","285,819,006.08","-132,973,772.93","-132,752,964.22","-428,574,076.90","306,547,145.51","44,220,535.62"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,277,544.58","5,939,116.72",
四、汇率变动对现金的影响,,,,"1,228.58","1,253.02","18,984.07","-239,893.82","-1,188,103.00","-1,625,715.49","-3,719,779.69","2,077,267.44","499,175.89","154,322.26","722,811.82","-126,805.27","-894,855.08","-1,395,445.68","-1,318,352.90","751,070.43","1,321,393.56","1,227,432.67","1,195,124.80","555,550.32","298,340.17","1,723,243.79","2,557,186.91","-474,659.26","1,331,811.46","1,757,392.40","2,215,444.41","327,583.92","-249,559.67","-1,217,543.38","-309,820.24","-2,640,788.48"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153,000,000.00",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"54,783.20","1,500,000.00","344,094.90","12,500.00","12,500.00","10,865.00",,"9,640.00","22,640.00","208,007.40",,"-110,337.73","84,228.27","116,786.00",,"1,000.00","14,742.80","22,432.80","82,733.20","134,079.20","514,795.45","584,660.45","43,000.00","75,420.00","1,114,080.08","1,133,280.08","7,980.00","907,555.34","155,636,542.93","238,192,059.71","20,000.00","5,303,956.99","67,723,325.35","182,121,626.44","85,711.76"
五、现金及现金等价物净增加额,"-17,388,421.42","3,896,544.85","28,139,307.36","-26,905,864.66","11,021,841.39","390,523,986.16","-71,805,790.52","-123,246,207.04","-94,838,546.64","-275,926,764.23","-38,082,105.60","-66,314,033.44","-120,422,262.27","-112,903,566.82","41,097,118.12","-2,778,515.35","37,412,824.99","45,689,553.57","9,906,198.90","-45,317,853.41","23,982,214.88","51,456,885.27","-41,971,465.95","-81,140,222.80","-33,444,138.21","121,765,151.02","96,905,100.72","-41,858,812.11","119,758,995.35","-131,944,553.47","-76,630,742.09","22,107,402.57","-38,378,748.39","1,376,108.25","64,807,508.46"
购建固定资产、无形资产和其他长期资产支付的现金,"13,208,359.02","26,048,038.37","66,901,245.78","46,161,946.76","69,298,112.89","97,459,622.94","42,592,949.41","70,851,592.34","146,988,718.73","181,718,739.42","48,632,125.81","80,236,935.16","109,419,651.92","134,546,223.93","16,466,798.82","34,619,072.76","63,578,800.68","76,612,916.94","9,796,312.30","21,080,866.80","29,673,311.85","36,623,455.37","4,298,590.62","13,949,528.46","37,647,104.30","74,126,689.45","11,551,100.88","46,730,684.08","68,442,042.44","94,822,954.38","20,165,077.36","52,115,627.64","82,271,790.84","127,769,219.16","22,698,693.94"
期初现金及现金等价物余额,"21,009,913.91","3,621,492.49","7,518,037.34","35,657,344.70","35,657,344.70","35,657,344.70","426,181,330.86","426,181,330.86","426,181,330.86","426,181,330.86","150,254,566.63","150,254,566.63","150,254,566.63","150,254,566.63","37,350,999.81","37,350,999.81","37,350,999.81","37,350,999.81","83,040,553.38","83,040,553.38","83,040,553.38","83,040,553.38","134,497,438.65","134,497,438.65","134,497,438.65","134,497,438.65","306,262,589.67","306,262,589.67","306,262,589.67","256,262,589.67","266,845,187.45","124,318,036.20","124,318,036.20","124,318,036.20","127,304,108.03"
投资支付的现金,,"4,725,000.00","5,868,548.55",,"5,215,000.00","5,215,000.00","15,299,011.20","15,299,011.20","15,299,011.20",,,,,,,,,,,,,,,"1,967,350.00","1,967,350.00","1,967,350.00","7,227,650.00","7,227,650.00","7,227,650.00","241,727,650.00","500,000.00","100,779,072.00","193,957,874.50","213,267,093.00","1,050,000.00"
期末现金及现金等价物余额,"3,621,492.49","7,518,037.34","35,657,344.70","8,751,480.04","46,679,186.09","426,181,330.86","354,375,540.34","302,935,123.82","331,342,784.22","150,254,566.63","112,172,461.03","83,940,533.19","29,832,304.36","37,350,999.81","78,448,117.93","34,572,484.46","74,763,824.80","83,040,553.38","92,946,752.28","37,722,699.97","107,022,768.26","134,497,438.65","92,525,972.70","53,357,215.85","101,053,300.44","256,262,589.67","403,167,690.39","264,403,777.56","426,021,585.02","124,318,036.20","190,214,445.36","146,425,438.77","85,939,287.81","125,694,144.45","192,111,616.49"
