科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,"4,130,091.10","8,316,647.12","1,445,412.10","16,044,978.02","13,404,450.25","9,390,975.00","7,544,660.96","1,173,872.00","8,910,892.13"
长期股权投资,"6,195,194.81","6,447,508.51","3,722,314.38","3,640,912.05","3,630,232.90","3,838,090.38","3,815,860.33","22,899,864.28","8,517,592.07","17,457,941.91","17,877,808.95","18,088,018.01","18,049,418.06","6,148,012.22","8,658,851.84","7,832,076.60","11,597,076.61","11,051,502.66","10,821,585.84","10,732,692.26","10,815,340.63","7,991,811.79","10,826,802.58","26,693,282.76","27,139,911.72","34,850,632.13","40,169,258.66","54,452,238.35"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"23,654,111.00","27,084,089.02","3,760,357.85","3,728,230.37","3,696,102.89","3,663,975.41","3,631,847.93","3,599,720.45","3,567,592.97","3,535,465.49","3,503,338.01","3,471,210.53","3,439,083.05","3,406,955.57","3,374,828.09","3,342,700.61","3,310,573.13","3,278,445.65","3,246,318.17","3,214,190.69","3,182,063.21","3,149,935.73","3,117,808.25","3,085,680.77","3,053,553.29","3,021,425.81","2,989,298.33","2,957,170.85"
预计负债,,"997,028.29","1,775,572.42","1,775,572.42","1,451,855.40","2,637,474.51","4,147,707.54","4,142,807.54","4,084,918.54","4,041,478.54","4,804,228.04","4,803,928.04","4,831,530.63","4,824,030.63",,,,,,,,,,,,,,
固定资产,"236,538,928.80","339,870,591.62","380,074,739.69","376,764,614.22","369,507,898.53","362,797,483.87","379,361,337.06","373,695,769.46","513,835,511.49","524,253,085.26","639,781,253.78","623,462,300.60","618,639,822.98","675,577,965.36","766,633,755.32","752,900,021.06","731,970,895.96","734,092,055.05","733,774,092.30","709,885,805.75","941,090,911.85","932,571,785.66","1,050,662,608.26","1,022,135,337.11","1,035,924,621.06","1,038,843,384.66","1,082,755,212.56","1,072,591,327.58"
递延所得税负债,"245,015.07","6,384,492.75","3,485,624.13","3,485,624.13","3,380,782.42","3,308,627.76","3,699,684.08","3,647,556.13","3,844,432.33","3,699,260.32","2,898,353.76","2,854,416.84","4,767,324.80","4,765,395.43","2,649,080.62","2,738,150.88","2,482,218.43","2,322,240.20","2,270,959.08","2,208,489.03","3,552,306.43","3,415,121.50","4,225,547.98","4,122,699.48","4,191,544.63","14,405,508.36","23,514,105.44","24,543,155.70"
在建工程,"60,441,034.40","19,621,893.59","4,124,115.30","4,166,265.30","4,183,380.05","5,718,316.65","8,106,875.24","53,711,992.83","59,929,829.56","53,126,949.53","44,273,658.42","74,102,761.22","208,677,368.32","193,493,821.24","106,535,797.42","117,898,638.73","126,895,099.36","72,397,006.13","87,259,091.69","85,555,274.95","97,238,600.20","106,041,342.48","23,579,411.40","27,981,612.43","28,651,308.32","34,435,906.41","54,303,084.28","56,249,267.98"
其他非流动负债,"1,600,000.00","3,155,158.57","1,729,898.18","1,729,898.18","1,441,581.80","1,297,423.56","1,153,265.37","1,009,107.18","864,948.99","720,790.80","1,575,299.63","1,431,141.44","1,232,056.73","1,060,435.28","7,522,066.88","7,676,853.37","7,083,832.35","722,446.66",,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"34,545,015.07","174,900,261.81","206,472,590.13","258,264,301.83","184,385,842.87","163,142,696.13","151,387,374.34","235,373,735.25","205,006,111.31","230,310,888.16","216,559,953.64","168,655,772.24","204,660,278.47","185,029,492.34","134,114,310.12","113,572,187.57","105,616,119.10","116,208,326.45","109,975,825.83","90,405,714.85","623,902,013.86","687,138,988.31","742,168,965.90","717,358,578.51","644,546,937.33","650,658,408.54","596,242,539.36","622,452,430.97"
固定资产清理,,,,,,,,,,,,,,,,,"3,122.77","55,730.84",,,"31,259.85","31,259.85",,,,,,
负债合计,"525,789,675.89","730,172,271.71","779,272,442.59","799,015,314.36","864,649,423.50","875,361,808.11","849,124,518.57","1,123,849,922.04","1,384,046,192.23","1,478,522,105.24","1,411,186,212.79","1,207,773,547.70","1,780,800,940.60","1,702,401,400.69","1,447,660,589.85","1,271,827,901.80","1,497,352,207.73","1,639,246,918.91","1,849,863,027.90","1,760,912,689.98","2,498,515,535.20","2,621,465,741.35","2,525,135,031.37","2,454,190,859.05","2,864,826,371.72","3,028,415,939.32","3,059,925,009.82","2,805,022,466.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"87,000,000.00","164,200,000.00","164,200,000.00","164,200,000.00","218,960,000.00","218,960,000.00","218,960,000.00","218,960,000.00","218,960,000.00","218,960,000.00","218,960,000.00","218,960,000.00","218,960,000.00","243,959,998.00","243,959,998.00","243,959,998.00","243,959,998.00","609,899,995.00","609,899,995.00","609,899,995.00","701,487,983.00","701,487,983.00","701,487,983.00","701,487,983.00","701,487,983.00","701,487,983.00","701,487,983.00","701,487,983.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"181,198,632.97","19,737,213.47","19,508,164.83","19,508,164.83","691,378,378.91","691,309,564.16","691,339,279.55","691,345,535.44","691,287,760.39","691,315,359.94","690,626,254.89","694,284,922.80","694,189,216.73","1,249,459,900.08","1,249,698,215.59","1,249,698,215.59","1,249,698,215.59","888,708,254.62","888,238,935.11","888,238,935.11","1,604,010,059.79","1,591,593,059.79","1,589,066,502.05","1,588,516,502.05","1,588,516,502.05","1,588,516,502.05","1,589,066,502.05","1,589,066,502.05"
无形资产,"10,936,361.56","24,879,940.01","95,258,427.64","94,706,350.80","94,463,502.58","93,942,775.50","93,778,993.09","93,838,513.57","99,142,502.65","99,092,253.46","97,961,405.12","97,441,855.89","96,485,240.64","96,399,860.19","95,916,049.32","95,760,023.01","95,250,156.80","94,528,603.93","95,938,553.00","95,314,360.22","94,777,124.68","94,186,155.73","96,942,174.93","96,187,854.74","95,544,177.64","135,604,519.07","182,059,021.70","180,249,904.72"
盈余公积,"22,893,808.67","19,619,453.88","25,341,656.03","25,341,656.03","25,341,656.03","25,341,656.03","32,044,140.48","32,044,140.48","32,044,140.48","32,044,140.48","41,406,239.23","41,406,239.23","41,406,239.23","41,406,239.23","48,595,480.33","48,595,480.33","48,595,480.33","48,595,480.33","54,837,977.27","54,837,977.27","54,837,977.27","54,837,977.27","54,837,977.27","54,837,977.27","54,837,977.27","54,837,977.27","61,720,922.79","61,720,922.79"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000.00","33,949,640.14","50,470,748.60","54,501,175.45","139,835,375.30"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"1,876,507.89","3,674,843.51","3,674,843.51","3,674,843.51","3,674,843.51","3,674,843.51","124,902,668.46","124,902,668.46","260,070,774.19","260,660,471.95","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","230,123,635.42","886,773,936.55","886,773,936.55","884,396,161.14","884,396,161.14","884,396,161.14","1,072,998,467.69","1,075,211,993.46","1,111,905,741.54"
未分配利润,"22,152,188.57","103,472,737.22","199,355,688.63","200,861,736.41","241,734,088.91","244,548,534.99","256,452,369.58","222,230,634.51","273,269,153.98","309,046,325.21","362,907,593.02","382,936,641.88","379,751,682.78","409,416,027.42","455,733,855.49","470,168,643.97","522,455,015.16","466,450,993.38","477,715,869.00","442,156,887.32","451,236,841.14","476,962,895.44","509,853,600.08","519,980,550.40","555,956,942.06","581,335,252.95","630,533,646.84","639,578,873.84"
长期待摊费用,"47,177.60","71,959.40","22,563.20","2,333,012.50","2,856,565.07","2,003,818.56","5,048,978.74","6,229,423.37","6,837,932.80","6,136,537.04","15,088,166.53","14,773,691.69","18,601,454.23","19,929,224.46","17,521,421.27","18,313,562.02","16,810,425.03","15,311,702.68","13,721,664.58","12,268,015.23","16,841,804.48","15,101,432.76","16,898,809.48","15,979,730.27","18,634,167.89","17,704,116.93","19,457,925.12","19,570,257.10"
少数股东权益,"31,021,105.32","5,347,073.47","7,095,603.96","7,336,424.53","8,154,479.41","8,333,762.59","14,272,419.25","14,518,973.66","190,893,452.60","211,978,145.37","227,893,659.66","311,156,970.62","337,802,169.20","351,754,688.53","368,013,745.70","389,637,262.10","407,220,998.09","381,493,535.61","353,868,092.37","352,886,117.89","223,806,878.39","230,807,061.83","224,918,747.81","223,917,227.87","229,058,403.83","329,289,075.03","282,359,733.64","286,211,441.01"
递延所得税资产,"7,668,318.05","7,457,939.93","9,224,822.21","9,224,822.21","7,643,962.97","9,321,022.16","10,662,441.19","9,866,491.92","13,109,950.62","12,890,723.26","19,556,249.48","17,757,841.98","17,406,919.14","17,227,124.92","24,195,504.09","27,353,814.75","34,284,063.55","32,489,483.44","47,106,747.79","53,759,256.41","59,942,400.57","63,412,869.95","85,557,750.56","89,930,009.86","96,701,407.44","110,598,973.43","105,550,396.10","108,692,508.31"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"1,018,482.70","330,895.26","265,000.00","1,809,000.00","2,503,869.50","958,374.00","940,346.49","767,204.52","7,035,191.00","2,026,825.84"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"348,566,494.40","430,065,549.99","500,463,853.97","498,840,721.15","490,359,357.04","485,582,235.90","629,965,871.33","689,408,673.51","965,617,036.48","977,786,377.58","1,068,987,982.30","1,080,034,582.08","1,212,186,529.39","1,255,106,182.43","1,265,553,585.10","1,266,445,729.19","1,261,755,048.63","1,204,838,165.80","1,234,520,171.49","1,455,604,126.19","2,382,468,442.02","2,419,079,530.50","2,185,995,396.10","2,180,058,043.08","2,236,445,295.13","2,510,495,379.25","2,635,232,556.66","2,759,730,617.57"
所有者权益(或股东权益)合计,"351,268,921.99","322,733,311.28","419,848,061.22","419,992,185.20","1,193,766,523.94","1,198,789,851.01","1,219,653,479.34","1,190,055,241.93","1,426,813,359.94","1,487,559,666.07","1,548,726,134.64","1,662,915,420.31","1,679,388,672.00","2,307,512,786.42","2,372,969,374.66","2,411,560,465.31","2,483,930,821.61","2,409,604,984.46","2,390,423,348.36","2,357,070,060.60","3,049,511,633.39","3,072,081,304.73","3,094,724,161.29","3,104,074,276.99","3,146,635,806.80","3,266,483,295.34","3,277,996,997.79","3,290,594,079.56"
资产总计,"877,058,597.88","1,052,905,582.99","1,199,120,503.81","1,219,007,499.56","2,058,415,947.44","2,074,151,659.12","2,068,777,997.91","2,313,905,163.97","2,810,859,552.17","2,966,081,771.31","2,959,912,347.43","2,870,688,968.01","3,460,189,612.60","4,009,914,187.11","3,820,629,964.51","3,683,388,367.11","3,981,283,029.34","4,048,851,903.37","4,240,286,376.26","4,117,982,750.58","5,548,027,168.59","5,693,547,046.08","5,619,859,192.66","5,558,265,136.04","6,011,462,178.52","6,294,899,234.66","6,337,922,007.61","6,095,616,545.81"
负债和所有者(或股东权益)合计,"877,058,597.88","1,052,905,582.99","1,199,120,503.81","1,219,007,499.56","2,058,415,947.44","2,074,151,659.12","2,068,777,997.91","2,313,905,163.97","2,810,859,552.17","2,966,081,771.31","2,959,912,347.43","2,870,688,968.01","3,460,189,612.60","4,009,914,187.11","3,820,629,964.51","3,683,388,367.11","3,981,283,029.34","4,048,851,903.37","4,240,286,376.26","4,117,982,750.58","5,548,027,168.59","5,693,547,046.08","5,619,859,192.66","5,558,265,136.04","6,011,462,178.52","6,294,899,234.66","6,337,922,007.61","6,095,616,545.81"
