科目,2013-12-31,2014-12-31,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他流动资产,,,"51,959.71","1,265,991.98","1,181,386.99","1,263,413.20","13,224.81","62,580.39","28,582.44","112,704.80","90,004,954.71","90,001,354.08","80,071,772.91","70,992.43","9,131,993.07","3,005,308.01"
其他流动负债,,,,,,,,,,,,,,,"146,902.28",
流动资产合计,"104,160,243.18","109,056,285.68","141,173,306.89","117,449,948.39","117,289,147.94","286,588,997.65","322,756,214.92","293,473,952.20","308,538,733.48","395,456,353.62","525,286,810.46","464,342,591.53","409,597,945.94","388,775,593.38","550,491,792.80","442,402,451.03"
流动负债合计,"32,135,534.89","51,566,789.80","48,811,894.50","22,986,670.48","26,718,546.94","29,438,464.32","50,827,635.89","28,194,981.58","31,843,303.82","157,414,878.18","244,277,908.13","205,917,733.10","199,520,629.80","142,891,976.14","308,607,030.92","220,467,846.20"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"48,693,960.00","48,693,960.00","31,893,960.00","43,293,460.00","81,210,789.82","81,210,789.82"
长期股权投资,,"2,429,268.73","1,918,262.88","1,918,262.88","1,918,262.88","1,902,229.95","2,206,533.72","2,206,533.72","1,887,112.11","44,251,457.33","29,082,227.38","38,610,241.08","53,714,206.40","43,154,621.96","54,144,364.23","52,224,990.19"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,"7,904,062.16","11,866,804.96","12,604,527.13","12,438,345.57","12,340,722.32","12,236,890.76","12,133,059.20","12,029,227.64","11,926,645.46","11,822,907.64","11,719,169.81","11,615,431.99","11,511,694.16","11,407,956.34"
预计负债,,,,,,,,,,,,,,,,
固定资产,"3,715,491.98","2,711,402.47","118,320,695.24","113,949,743.97","120,412,368.03","119,870,178.48","120,993,234.97","120,339,562.68","121,876,893.84","123,004,075.89","143,469,575.12","141,339,565.01","140,436,304.45","139,596,364.49","146,592,012.39","144,421,844.27"
递延所得税负债,,,,,,,,,,,"4,662,531.62","4,662,531.62","4,662,531.62","4,662,531.62","6,754,716.71","6,579,613.10"
在建工程,"76,578,393.34","121,609,994.73",,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"53,356,491.62","53,356,491.62","36,556,491.62","47,955,991.62","87,968,606.53","87,790,402.92"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"32,135,534.89","51,566,789.80","48,811,894.50","22,986,670.48","26,718,546.94","29,438,464.32","50,827,635.89","28,194,981.58","31,843,303.82","157,414,878.18","297,634,399.75","259,274,224.72","236,077,121.42","190,847,967.76","396,575,637.45","308,258,249.12"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"51,039,000.00","51,039,000.00","51,039,000.00","51,039,000.00","51,039,000.00","68,139,000.00","68,139,000.00","68,139,000.00","68,139,000.00","72,032,000.00","72,032,000.00","72,032,000.00","129,657,600.00","129,636,000.00","129,636,000.00","129,636,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"41,987,598.07","41,987,598.07","41,078,592.22","41,078,592.22","41,078,592.22","194,576,627.47","194,601,481.65","194,601,481.65","194,601,481.65","320,462,171.65","324,827,268.91","324,827,268.91","267,201,668.91","266,823,308.91","273,342,764.65","273,342,764.65"
无形资产,"6,478,427.49","6,382,839.40","6,332,824.96","6,287,771.35","6,242,717.74","6,197,664.13","6,152,610.52","6,250,797.63","6,187,021.34","6,153,468.21","21,626,285.90","21,136,661.71","20,689,060.31","20,228,106.95","36,975,939.92","36,131,773.62"
盈余公积,"4,052,002.04","7,476,395.46","11,148,369.99","11,148,369.99","11,148,369.99","11,148,369.99","13,943,396.06","13,943,396.06","13,943,396.06","13,943,396.06","18,968,168.16","18,968,168.16","18,968,168.16","18,968,168.16","24,303,031.21","24,303,031.21"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"129,753,690.00","129,753,690.00","129,753,690.00","129,753,690.00","77,612,238.00","77,612,238.00","77,612,238.00"
商誉,"1,932,398.53","1,932,398.53","1,932,398.53","1,932,398.53","1,932,398.53","1,932,398.53","14,557,373.14","14,557,373.14","14,557,373.14","14,557,373.14","64,973,678.98","64,973,678.98","64,973,678.98","122,403,922.30","255,540,239.53","255,540,239.53"
未分配利润,"62,841,767.25","90,602,685.52","123,662,686.95","125,338,763.36","128,457,736.80","122,347,530.69","145,541,481.37","139,635,632.71","150,406,446.25","158,066,876.09","195,201,855.98","182,457,043.59","166,017,723.10","182,476,204.47","260,089,499.04","236,961,536.21"
长期待摊费用,,,,,,,,,"852,483.94","1,003,190.10","1,370,106.42","1,601,616.90","2,402,440.99","3,780,465.58","3,558,547.00","3,333,725.59"
少数股东权益,"1,519,027.39","2,214,721.77","3,023,483.32","3,078,486.59","3,371,246.17","4,610,066.51","7,389,119.60","6,191,628.25","8,966,411.18","6,323,347.44","25,651,299.32","22,986,391.90","22,689,896.28","26,300,065.91","62,362,678.24","60,040,037.05"
递延所得税资产,"709,975.12","765,001.08","1,182,476.32","1,264,952.56","1,414,069.87","1,330,244.67","1,435,424.98","1,641,010.12","1,867,361.91","2,033,833.49","6,825,972.40","6,964,144.43","7,325,680.99","7,884,970.56","9,250,209.75","8,833,826.86"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"632,572.81","632,572.81"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"89,414,686.46","135,830,904.94","137,590,720.09","137,219,934.25","144,524,344.18","143,671,061.33","157,685,899.65","157,232,168.05","159,361,305.48","203,032,625.80","279,274,491.66","286,448,815.75","301,260,541.93","348,663,883.83","518,205,579.79","512,526,929.21"
所有者权益(或股东权益)合计,"161,439,394.75","193,320,400.82","229,952,132.48","231,683,212.16","235,094,945.18","400,821,594.66","429,614,478.68","422,511,138.67","436,056,735.14","441,074,101.24","506,926,902.37","491,517,182.56","474,781,366.45","546,591,509.45","672,121,735.14","646,671,131.12"
资产总计,"193,574,929.64","244,887,190.62","278,764,026.98","254,669,882.64","261,813,492.12","430,260,058.98","480,442,114.57","450,706,120.25","467,900,038.96","598,488,979.42","804,561,302.12","750,791,407.28","710,858,487.87","737,439,477.21","1,068,697,372.59","954,929,380.24"
负债和所有者(或股东权益)合计,"193,574,929.64","244,887,190.62","278,764,026.98","254,669,882.64","261,813,492.12","430,260,058.98","480,442,114.57","450,706,120.25","467,900,038.96","598,488,979.42","804,561,302.12","750,791,407.28","710,858,487.87","737,439,477.21","1,068,697,372.59","954,929,380.24"
