科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"60,381,641.10","62,060,441.91","70,514,557.38","5,938,366.13","12,872,230.75","32,415,746.26","83,813,403.89","5,428,376.00","15,883,918.86","28,802,149.41","91,054,952.81","11,789,571.80","25,179,638.95","41,138,006.45","104,908,766.17","12,559,349.43","27,626,766.73","41,374,554.63","93,021,605.09","12,074,096.52","27,942,476.62","43,814,329.02","176,786,686.98","90,615,446.04","197,057,386.28","334,038,713.12","562,884,588.94","126,465,811.47","316,040,670.97","534,518,060.94","936,623,680.52","214,039,965.82","460,606,968.77","730,328,221.30","1,179,393,057.92","237,684,518.91"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"613,694.39","1,027,251.34","4,895,709.74","1,759,050.68","2,757,490.62","2,972,217.05","3,440,814.15","1,565,542.23","1,569,730.26","2,949,579.82","4,101,406.64","664,629.87","3,719,848.71","3,719,848.71","4,045,976.93","1,881,403.64","3,360,337.42","3,916,131.43","4,548,697.05","1,669,865.68","2,485,041.89","3,694,450.60","4,377,287.37","399,805.75","2,684,660.64","4,588,701.21","5,357,651.57","1,701,532.90","3,807,758.37","4,576,433.83","5,010,601.38","798,710.13","2,143,631.78","4,781,942.64","8,761,408.54","6,273,812.75"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"1,459,433.96","2,272,641.51","5,810,354.23","10,898,660.00","23,898,660.00","50,898,660.00","166,898,660.00","5,000,000.00",,,"5,220,000.00",,,"-2,883,448.93","160,000,000.00","15,830,000.00"
收到其他与经营活动有关的现金,"5,914,806.05","2,798,883.44","6,852,992.52","2,483,478.55","3,474,030.72","4,382,317.65","10,664,245.51","1,563,129.60","7,504,970.02","9,871,073.68","17,043,601.11","7,180,088.73","6,902,066.35","10,302,128.44","19,330,924.84","2,561,557.77","3,929,090.39","5,718,333.85","15,506,594.76","2,245,794.04","5,019,081.09","7,734,644.69","19,055,849.68","5,861,454.43","15,571,915.79","23,443,904.56","46,718,538.68","13,481,731.66","52,111,814.07","60,182,377.00","82,683,747.93","30,070,756.78","66,097,731.59","102,383,550.78","27,839,430.23","33,288,185.02"
投资活动现金流出小计,"725,092.00","48,948,500.00","538,201.37","49,395.00","1,629,273.93","2,368,385.59","4,713,830.81","1,539,982.09","2,574,437.82","7,471,505.45","14,200,076.60","4,308,857.63","6,892,051.99","16,281,751.32","21,591,259.16","3,332,949.29","8,336,903.84","13,392,288.88","77,135,370.62","5,344,213.74","12,207,312.65","18,934,887.53","30,651,905.12","41,013,283.98","59,885,639.80","99,547,390.92","364,057,941.97","9,326,967.57","56,654,915.64","60,772,373.01","71,199,377.95","4,416,149.43","32,899,081.97","426,866,045.34","621,244,054.25","18,322,873.49"
经营活动现金流入小计,"66,910,141.54","65,886,576.69","82,263,259.64","10,180,895.36","19,103,752.09","39,770,280.96","97,918,463.55","8,557,047.83","24,958,619.14","41,622,802.91","112,199,960.56","19,634,290.40","35,801,554.01","55,159,983.60","128,285,667.94","17,002,310.84","34,916,194.54","51,009,019.91","113,076,896.90","15,989,756.24","35,446,599.60","55,243,424.31","200,219,824.03","96,876,706.22","215,313,962.71","362,071,318.89","614,960,779.19","141,649,076.03","371,960,243.41","599,276,871.77","1,024,318,029.83","244,909,432.73","528,848,332.14","837,493,714.72","1,215,993,896.69","277,246,516.68"
投资活动产生的现金流量净额,"6,006,094.08","-48,916,500.00","-538,201.37","-49,395.00","-1,629,273.93","-2,368,385.59","-4,703,840.81","-1,539,982.09","-2,574,437.82","-7,471,235.45","-14,199,806.60","-4,308,857.63","-6,891,751.99","-16,239,951.32","-21,548,159.16","-3,332,789.29","-8,336,743.84","-13,388,128.88","-77,131,210.62","-5,344,213.74","19,800,087.35","13,072,512.47","58,303,626.75","-39,925,419.12","-37,612,471.14","-61,564,945.20","-268,927,875.99","105,905,526.73","58,962,467.19","54,902,809.82","51,202,992.51","-3,126,014.27","-32,894,231.97","-426,434,025.11","-618,207,701.84","64,207,926.51"
购买商品、接受劳务支付的现金,"18,274,695.85","15,245,995.55","16,383,760.95","2,488,353.16","5,099,519.11","8,582,940.18","13,301,583.85","11,357,966.70","22,059,131.90","28,172,840.86","33,259,505.45","12,453,579.21","23,557,720.03","28,676,326.81","29,241,873.54","7,347,005.73","15,032,146.37","19,727,694.52","27,677,448.46","6,496,755.22","11,897,930.81","20,369,624.12","66,578,511.97","72,967,333.71","154,209,582.10","256,019,940.33","361,448,967.47","136,871,709.27","341,579,382.10","510,969,639.85","692,874,726.23","192,702,122.83","407,191,527.75","716,154,126.50","898,768,209.82","246,721,652.31"
吸收投资收到的现金,"6,669,000.00",,,,"394,800,000.00","394,800,000.00","394,800,000.00",,,,,,,,,,,"6,304,200.00","6,304,200.00",,,,,,,"1,015,200.00","1,015,200.00",,,"1,006,200.00","1,500,000.00",,,"348,116,685.11","348,116,685.11",
支付给职工以及为职工支付的现金,"6,774,142.93","13,708,393.53","18,550,863.04","4,398,053.34","8,781,641.90","16,917,046.50","22,379,994.91","9,792,712.66","17,936,336.87","21,765,414.66","27,020,053.80","9,885,183.00","16,581,615.61","23,693,382.22","37,386,928.06","11,696,413.72","19,294,267.41","26,419,358.66","32,885,072.75","6,701,260.48","18,550,334.12","25,519,297.60","37,813,039.38","14,568,023.57","32,920,198.66","52,550,880.52","79,629,549.23","20,844,424.18","44,719,308.56","61,627,106.53","97,603,912.27","23,514,352.16","48,706,719.88","71,447,800.30","102,502,470.64","29,609,515.56"
取得借款收到的现金,,"23,020,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,"10,000.00",,,,"39,000,000.00","20,000,000.00","84,500,000.00","114,000,000.00","175,880,000.00",,"61,000,000.00","504,000,000.00","564,000,000.00","8,000,000.00"
支付的各项税费,"5,347,833.15","7,804,709.93","9,589,006.28","3,457,168.16","5,614,716.35","8,040,612.62","12,821,941.48","5,061,745.37","7,161,205.98","8,588,598.26","11,719,663.41","12,481,556.23","9,171,826.23","11,058,006.50","13,608,225.20","5,565,136.51","8,131,387.52","10,313,959.38","13,176,808.59","4,204,953.61","7,402,507.53","9,645,295.87","14,315,503.06","4,600,007.17","8,800,346.86","16,009,457.46","22,638,408.32","8,428,002.62","16,113,118.46","20,935,102.25","30,784,663.53","18,025,239.28","25,302,658.08","29,598,351.49","37,135,490.59","4,145,264.03"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,"6,094,268.41","6,094,268.41","6,094,268.41",,,,,,,,,,,,,,,,,"4,155,699.96","7,080,472.70","9,580,472.70","9,580,472.70","1,936,953.94"
支付其他与经营活动有关的现金,"14,521,509.85","15,359,696.06","17,816,374.23","7,292,826.62","12,283,550.77","20,821,089.73","30,321,232.44","11,424,032.37","19,447,223.70","28,756,487.82","35,216,320.25","12,878,369.35","21,306,142.76","33,659,656.25","42,499,613.67","13,498,329.30","23,302,389.88","35,564,443.18","43,473,445.53","13,191,375.93","21,440,815.50","32,901,889.94","49,643,226.24","37,617,202.60","61,768,035.53","95,568,130.54","118,000,635.07","59,468,825.08","98,017,625.31","134,715,276.37","155,385,028.07","60,536,963.35","94,405,967.72","162,192,652.28","247,250,359.64","72,141,877.38"
筹资活动现金流入小计,"6,669,000.00","23,020,000.00","20,000,000.00",,"394,800,000.00","394,800,000.00","394,800,000.00",,,,,,"6,094,268.41","6,094,268.41","6,094,268.41",,,"6,304,200.00","6,304,200.00",,,,"10,000.00",,,"1,015,200.00","40,015,200.00","20,000,000.00","84,500,000.00","115,006,200.00","177,380,000.00","4,155,699.96","68,080,472.70","861,697,157.81","921,697,157.81","9,936,953.94"
经营活动现金流出小计,"44,918,181.78","52,118,795.07","62,340,004.50","17,636,401.28","31,779,428.13","54,361,689.03","78,824,752.68","37,636,457.10","66,603,898.45","87,283,341.60","107,215,542.91","47,698,687.79","70,617,304.63","97,087,371.78","122,736,640.47","38,106,885.26","65,760,191.18","92,025,455.74","117,212,775.33","30,594,345.24","59,291,587.96","88,436,107.53","168,350,280.65","129,752,567.05","257,698,163.15","420,148,408.85","581,717,560.09","225,612,961.15","500,429,434.43","728,247,125.00","976,648,330.10","294,778,677.62","575,606,873.43","979,392,930.57","1,285,656,530.69","352,618,309.28"
偿还债务支付的现金,,"2,160,000.00","21,460,000.00","1,200,000.00","1,800,000.00","19,400,000.00","19,400,000.00",,,,,,,,,,,,,,,,"300,000.00",,,,"14,000,000.00","15,000,000.00","25,000,000.00","30,000,000.00","55,000,000.00","37,000,000.00","98,000,000.00","128,000,000.00","209,900,000.00","10,500,000.00"
经营活动产生的现金流量净额,"21,991,959.76","13,767,781.62","19,923,255.14","-7,455,505.92","-12,675,676.04","-14,591,408.07","19,093,710.87","-29,079,409.27","-41,645,279.31","-45,660,538.69","4,984,417.65","-28,064,397.39","-34,815,750.62","-41,927,388.18","5,549,027.47","-21,104,574.42","-30,843,996.64","-41,016,435.83","-4,135,878.43","-14,604,589.00","-23,844,988.36","-33,192,683.22","31,869,543.38","-32,875,860.83","-42,384,200.44","-58,077,089.96","33,243,219.10","-83,963,885.12","-128,469,191.02","-128,970,253.23","47,669,699.73","-49,869,244.89","-46,758,541.29","-141,899,215.85","-69,662,634.00","-75,371,792.60"
分配股利、利润或偿还利息支付的现金,,"1,445,591.19","1,201,424.78","266,515.20","507,628.80","562,291.20","601,401.60",,"32,416,093.98","35,999,916.00","35,999,916.00",,"18,000,002.51","18,000,002.51","18,000,002.51",,"13,703,264.96","14,400,002.65","14,400,002.65",,"6,000,000.00","6,025,500.00","6,031,950.00",,"7,832,466.57","7,832,466.57","8,133,301.30","354,894.80","16,581,682.80","17,608,811.81","18,785,069.72","893,852.52","11,802,192.92","15,119,833.33","20,887,504.22","6,075,456.45"
收回投资收到的现金,"1,346,199.10",,,,,,,,,,,,,,,,,,,,"32,000,000.00","32,000,000.00","32,800,000.00",,,"15,000,000.00","15,000,000.00",,,,,,,,,
支付其他与筹资活动有关的现金,,,,,"5,987,840.31","8,886,507.24","5,786,811.28",,"84,402.87","84,402.87",,,"6,778,011.91","6,763,175.64","6,778,011.91",,"13,219.35","13,219.35","13,219.35",,"505,875.92","2,518,775.92","2,518,775.92",,"630,424.63","1,671,254.82","1,671,254.82","188,679.24","10,300,679.24","10,820,377.34","20,415,520.06",,"100,666.93","2,933,015.70","3,663,020.41","6,441,860.12"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,164.38,"1,085,914.86","2,268,658.66","2,958,035.72","4,099,455.98","1,231,147.30","1,612,209.04","1,612,209.04",,,,,,
筹资活动现金流出小计,,"3,605,591.19","22,661,424.78","1,466,515.20","8,295,469.11","28,848,798.44","25,788,212.88",,"32,500,496.85","36,084,318.87","35,999,916.00",,"24,778,014.42","24,763,178.15","24,778,014.42",,"13,716,484.31","14,413,222.00","14,413,222.00",,"6,505,875.92","8,544,275.92","8,850,725.92",,"8,462,891.20","9,503,721.39","23,804,556.12","15,543,574.04","51,882,362.04","58,429,189.15","94,200,589.78","37,893,852.52","109,902,859.85","146,052,849.03","234,450,524.63","23,017,316.57"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"32,000.00",,,,,"9,990.00",,,270.00,270.00,,300.00,"41,800.00","43,100.00",160.00,160.00,"4,160.00","4,160.00",,"7,400.00","7,400.00","7,400.00","1,950.00","4,510.00","24,410.00","30,610.00","1,347.00","5,173.79","62,973.79","66,713.79","3,400.00","4,850.00","432,020.23","152,903.48",800.00
筹资活动产生的现金流量净额,"6,669,000.00","19,414,408.81","-2,661,424.78","-1,466,515.20","386,504,530.89","365,951,201.56","369,011,787.12",,"-32,500,496.85","-36,084,318.87","-35,999,916.00",,"-18,683,746.01","-18,668,909.74","-18,683,746.01",,"-13,716,484.31","-8,109,022.00","-8,109,022.00",,"-6,505,875.92","-8,544,275.92","-8,840,725.92",,"-8,462,891.20","-8,488,521.39","16,210,643.88","4,456,425.96","32,617,637.96","56,577,010.85","83,179,410.22","-33,738,152.56","-41,822,387.15","715,644,308.78","687,246,633.18","-13,080,362.63"
处置子公司及其他营业单位收到的现金净额,"5,375,053.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,"-20,399.40","-317,638.19","-128,472.12","-201,396.40","82,189.57","-176,878.71","-927,678.93","-1,455,124.47","-1,896,456.50","-631,060.73","-1,293,384.28","-2,842,945.98","-4,376,931.41","-1,472,465.76"
收到其他与投资活动有关的现金,"9,933.89",,,,,,,,,,,,,,,,,,,,,,"56,147,967.49",,"20,000,000.00","20,000,000.00","76,000,000.00","114,000,000.00","114,000,000.00","114,000,000.00","122,335,656.67","1,286,735.16",,,"2,883,448.93","82,530,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"6,731,186.08","32,000.00",,,,,"9,990.00",,,270.00,270.00,,300.00,"41,800.00","43,100.00",160.00,160.00,"4,160.00","4,160.00",,"32,007,400.00","32,007,400.00","88,955,531.87","1,087,864.86","22,273,168.66","37,982,445.72","95,130,065.98","115,232,494.30","115,617,382.83","115,675,182.83","122,402,370.46","1,290,135.16","4,850.00","432,020.23","3,036,352.41","82,530,800.00"
五、现金及现金等价物净增加额,"34,667,053.84","-15,734,309.57","16,723,628.99","-8,971,416.12","372,199,580.92","348,991,407.90","383,401,657.18","-30,619,391.36","-76,720,213.98","-89,216,093.01","-45,215,304.95","-32,373,255.02","-60,391,248.62","-76,836,249.24","-34,682,877.70","-24,437,363.71","-52,897,224.79","-62,513,586.71","-89,376,111.05","-19,948,802.74","-10,550,776.93","-28,664,446.67","81,312,044.81","-73,118,918.14","-88,588,034.90","-128,331,952.95","-219,391,823.44","26,221,188.86","-37,816,764.80","-18,945,557.03","180,155,645.96","-87,364,472.45","-122,768,544.69","144,468,121.84","-5,000,634.07","-25,716,694.48"
购建固定资产、无形资产和其他长期资产支付的现金,"725,092.00","48,948,500.00","538,201.37","49,395.00","1,629,273.93","2,368,385.59","4,713,830.81","1,539,982.09","2,574,437.82","7,471,505.45","14,200,076.60","4,308,857.63","6,892,051.99","16,281,751.32","21,591,259.16","3,332,949.29","8,336,903.84","13,392,288.88","20,235,370.62","5,344,213.74","10,747,878.69","16,662,246.02","21,591,550.89","6,514,623.98","12,386,979.80","20,148,730.92","18,659,281.97","3,326,967.57","9,954,915.64","14,072,373.01","18,279,377.95","4,416,149.43","7,899,081.97","13,249,494.27","17,744,054.25","2,492,873.49"
