科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"131,263,783.75","307,910,086.18","485,592,957.94","666,405,078.36","137,455,833.47","282,958,854.86","429,025,386.92","562,980,183.78","40,229,734.75","278,878,373.46","386,101,825.87","680,265,090.34","196,824,398.62","419,905,906.18","718,487,436.43","1,119,684,695.75","452,013,884.10","1,110,700,897.60","1,687,967,334.60","2,222,129,361.18","365,866,654.58","1,123,319,450.37","1,557,661,762.79","2,380,506,689.32","218,523,927.39","494,955,249.53","1,036,822,358.72","1,600,391,994.32","418,304,446.36","972,020,706.32","1,450,008,983.44","2,621,134,224.93","776,713,230.32","1,409,992,430.41","2,135,079,620.97","3,427,618,608.10","512,453,422.40","1,315,910,582.56","2,180,231,338.41","4,161,956,502.67","1,585,270,567.45","2,686,351,035.59","4,016,032,549.80","5,495,230,981.09","601,846,677.08","1,144,168,042.39"
二、营业利润,"-19,554,152.96","-30,550,511.64","-39,013,356.31","-54,415,368.43","-25,150,017.94","-35,115,464.24","-52,343,537.09","-96,790,534.98","-7,941,704.45","1,327,914.63","-5,620,193.90","16,837,811.70","9,857,782.97","23,068,699.10","36,100,496.98","44,629,284.63","35,132,199.04","224,488,301.16","262,950,477.11","277,621,055.12","1,645,623.06","24,387,910.11","68,305,153.55","109,240,726.81","-29,145,765.97","-89,814,473.92","-31,316,899.00","-106,429,396.92","13,457,152.47","-437,758.45","-18,370,861.72","-7,307,912.54","7,650,879.90","-62,524,097.91","-128,646,678.94","-360,740,163.98","-89,707,468.92","-135,272,780.09","-160,392,060.46","-61,867,668.22","4,763,193.17","-35,675,745.63","-27,123,660.68","34,009,873.24","8,855,714.18","-30,448,841.84"
减:营业成本,"139,247,374.22","312,610,108.03","484,302,525.91","666,992,948.67","149,291,662.54","298,485,730.09","457,515,288.73","563,539,479.53","29,966,133.53","231,534,779.11","329,276,291.25","566,649,441.18","159,909,194.09","339,059,713.86","589,945,649.72","931,369,197.71","371,665,238.45","788,374,389.46","1,272,521,059.74","1,695,658,488.30","285,254,477.52","957,468,895.93","1,273,478,687.10","1,953,068,423.32","176,023,462.28","407,198,444.72","821,703,749.81","1,330,660,995.99","337,066,486.12","826,515,479.87","1,261,382,538.61","2,298,355,960.50","717,541,567.48","1,309,566,877.48","1,999,408,599.83","3,309,187,813.25","509,702,352.52","1,278,978,191.10","2,079,317,042.38","4,022,799,779.11","1,518,709,868.09","2,583,384,172.09","3,796,842,452.38","5,182,008,808.52","570,053,439.51","1,090,103,961.69"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"48,579.05","176,926.45","250,488.10","322,908.19","119,164.47","136,776.13","343,816.29","1,553,427.62","284,323.99","1,766,161.00","3,181,255.84","4,730,424.68","1,369,897.74","2,727,589.11","3,928,582.21","6,306,074.14","2,761,180.68","9,695,367.54","13,472,469.67","22,573,043.43","2,109,498.52","7,559,373.26","14,530,507.70","27,827,590.17","954,213.37","9,471,350.79","18,875,881.94","33,254,959.15","3,242,684.55","8,905,590.18","10,939,043.47","14,901,961.14","1,549,413.10","3,897,281.43","6,467,477.82","20,746,723.42","2,791,714.36","12,161,655.65","20,465,607.17","56,041,527.91","942,111.17","16,827,576.37","70,793,009.29","90,955,997.18","13,690,421.56","41,250,328.73"
营业外收入,,,,"60,035,000.00",,"35,120,000.00","52,400,000.00","99,499,132.66","8,483,174.82","8,784,576.82","18,029,480.28","24,819,327.70","3,985,440.67","10,044,386.11","15,430,105.43","29,828,072.99","45,816.54","5,617,976.39","6,829,765.25","39,606,986.18","5,526,898.88","14,485,867.83","16,101,231.44","32,997,936.58","1,568,150.55","7,601,827.95","16,138,943.75","41,947,304.99","3,055,690.22","24,965,718.94","55,221,793.88","72,848,210.82","6,167,797.52","19,568,144.52","20,969,810.70","41,467,770.01","7,936,402.96","21,596,489.08","29,656,006.44","76,320,841.04","7,192,496.25","18,404,086.60","63,790,441.80","16,673,381.88","393,819.60","413,250.24"
销售费用,"113,797.58","239,287.01","418,360.15","644,134.26","-10,719.25","147,717.31","381,203.67","3,536,392.61","830,401.71","3,048,044.30","3,325,087.93","4,844,316.87","1,594,694.76","3,549,636.36","4,801,748.42","13,828,585.65","1,995,445.77","6,133,046.17","13,217,302.27","19,015,247.93","8,315,262.05","14,389,189.46","18,948,848.31","21,702,837.16","2,546,767.36","5,758,166.70","12,233,045.82","17,098,752.41","2,437,141.14","4,573,304.40","7,873,269.73","17,410,923.40","6,339,017.47","9,767,583.56","13,642,685.16","23,650,994.38","2,844,997.91","5,938,688.81","13,763,404.76","22,112,564.36","5,198,161.06","9,337,228.04","17,656,315.43","26,391,699.35","4,264,039.99","7,624,257.80"
减:营业外支出,"600,000.00","3,600,000.00","3,600,000.00","3,600,000.00",,,,"309,505.70","233,574.40","309,085.02","370,132.06","1,218,985.93","164,506.22","495,768.43","1,952,398.50","2,323,861.68","397,095.25","1,580,590.43","5,132,034.43","18,706,305.26","291,223.84","794,660.97","5,193,807.03","4,594,932.27","541,202.90","620,597.72","2,412,364.51","3,309,531.66","1,338,937.99","2,391,158.41","3,431,065.34","19,316,098.15","278,871.46","1,457,443.18","1,757,880.20","9,893,504.67","1,093,501.77","5,622,386.85","6,156,228.56","10,030,285.77","1,834,640.61","2,773,725.75","2,559,349.90","4,512,706.79","1,725,100.23","2,178,572.11"
管理费用,"3,531,729.70","6,908,418.18","10,505,053.34","15,595,444.91","3,922,100.88","7,786,304.71","13,294,365.20","40,797,262.18","14,868,469.54","33,423,644.57","54,357,298.55","75,713,380.44","20,587,096.75","45,139,455.59","70,544,019.75","109,359,187.78","29,485,185.65","65,975,199.62","105,755,166.04","147,942,741.27","47,164,341.73","85,359,890.71","134,330,210.29","193,076,983.93","50,115,900.72","91,817,408.90","130,215,841.39","215,278,854.39","40,154,696.68","72,368,036.67","105,248,206.48","170,165,812.19","39,133,762.69","76,600,019.90","113,441,343.50","165,766,698.07","36,805,979.92","69,090,634.36","102,404,319.55","152,950,522.96","32,827,284.28","65,444,523.23","96,610,554.40","131,967,614.97","27,266,389.20","52,054,127.87"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,"1,250.98",,"28,211.69",,,,,,,,"597,044.50","40,691.62","1,091,811.97","1,120,551.62","1,251,133.98",672.17,672.17,"6,780.38","44,371.77",284.18,"77,577.81","77,577.81",,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"10,517,321.57","20,862,858.76","31,467,386.66","34,619,734.54","9,283,642.77","12,176,072.94","12,866,990.36","26,916,144.02","2,372,110.43","8,468,284.75","7,747,005.79","11,395,086.90","3,507,893.27","9,091,209.71","15,917,599.14","22,523,827.52","11,267,201.88","25,917,933.39","36,692,665.08","69,852,586.74","21,378,031.70","38,271,645.75","53,225,021.00","74,530,610.70","17,549,349.63","39,451,666.67","60,105,680.32","70,538,819.59","20,065,207.11","43,684,767.93","66,241,438.72","84,754,660.88","27,116,079.65","55,729,724.08","84,246,324.80","117,706,710.60","29,662,426.36","59,117,539.83","90,382,283.66","113,432,435.21","19,995,798.20","40,394,650.81","64,679,283.59","89,742,957.28","17,873,335.43","32,879,621.88"
三、利润总额,"-20,154,152.96","-34,150,511.64","-42,613,356.31","2,019,631.57","-25,150,017.94","4,535.76","56,462.91","2,399,091.98","307,895.97","9,803,406.43","12,039,154.32","40,438,153.47","13,678,717.42","32,617,316.78","49,578,203.91","72,133,495.94","34,780,920.33","228,525,687.12","264,648,207.93","298,521,736.04","6,881,298.10","38,079,116.97","79,212,577.96","137,643,731.12","-28,118,818.32","-82,833,243.69","-17,590,319.76","-67,791,623.59","15,173,904.70","22,136,802.08","33,419,866.82","46,224,200.13","13,539,805.96","-44,413,396.57","-109,434,748.44","-329,165,898.64","-82,864,567.73","-119,298,677.86","-136,892,282.58","4,422,887.05","10,121,048.81","-20,045,384.78","34,107,431.22","46,170,548.33","7,524,433.55","-32,214,163.71"
资产减值损失,,"303,864.80","303,365.50","5,074,227.00",,"-658,282.08","-3,285,509.12","23,200,370.27","-150,000.00","874,754.26","-4,599,708.29","1,731,013.88","-2,160.96","-2,572,835.04","-2,593,046.53","-7,398,405.29",,"-2,733,833.46","-2,696,856.03","8,570,603.82",-580.00,"1,419,792.35","-317,876.60","16,531,086.02",,"28,725,603.48","21,087,431.57","43,724,797.09","2,169,056.72","15,539,207.85","15,480,394.26","45,774,041.56","-818,840.19","38,888,488.39","68,031,550.86","170,085,404.14","18,568,248.20","22,382,217.67","27,683,294.54","17,382,718.62","3,679,157.90","10,030,894.63","2,691,308.02","17,710,811.92","-3,978,278.46","20,635,942.92"
减:所得税,,,,,,,,"-3,113,471.20","166,331.25","6,653,620.90","7,061,411.36","10,796,102.65","3,489,977.63","10,520,532.63","15,823,470.53","17,123,647.74","11,068,363.15","52,858,082.10","61,546,910.96","77,303,944.17","2,368,957.60","19,758,099.70","31,623,430.10","50,497,436.30","2,790,552.56","1,949,349.59","17,470,496.17","11,345,037.40","10,591,681.68","18,529,426.77","26,911,053.61","27,842,545.92","9,443,981.12","-167,716.50","-1,854,225.68","-17,508,634.55","-8,538,196.40","-8,587,084.02","-7,738,227.90","-5,261,486.18","5,299,020.99","7,199,024.08","19,225,080.83","19,821,501.87","5,422,636.68","1,465,600.95"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"2,640,865.41","2,640,865.41","2,640,865.41","2,428,950.78",,,"-252,768.88","-227,642.53",,"1,565,209.16","1,565,211.30","1,636,385.31",,"157,562.51","157,613.26","933,056.39","292,567.37","7,149,506.28","13,944,949.28","19,104,405.43",,"5,537,247.20","4,838,788.56","15,471,568.79","-480,000.00","-2,347,082.19","-3,917,626.87","3,735,787.38","287,978.43","-872,077.87","-1,214,953.89","2,921,222.20","21,798,649.78","21,933,446.52","21,511,682.06","18,785,571.78","-1,785,172.05","-3,514,435.23","-6,607,446.81","160,895,377.28","845,006.42","3,392,263.95","6,116,712.63","10,829,163.41","-299,213.37","-4,358,404.64"
四、净利润,"-20,154,152.96","-34,150,511.64","-42,613,356.31","2,019,631.57","-25,150,017.94","4,535.76","56,462.91","5,512,563.18","141,564.72","3,149,785.53","4,977,742.96","29,642,050.82","10,188,739.79","22,096,784.15","33,754,733.38","55,009,848.20","23,712,557.18","175,667,605.02","203,101,296.97","221,217,791.87","4,512,340.50","18,321,017.27","47,589,147.86","87,146,294.82","-30,909,370.88","-84,782,593.28","-35,060,815.93","-79,136,660.99","4,582,223.02","3,607,375.31","6,508,813.21","18,381,654.21","4,095,824.84","-44,245,680.07","-107,580,522.76","-311,657,264.09","-74,326,371.33","-110,711,593.84","-129,154,054.68","9,684,373.23","4,822,027.82","-27,244,408.86","14,882,350.39","26,349,046.46","2,101,796.87","-33,679,764.66"
其中:对联营企业和合营企业的投资权益,,,,"-211,914.63",,,,"-227,642.53",,"-160,111.15","-160,111.15","-88,935.00",,"157,562.51",,"1,259,782.72","292,567.37","7,149,506.28","13,944,949.28","18,804,405.43",,"5,537,247.20","4,838,788.56","15,471,568.79","-480,000.00","-2,797,082.19","-4,367,626.87","399,950.79","287,978.43","-895,805.59","-1,238,681.61","-835,936.61","-2,537,485.42","-3,386,120.25","-3,597,324.13","-6,546,882.66","-1,785,172.05","-3,514,435.23","-6,607,446.81","-1,173,923.52","845,006.42","3,089,285.97","5,813,734.65","10,238,468.38","-2,526,588.75","-7,062,149.75"
归属于母公司所有者的净利润,"-20,154,152.96","-34,150,511.64","-42,613,356.31","2,019,631.57","-25,150,017.94","4,535.76","56,462.91","12,869,933.13","1,327,235.85","5,020,658.34","9,362,820.87","28,249,274.06","8,333,964.69","15,542,162.60","21,945,012.17","38,121,672.46","18,201,229.68","134,266,453.18","157,061,565.48","173,182,652.25","2,913,085.72","9,410,182.31","37,574,613.76","60,418,289.80","-28,971,958.84","-69,224,092.06","-34,473,940.83","-78,715,198.30","3,355,999.36","6,984,128.85","8,977,580.13","18,695,795.97","2,696,238.03","-35,002,021.39","-95,869,653.82","-274,448,826.20","-65,544,711.95","-100,900,808.84","-118,228,895.57","26,319,963.64","1,718,987.86","-32,271,715.43","8,183,620.34","20,480,409.64","3,511,162.29","-30,137,899.40"
