科目,2009-12-31,2010-12-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"47,389,413.94","12,307,273.08","25,551,695.48","32,571,371.05","36,279,208.05","27,654,321.85","35,412,572.86","69,217,736.67","69,479,001.41","20,670,200.26","37,242,921.14","39,656,358.83","42,611,419.71","49,366,650.91","66,750,662.70","68,172,328.86","61,706,315.89","40,550,475.74","57,800,850.22","60,122,351.95","55,143,993.57","52,050,333.47","70,005,318.37","70,866,403.70","122,454,316.22","85,133,519.69","91,546,734.86","76,540,205.11","73,838,987.44","58,861,778.17","53,859,560.07"
应付职工薪酬,"8,283,732.10","27,953,839.37","56,912,882.95","44,290,163.50","20,784,925.38","60,944,603.93","32,739,229.74","42,659,315.93","38,264,174.05","64,075,987.47","35,536,221.80","57,533,745.75","36,793,076.28","109,951,846.32","47,167,663.24","49,484,634.20","39,924,774.91","64,847,449.21","38,054,979.65","45,997,981.43","41,483,795.06","61,051,184.06","28,790,277.38","52,563,830.57","48,577,086.95","71,024,064.48","51,290,392.63","51,209,257.50","52,061,530.63","90,662,640.01","70,947,214.59"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"37,554,051.22","50,847,032.07","24,386,690.89","31,996,119.65","15,815,286.82","25,579,256.66","6,676,288.69","31,592,262.96","14,052,575.29","43,215,849.22","8,970,588.90","34,105,631.65","23,043,112.90","56,988,974.78","-5,833,511.21","34,880,925.60","20,411,108.33","49,523,488.36","17,284,581.81","21,408,161.15","17,302,502.63","27,641,137.04","11,047,481.82","27,894,033.48","21,812,477.23","40,332,935.27","20,438,682.52","29,581,089.42","24,703,259.00","34,480,910.25","13,934,633.01"
应收利息,,,,,,"19,277,820.90","31,620,034.37","61,472,072.83","70,598,342.19","56,101,026.56","54,730,442.37","56,088,708.93","81,168,563.22","78,920,769.81","78,775,845.91","11,222,487.76","10,127,509.55","10,039,317.09","15,861,525.85","9,779,428.09","11,527,587.75","5,069,849.25","6,067,200.53","3,951,427.43","10,948,079.25","5,882,518.44","2,146,635.20","1,431,800.28","1,711,642.82","4,520,055.48","4,241,273.74"
应付利息,,,,,,,,,,,,,,,"163,472.21","148,611.01","189,366.74",,"263,175.00","263,175.00","302,083.33","302,083.33","302,083.33","523,081.56","570,999.99","730,023.65","758,138.04","615,508.86","743,469.38","733,296.72","689,388.39"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,496,912.52",
应付股利,,,,,,,,,,,,,,,,"5,708,086.20","5,708,086.20",,,,,,,"91,553,590.64",,,,,,,
存货,"96,950,047.06","158,871,108.27","176,196,078.17","169,177,938.66","189,986,197.15","219,202,627.94","294,653,218.43","259,453,702.80","266,557,617.35","257,993,213.17","257,106,897.34","239,996,738.76","234,193,437.49","245,351,988.86","317,522,105.98","304,058,771.27","310,037,696.68","264,667,869.41","255,423,044.70","289,615,730.99","294,674,449.41","273,257,892.48","322,082,825.81","444,945,530.79","442,273,506.14","447,912,777.42","454,311,978.39","501,715,742.20","492,994,428.07","592,398,747.80","547,460,794.40"
其他应付款,"180,637,750.20","58,044,072.52","53,151,160.10","80,052,664.89","83,130,693.79","101,734,092.41","62,997,336.60","82,018,788.94","65,274,255.87","143,836,670.62","143,098,601.51","127,774,486.36","97,783,079.27","143,834,453.69","87,862,743.30","126,214,136.18","130,144,704.42","140,295,600.24","163,239,983.94","158,844,902.35","147,739,090.89","151,347,525.46","149,636,576.36","155,221,126.29","225,627,421.94","654,131,157.01","749,404,587.77","697,028,491.11","659,826,147.13","680,243,189.75","718,004,346.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,"250,000,000.00","250,000,000.00","210,000,000.00","60,000,000.00","45,625,000.00","38,000,000.00","170,000,000.00","240,000,000.00","193,300,000.00","193,300,000.00","152,271,000.00","132,271,000.00","48,714,208.37","39,728,208.37","50,000,000.00","50,000,000.00"
一年内到期的非流动负债,"3,000,000.00",,,,,,,,,,,,,"4,348,632.29",,"336,500.00",,"2,482,632.29","2,482,632.29","2,482,632.29","2,482,632.29","2,960,424.74","2,960,424.74","2,960,424.74","2,960,424.74",,,,,,
其他流动资产,,,,,,,,,,"1,264,731,102.55","963,000,000.00","904,000,000.00","1,005,484,109.59","1,211,337,363.50","1,007,498,592.76","1,466,460,508.06","2,120,265,055.53","2,516,729,921.20","2,205,647,035.20","2,340,009,804.75","2,183,096,729.22","1,861,985,702.02","1,109,607,011.40","811,444,884.46","1,040,290,224.43","648,741,547.73","523,975,699.96","401,250,375.71","618,721,918.87","759,844,205.78","459,042,436.10"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"13,094,900.00","13,094,900.00","13,094,900.00","13,094,900.00",,
流动资产合计,"889,431,704.01","1,344,566,969.36","1,440,614,154.96","3,770,775,302.41","3,419,684,391.93","3,812,477,424.80","3,671,470,760.72","3,653,712,971.62","2,858,705,163.66","3,564,423,755.64","3,344,864,383.27","3,354,458,758.14","3,092,697,104.13","2,921,936,273.36","3,069,390,437.57","3,509,941,656.53","3,150,822,234.90","3,278,922,687.95","3,175,769,181.60","3,190,792,634.03","3,094,222,531.17","3,294,735,931.55","2,346,042,489.78","2,596,345,563.57","2,411,485,460.29","2,252,563,986.85","2,002,172,474.00","2,047,651,941.65","1,881,665,882.90","1,932,926,917.28","1,938,375,832.38"
流动负债合计,"757,546,715.43","840,826,078.68","786,210,561.52","871,269,702.83","567,689,405.09","1,003,306,360.41","834,528,670.37","1,042,339,943.94","559,062,567.81","991,130,381.56","675,790,703.49","849,179,408.84","598,936,207.10","900,860,141.02","770,360,782.96","1,074,392,135.02","841,789,047.30","1,047,956,348.02","1,057,096,641.15","1,262,858,905.88","1,060,972,348.50","1,358,681,890.95","1,143,678,602.34","2,700,825,274.91","2,588,108,538.24","2,420,339,462.53","2,269,929,313.89","2,396,369,795.57","2,273,103,459.80","2,549,789,402.78","2,506,599,394.87"
可供出售金融资产,,,,,,,,,,,,,,"291,100,000.00","41,100,000.00","87,344,700.00","112,344,700.00","167,579,432.10","303,079,432.10","363,559,165.71","384,025,742.03","514,872,239.71","526,742,469.06","534,425,155.70","566,526,130.92","504,106,544.45","507,786,299.81","491,604,324.58","493,969,668.36","559,314,542.17",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,"40,155,000.00","39,780,000.00",,,,,,
持有至到期投资,,,,,,,,"50,000,000.00","260,000,000.00",,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","11,000,000.00","227,521,876.22","227,521,876.22","233,024,276.72","227,521,876.22","4,466,627.49","4,466,627.49","4,051,056.63","4,658,988.54","4,351,934.35","4,351,934.35","4,746,261.81","4,484,294.45","4,905,297.88","739,570,770.95","950,826,448.98","957,925,297.88","959,956,072.80","966,356,072.80","966,993,902.62","966,508,766.19","969,789,204.90","970,689,204.90"
专项应付款,,,,,,,,,,"2,736,495.00","2,736,495.00",,,,"13,596,691.70",,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"101,926,055.64","100,517,383.72","99,129,088.33","95,044,429.85","126,918,142.40","125,037,358.12"
预计负债,"4,313,025.00","8,136,998.42","11,530,434.82","16,064,943.51","15,871,583.51","16,504,092.70","17,025,327.64","18,972,322.08","19,472,799.62","14,426,198.07","20,280,171.29","21,865,418.33","17,733,495.16","16,946,457.68","17,824,116.56","17,957,400.08","18,125,689.22","17,832,605.26","16,647,137.32","16,101,272.08","17,111,556.11","17,872,501.15","16,814,128.22","29,111,161.91","32,551,848.77","13,580,829.32","14,778,442.73","14,660,208.09","14,749,690.63","10,182,760.71","14,947,366.75"
固定资产,"106,803,295.67","299,679,163.56","352,921,348.42","349,330,138.99","351,293,147.75","367,682,729.34","378,773,620.02","379,382,450.12","394,486,154.59","426,347,751.91","419,131,827.51","418,145,789.93","413,787,068.84","470,238,970.82","463,550,782.17","457,647,079.29","465,870,979.20","681,058,679.92","671,430,169.07","661,256,024.35","663,202,523.41","778,022,662.21","764,019,421.41","1,135,011,750.93","1,224,139,690.26","1,236,637,601.16","1,220,736,668.69","1,212,321,247.19","1,203,467,947.10","1,252,779,973.75","1,228,838,481.25"
递延所得税负债,,,,,,,,,,,,,,"361,868.98","225,550.72","266,161.21","242,213.53","469,454.95","433,654.95","400,883.10","2,097,890.92","2,382,483.73","2,646,059.92","1,680,437.83","2,192,381.60","35,377,017.33","34,447,156.65","33,791,612.59","34,181,450.65","35,248,190.84","33,938,891.72"
在建工程,"32,698,952.73","3,987,589.25","32,697,126.60","35,140,326.86","42,148,712.29","43,752,625.71","51,008,212.80","55,730,067.58","64,235,178.70","45,513,935.04","50,454,311.28","84,260,004.06","115,883,779.33","162,202,733.83","174,150,645.35","220,106,643.92","311,794,189.36","201,749,746.07","219,098,178.45","224,793,017.76","248,792,881.45","215,161,551.96","227,952,788.65","286,471,780.60","197,749,032.66","40,197,806.54","30,759,713.38","92,426,573.44","124,749,314.96","11,052,740.96","19,350,896.36"
其他非流动负债,"21,735,736.99","33,198,104.70","34,411,472.38","39,073,656.24","38,904,748.17","49,295,090.06","49,126,181.99","48,864,607.25","47,119,830.14","50,364,743.50","49,551,572.85","48,726,986.20","47,902,399.55",,,,,,,,,,,,,,,,,"12,922,121.05","12,922,121.05"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"26,048,761.99","41,335,103.12","45,941,907.20","55,138,599.75","54,776,331.68","65,799,182.76","66,151,509.63","67,836,929.33","66,592,629.76","67,527,436.57","72,568,239.14","70,592,404.53","65,635,894.71","72,578,519.87","87,928,026.40","66,002,570.55","66,205,753.93","68,872,287.68","67,373,361.66","69,462,311.49","71,841,945.26","79,631,021.57","77,852,068.65","133,839,434.07","136,270,938.52","112,765,053.35","112,128,229.90","109,135,844.35","110,068,320.06","118,541,974.57","121,220,363.38"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"783,595,477.42","882,161,181.80","832,152,468.72","926,408,302.58","622,465,736.77","1,069,105,543.17","900,680,180.00","1,110,176,873.27","625,655,197.57","1,058,657,818.13","748,358,942.63","919,771,813.37","664,572,101.81","973,438,660.89","858,288,809.36","1,140,394,705.57","907,994,801.23","1,116,828,635.70","1,124,470,002.81","1,332,321,217.37","1,132,814,293.76","1,438,312,912.52","1,221,530,670.99","2,834,664,708.98","2,724,379,476.76","2,533,104,515.88","2,382,057,543.79","2,505,505,639.92","2,383,171,779.86","2,668,331,377.35","2,627,819,758.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","300,000,000.00","300,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00","800,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"50,000,000.00","391,080,539.60","391,080,539.60","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","2,318,658,187.65","1,918,658,187.65","1,918,658,187.65","1,918,658,187.65","1,918,658,187.65","1,918,658,187.65","1,918,658,187.65","1,919,348,906.83","1,919,348,906.83","1,919,348,906.83","1,919,348,906.83","1,919,348,906.83","1,808,369,997.90","1,808,369,997.90","1,808,369,997.90","1,809,024,088.99","1,809,024,088.99"
无形资产,"131,664,448.19","94,492,471.46","176,544,971.69","174,561,189.41","176,262,494.48","175,690,271.92","177,476,538.84","177,455,972.99","199,552,538.37","198,282,087.52","198,529,337.29","209,345,053.66","254,972,158.68","256,081,224.81","254,419,630.47","220,959,641.17","218,825,893.27","218,200,675.16","215,716,068.80","213,801,019.45","212,511,712.97","211,110,988.07","209,529,884.86","511,656,525.43","509,383,531.95","511,228,359.34","507,443,929.25","506,626,295.12","503,311,639.41","495,731,124.82","492,717,463.71"
盈余公积,"27,786,907.85","15,380,518.00","42,093,526.74","42,093,526.74","42,093,526.74","84,370,308.45","84,370,308.45","84,370,308.45","84,370,308.45","114,124,543.64","114,268,515.80","114,124,543.64","114,124,543.64","142,030,040.34","142,030,040.34","142,030,040.34","142,030,040.34","167,896,718.83","167,896,718.83","167,896,718.83","167,896,718.83","187,559,754.85","187,559,754.85","187,559,754.85","187,559,754.85","189,068,883.05","189,068,883.05","189,068,883.05","189,068,883.05","189,068,883.05","189,068,883.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"1,814,488.90","1,814,488.90","1,814,488.90","1,814,488.90","1,814,488.90",,,,,,,,,,,,,,,,"1,808,764.78","1,843,194.14","1,843,194.14","474,864,980.64","474,864,980.64","499,720,378.77","499,720,378.77","499,720,378.77","499,720,378.77","256,579,365.93","256,579,365.93"
未分配利润,"255,680,567.29","166,100,413.04","449,218,540.37","654,226,538.32","616,963,889.27","693,658,669.47","742,899,417.43","573,010,507.59","678,624,440.52","687,842,918.50","750,450,857.75","649,653,455.18","767,767,344.32","662,516,371.46","694,810,760.62","620,496,400.39","694,190,427.13","799,309,838.47","843,845,337.29","774,483,140.71","861,414,598.77","863,461,866.33","880,281,911.11","793,163,361.64","798,729,438.94","770,321,569.47","753,340,961.76","722,694,514.46","696,100,451.68","246,635,438.15","224,703,297.49"
长期待摊费用,"2,332,604.11","5,898,531.38","5,233,730.39","4,165,151.79","3,631,319.00","3,097,486.23","2,865,454.07","2,693,692.73","3,416,873.07","3,507,156.15","3,108,355.37","2,709,554.58","2,310,753.80","1,952,270.53","3,639,464.88","2,389,005.88","2,451,584.04","2,707,344.61","2,627,359.14","2,775,648.47","2,496,842.07","2,602,166.07","2,105,181.64","1,698,994.27","3,307,514.82","7,319,037.25","7,851,430.41","6,500,628.82","7,571,956.55","82,445,854.45","75,502,854.93"
少数股东权益,"1,031,861.32",,,,,,,,,,,,,,,"-230,811.88","-307,167.78","-451,216.14","-475,917.28","1,301,896.32","2,305,203.35","1,753,373.19","10,470,266.87","103,131,758.72","107,390,562.38","96,196,551.91","43,523,933.04","73,586,244.91","72,537,577.29","80,286,811.32","78,535,988.75"
递延所得税资产,"2,228,528.37","3,238,524.99","3,720,247.06","4,614,637.59","4,378,993.62","8,327,941.90","8,544,767.30","9,146,708.85","8,803,107.45","7,695,754.84","7,623,857.37","7,888,137.00","8,571,412.98","38,427,835.68","38,762,059.43","40,372,145.69","40,690,912.81","56,786,006.39","56,930,221.34","56,070,778.09","52,572,636.21","57,897,785.60","58,463,666.60","67,795,404.15","66,456,401.08","65,830,049.49","71,883,993.67","67,708,584.51","73,938,616.23","111,658,817.31","108,337,292.09"
外币报表折算价差,"-120,791.90","-44,913.54",992.59,"14,680.66","32,207.54","67,437.83","12,926.89","55,986.93","40,881.65","40,737.61","45,785.21","32,269.74","34,985.48",,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,"153,831,666.67","155,481,666.67","157,150,000.00","307,150,000.00","106,031,888.21","80,548,340.73","92,408,695.49","149,413,008.92","350,177,875.75","364,247,582.00","78,401,107.21","155,068,907.62","190,897,829.19","205,520,195.00","277,074,385.63","228,609,536.94","140,269,626.07","155,293,789.67","86,354,907.98","135,659,381.98","141,755,768.67","70,356,388.36","115,195,068.42","106,417,400.08","8,718,090.19","4,061,298.12"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"278,542,317.97","410,110,769.54","573,931,913.06","570,625,933.54","580,529,156.04","753,382,721.77","775,150,259.70","832,558,892.27","1,248,643,852.18","1,014,900,449.89","986,917,905.77","1,047,781,511.44","1,172,460,058.77","1,574,647,538.91","1,344,336,791.79","1,111,271,379.79","1,311,706,154.84","1,523,331,647.79","1,678,753,558.25","1,804,076,301.27","1,798,504,934.31","1,926,685,511.71","2,685,521,166.98","4,049,105,948.68","4,136,011,962.19","4,068,677,674.11","3,983,412,258.86","4,058,226,091.80","4,074,700,117.50","3,874,987,856.88","3,805,257,802.86"
所有者权益(或股东权益)合计,"384,378,544.56","872,516,557.10","1,182,393,599.30","3,414,992,933.37","3,377,747,811.20","3,496,754,603.40","3,545,940,840.42","3,376,094,990.62","3,481,693,818.27","3,520,666,387.40","3,583,423,346.41","3,482,468,456.21","3,600,585,061.09","3,523,145,151.38","3,555,438,420.00","3,480,818,330.75","3,554,533,588.51","3,685,425,700.04","3,730,052,737.04","3,662,547,717.93","3,759,913,171.72","3,783,108,530.74","3,810,032,985.77","3,810,786,803.27","3,823,117,945.72","3,788,137,145.08","3,603,527,189.07","3,600,372,393.53","3,573,194,220.54","3,139,583,396.81","3,115,813,876.99"
资产总计,"1,167,974,021.98","1,754,677,738.90","2,014,546,068.02","4,341,401,235.95","4,000,213,547.97","4,565,860,146.57","4,446,621,020.42","4,486,271,863.89","4,107,349,015.84","4,579,324,205.53","4,331,782,289.04","4,402,240,269.58","4,265,157,162.90","4,496,583,812.27","4,413,727,229.36","4,621,213,036.32","4,462,528,389.74","4,802,254,335.74","4,854,522,739.85","4,994,868,935.30","4,892,727,465.48","5,221,421,443.26","5,031,563,656.76","6,645,451,512.25","6,547,497,422.48","6,321,241,660.96","5,985,584,732.86","6,105,878,033.45","5,956,366,000.40","5,807,914,774.16","5,743,633,635.24"
负债和所有者(或股东权益)合计,"1,167,974,021.98","1,754,677,738.90","2,014,546,068.02","4,341,401,235.95","4,000,213,547.97","4,565,860,146.57","4,446,621,020.42","4,486,271,863.89","4,107,349,015.84","4,579,324,205.53","4,331,782,289.04","4,402,240,269.58","4,265,157,162.90","4,496,583,812.27","4,413,727,229.36","4,621,213,036.32","4,462,528,389.74","4,802,254,335.74","4,854,522,739.85","4,994,868,935.30","4,892,727,465.48","5,221,421,443.26","5,031,563,656.76","6,645,451,512.25","6,547,497,422.48","6,321,241,660.96","5,985,584,732.86","6,105,878,033.45","5,956,366,000.40","5,807,914,774.16","5,743,633,635.24"
