科目,2007-12-31,2008-06-30,2008-12-31,2009-06-30,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"380,773.50","1,011,305.75","873,054.96","2,851,030.67","1,729,835.35","1,373,231.27","1,785,737.38","1,219,956.52","2,590,006.34","2,375,607.64","3,405,774.15","1,859,759.07","2,926,185.04","3,729,695.48","4,448,045.04","1,761,625.25","2,784,999.45","5,672,867.07","7,494,422.15","9,629,310.97","12,779,417.86","14,421,749.78","14,799,757.06","9,549,987.59","12,259,375.22","14,364,944.10","19,311,760.87","63,206,112.04","69,099,338.51","16,336,590.33","17,240,970.79","16,329,826.09","26,117,643.16","21,551,588.13","186,354,577.31","23,253,043.10","37,463,827.31","38,863,589.01","42,850,411.78","41,197,744.22","61,540,616.20"
应付职工薪酬,"373,201.41","407,100.00","430,923.12","3,295,836.96","1,380,870.86","3,203,982.34","840,534.64","947,558.98","945,502.35","7,150,152.33","1,376,393.19","7,839,393.05","7,671,268.70","1,485,067.75","1,625,287.30","6,850,773.26","6,578,162.27","3,315,975.54","2,581,564.59","6,789,504.19","6,915,530.30","2,689,635.88","2,819,796.28","14,169,979.52","14,086,389.84","5,819,412.18","6,033,359.38","20,477,911.07","10,950,121.09","8,530,295.53","10,055,055.67","14,238,234.84","11,846,572.82","6,198,640.01","6,380,411.40","14,685,834.06","8,254,241.93","8,584,984.70","9,103,537.30","16,836,737.23","10,103,503.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,743,376.34","605,514.57","7,218,979.23","4,129,139.09","-2,813,959.14","11,376,690.79","4,244,688.68","5,133,518.73","8,773,824.03","6,465,506.20","2,498,522.71","8,018,241.63","10,882,471.50","11,975,054.37","4,090,056.29","10,542,192.40","2,759,894.62","11,159,671.63","-1,736,122.86","14,873,480.50","2,128,676.62","7,004,844.37","5,633,079.62","24,725,586.59","3,564,803.98","8,035,976.33","3,752,121.69","15,411,316.22","2,075,734.86","1,808,314.17","1,819,572.75","32,354,833.47","233,415.86","2,345,299.19","3,229,075.64","27,035,467.27","7,261,335.09","10,986,554.63","8,186,039.12","28,055,570.97","3,006,097.38"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,"104,500.00","104,500.00","160,811.67",,,,,,,,,,,,,"498,056.88","99,506.25","49,916.25","815,335.00",,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"281,256.37","281,256.37","281,256.37",,"281,256.37","281,256.37"
应付股利,,,,,,,,,,,,,,,,,"898,860.81",,,,,,,,,,,,,,,,,,,,,"1,400,000.00",,"311,917.10","311,917.10"
存货,"8,795,219.65","3,416,767.47","9,140,350.58","14,729,322.40","52,479,518.23","39,080,596.07","32,065,016.57","39,087,137.91","30,194,548.58","31,505,681.60","52,316,159.76","39,129,094.37","48,029,187.22","45,642,004.33","47,235,454.64","52,407,399.03","53,653,841.55","59,920,935.10","82,864,863.05","73,123,894.87","94,563,703.72","75,315,351.27","89,673,134.64","80,174,923.20","103,059,132.90","133,190,297.76","174,839,865.53","146,288,519.96","155,968,627.02","171,867,408.70","193,339,984.34","147,495,596.45","176,463,751.92","186,960,258.91","186,485,151.94","195,219,833.60","215,739,499.88","248,694,702.42","236,005,044.74","202,755,959.59","234,122,101.00"
其他应付款,"2,611,296.27","1,126,283.61","1,973,092.58","1,377,042.41","3,708,801.35","2,372,813.41","1,499,275.59","6,691,606.33","1,490,116.10","1,440,829.15","1,455,981.85","3,484,066.89","1,564,538.09","1,311,713.21","1,619,549.07","2,878,309.56","1,473,897.75","2,658,627.24","1,886,353.82","5,682,267.96","1,524,221.83","1,964,740.22","1,733,921.44","32,469,316.19","30,126,381.25","404,843.37","1,140,073.61","4,443,059.34","1,277,416.85","1,988,529.18","1,416,898.42","167,003,745.19","161,881,004.78","98,464,485.16","98,342,092.19","227,301,253.65","100,792,232.07","7,836,118.10","9,612,315.06","11,296,151.98","14,155,991.52"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"358,978.84","22,720.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,"3,233,333.33","3,233,333.33","3,233,333.33","3,233,333.33","3,233,333.33","3,233,333.33","3,233,333.33","3,233,333.33",,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,476,441.45",,"2,122,895.66","5,308,423.97","1,927,429.97","5,322,693.57","1,601,213.86","4,040,458.62","603,400.65","1,992,849.04","4,106,143.83","2,140,487.42","121,518.02","15,915.36"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00","4,620,000.00"
流动资产合计,"114,010,240.90","96,624,604.31","157,586,729.16","174,364,733.58","309,885,106.39","286,356,036.39","279,777,928.83","1,447,143,899.22","1,426,712,131.56","1,392,203,787.87","1,401,830,784.88","1,457,499,046.69","1,481,804,679.22","1,413,846,237.10","1,401,715,298.80","1,424,068,308.37","1,421,763,964.65","1,386,428,066.23","1,391,191,021.36","1,529,705,006.25","1,557,710,601.05","1,485,181,689.59","1,404,195,608.43","1,437,936,212.22","1,421,435,453.63","1,352,093,734.51","1,402,296,305.69","1,537,302,468.78","1,462,371,032.22","1,409,200,934.83","1,321,690,164.90","1,393,264,488.21","1,258,730,712.49","1,187,130,866.56","1,237,150,672.64","1,619,173,436.01","1,462,176,636.00","1,392,484,296.96","1,360,025,092.29","1,514,121,762.55","1,498,022,872.21"
流动负债合计,"40,450,044.79","26,210,542.74","59,898,233.24","82,501,464.08","113,951,559.41","73,774,758.13","53,280,580.29","105,303,091.35","63,464,484.97","70,048,907.27","78,354,193.61","105,492,536.72","108,196,898.82","102,035,447.75","87,244,678.67","87,433,928.74","78,195,900.48","88,038,189.21","95,931,611.00","180,398,290.10","203,514,108.81","184,488,945.61","88,485,196.07","164,096,178.79","127,542,050.44","102,937,096.79","133,153,677.16","182,200,206.86","102,320,873.49","123,988,327.68","128,037,644.84","374,233,717.92","290,177,609.45","256,832,446.54","302,229,394.75","558,131,518.24","374,854,320.58","292,562,087.63","256,370,755.29","323,903,184.78","292,477,072.24"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","371,413.26",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,"7,500,000.00","7,353,505.10","7,262,245.95","7,107,932.55","6,926,314.95","6,758,095.72","6,619,541.37",,,,,,,"154,651,615.80","143,069,664.39","143,573,061.73","147,142,163.85","135,526,576.06","133,290,986.82","154,954,283.62","226,870,889.69","118,798,777.55","116,925,589.87","115,626,893.08","121,556,895.41","51,204,687.16","50,400,701.83","49,590,824.89","48,982,174.92","53,147,476.46","52,075,159.80"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,879,879.96","32,564,153.36","32,248,426.96","31,932,700.36"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"25,097,534.75","24,426,105.69","23,952,306.32","25,221,756.40","24,874,472.07","24,413,657.10","24,175,656.78","24,196,781.37","26,283,417.47","28,497,285.55","34,177,545.40","33,755,336.76","34,540,980.81","33,677,723.97","32,761,516.72","32,643,225.36","32,862,701.57","32,080,897.66","31,495,949.07","24,290,672.82","23,993,140.45","23,979,155.69","23,642,251.73","23,005,401.75","22,610,692.95","22,411,845.39","23,252,032.04","25,543,658.27","25,126,467.67","25,906,374.52","26,934,334.18","29,591,683.81","63,781,485.78","69,963,248.91","35,425,201.10","94,068,161.55","93,249,690.22","59,003,281.14","58,266,766.42","58,195,217.31","56,716,738.66"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,,,,,,,,,,,"143,801.61",,,,,,,,,,,,,,"34,226.42","273,811.32","34,997,970.81",,,"25,796.68","417,115.14",,"213,668.80"
其他非流动负债,,,,,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,"700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00",,"3,233,333.34",,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,"500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,"700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","700,000.00","3,233,333.34","3,233,333.34","3,233,333.34","3,233,333.34",,,,,,,,,,,,,,
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"40,450,044.79","26,210,542.74","59,898,233.24","82,501,464.08","114,451,559.41","74,274,758.13","53,780,580.29","105,803,091.35","63,964,484.97","70,048,907.27","78,354,193.61","106,192,536.72","108,896,898.82","102,735,447.75","87,944,678.67","88,133,928.74","78,895,900.48","88,738,189.21","96,631,611.00","181,098,290.10","204,214,108.81","185,188,945.61","89,185,196.07","167,329,512.13","130,775,383.78","106,170,430.13","136,387,010.50","182,200,206.86","102,320,873.49","123,988,327.68","128,037,644.84","374,233,717.92","290,177,609.45","256,832,446.54","302,229,394.75","558,131,518.24","374,854,320.58","292,562,087.63","256,370,755.29","323,903,184.78","292,477,072.24"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","270,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","540,000,000.00","585,106,053.00","585,106,053.00","585,106,053.00","585,106,053.00","585,106,053.00","585,106,053.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,000,000.00","1,000,000.00","1,000,000.00",,"66,304,001.25","66,304,001.25","66,304,001.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","1,133,665,501.25","998,665,501.25","998,665,501.25","998,665,501.25","998,665,501.25","998,665,501.25","998,665,501.25","998,665,501.25","998,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","728,665,501.25","723,615,243.71","1,080,080,538.32","1,080,080,538.32","1,080,080,538.32","1,080,080,538.32","1,082,457,261.53","1,082,457,261.53"
无形资产,"263,120.76","199,308.96","150,921.49","114,216.89","84,755.05","62,449.34","51,669.78","462,263.05","550,090.14","512,728.33","474,225.61","438,936.52","410,075.29","396,022.89","366,408.66","2,091,080.60","2,137,284.26","2,008,990.61","1,938,049.15","1,994,687.00","1,854,298.19","1,713,909.58","1,646,670.27","1,540,380.54","1,401,940.21","1,268,159.91","1,121,149.31","996,266.48","995,262.29","912,974.32","1,371,092.23","1,217,557.87","1,268,916.52","1,106,970.85","951,130.95","55,924,629.72","54,319,818.86","52,672,935.49","52,540,332.84","50,262,572.96","49,522,969.30"
盈余公积,"14,866,906.61","14,866,906.61","17,168,310.00","12,568,310.00","16,796,595.58","16,796,595.58","16,796,595.58","23,139,309.81","23,139,309.81","23,139,309.81","23,139,309.81","32,732,142.22","32,732,142.22","32,732,142.22","32,732,142.22","39,886,138.68","39,886,138.68","39,886,138.68","39,886,138.68","46,269,905.74","46,269,905.74","46,269,905.74","46,269,905.74","56,809,956.98","56,809,956.98","56,809,956.98","56,809,956.98","62,865,766.28","62,865,766.28","62,865,766.28","62,865,766.28","67,459,950.55","67,459,950.55","67,459,950.55","67,459,950.55","67,917,862.41","67,917,862.41","67,917,862.41","67,917,862.41","82,122,976.25","82,122,976.25"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395,478,965.95","395,478,965.95","395,478,965.95","395,478,965.95","729,707,224.86","729,707,224.86","729,707,224.86","732,754,745.35","649,386,071.20","649,386,071.20"
未分配利润,"33,787,585.64","29,854,955.26","54,500,216.11","25,545,870.10","38,154,786.35","54,471,249.56","68,381,064.22","75,239,214.46","98,875,837.18","61,042,873.51","75,886,066.98","94,074,706.16","116,548,670.03","54,204,175.14","56,376,805.30","74,179,455.73","81,130,249.54","29,702,282.30","26,002,130.35","64,824,709.68","69,265,413.59","17,035,380.79","25,362,008.44","125,357,993.73","133,151,654.18","87,836,144.29","113,299,894.81","179,084,785.02","180,470,040.82","125,979,786.26","107,147,137.44","211,274,571.23","189,855,773.16","159,835,164.90","157,282,240.91","225,162,225.05","254,661,374.15","259,205,731.88","261,295,939.21","240,685,906.37","247,437,472.92"
长期待摊费用,"214,322.09","163,067.11","153,937.51","120,242.78","117,092.15","88,845.85","74,877.70","76,649.32","62,476.27","52,358.80","42,232.21","108,818.22","106,167.36","182,025.72","292,126.10","247,202.36","202,278.62","157,354.88","112,588.15","77,499.94","64,583.26","414,878.18","306,240.34","63,516.57","34,449.90","5,383.37",,,,,"142,000.00","301,750.00","248,500.00","719,644.60","1,082,654.68","4,414,746.74","7,089,342.36","6,920,705.81","6,550,070.78","6,085,274.20","5,645,448.79"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,"5,825,300.32","6,117,118.31","5,905,038.61","8,613,136.41","9,368,525.04","13,798,016.93","15,021,705.96","16,822,297.19","19,346,983.47","26,020,458.83","28,408,131.47","26,432,679.01","45,886,838.00","49,905,274.39","47,132,208.89","50,780,357.78","55,373,179.70","61,203,095.23","60,607,562.78"
递延所得税资产,"519,318.54","519,318.54","722,864.87","794,694.53","745,516.93","925,615.84","1,182,108.25","967,523.91","1,037,017.77","1,630,431.29","2,020,283.55","2,509,243.06","2,719,063.69","3,127,324.13","3,657,462.21","5,057,111.99","4,992,019.48","6,316,802.06","6,303,971.94","4,790,540.76","4,792,306.44","5,870,100.35","5,517,141.05","7,082,955.52","6,755,333.72","8,742,984.15","10,719,237.69","7,245,306.75","7,560,138.80","7,347,111.37","9,054,552.28","8,200,976.39","7,298,568.85","8,125,340.98","9,030,176.38","11,010,585.37","12,008,943.22","11,567,685.23","13,243,876.83","11,660,262.26","6,321,356.34"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"26,094,296.14","25,307,800.30","24,980,030.19","26,250,910.60","25,821,836.20","25,490,568.13","25,484,312.51","25,703,217.65","27,933,001.65","30,692,803.97","44,214,286.77","44,165,839.66","45,038,533.10","44,491,029.26","44,003,828.64","46,796,716.03","46,813,825.30","40,564,045.21","39,994,359.92","31,153,400.52","30,704,328.34","31,978,043.80","31,112,303.39","186,343,870.18","173,872,081.17","176,001,434.55","182,234,582.89","169,311,807.56","166,972,855.58","189,120,743.83","264,372,868.38","554,389,711.57","585,836,253.39","592,094,875.69","599,322,995.28","947,130,035.40","947,575,721.35","943,168,334.06","946,119,235.64","861,356,714.61","852,185,526.51"
所有者权益(或股东权益)合计,"99,654,492.25","95,721,861.87","122,668,526.11","118,114,180.10","221,255,383.18","237,571,846.39","251,481,661.05","1,367,044,025.52","1,390,680,648.24","1,352,847,684.57","1,367,690,878.04","1,395,472,349.63","1,417,946,313.50","1,355,601,818.61","1,357,774,448.77","1,382,731,095.66","1,389,681,889.47","1,338,253,922.23","1,334,553,770.28","1,379,760,116.67","1,384,200,820.58","1,331,970,787.78","1,346,122,715.75","1,456,950,570.27","1,464,532,151.02","1,421,924,738.93","1,448,143,878.08","1,524,414,069.48","1,527,023,014.31","1,474,333,350.98","1,458,025,388.44","1,573,420,481.86","1,554,389,356.43","1,522,393,295.71","1,534,244,273.17","2,008,171,953.17","2,034,898,036.77","2,043,090,543.39","2,049,773,572.64","2,051,575,292.38","2,057,731,326.48"
资产总计,"140,104,537.04","121,932,404.61","182,566,759.35","200,615,644.18","335,706,942.59","311,846,604.52","305,262,241.34","1,472,847,116.87","1,454,645,133.21","1,422,896,591.84","1,446,045,071.65","1,501,664,886.35","1,526,843,212.32","1,458,337,266.36","1,445,719,127.44","1,470,865,024.40","1,468,577,789.95","1,426,992,111.44","1,431,185,381.28","1,560,858,406.77","1,588,414,929.39","1,517,159,733.39","1,435,307,911.82","1,624,280,082.40","1,595,307,534.80","1,528,095,169.06","1,584,530,888.58","1,706,614,276.34","1,629,343,887.80","1,598,321,678.66","1,586,063,033.28","1,947,654,199.78","1,844,566,965.88","1,779,225,742.25","1,836,473,667.92","2,566,303,471.41","2,409,752,357.35","2,335,652,631.02","2,306,144,327.93","2,375,478,477.16","2,350,208,398.72"
负债和所有者(或股东权益)合计,"140,104,537.04","121,932,404.61","182,566,759.35","200,615,644.18","335,706,942.59","311,846,604.52","305,262,241.34","1,472,847,116.87","1,454,645,133.21","1,422,896,591.84","1,446,045,071.65","1,501,664,886.35","1,526,843,212.32","1,458,337,266.36","1,445,719,127.44","1,470,865,024.40","1,468,577,789.95","1,426,992,111.44","1,431,185,381.28","1,560,858,406.77","1,588,414,929.39","1,517,159,733.39","1,435,307,911.82","1,624,280,082.40","1,595,307,534.80","1,528,095,169.06","1,584,530,888.58","1,706,614,276.34","1,629,343,887.80","1,598,321,678.66","1,586,063,033.28","1,947,654,199.78","1,844,566,965.88","1,779,225,742.25","1,836,473,667.92","2,566,303,471.41","2,409,752,357.35","2,335,652,631.02","2,306,144,327.93","2,375,478,477.16","2,350,208,398.72"
