科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"110,840,402.69","253,753,457.32","466,717,967.69","253,212,489.41","324,993,879.16","423,479,330.56","117,457,496.30","243,567,599.08","391,685,544.55","575,558,108.32","160,462,146.82","366,720,208.33","548,779,050.91","704,542,401.29","178,457,609.05","355,098,053.46","560,545,387.65","811,284,570.36","197,971,821.47","421,146,827.05","644,357,191.30","915,987,229.56","231,064,628.65","513,537,199.24","810,154,268.23","1,118,414,431.25","255,855,738.51","514,406,267.53","880,707,796.97","1,420,161,448.21","328,413,253.38","715,007,627.98","1,151,201,481.23","1,652,633,921.48","458,732,011.25"
二、营业利润,"11,077,051.73","43,178,987.48","67,440,585.98","48,110,278.76","54,429,760.65","76,769,905.69","20,467,566.88","50,412,716.19","64,693,501.75","106,095,917.38","24,200,184.95","62,188,408.06","79,359,953.81","132,253,788.51","24,224,666.68","59,854,119.88","79,055,832.58","147,488,544.22","26,614,668.89","64,607,612.61","94,230,920.24","174,267,985.48","34,482,277.03","80,204,184.49","119,165,672.51","198,865,592.18","51,084,573.81","99,858,284.06","157,511,971.82","235,560,409.16","57,009,685.79","124,294,866.52","186,320,694.72","172,685,595.99","65,248,873.65"
减:营业成本,"77,106,665.57","177,901,687.64","341,899,929.61","172,413,865.06","218,571,316.38","282,179,829.86","69,450,293.30","123,481,351.75","199,592,683.06","291,709,009.36","85,133,355.55","180,962,035.13","273,894,909.85","310,144,404.57","87,650,418.94","145,562,884.01","225,347,697.08","335,200,716.69","71,884,821.59","160,049,169.34","231,369,620.97","304,119,268.80","82,460,770.15","183,984,743.31","278,111,409.75","394,904,385.21","89,241,126.99","146,119,237.61","269,898,247.97","490,096,003.90","93,541,972.83","216,585,094.25","337,209,961.31","472,248,905.89","131,566,096.01"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"252,690.52","747,106.93","683,904.36","1,070,692.53","1,748,058.15","2,627,561.46","729,192.27","1,466,152.78","2,106,264.03","3,058,415.62","993,445.56","2,117,321.83","3,368,511.77","4,669,859.07","1,086,354.00","1,596,167.45","2,245,328.67","3,976,297.35","1,333,367.62","2,527,854.42","3,538,823.28","4,998,907.98","1,473,411.14","3,695,479.13","6,724,042.16","13,071,117.36","3,500,308.33","7,711,146.18","13,209,586.02","20,705,966.38","6,477,452.56","10,788,865.08","16,969,580.77","24,904,772.69","7,458,442.54"
营业外收入,"703,000.00","821,040.07","2,265,878.54","602,610.93","2,099,540.73","6,043,172.63","1,420,966.65","3,022,983.31","3,504,524.98","6,134,643.20","712,059.68","1,289,398.22","2,766,889.13","2,549,597.52","741,134.50","1,913,080.83","2,888,682.43","9,409,909.20","3,508,786.30","7,376,157.38","9,909,513.11","12,032,268.71","2,199,535.36","4,317,108.39","6,167,161.17","6,349,741.28","989,729.17","1,183,593.04","1,619,830.64","3,196,674.69","81,162.28","971,823.61","1,188,651.19","1,010,422.20","1,103.45"
销售费用,"4,924,701.27","8,013,155.37","10,890,221.01","5,430,360.20","6,969,738.13","10,947,534.04","12,230,975.25","44,159,491.12","86,310,469.97","114,987,468.08","29,403,701.16","75,951,675.32","119,637,114.85","158,667,928.06","36,461,920.53","94,711,144.13","168,188,281.37","209,080,801.72","67,328,794.67","131,179,621.63","217,594,548.93","299,124,144.80","82,921,273.90","180,902,861.13","309,210,388.32","367,851,060.96","81,589,540.76","181,052,628.90","312,062,846.79","502,911,344.09","123,264,571.55","256,320,620.81","448,978,824.94","697,045,898.42","204,790,122.62"
减:营业外支出,"17,553.56","1,300,157.00","27,332.05","1,600.00","2,500.00","205,880.00",200.00,"10,900.00","542,934.36","570,397.09","10,000.00","10,000.00","11,000.00","51,160.36",,"5,000.00","5,140.00","28,864.00","30,000.00","80,000.00","93,251.50","134,918.15","702,060.81","774,687.09","969,838.28","1,042,032.15",100.00,"13,055.58","42,047.54","468,578.31",200.00,"605,849.90","1,618,403.97","2,282,191.44",
管理费用,"10,119,506.40","15,946,600.85","32,938,148.82","15,655,857.19","28,620,505.67","36,397,505.00","13,859,496.35","23,954,128.23","37,267,475.00","54,470,400.64","18,125,023.41","39,548,363.79","63,083,440.86","85,148,958.69","24,456,442.41","45,400,861.38","70,156,998.39","91,306,495.46","23,760,419.80","47,911,739.88","75,856,027.24","103,792,957.66","22,905,623.47","50,474,808.77","77,715,606.08","116,406,360.61","27,319,552.54","71,969,722.64","111,907,827.09","146,826,680.97","39,619,600.16","92,930,827.47","60,159,961.52","78,762,148.81","18,008,872.34"
其中:非流动资产处置净损失,,,,,,,,,,"17,897.09",,,,,,,,"3,724.00",,,"13,251.50","44,051.50","700,084.95",,"816,500.57","827,904.37","700,084.95","4,758.33","4,758.33",,,,,,
