科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"599,671,153.31","1,487,765,891.19","2,098,200,245.79","2,955,807,188.61","960,419,569.74","1,653,150,306.44","2,452,947,203.95","3,317,295,625.31","1,119,608,518.65","2,098,421,927.80","3,246,574,892.09","4,975,107,513.62","1,364,373,341.74","2,796,339,593.20","4,475,504,597.69","6,017,709,377.70","605,246,423.46","1,091,186,232.79","1,694,988,680.77","2,714,111,466.71","736,055,901.73","1,510,880,731.72","2,438,286,653.34","3,715,343,758.77","975,824,625.64","2,489,690,891.30","3,739,609,609.10","5,389,104,705.57","1,118,208,987.76","2,477,656,410.25","3,798,503,754.83","5,575,338,596.58","1,298,653,891.27","2,530,483,312.96","4,109,559,877.16","6,311,254,812.55","1,823,193,853.13","3,371,114,395.52","5,111,679,101.29","7,526,278,896.49","1,951,362,944.60","3,914,457,258.66","6,004,217,679.39","8,918,421,199.66","2,452,832,124.11","4,677,882,285.49"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,"39,995,500.00",,,,"57,339,400.00","40,847,447.48","40,847,447.48",,"21,000,000.00",,"21,903,897.21",,,,,,,,,"190,929,151.12",,,,,,"41,508,256.73","41,508,256.73","841,744,393.39",,,,,,,,"30,750,000.00",,
收到的税费返还,,,"354,323.00","725,000.00",,"309,521.00","309,521.00",,,"507,521.99","507,521.99",,,"82,835.33","112,835.33",,"23,148.65","53,148.65","65,046.34",,,"952,087.50","293,000.00",,,,,,,"3,237,626.44","3,801,337.98",,,,,,,,,,,"6,522,770.79","6,522,770.79",,,
支付其他与投资活动有关的现金,"101,553,552.61",,,,,"8,612,300.58",,,"9,475.00","10,294,600.33","10,294,600.33",,,,,,,,,"572,907,188.28",,"40,463,759.00","21,169,150.00","51,948,815.93","6,379,870.00",,,"225,830.93",,"20,000,000.00","100,000,000.00",,,"140,000,000.00","587,025,000.00","50,000,000.00",,,,"163,105,205.28","70,515,875.61","105,432,952.43","121,514,761.33",,,
收到其他与经营活动有关的现金,"256,987,120.36","30,114,409.89","172,319,931.06","49,065,231.33","103,596,000.00","49,257,827.33","49,065,231.33","44,446,756.59","177,035,225.16","65,437,226.06","85,967,226.06","30,115,667.56","33,342,162.82","437,526,362.46","445,830,733.92","396,121,239.63","17,546,567.41","396,585,696.14","1,327,424,488.61","43,643,024.87","133,992,303.60","135,233,684.95","140,879,027.01","49,420,195.24","42,007,303.56","46,961,766.87","49,902,477.71","705,600,388.29","5,099,597.69","19,296,727.89","22,721,349.49","81,701,394.05","5,613,532.35","25,182,064.26","36,352,409.03","47,227,354.85","2,094,127.76","31,131,668.96","40,196,812.24","66,410,389.54","22,526,847.43","63,941,661.54","73,199,433.52","232,594,781.46","151,885,293.39","154,244,847.09"
投资活动现金流出小计,"239,303,745.04","433,395,501.47","544,862,902.02","694,252,761.81","390,589,648.98","872,428,221.00","1,097,937,614.92","1,059,209,630.30","228,033,637.82","302,454,958.39","727,799,947.08","1,123,817,575.48","284,093,097.92","579,881,656.00","867,663,515.93","1,345,616,590.40","402,121,913.90","891,531,167.33","1,308,132,111.02","2,244,455,710.61","290,363,914.85","787,350,123.04","855,630,778.29","1,505,597,402.30","262,608,299.92","740,716,624.53","1,083,113,168.11","1,991,505,590.81","1,143,842,362.97","1,327,254,998.09","1,977,710,346.04","3,131,059,185.83","389,050,400.26","1,119,978,805.40","1,769,851,522.21","3,829,840,277.15","757,270,084.32","1,214,748,997.94","1,729,619,195.79","2,762,335,117.31","1,143,630,258.02","1,154,751,713.19","1,668,972,269.93","2,044,821,345.14","2,309,944,748.25","3,461,093,152.75"
经营活动现金流入小计,"856,658,273.67","1,517,880,301.08","2,270,874,499.85","3,005,597,419.94","1,064,015,569.74","1,702,717,654.77","2,502,321,956.28","3,361,742,381.90","1,296,643,743.81","2,164,366,675.85","3,333,049,640.14","5,005,223,181.18","1,397,715,504.56","3,233,948,790.99","4,921,448,166.94","6,413,830,617.33","622,816,139.52","1,487,825,077.58","3,022,478,215.72","2,757,754,491.58","870,048,205.33","1,647,066,504.17","2,579,458,680.35","3,764,763,954.01","1,017,831,929.20","2,536,652,658.17","3,789,512,086.81","6,094,705,093.86","1,123,308,585.45","2,500,190,764.58","3,825,026,442.30","5,657,039,990.63","1,304,267,423.62","2,555,665,377.22","4,145,912,286.19","6,358,482,167.40","1,825,287,980.89","3,402,246,064.48","5,151,875,913.53","7,592,689,286.03","1,973,889,792.03","3,984,921,690.99","6,083,939,883.70","9,151,015,981.12","2,604,717,417.50","4,832,127,132.58"
投资活动产生的现金流量净额,"-96,419,033.36","89,292,731.33","-710,028.40","-132,159,134.73","-273,254,017.07","-559,963,569.89","-692,124,315.83","-792,309,515.58","-159,548,446.37","-149,036,068.37","-348,119,096.73","-443,279,451.15","-226,731,109.69","-406,111,710.09","-481,266,999.27","9,865,074.56","-3,341,062.44","-419,616,925.40","-468,661,587.46","-1,298,100,153.25","-289,083,524.15","-767,842,805.40","-690,621,605.54","-1,269,931,009.68","-237,508,040.36","-532,627,788.57","-780,664,429.43","-1,571,356,265.30","-868,109,760.36","-82,351,319.55","-695,316,901.40","-1,501,121,972.75","-153,581,087.41","-552,151,002.85","-1,096,444,714.44","-2,071,608,786.70","-149,356,764.40","-424,055,760.02","-547,871,025.34","-1,352,668,920.97","-892,826,806.09","-592,760,999.14","-1,041,465,987.73","-967,833,206.63","-1,123,988,789.86","-727,645,613.74"
购买商品、接受劳务支付的现金,"320,855,396.77","1,045,905,262.47","1,528,663,612.20","1,963,574,496.05","731,025,271.85","1,438,064,318.67","1,971,627,495.59","2,436,188,041.68","706,616,654.39","1,576,803,090.52","2,458,430,091.34","3,202,370,389.45","1,142,017,557.37","2,309,932,209.06","3,578,790,189.46","4,379,753,234.69","1,098,185,454.08","1,317,969,276.14","1,871,838,707.87","1,905,357,323.95","619,187,124.84","823,721,227.32","1,206,948,361.32","1,874,131,206.21","379,789,549.87","1,421,120,297.47","2,013,222,417.77","2,389,167,443.22","788,383,063.93","2,445,210,927.74","3,137,771,229.41","3,619,993,710.49","804,845,117.17","1,560,815,285.28","2,638,045,967.67","3,859,811,576.80","1,161,094,457.14","2,658,296,790.84","3,963,981,697.43","5,655,984,740.65","1,420,590,188.09","3,180,433,345.45","4,682,000,647.51","6,850,352,468.98","1,500,328,316.79","3,191,630,931.61"
吸收投资收到的现金,,,,"71,848,454.29",,,"500,000,000.00",,,,,"42,335,600.00",,,"9,000,000.00","16,000,000.00",,,,"9,750,000.00","7,400,000.00","7,400,000.00","21,200,000.00","25,850,000.00",,"6,750,000.00","6,750,000.00","5,087,220,276.07","1,500,000.00","1,500,000.00","1,500,000.00","5,365,800.00",,"4,900,000.00","4,900,000.00","32,460,000.00","61,877,478.40","59,906,700.00","99,906,700.00","60,635,700.00","238,799,062.28","251,238,663.83","221,681,173.95","251,638,663.83","33,600,000.00","50,000.00"
