科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"390,654,150.59","577,421,268.83","596,323,853.12","452,405,704.33","666,200,823.98","675,338,431.42","698,869,300.79","562,832,319.76","671,923,916.96","657,073,854.90","641,187,395.80","474,460,623.29","450,055,754.77","543,482,180.87","447,008,534.86","203,748,190.51","297,325,178.77","335,361,114.86","407,403,277.83","219,587,687.99","314,703,200.19","409,575,662.00","498,513,161.79","175,181,365.77","453,983,161.84","565,722,485.68","519,596,015.69","414,065,921.21","532,483,666.13","480,907,972.05","568,023,334.45","423,347,736.46","381,731,228.78","433,847,092.10","513,062,814.21","406,098,208.72","432,266,661.23","447,050,215.44","527,299,409.96","547,270,064.75","495,979,865.41","600,512,771.30","4,347,329,000.00","7,868,858,000.00","5,605,252,000.00","6,049,530,000.00","6,415,839,000.00","6,233,089,000.00","4,801,192,000.00"
短期借款,"370,000,000.00","430,000,000.00","410,000,000.00","334,979,993.25","521,011,234.77","476,350,857.54","408,875,603.79","187,000,000.00","331,000,000.00","328,689,992.33","442,443,489.18","39,899,274.54","215,958,646.43","246,341,514.63","207,540,045.64","31,186,235.61","251,035,599.41","319,540,668.34","406,472,438.19","293,139,068.38","482,075,626.29","507,930,850.07","515,135,752.43","355,708,601.70","778,836,128.43","666,038,937.68","602,747,564.73","359,220,205.55","429,625,430.16","295,000,000.00","245,000,000.00","75,000,000.00","110,000,000.00","258,340,800.00","262,264,550.00","20,000,000.00",,,,,"100,000,000.00","50,000,000.00","599,672,000.00","2,280,912,000.00","454,212,000.00","384,482,000.00","452,729,000.00","572,774,000.00","2,198,189,000.00"
交易性金融资产,"28,287,350.22",,,,,,,"4,183,872.00","4,183,872.00","6,380,528.32","6,126,499.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,366,000.00","23,000,000.00","14,576,000.00","32,693,000.00",,"46,095,000.00","38,934,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"9,431,345.20","38,140,411.25","31,442,239.41","9,219,453.30","26,234,595.28","20,534,798.03","8,317,556.63","8,620,358.99","23,371,295.91","31,076,998.65","30,201,345.00","10,746,710.09","32,109,921.45","31,645,432.18","18,757,150.63","33,591,881.21","24,022,655.77","36,540,215.22","40,867,803.55","36,684,056.23","21,232,092.42","14,028,356.00","14,489,274.40","23,690,345.75","50,637,209.33","30,195,791.15","18,757,250.06","41,103,985.15","16,690,727.06","25,163,142.66","24,537,646.31","2,874,466.50","17,334,144.80","34,739,079.89","14,818,034.18","34,433,010.97","41,636,187.93","14,785,699.71","58,232,952.25","91,784,604.58","60,906,692.20","34,000,716.79","162,770,000.00","180,030,000.00","43,216,000.00","88,285,000.00","38,572,000.00","60,486,000.00","129,388,000.00"
应付票据,"81,960,974.00","58,172,800.00","18,792,800.00","18,700,000.00","72,480,000.00","69,780,000.00","30,000,000.00","19,040,000.00","12,890,000.00","29,080,000.00",,"5,000,000.00","25,000,000.00","20,000,000.00",,,,,,,,"90,000,000.00","90,000,000.00",,"40,000,000.00","100,000,000.00","100,000,000.00","40,000,000.00","70,000,000.00","140,000,000.00","85,000,000.00","15,000,000.00","50,000,000.00","50,000,000.00",,,"10,000,000.00","30,000,000.00","46,000,000.00","26,000,000.00",,"34,100,000.00","223,602,000.00","311,557,000.00","135,321,000.00","144,991,000.00",,"445,533,000.00",
应收账款,"246,816,875.90","230,989,592.47","191,472,684.95","229,963,431.81","293,317,241.97","282,784,452.30","119,119,927.02","82,676,725.12","146,564,210.28","166,055,997.57","198,412,629.15","65,857,262.23","155,760,643.35","171,891,279.33","186,376,463.92","85,817,244.11","172,658,119.14","187,154,931.22","188,367,437.12","106,218,693.29","195,355,976.61","253,854,717.30","233,842,810.25","180,964,377.73","270,338,116.20","259,551,232.58","210,768,694.12","209,166,447.16","289,163,084.27","397,091,744.43","345,005,509.17","195,635,912.75","300,526,399.68","365,842,348.25","404,858,649.03","180,450,531.93","305,772,768.14","400,197,459.56","332,702,947.70","208,608,355.93","362,314,105.20","421,276,828.44","5,926,108,000.00","5,056,850,000.00","6,355,002,000.00","6,614,644,000.00","6,416,505,000.00","6,516,912,000.00","7,538,567,000.00"
应付账款,"172,621,719.85","150,259,329.69","117,047,037.67","117,249,335.53","144,630,766.99","166,016,514.73","129,392,052.10","102,784,556.06","127,900,468.37","127,469,251.48","98,978,587.60","116,941,353.00","89,592,219.20","101,836,988.84","114,392,631.16","99,106,423.64","144,933,290.11","123,452,559.99","124,855,797.35","122,637,168.06","203,380,844.99","163,418,013.01","198,779,216.88","198,994,327.26","174,621,457.02","240,162,101.94","159,158,627.15","156,037,973.10","227,213,985.00","256,334,942.55","210,397,645.96","216,786,274.77","203,815,909.81","212,321,573.07","169,822,058.32","134,357,481.77","161,841,002.63","144,021,775.40","161,613,737.51","169,182,510.04","222,737,155.86","183,575,832.98","3,411,463,000.00","3,906,481,000.00","4,510,970,000.00","4,221,331,000.00",,"4,573,783,000.00",
预付款项,"67,911,922.47","78,037,217.97","73,074,231.74","52,965,149.82","106,324,465.43","92,371,676.06","35,892,601.03","15,918,504.32","43,084,607.74","93,172,132.93","21,788,637.56","24,018,481.41","25,172,714.90","14,541,658.12","21,061,348.03","17,358,455.95","22,370,474.51","50,470,206.83","39,511,223.88","15,366,338.39","37,347,338.79","33,654,280.00","56,709,112.63","37,505,796.88","64,670,198.34","60,974,587.50","58,792,978.32","43,042,028.26","78,983,520.88","47,968,892.51","67,383,330.14","19,444,766.16","55,316,328.14","46,174,400.15","34,006,663.28","20,413,365.68","27,736,530.05","28,224,389.49","37,520,004.22","42,012,434.98","74,672,123.11","24,721,414.90","204,574,000.00","202,111,000.00","243,711,000.00","286,942,000.00","219,279,000.00","355,288,000.00","371,470,000.00"
预收款项,"128,222,347.99","94,679,859.95","134,113,531.62","120,143,625.78","119,401,912.48","148,354,137.23","202,741,729.86","112,330,681.17","112,554,895.15","96,487,213.23","46,615,122.32","30,731,258.63","47,969,561.26","35,254,746.27","31,439,372.98","63,264,694.18","57,756,797.29","52,625,628.29","85,772,538.75","54,962,481.73","35,235,523.00","39,261,107.05","89,443,539.36","59,448,030.30","121,914,835.27","96,896,413.68","91,311,854.27","79,437,442.04","45,443,222.24","42,340,553.78","41,291,290.18","34,830,464.65","30,754,748.38","22,731,016.07","39,080,006.22","26,666,138.22","13,005,672.98","8,077,224.97","27,250,295.65","32,665,597.65","47,061,335.91","18,646,901.36","125,983,000.00","226,711,000.00","179,382,000.00","169,950,000.00","140,211,000.00",,
其他应收款,"81,726,341.15","34,640,897.01","25,390,962.84","25,035,288.85","23,417,702.71","25,538,109.48","30,842,840.20","15,914,988.01","17,225,974.66","16,118,055.36","28,222,381.01","19,220,669.32","21,833,360.12","17,691,606.45","20,457,653.95","34,747,002.71","36,624,936.90","43,002,102.70","24,969,323.76","24,413,841.54","27,736,631.09","28,924,184.19","42,641,424.91","18,815,365.79","19,802,279.70","18,933,187.01","22,541,709.73","7,224,391.05","13,390,548.20","9,051,074.45","27,124,647.59","19,679,596.65","15,306,860.61","4,055,119.19","9,442,722.77","9,847,451.35","13,212,854.69","14,228,948.02","18,917,407.97","12,749,493.85","10,842,053.65","5,047,793.16","1,502,849,000.00","1,037,836,000.00","1,480,528,000.00","707,725,000.00","929,709,000.00","1,051,726,000.00","1,671,583,000.00"
应付职工薪酬,"9,254,226.59","6,200,424.95","6,126,686.56","19,920,791.68","25,965,495.98","22,035,505.04","20,332,751.68","25,448,279.39","17,502,741.63","19,201,342.34","12,696,734.15","17,231,898.45","15,359,728.54","6,103,538.57","7,448,176.47","13,159,536.52","5,249,761.63","6,159,307.47","5,006,664.34","11,657,468.95","6,473,491.43","10,384,789.53","12,494,447.44","7,364,901.89","11,218,650.05","12,126,926.17","24,753,316.05","25,332,986.86","17,439,235.89","15,892,051.41","24,078,367.92","25,740,973.02","15,877,821.41","17,316,313.65","21,810,640.48","30,308,341.73","13,360,572.64","14,552,544.21","15,017,194.04","30,169,378.08","14,134,776.12","16,107,308.96","906,906,000.00","995,637,000.00","878,638,000.00","766,690,000.00","865,466,000.00","925,346,000.00","999,382,000.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-5,095,237.14","10,660,947.13","-1,752,980.05","1,759,988.62","11,784,700.81","25,816,933.00","13,011,721.47","51,639,246.20","50,341,725.97","11,827,909.86","-2,319,468.82","-4,458,696.03","-32,159,931.94","-11,679,001.66","-19,020,806.24","-19,617,426.18","-22,126,635.66","-7,011,734.87","-10,176,341.01","-20,410,811.16","-28,377,005.38","-23,560,012.67","-11,490,002.53","-19,105,426.98","-513,009.80","25,980,940.09","32,131,390.65","73,337,138.50","55,068,863.82","98,705,954.00","118,116,910.37","72,051,904.29","103,074,481.11","40,714,242.40","56,095,830.69","26,858,466.27","21,881,158.28","22,141,868.93","30,329,571.91","18,472,322.61","30,969,353.82","40,739,288.26","484,542,000.00","431,275,000.00","674,256,000.00","595,224,000.00","630,084,000.00","602,630,000.00","591,510,000.00"
应收利息,"78,391.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"6,951,417.19","7,673,615.71","7,890,445.96","3,912,441.11","4,205,796.11","4,108,326.11","4,347,006.11",,"164,025.00","328,050.00","492,075.00",,,,,,,,,,,,,,,,,,,,,,,,,"1,123,849.31","374,976.67","753,198.89","878,194.44",,"473,062.50",,"153,560,000.00","46,491,000.00","143,605,000.00","43,245,000.00",,"46,258,000.00","152,952,000.00"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,240,000.00",
应付股利,,,,,,,,,,"1,470,532.37","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","349,463.30","682,926.62","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","250,000.00","144,552,000.00","250,000.00","250,000.00","154,383,000.00",,"250,000.00","57,062,000.00"
存货,"383,674,133.31","258,738,901.95","276,822,374.05","301,638,198.05","275,903,081.60","325,668,419.11","469,849,075.22","346,551,634.75","324,725,565.28","295,140,525.96","197,393,695.17","198,762,663.23","262,013,163.52","249,665,411.95","263,471,444.93","275,951,648.02","317,036,495.32","284,809,315.20","286,454,113.41","297,952,963.89","344,643,389.54","286,980,747.51","279,983,642.81","366,759,772.17","378,535,071.16","352,802,676.87","312,742,313.90","258,274,457.88","294,131,578.91","328,216,773.85","230,995,299.91","330,541,606.05","369,159,793.16","343,639,531.45","298,508,318.38","287,824,164.30","241,972,577.69","190,399,721.64","189,975,175.81","173,640,807.03","211,998,467.22","196,100,879.57","7,412,717,000.00","7,488,238,000.00","7,844,076,000.00","8,274,820,000.00","8,918,250,000.00","9,247,343,000.00","9,979,162,000.00"
其他应付款,"59,460,934.84","70,252,559.02","87,781,774.48","55,938,899.17","68,915,117.97","65,145,824.19","65,374,376.89","43,139,725.39","56,769,270.28","63,345,218.34","57,887,637.52","39,413,834.96","57,058,230.28","46,135,229.62","65,791,680.70","32,314,989.04","44,274,727.11","45,721,114.66","62,227,870.60","42,034,152.27","52,729,797.11","66,208,868.26","72,554,666.59","31,369,677.77","41,645,129.55","57,442,128.54","48,824,483.82","34,544,608.36","56,985,692.75","34,476,162.13","28,242,974.01","31,749,791.93","25,838,588.96","31,311,573.53","27,009,503.97","25,511,333.81","26,292,050.60","31,950,298.26","140,041,664.76","165,158,645.93","75,679,763.81","84,251,742.37","2,322,992,000.00","1,375,993,000.00","1,571,612,000.00","1,991,600,000.00","2,201,178,000.00","1,065,760,000.00","1,786,678,000.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,000.00","46,000.00","44,000.00","46,000.00","48,000.00","48,000.00","54,000.00"
一年内到期的非流动负债,"10,587,923.56","10,587,923.56","10,587,923.56","3,650,000.00","3,650,000.00","3,650,000.00","3,650,000.00","70,000,000.00","70,000,000.00","30,000,000.00",,"95,000,000.00","95,000,000.00","160,000,000.00","160,000,000.00","200,000,000.00","200,000,000.00","117,000,000.00","117,000,000.00","96,990,000.00","96,990,000.00","224,550,000.00","224,550,000.00","409,550,000.00","236,990,000.00","236,990,000.00","46,990,000.00","77,390,000.00","57,390,000.00","7,990,000.00","7,490,000.00","500,000.00","34,000,000.00","43,500,000.00","191,500,000.00","244,000,000.00","244,000,000.00","254,000,000.00","106,000,000.00","147,000,000.00","139,090,000.00","139,090,000.00","741,922,000.00","448,504,000.00","390,391,000.00","487,951,000.00","483,646,000.00","301,814,000.00","428,996,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,"14,374.73",,"14,374.73",,,,,,,,,,,,,,"14,685,220.14","13,569,615.59","11,406,283.03","11,038,934.77","15,518,223.25","11,216,632.06","5,100,897.99","533,630,000.00","614,925,000.00","512,898,000.00","548,960,000.00","533,834,000.00","660,775,000.00","661,159,000.00"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"384,720,000.00","482,583,000.00","495,365,000.00","528,978,000.00","561,007,000.00","578,184,000.00","317,242,000.00"
流动资产合计,"1,208,580,510.16","1,217,968,289.48","1,194,526,346.11","1,071,227,226.16","1,391,397,910.97","1,422,235,886.40","1,362,891,300.89","1,036,698,402.95","1,231,079,442.83","1,265,018,093.69","1,123,332,583.60","793,066,409.57","946,945,558.11","1,028,917,568.90","957,132,596.32","651,214,422.51","870,037,860.41","937,337,886.03","987,573,179.55","700,237,956.06","941,018,628.64","1,027,032,321.73","1,126,179,426.79","802,917,024.09","1,237,966,036.57","1,288,179,960.79","1,143,198,961.82","972,877,230.71","1,224,843,125.45","1,288,399,599.95","1,263,069,767.57","991,524,084.57","1,139,374,755.17","1,228,297,571.03","1,274,697,201.85","953,751,953.09","1,076,167,195.32","1,106,292,716.89","1,175,686,832.68","1,091,583,984.37","1,227,929,938.85","1,286,761,302.15","20,857,749,000.00","23,330,344,000.00","22,322,606,000.00","23,543,870,000.00","24,196,787,000.00","24,689,488,000.00","25,781,418,000.00"
流动负债合计,"833,964,306.88","838,487,460.01","790,587,219.80","676,255,075.14","972,045,025.11","981,258,097.84","877,725,241.90","611,382,488.21","779,123,126.40","707,899,509.95","657,143,640.25","340,108,386.85","514,127,917.07","604,342,479.57","567,940,564.01","419,763,916.11","681,473,003.19","657,837,007.18","791,508,431.52","601,358,991.53","848,857,740.74","1,078,543,078.55","1,191,817,083.47","1,043,679,575.24","1,405,062,653.82","1,436,320,374.72","1,106,167,236.67","845,550,354.41","959,416,429.86","890,989,663.87","759,867,188.44","471,909,408.66","573,611,549.67","676,485,518.72","767,832,589.68","509,075,611.11","491,005,433.80","505,746,910.66","527,380,658.31","588,898,454.31","630,395,448.02","566,761,073.93","10,285,888,000.00","11,295,444,000.00","10,216,625,000.00","10,698,512,000.00","10,574,233,000.00","11,339,167,000.00","13,147,887,000.00"
