科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"287,620,936.00","306,727,655.00","1,689,560,697.00","1,278,194,239.00","1,249,208,164.00","1,385,075,041.00","1,238,531,742.00","1,033,779,912.00","1,034,927,482.00","596,750,958.00","403,271,697.00","653,555,310.00","628,065,606.00","413,743,676.00","565,140,807.00","787,481,275.00","1,219,112,574.00","817,753,586.00","905,061,894.00","656,239,151.00","527,939,927.00","432,879,811.00","573,369,661.00","474,421,278.00","631,856,608.00","378,346,544.00","664,928,938.00","279,672,523.00","274,852,207.00","287,736,235.00","289,230,580.00","158,139,050.00","135,468,984.00","187,082,438.00","177,103,197.00","578,834,520.00","245,712,194.00","410,156,713.00","306,994,416.00","586,803,505.00","771,149,851.00","934,235,201.00","1,813,992,086.00","2,462,605,764.00","2,417,226,296.00"
短期借款,"1,647,439,668.00","2,277,756,341.00","2,430,521,305.00","2,014,621,320.00","2,327,590,725.00","2,815,936,618.00","2,803,874,857.00","2,797,063,550.00","2,813,993,107.00","2,609,000,930.00","2,428,015,247.00","2,481,152,687.00","2,527,860,050.00","2,423,960,952.00","2,336,383,168.00","877,132,815.00","1,337,471,694.00","1,431,767,595.00","1,737,888,687.00","1,546,224,149.00","1,695,630,214.00","1,713,555,928.00","1,736,002,477.00","1,688,049,571.00","2,430,141,033.00","2,800,327,113.00","2,444,287,529.00","1,424,743,800.00","1,663,878,435.00","1,958,295,208.00","1,933,693,229.00","1,957,123,175.00","2,141,117,487.00","3,305,677,847.00","2,204,811,907.00","3,216,326,670.00","3,031,519,183.00","4,034,851,007.00","3,932,218,103.00","4,017,869,662.00","3,360,885,270.00","2,399,694,000.00","2,923,324,500.00","3,704,630,909.00","3,930,709,346.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"63,930,483.00","76,677,505.00","93,265,514.00","84,164,841.00","83,216,510.00","118,680,885.00","96,381,204.00","116,042,491.00","101,983,380.00","157,207,809.00","180,390,444.00","247,083,387.00","242,546,676.00","224,346,411.00","205,099,862.00","362,674,115.00","262,952,053.00","404,578,807.00","358,249,361.00","465,326,418.00","314,361,336.00","287,857,054.00","247,965,664.00","299,804,348.00","219,558,938.00","298,816,237.00","518,330,903.00","323,889,490.00","166,927,382.00","307,341,178.00","258,828,902.00","155,588,629.00","129,463,872.00","123,465,016.00","241,229,536.00","453,546,538.00","251,114,039.00","373,907,457.00","258,221,349.00","456,347,237.00","331,999,148.00","536,557,203.00","451,639,877.00","552,232,420.00","529,337,608.00"
应付票据,"362,019,508.00","365,331,633.00","395,374,384.00","284,555,735.00","233,700,318.00","333,791,422.00","320,711,387.00","289,673,653.00","404,918,309.00","477,242,076.00","409,151,347.00","298,120,810.00","325,746,599.00","331,715,869.00","294,094,403.00","237,891,481.00","281,717,914.00","290,290,777.00","174,779,653.00","106,118,119.00","155,782,325.00","331,729,305.00","291,430,872.00","183,487,216.00","132,006,195.00","160,287,708.00","85,574,550.00","4,429,188.00","2,759,502.00","8,221,924.00","11,500,000.00","3,500,000.00","20,500,000.00","19,500,000.00","15,000,000.00","8,000,000.00","8,000,000.00","6,014,869.00","24,114,869.00","20,000,000.00","90,000,000.00","114,500,000.00","177,701,622.00","213,401,622.00","223,401,622.00"
应收账款,"377,343,753.00","353,638,991.00","407,258,252.00","313,711,591.00","280,362,290.00","330,494,025.00","381,640,696.00","236,576,669.00","286,246,639.00","313,357,216.00","409,859,551.00","287,912,855.00","412,985,491.00","321,853,719.00","418,749,726.00","242,201,307.00","442,881,937.00","498,737,381.00","554,294,897.00","315,204,776.00","439,483,387.00","400,500,221.00","380,004,963.00","276,814,461.00","265,483,765.00","439,727,969.00","326,557,011.00","136,430,683.00","270,099,225.00","245,616,313.00","408,906,094.00","318,274,574.00","490,628,687.00","565,467,966.00","643,932,212.00","452,961,612.00","602,855,652.00","570,549,510.00","716,334,885.00","627,985,983.00","865,641,420.00","679,943,915.00","758,405,366.00","638,238,290.00","858,861,137.00"
应付账款,"538,470,154.00","515,423,906.00","584,662,215.00","616,421,927.00","506,526,786.00","520,020,609.00","613,350,540.00","743,432,885.00","848,630,414.00","842,081,409.00","1,001,621,307.00","988,710,853.00","917,586,163.00","847,645,359.00","893,700,683.00","950,310,253.00","918,685,284.00","1,032,541,909.00","996,493,215.00","1,345,809,426.00","1,204,455,633.00","1,284,726,204.00","1,180,826,151.00","1,120,003,975.00","1,020,387,490.00","1,374,622,321.00","1,231,450,063.00","981,616,449.00","939,826,954.00","1,000,862,699.00","1,080,701,558.00","960,537,876.00","920,044,711.00","844,336,904.00","856,628,900.00","915,266,051.00","839,922,441.00","1,136,684,714.00","1,204,702,318.00","1,169,869,370.00","1,233,276,171.00","1,382,500,478.00","1,366,106,933.00","1,400,166,042.00","1,277,343,644.00"
预付款项,"22,246,893.00","18,620,913.00","37,808,649.00","25,383,094.00","42,014,425.00","53,411,084.00","66,854,792.00","52,940,729.00","58,662,460.00","83,180,847.00","104,694,071.00","101,019,512.00","85,849,363.00","84,008,943.00","88,829,799.00","107,782,146.00","139,296,465.00","159,155,350.00","129,171,347.00","53,946,544.00","65,153,358.00","67,140,372.00","91,492,510.00","70,007,569.00","85,546,411.00","84,198,977.00","109,770,882.00","73,378,329.00","75,609,303.00","119,246,734.00","96,177,919.00","84,231,553.00","74,369,698.00","96,221,318.00","164,647,596.00","109,841,295.00","135,408,997.00","148,891,272.00","111,301,660.00","95,733,132.00","80,628,071.00","162,247,377.00","136,813,682.00","143,848,023.00","150,412,387.00"
预收款项,"54,513,312.00","71,730,043.00","87,001,624.00","71,698,511.00","58,587,456.00","73,665,819.00","73,780,983.00","94,964,995.00","101,596,953.00","97,397,031.00","135,473,765.00","152,085,476.00","116,930,286.00","118,639,639.00","175,601,439.00","161,127,001.00","156,985,263.00","121,160,227.00","143,686,988.00","135,537,639.00","107,890,684.00","131,121,359.00","163,239,133.00","135,413,065.00","118,720,755.00","147,608,460.00","205,807,758.00","160,689,070.00","130,960,299.00","149,764,555.00","157,067,978.00","113,994,747.00","88,959,879.00","87,483,610.00","104,302,434.00","117,434,636.00","106,731,013.00","148,319,760.00","151,200,421.00","142,330,979.00","171,576,524.00","201,549,137.00","237,939,772.00","195,563,465.00","199,630,879.00"
