科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"7,280,627.81","3,425,239.22","2,767,496.23","4,030,541.28","4,714,877.61","1,533,943.63","1,620,526.82","1,644,414.88","3,149,282.86","2,715,266.91","4,180,023.83","3,436,366.28","4,713,625.26","6,918,969.54","5,895,192.18","6,368,521.90","6,816,642.25","7,892,162.76","4,338,580.07","8,763,766.70","10,860,716.77","8,381,364.57","5,261,507.02","7,552,824.31","6,023,621.67","12,126,107.73","11,365,965.58","9,990,699.92","18,969,429.45","23,167,499.72","11,525,615.48"
应付职工薪酬,"6,468.83","5,985.28","325,094.16","129,391.26","17,817.97","14,217.10","9,388.06",70.14,"5,595.98","380,990.78","2,599,303.63","710,756.05","362,532.72","318,173.46","2,444,574.89","1,661,419.92","2,090,683.47","1,501,591.72","11,338,789.76","6,825,222.31","5,651,594.32","7,262,408.06","12,602,822.64","11,823,895.07","15,699,008.89","15,706,759.09","21,072,690.52","16,807,915.46","20,904,435.08","24,445,548.93","28,400,557.13"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,437,275.60","5,873,069.35","-1,640,394.81","3,904,892.11","4,349,121.65","2,713,265.49","4,207,984.43","6,800,491.30","6,283,827.59","7,101,846.27","12,252,543.88","11,073,438.07","8,788,644.10","13,652,896.03","15,799,577.18","9,809,449.67","-7,546,417.71","-4,837,737.70","2,380,304.70","13,628,559.09","19,871,976.19","15,173,486.14","12,742,076.73","17,594,278.58","28,257,191.19","28,344,219.85","21,715,840.75","60,091,041.99","49,262,286.23","52,473,699.96","33,359,798.75"
应收利息,,,,,,,"1,050,415.14","615,264.05","352,580.99","280,432.82","26,154.75","128,302.38","389,453.25","620,058.55","875,427.84","93,148.43","353,912.32","616,442.75","880,632.50","69,656.56","262,969.57","359,002.46","489,718.16",,,,,,,,
应付利息,,,,,,,"438,628.66","195,293.78",,,,,,,,,,,,,,,"871,512.41","1,128,622.64","592,139.66","416,130.69","544,987.45","289,857.03","499,096.02","427,843.71","681,875.76"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,665,146.48",,
存货,"13,838,095.22","30,097,923.01","62,867,706.44","57,816,283.04","67,009,271.37","82,388,075.98","61,348,692.07","60,567,954.32","70,902,469.01","87,255,699.70","59,828,962.05","69,858,695.85","86,183,329.78","78,612,443.67","81,192,761.03","91,353,522.79","111,833,971.83","101,143,633.57","83,444,834.10","110,638,308.54","112,503,513.22","93,562,142.69","103,930,460.58","197,224,413.54","208,312,422.43","210,941,192.24","231,269,471.07","265,107,232.21","255,175,455.81","272,063,357.34","252,705,661.89"
其他应付款,"88,113.02","143,898.27","525,254.00","746,143.28","42,423.10","339,642.22","133,104.91","67,200.34","2,633,722.98","2,686,705.04","577,059.03","435,305.72","658,180.79","767,378.63","7,720,224.61","3,329,181.27","6,045,282.72","4,351,124.71","4,004,694.28","2,747,395.34","10,186,088.54","4,136,002.26","2,132,073.59","2,817,819.52","4,610,682.18","9,132,368.18","146,990,445.58","145,174,896.33","145,095,508.72","147,711,841.78","100,752,047.57"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"13,760,000.00","13,760,000.00","13,760,000.00","13,760,000.00",,,,,,,,,"5,100,000.00","5,100,000.00","2,550,000.00","1,275,000.00",,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"31,917,690.92","30,979,781.23","29,743,480.58","23,467,108.14","21,104,701.75","31,308,555.40","24,418,224.21","26,542,497.41","79,262,617.55","25,191,545.17","61,353,870.04","31,652,303.10","99,764,103.10"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"62,884,771.11","181,767,738.42","191,038,071.53","213,514,084.75","240,845,717.00","493,708,380.35","447,612,994.34","464,606,851.08","494,879,171.34","565,859,070.21","516,040,520.09","512,853,118.34","534,720,677.25","582,594,996.88","533,986,169.63","492,905,739.71","611,913,899.28","722,414,476.02","649,575,414.28","616,768,272.29","665,929,691.06","603,849,439.65","585,737,188.63","885,331,454.42","928,719,779.43","1,018,819,802.79","986,832,789.80","1,186,275,829.67","1,268,349,640.15","1,311,591,275.12","1,323,799,848.83"
流动负债合计,"19,630,315.20","54,092,812.19","85,286,279.07","95,118,014.64","109,860,226.05","117,980,814.12","80,843,987.22","92,546,654.38","121,635,226.54","190,216,705.40","173,828,187.25","137,468,947.95","201,436,899.32","265,549,972.17","289,431,590.05","292,171,535.51","443,856,182.10","596,860,885.66","575,506,963.41","568,857,422.48","592,926,820.46","531,597,435.67","486,298,962.71","611,538,892.23","649,800,683.90","604,172,944.81","785,727,976.44","851,946,144.05","934,382,238.34","1,015,511,557.86","956,626,857.51"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"3,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","13,264,700.00","10,000,000.00"
长期借款,,,"13,760,000.00","13,760,000.00","13,760,000.00","13,760,000.00",,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,"6,964,964.12","6,964,964.12","570,730.10","570,730.10","570,730.10","570,730.10",,,,,,,
长期股权投资,,,,,,,,,,,,,,"1,764,700.00","51,685,345.28","81,685,345.28","81,685,345.28","83,185,345.28","75,079,003.15","75,494,788.94","75,216,720.69","80,384,371.94","84,326,312.49","47,046,973.66","47,807,969.69","48,683,332.18","50,585,090.64","50,775,608.72","50,906,392.21","112,708,262.62","130,825,649.86"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,"25,762,802.05","25,594,907.47","25,427,012.89","25,259,118.31","25,091,223.73","24,923,329.15","24,755,434.57","24,587,539.99","24,419,645.41"
预计负债,,,,,,,,,,,,,,,,,,,"123,029.67","123,029.67",,,,,,,,,,,
固定资产,"20,763,584.56","22,488,034.19","85,327,342.90","83,055,463.83","81,173,788.74","109,325,579.89","82,467,885.38","82,428,707.52","84,972,137.59","98,756,175.27","149,481,379.64","153,736,732.83","162,584,842.80","172,277,232.56","176,233,145.14","178,658,624.33","217,748,741.34","313,470,068.88","345,115,713.43","386,557,018.29","392,996,661.83","395,613,101.48","406,429,494.97","435,038,170.96","428,042,181.55","421,890,094.74","447,107,130.16","435,826,140.36","440,926,743.86","457,887,059.25","509,150,920.66"
递延所得税负债,,,,,,,"165,511.73","165,511.73","77,230.15","22,993.53","6,538.69","4,804.85","97,363.31","155,014.64","218,856.96","23,287.11","88,478.08","154,110.69","220,158.12","17,414.14","65,742.39","89,750.62","73,457.72","567,050.25","537,205.50","507,360.75","429,764.40","402,904.12","376,043.85","349,183.57","322,323.30"
在建工程,,,,,,,"27,578,335.00","27,683,251.50","28,873,703.48","29,203,899.42","2,781,525.52","4,741,548.42","11,588,943.41","23,404,395.29","55,340,856.92","56,724,740.53","74,489,913.16","60,543,826.02","30,082,180.34","33,533,921.53","29,306,195.06","34,121,815.76","2,296,418.22","3,402,188.32","6,876,493.79","27,529,678.36","73,968,844.60","57,355,514.02","77,983,976.90","88,392,526.51","91,076,887.89"
其他非流动负债,,"800,000.00","800,000.00","800,000.00","800,000.00",,"1,500,000.00","1,500,000.00","2,146,500.00","2,518,500.00","3,668,500.00","4,858,500.00","3,668,500.00","5,168,500.00","18,452,500.00","22,127,500.00","24,852,500.00","23,577,500.00","21,202,500.00",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"800,000.00","14,560,000.00","14,560,000.00","14,560,000.00","13,760,000.00","1,665,511.73","1,665,511.73","2,223,730.15","2,541,493.53","3,675,038.69","4,863,304.85","3,765,863.31","5,323,514.64","18,671,356.96","22,150,787.11","24,940,978.08","23,731,610.69","28,510,651.91","30,032,907.93","23,601,472.49","22,342,980.72","40,036,869.69","39,782,936.70","85,692,919.70","82,615,120.24","83,036,947.51","209,513,090.47","251,129,381.94","231,434,761.38","216,918,645.61"
固定资产清理,,,,"147,134.53",,,,"22,669.51","26,475.89",,,"17,913.25",,"1,173.12",,"195,238.66","195,693.76",,,,,,,,,,,,,,
负债合计,"19,630,315.20","54,892,812.19","99,846,279.07","109,678,014.64","124,420,226.05","131,740,814.12","82,509,498.95","94,212,166.11","123,858,956.69","192,758,198.93","177,503,225.94","142,332,252.80","205,202,762.63","270,873,486.81","308,102,947.01","314,322,322.62","468,797,160.18","620,592,496.35","604,017,615.32","598,890,330.41","616,528,292.95","553,940,416.39","526,335,832.40","651,321,828.93","735,493,603.60","686,788,065.05","868,764,923.95","1,061,459,234.52","1,185,511,620.28","1,246,946,319.24","1,173,545,503.12"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","35,566,667.00","80,000,000.00","80,000,000.00","80,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","107,000,000.00","109,230,000.00","216,229,993.00","216,705,093.00","216,705,093.00","216,645,705.00","216,645,705.00","216,645,705.00","219,139,701.00","219,139,701.00","220,093,500.00","220,093,500.00","218,282,159.00","251,982,596.00","251,903,413.00","276,499,613.00","276,499,613.00","276,499,613.00","276,499,613.00","276,439,613.00","276,499,613.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"109,337.36","48,436,873.97","72,585,992.52","72,585,992.52","72,585,992.52","311,292,174.62","310,583,244.61","310,583,244.61","310,583,244.61","310,583,244.61","312,753,744.61","327,349,644.61","221,989,251.61","226,579,222.61","228,755,022.61","229,881,460.61","231,152,810.61","232,424,160.61","245,431,460.92","245,431,460.92","251,259,234.49","251,259,234.49","245,616,959.76","515,142,799.25","514,651,072.82","630,081,039.42","648,323,468.71","652,620,718.72","656,917,968.73","660,933,638.74","673,413,444.05"
无形资产,,"323,639.96","16,709,120.48","16,611,132.05","16,643,342.28","16,704,608.64","16,551,112.93","16,447,910.50","16,344,708.07","16,241,505.64","16,306,931.04","16,288,650.61","16,178,892.25","16,359,683.75","29,023,156.40","28,900,768.54","29,838,208.84","29,864,338.47","28,555,072.62","28,381,466.76","31,953,665.03","33,542,675.40","33,339,352.32","38,763,121.67","55,370,494.87","61,072,302.50","104,232,034.00","102,875,071.17","103,049,780.52","101,721,807.60","100,429,703.60"
盈余公积,"4,507,034.04","6,706,181.67","4,246,465.24","5,247,090.69","4,246,465.24","4,246,465.24","7,697,709.66","7,697,709.66","7,697,709.66","7,697,709.66","12,228,741.48","12,378,867.83","12,228,741.48","12,228,741.48","16,959,615.79","16,959,615.79","16,959,615.79","16,959,615.79","18,952,647.34","18,952,647.34","18,952,647.34","18,952,647.34","23,060,276.32","23,060,276.32","23,060,276.32","23,060,276.32","23,725,180.67","23,725,180.67","23,725,180.67","23,725,180.67","27,067,838.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,"570,909.00","707,109.00","7,876,373.12","8,080,673.12","7,876,373.12","7,876,373.12","570,730.10","1,141,639.53",,,"140,026,166.60","140,026,166.60","140,026,166.60","139,684,586.60","93,464,890.12"
商誉,,,,,,,,,,,,,,,,,,,,,,,,"137,077,729.14","137,077,729.14","137,077,729.14","134,562,823.69","134,562,823.69","134,562,823.69","134,562,823.69","134,562,823.69"
未分配利润,"42,083,941.25","61,876,269.88","39,746,595.15","48,887,162.91","60,259,754.15","67,943,690.43","69,443,072.69","74,421,597.24","78,636,446.37","94,950,685.90","101,076,799.51","109,632,561.44","116,558,887.64","135,790,042.85","142,249,765.82","149,394,543.87","163,201,070.96","182,432,610.41","164,090,503.26","172,638,203.63","163,834,329.42","169,801,631.95","171,267,570.09","188,007,775.67","190,594,372.96","214,846,939.82","216,240,940.60","236,387,325.22","255,122,409.07","297,188,400.66","341,562,424.15"
长期待摊费用,"2,517,921.18","2,520,279.08","2,972,999.34","2,692,647.87","2,412,296.40","2,131,944.93","2,086,321.57","1,798,804.30","1,511,496.49","1,347,500.53","1,449,662.98","2,044,445.24","1,408,860.29","805,886.41","8,167,971.65","11,728,778.01","13,018,295.74","17,128,729.24","16,859,570.58","22,828,353.82","22,042,149.03","23,312,031.10","14,925,380.60","16,142,793.41","15,257,538.32","16,857,077.94","15,980,125.19","18,214,717.53","18,102,785.52","18,391,438.29","17,143,129.56"
少数股东权益,,,,,,,,,,,,,,,,"449,484.79","420,468.91","401,259.90","396,376.69","374,622.78","456,609.40","559,639.18","474,440.02","933,869.61","1,099,192.43","1,205,220.20","983,740.00","676,294.17","1,265,510.53","814,275.92","528,137.72"
递延所得税资产,"164,351.00","379,113.06","377,797.73","377,797.73","437,293.54","352,630.60","936,876.69","926,523.21","1,168,664.47","1,581,688.02","2,264,206.13","2,152,972.68","2,462,862.59","2,977,465.53","6,216,704.83","6,779,729.02","7,063,617.03","7,281,495.68","8,845,227.59","9,557,463.74","11,483,413.83","11,634,000.52","12,221,922.53","14,798,044.42","27,324,872.66","26,129,755.67","38,033,592.55","63,824,875.67","62,981,832.94","59,311,928.77","48,192,010.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"22,238,286.14","9,087,945.31","43,264,557.77","61,991,053.21","52,119,094.38","70,074,168.60","60,652,208.02","34,860,459.47","86,775,049.42","60,960,307.59","21,055,043.95","11,008,560.38","6,162,935.68","12,847,422.78","31,633,158.79","35,897,562.18","4,853,345.97","23,443,589.72","64,132,025.32","43,943,479.79","9,551,449.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"23,445,856.74","25,711,066.29","105,387,260.45","102,884,176.01","100,666,720.96","128,514,764.06","129,620,531.57","129,307,866.54","132,897,185.99","147,130,768.88","194,521,991.45","188,070,208.34","237,488,959.11","279,581,589.87","378,786,274.60","434,747,392.97","484,692,023.17","546,334,263.04","594,576,517.13","630,578,020.67","597,318,549.42","602,881,256.58","598,729,318.86","743,976,051.83","788,082,151.70","813,661,351.02","907,678,910.53","925,066,370.03","990,666,495.53","1,054,771,566.51","1,075,352,221.14"
所有者权益(或股东权益)合计,"66,700,312.65","152,585,992.52","196,579,052.91","206,720,246.12","217,092,211.91","490,482,330.29","494,724,026.96","499,702,551.51","503,917,400.64","520,231,640.17","533,059,285.60","558,591,073.88","567,006,873.73","591,303,099.94","604,669,497.22","613,330,810.06","627,808,762.27","648,156,242.71","640,134,316.09","648,455,962.55","646,719,947.53","652,790,279.84","658,130,675.09","977,985,677.32","981,308,327.53","1,145,693,088.76","1,025,746,776.38","1,049,882,965.18","1,073,504,515.40","1,119,416,522.39","1,225,606,566.85"
资产总计,"86,330,627.85","207,478,804.71","296,425,331.98","316,398,260.76","341,512,437.96","622,223,144.41","577,233,525.91","593,914,717.62","627,776,357.33","712,989,839.09","710,562,511.54","700,923,326.68","772,209,636.36","862,176,586.75","912,772,444.23","927,653,132.68","1,096,605,922.45","1,268,748,739.06","1,244,151,931.41","1,247,346,292.96","1,263,248,240.48","1,206,730,696.23","1,184,466,507.49","1,629,307,506.25","1,716,801,931.13","1,832,481,153.81","1,894,511,700.33","2,111,342,199.70","2,259,016,135.68","2,366,362,841.63","2,399,152,069.97"
负债和所有者(或股东权益)合计,"86,330,627.85","207,478,804.71","296,425,331.98","316,398,260.76","341,512,437.96","622,223,144.41","577,233,525.91","593,914,717.62","627,776,357.33","712,989,839.10","710,562,511.54","700,923,326.68","772,209,636.36","862,176,586.75","912,772,444.23","927,653,132.68","1,096,605,922.45","1,268,748,739.06","1,244,151,931.41","1,247,346,292.96","1,263,248,240.48","1,206,730,696.23","1,184,466,507.49","1,629,307,506.25","1,716,801,931.13","1,832,481,153.81","1,894,511,700.33","2,111,342,199.70","2,259,016,135.68","2,366,362,841.63","2,399,152,069.97"
