科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"158,470,041.18","335,038,216.34","546,187,457.63","778,664,871.33","169,792,850.49","360,799,250.26","553,500,706.75","876,460,543.69","235,188,831.94","485,960,373.94","654,334,613.59","982,736,827.11","254,914,630.25","456,944,254.04","819,356,742.87","1,366,781,296.91","469,541,157.43","1,063,805,032.38","1,556,004,614.33","2,207,708,539.06","536,167,752.58","1,157,376,486.33","1,541,451,722.13","2,087,519,161.84","398,708,268.54","861,956,840.26","1,290,413,652.51","1,799,375,836.47","411,501,878.28","1,011,500,027.05","1,604,875,695.27","2,253,212,435.55","504,107,600.10","1,169,402,852.69","1,802,662,923.72","2,523,842,663.82","838,381,744.70","1,744,088,097.17","2,602,606,154.33","3,567,078,260.29","828,526,402.41","1,787,781,764.10","2,715,015,324.83","3,843,771,351.48","1,044,067,932.21"
二、营业利润,"15,198,229.46","27,447,970.88","41,962,451.19","51,071,254.23","11,274,945.11","32,801,157.09","57,854,049.51","95,983,886.21","25,698,943.74","56,518,974.51","126,029,368.82","213,682,772.05","67,479,374.95","116,087,023.60","166,882,319.26","288,197,513.76","99,073,831.55","162,082,620.35","248,115,004.41","381,399,090.61","126,229,647.96","206,410,097.23","211,254,770.00","309,014,124.46","95,364,792.37","190,809,556.32","235,808,810.51","262,270,362.34","73,122,321.76","173,819,969.43","279,774,960.45","415,336,786.77","108,076,271.67","239,946,093.75","387,908,787.14","560,208,939.78","150,658,409.86","272,628,886.76","411,373,141.00","550,221,991.50","127,184,753.00","251,478,897.10","390,819,636.95","569,840,501.22","148,892,136.82"
减:营业成本,"93,048,670.95","203,280,538.86","332,269,401.17","481,526,233.56","111,416,089.99","206,649,364.06","300,973,054.36","445,141,044.14","96,263,512.10","218,108,810.37","218,917,210.04","311,609,177.64","91,495,444.61","160,165,657.43","400,105,575.62","659,806,190.59","275,852,701.52","684,106,077.77","996,378,296.31","1,338,441,947.16","314,082,611.87","724,042,299.46","1,024,033,596.79","1,265,246,119.34","208,143,123.47","463,631,571.39","735,039,953.72","999,512,062.46","236,392,376.69","572,894,791.15","910,660,863.30","1,222,745,868.81","283,993,569.53","661,057,036.21","1,012,696,301.23","1,399,210,765.41","517,607,644.71","1,115,111,418.86","1,679,981,545.07","2,261,051,546.78","503,993,609.84","1,117,242,275.82","1,693,184,851.31","2,347,210,511.99","607,216,603.66"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"956,791.02","2,263,694.10","3,468,586.17","6,007,388.86","627,178.07","1,911,327.17","3,006,535.13","6,093,886.50","2,487,919.28","4,464,308.48","7,058,606.14","12,212,953.29","2,907,236.08","4,791,921.22","6,768,047.55","12,092,498.89","3,918,038.78","7,857,048.39","11,061,811.80","17,040,692.34","4,468,174.81","8,953,236.56","12,359,217.97","18,127,266.91","4,097,306.55","7,604,009.22","11,525,110.78","16,994,984.40","3,629,366.23","8,941,449.03","14,567,725.04","21,731,454.43","5,206,404.58","12,132,704.06","18,398,807.91","25,400,193.96","7,819,947.31","13,098,679.31","18,868,445.34","32,830,026.68","9,446,212.28","19,137,545.80","29,258,445.11","40,311,339.69","11,699,710.17"
营业外收入,"6,506,319.10","6,506,319.10","6,750,430.13","6,956,345.72","3,247,366.09","3,313,018.39","3,731,705.41","4,071,765.72","2,352,755.85","2,714,607.49","3,198,632.83","3,288,548.93","6,791,496.93","7,245,955.24","7,677,643.50","8,059,272.11","3,326,691.38","3,505,850.66","3,781,625.27","9,512,460.90","5,209,311.70","12,940,984.33","26,236,489.65","37,141,832.61","7,325,691.06","10,764,719.62","12,411,937.85","14,816,578.84","1,804,420.38","2,584,298.10","4,035,520.51","10,143,036.79","1,148,229.62","6,724,028.37","7,581,602.23","13,586,482.55","4,391,821.21","6,199,456.52","7,131,305.77","9,902,916.94","330,002.34","7,380,932.42","10,011,593.35","2,426,481.81","584,857.18"
销售费用,"42,259,262.68","89,877,043.51","149,632,529.41","204,847,411.08","37,602,064.03","105,004,125.53","170,707,366.43","300,662,648.02","101,097,091.66","192,221,667.74","270,683,981.35","403,345,665.31","79,870,418.59","145,898,760.86","200,426,153.32","338,508,845.69","70,786,894.92","169,523,290.01","239,290,425.86","387,951,755.50","69,300,227.98","169,764,797.73","206,905,975.94","354,930,208.06","54,730,244.14","138,991,785.54","207,447,527.63","331,071,216.14","61,801,342.98","174,236,103.32","281,675,879.93","397,997,934.44","72,816,788.23","187,863,412.11","277,066,382.25","373,213,591.50","107,414,092.91","229,447,259.74","344,057,349.40","487,188,936.98","127,430,352.14","282,714,221.13","437,952,918.12","618,603,897.58","211,569,630.06"
减:营业外支出,"7,100.00","9,527.96","74,312.46","115,715.00",368.61,"3,442,031.94","3,582,660.65","2,701,091.69","3,043,500.00","3,245,857.83","3,860,731.64","4,176,821.13","4,648,473.40","4,701,715.54","5,791,480.36","6,626,965.12","70,612.91","67,548.32","214,274.93","242,271.16","36,812.38","288,779.99","1,533,066.82","1,099,902.90","337,943.86","107,194.47","124,397.40","609,191.08","840,712.31","978,577.27","997,820.28","3,141,674.48","44,907.57","84,551.63","610,471.86","1,555,589.80","298,045.25","702,317.21","800,485.73","1,260,519.02","74,540.34","146,200.12","209,403.09","1,654,474.08","144,690.26"
管理费用,"6,854,641.27","11,935,571.80","18,575,127.92","33,258,729.79","7,838,149.30","14,266,843.35","20,862,593.16","27,228,355.20","9,747,016.30","15,020,631.92","32,784,191.86","44,881,115.48","13,614,788.54","27,606,946.05","44,282,965.45","69,413,179.09","20,627,188.72","41,903,890.02","62,739,032.64","84,978,721.83","23,399,259.29","49,854,609.63","92,849,685.38","143,501,577.48","38,816,266.46","64,529,025.97","106,935,192.51","190,430,676.24","41,093,201.64","87,570,989.80","130,838,315.12","212,931,513.35","41,041,645.02","83,153,083.34","126,181,440.09","189,130,993.99","57,335,184.57","119,378,468.20","171,455,709.10","250,024,542.19","65,714,301.06","129,222,532.78","184,876,670.24","303,895,698.26","75,336,382.93"
其中:非流动资产处置净损失,,,,,,,,,,,,"183,889.58",,,,"293,735.12",,,,"28,904.41",689.44,"5,997.16",,"252,373.85","10,001.44","15,026.04","18,355.92","497,146.84","2,398.42","54,866.82","3,759.93","1,818,327.86",,"30,917.64","16,958.15","1,317,795.75","239,569.60","557,552.41","566,739.74","1,057,625.90",,"24,570.49","38,083.89",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
