科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,575,544,096.87","1,723,246,022.24","17,060,947,372.54","16,809,660,395.46","19,950,546,168.59","20,860,220,003.46","22,668,461,789.15","19,529,395,364.17","16,512,672,983.96","18,335,345,247.04","18,328,042,432.56","19,877,642,605.92","23,026,069,386.13","25,697,702,809.81","27,114,687,805.93","28,263,179,486.54","28,089,940,230.18","26,508,884,697.07","26,534,938,099.39","25,612,472,765.54","25,116,363,575.46","23,926,407,589.15","21,672,962,265.06","18,702,678,604.52","15,115,036,886.66","13,782,021,169.72","14,336,913,705.78","13,637,975,074.01","13,940,107,812.76","13,171,509,921.08","13,175,539,582.38","13,189,899,427.30","12,118,442,936.20","11,831,855,944.87","15,154,289,764.37","12,620,827,652.70","14,006,943,077.00","13,800,670,977.06","14,076,071,026.70","14,417,200,149.54","14,574,462,704.76","16,155,131,895.18","15,727,610,435.56","15,994,820,997.34"
短期借款,"77,000,000.00","77,000,000.00","602,756,000.00","1,912,797,165.20","4,427,200,404.20","5,152,144,374.00","5,410,364,252.00","4,118,609,975.40","1,804,964,696.60","2,260,664,863.23","3,392,893,671.60","3,820,675,648.80","4,320,749,926.07","3,442,701,887.67","3,874,029,051.16","4,491,813,431.80","5,200,167,342.33","4,998,713,438.12","4,836,768,225.14","4,378,653,148.52","4,876,218,152.53","4,515,543,323.46","2,767,365,473.69","2,087,292,535.00","1,660,379,659.00","1,904,676,293.78","3,048,608,433.80","3,584,730,798.20","4,558,699,224.05","3,684,041,772.57","3,983,936,000.00","3,637,166,672.33","3,964,493,264.97","6,789,284,200.00","8,396,772,687.62","10,027,830,187.62","9,639,190,187.62","8,026,278,187.62","9,452,000,000.00","4,878,612,466.03","2,678,612,466.03","4,277,832,000.00","3,934,376,000.00","2,801,000,000.00"
交易性金融资产,,,"580,638,635.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,926,000.00"
交易性金融负债,,,"579,948,979.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"44,510,000.00","19,496,000.00",,,,,"56,479,859.53","56,887,196.60","122,887,196.60","240,550,743.08","352,498,655.88","313,419,440.00","498,209,000.00","556,132,990.00","653,785,038.00","458,437,121.37","652,057,404.58","566,833,800.00","372,531,920.40","442,574,288.80","236,055,096.00","397,749,900.00","429,185,634.40","479,714,290.00","409,013,341.00","336,285,967.94","466,576,367.80","320,508,777.80","430,073,285.40","435,899,981.40","381,107,514.06","452,426,138.09","369,823,156.63","614,865,100.10","553,290,946.05","802,889,360.04","435,666,114.12","636,157,122.76","456,980,265.47","749,623,183.77","532,334,880.29","560,942,751.59","511,476,011.47","944,828,032.47"
应付票据,,,"26,882,139.34","38,300,988.92","39,599,612.65","19,468,810.12","89,230,493.25","105,868,687.07","121,694,945.56","176,526,740.94","340,249,097.83","664,708,885.86","603,030,089.00","467,663,890.09","623,901,040.73","827,967,116.97","755,741,669.81","827,446,334.72","821,294,107.66","805,636,966.21","646,155,917.78","708,269,800.14","612,300,330.99","737,220,376.84","936,058,431.55","729,266,061.35","1,061,839,235.17","1,460,243,940.33","1,319,632,952.41","1,432,628,366.23","1,625,836,150.50","1,706,007,189.80","1,583,740,049.24","2,068,693,158.27","1,758,632,719.54","1,678,940,799.14","1,275,351,211.01","1,376,746,816.98","1,118,213,149.02","1,359,135,438.14","1,370,597,724.73","1,064,229,617.25","1,384,681,542.96","1,362,518,017.51"
应收账款,"116,593,918.27","103,392,385.74","360,729,144.19","475,226,254.41","202,879,016.44","345,071,318.90","308,117,311.14","492,870,909.84","510,472,788.20","580,641,881.40","580,109,253.39","322,054,418.54","521,060,316.02","403,738,043.67","417,843,943.58","404,792,026.19","571,211,162.97","707,021,518.66","814,116,465.87","771,734,783.37","1,000,568,282.63","995,463,316.25","1,053,607,853.68","797,628,526.52","870,510,879.48","967,165,062.43","1,585,997,344.95","1,986,306,877.78","2,057,435,285.54","2,412,376,642.82","2,537,058,608.26","1,993,275,101.06","2,146,505,889.79","2,768,635,949.12","2,350,619,395.20","1,631,955,908.08","1,945,188,682.18","1,647,575,552.97","1,533,934,472.62","1,134,840,328.90","1,214,284,586.65","1,465,437,072.77","1,787,156,188.05","1,176,781,494.07"
应付账款,"193,521,155.04","222,884,379.55","1,282,231,968.62","1,674,363,987.98","1,580,001,324.95","2,144,577,211.68","2,698,467,378.25","2,754,888,216.00","2,815,977,268.16","2,832,759,672.49","2,912,749,588.79","3,371,752,106.60","3,133,160,537.14","3,752,271,770.28","3,608,997,622.61","3,964,851,885.10","3,657,424,186.92","3,725,145,451.49","3,560,725,118.80","4,398,572,162.33","4,102,523,516.89","3,823,977,784.05","4,020,886,812.93","3,776,765,903.89","3,197,513,355.71","2,928,943,655.40","4,338,937,033.03","4,898,581,641.50","4,917,526,320.13","5,327,642,829.22","5,208,399,292.31","4,452,205,630.25","4,498,166,901.42","5,187,292,615.83","5,725,871,353.67","5,264,588,427.47","5,085,989,951.65","4,918,763,157.42","5,042,827,408.39","4,502,728,082.11","4,807,847,727.74","4,512,816,160.45","4,348,265,652.84","3,848,057,978.40"
预付款项,"221,698,224.25","275,716,793.40","2,250,597,913.81","2,387,687,383.55","3,142,096,738.78","5,398,437,618.51","5,238,698,135.86","2,903,802,863.06","2,572,311,624.49","1,786,914,998.54","1,902,062,913.51","1,538,541,556.23","1,807,447,507.00","1,715,675,360.48","1,606,330,281.35","1,613,657,098.91","1,907,675,805.77","1,938,318,537.86","2,184,453,120.70","2,206,946,503.07","2,303,049,723.20","2,142,934,506.42","2,079,482,804.02","1,946,325,197.82","2,494,864,480.03","2,487,431,416.65","3,381,489,106.07","3,154,002,230.73","3,569,523,987.45","4,767,516,203.35","4,808,933,404.85","3,991,204,678.61","4,421,166,484.68","4,785,552,605.39","3,797,844,464.18","3,468,841,128.35","3,641,168,904.09","3,373,946,635.01","2,686,414,633.69","2,483,740,890.58","2,555,251,266.66","2,355,050,673.07","2,875,230,890.51","2,534,363,514.11"
预收款项,"1,189,559,171.33","1,361,423,027.21","11,630,861,943.89","1,580,606,373.14","1,737,178,783.27","1,854,428,862.10","1,951,080,159.28","1,776,913,269.73","1,812,281,465.80","1,552,301,046.88","1,333,749,024.29","1,182,908,468.61","1,071,604,036.72","1,094,429,978.32","1,224,103,834.86","1,298,753,342.25","1,288,985,168.54","1,340,512,018.46","1,158,544,561.73","1,473,916,592.56","1,251,795,944.16","1,068,591,472.91","1,078,203,159.11","1,871,117,964.13","1,701,059,150.15","1,518,752,355.14","1,632,283,012.72","2,783,212,734.21","4,775,835,602.72","5,224,999,457.04","5,362,335,436.34","1,736,126,678.37","1,646,792,322.96","1,883,857,112.93","1,876,395,331.85","2,101,283,595.01","1,548,368,823.86","1,734,403,608.85","1,275,694,313.61","1,287,310,588.17","1,189,651,968.82","1,382,210,888.09","1,293,539,758.69","1,416,511,935.93"
