科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"5,776,893.45","6,081,904.94","9,250,646.52","3,453,219.23","5,861,365.74","9,062,867.40","13,287,263.98","5,505,649.22","11,210,967.19","17,148,446.32","23,758,548.99","8,805,394.06","19,568,713.84","29,980,384.78","39,652,217.23","14,433,999.88","31,450,899.86","47,069,229.26","69,731,091.50","19,469,306.74","44,485,962.77","66,328,905.30","89,521,615.16","25,097,626.70","51,587,661.26","76,979,826.24","102,542,479.09","26,535,890.55","55,068,800.43","74,842,681.25","126,111,711.30","49,152,198.78","112,141,853.05","179,445,725.04"
取得借款收到的现金,"49,628,506.91","373,029,516.42","191,431,112.64","61,000,000.00","190,223,043.57","252,298,419.53","395,188,225.49","74,376,617.70","204,013,096.40","246,656,107.38","420,963,048.38","350,376,396.00","753,372,411.00","1,107,076,721.00","1,431,912,823.05","402,158,612.31","757,379,718.33","1,180,278,083.18","1,759,877,404.07","589,265,415.29","1,121,216,511.80","1,687,493,217.50","2,014,543,292.42","425,819,674.59","974,479,688.11","1,276,594,506.20","1,390,050,740.48","149,850,394.48","526,239,242.69","842,343,279.59","2,417,913,900.47","1,690,841,624.37","3,062,059,600.33","4,215,728,403.93"
支付的各项税费,"9,234,876.95","11,570,822.29","9,091,735.84","370,887.37","4,274,069.77","6,712,223.74","12,011,479.98","3,213,051.50","9,621,816.62","21,662,937.43","24,293,446.37","852,926.11","3,159,384.39","4,732,920.19","5,166,521.82","3,166,517.51","4,951,049.91","6,923,051.43","12,119,375.60","1,800,659.61","10,922,297.95","20,687,819.58","24,328,934.87","10,201,686.29","17,127,529.09","38,895,623.18","42,528,087.31","5,177,113.30","14,115,746.77","29,220,447.77","50,693,770.49","54,554,102.61","99,485,275.98","127,436,048.44"
收到其他与筹资活动有关的现金,,"400,000.00","600,000.00",,,"1,070,000.00","6,292,000.00",,,,"10,000,000.00",,,,,"1,800,000.00","1,800,000.00","1,800,000.00","1,800,000.00","56,000,000.00","56,000,000.00","96,373,216.60","96,376,222.22","55,552,171.53","51,067,511.98","121,067,511.98","89,793,600.00","100,000.00","29,496,558.74","67,672,192.07","37,586,382.37","15,318,632.84","83,197,062.39","253,338,130.42"
支付其他与经营活动有关的现金,"14,743,248.75","18,147,353.19","24,761,298.85","11,195,546.00","8,438,146.90","16,038,581.42","30,405,195.25","11,685,232.94","18,665,001.48","23,836,878.36","64,595,017.32","19,922,579.45","45,362,112.46","35,262,269.02","50,362,951.46","4,043,291.08","36,147,558.30","35,848,744.19","71,038,433.01","6,710,351.99","39,406,448.27","69,798,528.35","170,838,896.06","3,677,812.02","44,724,688.72","49,060,914.04","108,868,067.67","68,537,356.94","32,127,859.26","461,521,841.84","277,304,291.75","154,496,408.36","299,140,003.84","709,563,628.54"
筹资活动现金流入小计,"60,328,506.91","373,429,516.42","200,223,836.64","65,096,175.18","796,575,359.45","862,994,575.41","1,013,103,461.37","74,376,617.70","210,557,096.40","255,248,011.38","439,554,952.38","350,476,396.00","753,622,411.00","1,107,326,721.00","1,431,912,823.05","412,518,688.18","767,739,794.20","1,190,638,159.05","1,770,237,479.94","647,665,415.29","1,179,616,511.80","1,786,266,434.10","2,113,319,514.64","481,651,454.12","1,980,839,806.64","2,352,954,624.73","2,430,796,946.03","150,023,240.48","555,735,801.43","910,015,471.66","2,455,500,282.84","1,706,160,257.21","3,341,256,662.72","4,665,066,534.35"
经营活动现金流出小计,"270,622,023.91","437,610,349.25","500,983,857.41","169,577,122.72","321,651,156.08","472,255,973.39","628,163,888.02","206,720,888.55","416,440,943.11","558,672,674.46","748,690,554.68","163,504,281.88","385,430,646.59","557,542,252.25","823,218,772.31","218,410,544.68","547,682,400.92","919,262,995.21","1,184,754,609.53","402,718,654.79","852,879,507.09","1,350,821,558.20","1,643,740,020.85","406,575,271.47","868,159,127.76","1,234,362,508.05","1,598,138,029.84","383,753,882.26","771,640,695.47","1,467,660,090.70","2,426,810,858.74","736,609,139.09","1,543,007,857.80","2,738,364,836.36"
偿还债务支付的现金,"40,000,000.00","327,280,073.39","230,371,142.93","18,830,391.38","64,606,421.06","183,380,186.31","257,771,125.20","45,631,612.00","132,612,179.12","242,192,109.28","390,683,556.88","104,009,179.00","348,054,824.00","652,908,229.00","921,284,349.36","333,715,354.98","626,719,076.22","884,198,367.83","1,315,851,598.68","570,372,085.04","1,127,793,350.08","1,781,027,265.07","2,250,166,191.77","457,754,873.51","983,153,239.84","1,735,279,121.44","1,811,504,823.47","268,017,217.23","514,486,509.50","1,057,189,144.69","1,045,911,421.40","898,345,764.89","1,971,473,986.60","2,934,131,639.40"
经营活动产生的现金流量净额,"95,383,059.77","61,225,100.77","55,875,620.48","-21,939,969.89","-37,892,281.97","-65,423,800.25","-103,904,131.88","-77,056,539.88","-100,443,994.46","-65,160,221.84","-116,518,754.14","-15,536,373.07","30,921,328.59","112,502,558.77","-94,704,836.46","74,369,967.84","-14,446,088.16","-77,566,209.54","-213,098,718.77","-30,392,915.44","126,510,368.78","287,613,367.90","429,414,939.41","77,067,056.87","129,339,933.12","221,018,370.73","284,658,866.67","93,011,065.93","251,538,239.53","285,573,325.66","384,622,492.35","163,492,298.13","-17,000,448.28","153,221,972.12"
分配股利、利润或偿还利息支付的现金,"13,273,798.07","112,311,216.76","3,656,704.85",,"2,519,332.56","3,787,377.58","5,697,517.89","1,617,889.78","17,584,977.88","20,927,468.94","31,130,547.74","4,363,716.11","15,349,977.74","29,276,501.65","36,195,765.17","12,397,801.70","24,652,000.37","38,006,882.96","43,445,223.45","19,266,155.82","38,637,518.08","57,877,269.92","66,067,792.01","14,688,755.22","42,542,996.50","53,711,538.80","51,020,764.68","14,259,534.97","60,958,505.14","69,715,498.19","99,157,935.24","30,547,923.24","88,624,476.11","147,039,186.05"
收回投资收到的现金,,"83,572,713.91",,,,,,,,,,,,,,,,,"244,000,000.00",,,,,,,,"36,000,000.00",,"581,154,861.00","793,637,616.95","924,000,000.00","26,224,000.00","26,000,000.00","26,000,000.00"
支付其他与筹资活动有关的现金,"400,000.00","600,000.00","6,292,000.00",,"6,627,797.46","13,801,989.31","7,493,032.68",,,"1,500,000.00",,,"1,378,385.00","1,800,000.00","1,800,000.00",,"57,452,000.00","56,000,000.00","94,900,000.00","100,000.00","38,569,059.42","131,029,051.57","89,793,600.00","1,102,873.10","2,938,400.00","58,488,468.83","55,222,841.00","100,000.00","100,000.00","100,000.00","24,738,371.08","44,467,994.66","175,860,377.78","373,494,379.77"
取得投资收益收到的现金,,"4,957,371.19",,,,,,,,,,,,,,,,,"264,458.47","1,774,500.00","1,741,391.06","1,657,036.06",,,,,"3,333,807.75","218,000,000.00","11,569,520.69","21,077,700.57","229,169.15","47,326.73","469,218.40","521,018.40"
筹资活动现金流出小计,"53,673,798.07","440,191,290.15","240,319,847.78","18,830,391.38","73,753,551.08","200,969,553.20","270,961,675.77","47,249,501.78","150,197,157.00","264,619,578.22","421,814,104.62","108,372,895.11","364,783,186.74","683,984,730.65","959,280,114.53","346,113,156.68","708,823,076.59","978,205,250.79","1,454,196,822.13","589,738,240.86","1,204,999,927.58","1,969,933,586.56","2,406,027,583.78","473,546,501.83","1,028,634,636.34","1,847,479,129.07","1,917,748,429.15","282,376,752.20","575,545,014.64","1,127,004,642.88","1,169,807,727.72","973,361,682.79","2,235,958,840.49","3,454,665,205.22"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,000.00","12,083,696.38",,,,,,,,500.00,500.00,,,,"3,000.00",,,,"8,000.00",,,,,,,"85,000.00","195,248.19","12,712,158.00","417,110.00","417,110.00","589,743.55","45,000.00","12,620,000.00","23,278,468.33"
筹资活动产生的现金流量净额,"6,654,708.84","-66,761,773.73","-40,096,011.14","46,265,783.80","722,821,808.37","662,025,022.21","742,141,785.60","27,127,115.92","60,359,939.40","-9,371,566.84","17,740,847.76","242,103,500.89","388,839,224.26","423,341,990.35","472,632,708.52","66,405,531.50","58,916,717.61","212,432,908.26","316,040,657.81","57,927,174.43","-25,383,415.78","-183,667,152.46","-292,708,069.14","8,104,952.29","952,205,170.30","505,475,495.66","513,048,516.88","-132,353,511.72","-19,809,213.21","-216,989,171.22","1,285,692,555.12","732,798,574.42","1,105,297,822.23","1,210,401,329.13"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-224,028.13","-154,583.64","20,428.54",,"-318,685.19","-439,573.20","46,842.66","-1,464,796.09","-1,335,272.68","-1,481,348.43","2,093,527.66","23,950.30","-769,819.64","-945,217.47","1,186,824.69","-177,014.30","-1,110,929.22","-2,928,221.32","109,015.56","-1,369,409.79","-1,925,699.77","-2,380,747.12","2,149,249.56","-1,009,824.37","-1,255,060.77","-1,134,799.15","-7,084,028.61","-2,419,312.45","-1,297,054.88","-1,136,529.72","6,243,886.04","-400,643.69","-1,610,300.42","-4,405,476.28"
收到其他与投资活动有关的现金,,,,,"6,230,000.00","6,230,000.00","6,230,000.00","124,754,184.91","135,414,789.06","305,405,405.49","421,075,127.96","71,344,320.85","89,521,746.76","105,047,048.64","86,079,555.56","340,000.00","340,000.00","340,000.00","6,340,000.00",,,,,,,"15,020,673.82","2,450,000.00",,"5,310.64","5,005,310.64","23,214,944.83",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,000.00","100,613,781.48",,,"6,230,000.00","6,230,000.00","6,230,000.00","124,754,184.91","135,414,789.06","305,405,905.49","421,075,627.96","71,344,320.85","89,521,746.76","105,047,048.64","86,082,555.56","340,000.00","340,000.00","340,000.00","250,612,458.47","1,774,500.00","1,741,391.06","1,657,036.06",,,,"15,105,673.82","41,979,055.94","230,712,158.00","593,146,802.33","820,137,738.16","948,033,857.53","26,316,326.73","39,089,218.40","49,799,486.73"
五、现金及现金等价物净增加额,"-5,645,312.31","14,995,524.48","-10,169,358.98","14,419,495.68","603,671,727.84","452,406,027.00","54,121,176.66","11,673,575.78","-52,119,103.81","18,844,219.17","-39,969,995.76","174,940,570.77","73,598,330.10","92,576,965.49","27,914,698.04","53,597,520.76","-14,061,719.23","55,243,049.41","-31,953,788.03","21,550,812.89","78,428,452.31","51,259,561.84","6,146,495.06","21,210,563.46","966,793,214.75","10,784,873.24","89,342,158.97","-51,288,633.03","335,623,127.96","143,413,164.38","1,176,713,941.07","597,129,059.06","490,460,122.35","596,392,640.19"
购建固定资产、无形资产和其他长期资产支付的现金,"52,025,675.36","79,927,000.40","19,739,396.86","6,035,941.37","82,584,113.37","141,760,621.76","177,476,459.72","51,415,289.08","126,285,465.13","191,019,449.21","261,022,385.00","122,491,828.20","373,609,625.11","546,198,527.61","436,282,667.08","87,212,964.28","57,633,419.46","77,035,427.99","141,617,201.10","6,388,536.31","17,304,191.98","45,867,342.54","96,709,624.77","48,748,061.33","113,496,827.90","264,679,867.82","313,260,251.91","21,229,032.79","46,299,565.03","83,766,117.72","215,348,051.21","125,077,496.53","255,516,169.58","389,124,671.51"
期初现金及现金等价物余额,"15,327,091.89","9,681,779.58","24,677,304.06","14,507,945.08","14,507,945.08","14,507,945.08","14,507,945.08","68,629,121.74","68,629,121.74","68,629,121.74","68,629,121.74","28,659,125.98","28,659,125.98","28,659,125.98","28,659,125.98","56,573,824.02","56,573,824.02","56,573,824.02","56,573,824.02","24,620,035.99","24,620,035.99","24,620,035.99","24,620,035.99","30,766,531.05","30,766,531.05","30,766,531.05","30,766,531.05","120,108,690.02","120,108,690.02","120,108,690.02","120,108,690.02","1,296,822,631.09","1,296,822,631.09","1,296,822,631.09"
投资支付的现金,"55,435,377.43",,,,,,,,,,,,,,,,,,"244,000,000.00",,,,"36,000,000.00",,,,"430,000,000.00","219,000,000.00","441,655,490.78","660,405,490.78","520,000,000.00","200,000,000.00","70,000,000.00","113,700,000.00"
期末现金及现金等价物余额,"9,681,779.58","24,677,304.06","14,507,945.08","28,927,440.76","618,179,672.92","466,913,972.08","68,629,121.74","80,302,697.52","16,510,017.93","87,473,340.91","28,659,125.98","203,599,696.75","102,257,456.08","121,236,091.47","56,573,824.02","110,171,344.78","42,512,104.79","111,816,873.43","24,620,035.99","46,170,848.88","103,048,488.30","75,879,597.83","30,766,531.05","51,977,094.51","997,559,745.80","41,551,404.29","120,108,690.02","68,820,056.99","455,731,817.98","263,521,854.40","1,296,822,631.09","1,893,951,690.15","1,787,282,753.44","1,893,215,271.28"
